gene,block1,block2,block3,block4,block5,block6,block7,block8,block9
1830,α⁴,α⁶,0,0,1,0,1,α⁴,0
1831,α⁵,1,0,0,α,0,α,α⁵,0
1832,α³,α⁵,0,0,α³,0,α,α⁵,0
1833,1,α²,0,0,α⁴,0,α,α⁵,0
1834,α⁴,α⁶,0,0,α⁶,0,α,α⁵,0
1835,α³,α³,0,0,α⁴,0,α²,α⁵,0
1836,α,α⁵,0,0,1,0,α²,α⁵,0
1837,1,α³,0,0,α,0,α³,α⁵,0
1838,α²,1,0,0,α²,0,α³,α⁵,0
1839,α⁵,α⁴,0,0,α⁴,0,α³,α⁵,0
1840,α⁴,α,0,0,1,0,α³,α⁵,0
1841,α,α,0,0,α,0,α⁴,α⁵,0
1842,α⁴,α²,0,0,α³,0,α⁴,α⁵,0
1843,α²,α⁵,0,0,α⁴,0,α⁴,α⁵,0
1844,α³,α⁴,0,0,α⁶,0,α⁴,α⁵,0
1845,α⁶,α³,0,0,1,0,α⁴,α⁵,0
1846,1,α,0,0,α²,0,α⁵,α⁵,0
1847,α,α⁶,0,0,α⁴,0,α⁵,α⁵,0
1848,α⁴,α³,0,0,α⁵,0,α⁵,α⁵,0
1849,α⁶,α²,0,0,α⁶,0,α⁵,α⁵,0
1850,α³,1,0,0,1,0,α⁵,α⁵,0
1851,α³,α⁶,0,0,α²,0,1,α⁵,0
1852,α,1,0,0,α³,0,1,α⁵,0
1853,α²,α²,0,0,α⁵,0,1,α⁵,0
1854,α⁵,α³,0,0,α⁶,0,1,α⁵,0
1855,α⁴,α,0,0,α²,0,α,1,0
1856,α⁵,α⁴,0,0,α³,0,α,1,0
1857,α⁶,α⁶,0,0,α⁴,0,α,1,0
1858,1,α³,0,0,α⁵,0,α,1,0
1859,α²,1,0,0,1,0,α,1,0
1860,1,α⁵,0,0,α,0,α²,1,0
1861,α²,α⁶,0,0,α²,0,α²,1,0
1862,α⁶,1,0,0,α³,0,α²,1,0
1863,α⁵,α,0,0,α⁴,0,α²,1,0
1864,α⁴,α⁴,0,0,1,0,α²,1,0
1865,α⁵,1,0,0,α⁵,0,α³,1,0
1866,α²,α⁴,0,0,α⁶,0,α³,1,0
1867,α,α³,0,0,1,0,α³,1,0
1868,α³,1,0,0,α²,0,α⁴,1,0
1869,α,α⁶,0,0,α³,0,α⁴,1,0
1870,α²,α⁵,0,0,α³,0,α⁵,1,0
1871,α,α,0,0,α⁵,0,α⁵,1,0
1872,1,α⁶,0,0,α⁶,0,α⁵,1,0
1873,α,α⁴,0,0,α,0,1,1,0
1874,α⁵,α²,0,0,α²,0,1,1,0
1875,α²,α³,0,0,α⁴,0,1,1,0
1876,α³,α,0,0,α⁶,0,1,1,0
1877,α⁶,α⁵,0,0,1,0,1,1,0
1878,α⁶,α⁴,0,0,α,0,α,0,α
1879,α⁵,α⁶,0,0,α⁵,0,α,0,α
1880,α²,α,0,0,α⁶,0,α,0,α
1881,α,α⁵,0,0,1,0,α,0,α
1882,α,α³,0,0,α²,0,α²,0,α
1883,1,α²,0,0,α⁴,0,α²,0,α
1884,α³,α²,0,0,α,0,α³,0,α
1885,α⁴,α⁴,0,0,α²,0,α³,0,α
1886,α²,α⁶,0,0,1,0,α³,0,α
1887,α⁶,α⁵,0,0,α²,0,α⁴,0,α
1888,α²,α³,0,0,α³,0,α⁴,0,α
1889,α,α⁴,0,0,α⁵,0,α⁴,0,α
1890,α⁵,α²,0,0,1,0,α⁴,0,α
1891,α⁴,α⁵,0,0,α,0,α⁵,0,α
1892,1,α,0,0,α²,0,1,0,α
1893,α,α⁶,0,0,α⁴,0,1,0,α
1894,α⁴,α³,0,0,α⁵,0,1,0,α
1895,α⁶,α²,0,0,α⁶,0,1,0,α
1896,α,α²,0,0,α³,0,α,0,α²
1897,α²,1,0,0,α⁵,0,α,0,α²
1898,α²,α⁶,0,0,α,0,α²,0,α²
1899,1,α⁵,0,0,α²,0,α²,0,α²
1900,α⁴,α⁴,0,0,α⁵,0,α²,0,α²
1901,α³,α²,0,0,1,0,α²,0,α²
1902,α²,α⁴,0,0,α³,0,α³,0,α²
1903,α⁴,α⁶,0,0,α⁴,0,α³,0,α²
1904,α,α³,0,0,α⁵,0,α³,0,α²
1905,α⁵,1,0,0,1,0,α³,0,α²
1906,α³,1,0,0,α,0,α⁴,0,α²
1907,α⁵,α⁵,0,0,α³,0,α⁴,0,α²
1908,1,α,0,0,α⁵,0,α⁴,0,α²
1909,α,α⁶,0,0,α⁶,0,α⁴,0,α²
1910,1,α⁶,0,0,α³,0,α⁵,0,α²
1911,α³,α⁴,0,0,α⁴,0,α⁵,0,α²
1912,α²,α⁵,0,0,α⁶,0,α⁵,0,α²
1913,α,α,0,0,1,0,α⁵,0,α²
1914,α⁵,α²,0,0,α,0,1,0,α²
1915,α,α⁴,0,0,α²,0,1,0,α²
1916,α³,α,0,0,α³,0,1,0,α²
1917,1,1,0,0,α⁴,0,1,0,α²
1918,α⁶,α⁵,0,0,α⁵,0,1,0,α²
1919,α⁶,α³,0,0,α²,0,α,0,α³
1920,α²,α⁵,0,0,α³,0,α,0,α³
1921,α,α⁴,0,0,α,0,α²,0,α³
1922,α⁵,α²,0,0,α²,0,α²,0,α³
1923,α²,α³,0,0,α⁴,0,α²,0,α³
1924,α³,α,0,0,α⁶,0,α²,0,α³
1925,α³,1,0,0,α²,0,α³,0,α³
1926,1,α,0,0,1,0,α³,0,α³
1927,α²,α⁴,0,0,α⁶,0,α⁴,0,α³
1928,α,α³,0,0,1,0,α⁴,0,α³
1929,α⁴,α,0,0,α²,0,α⁵,0,α³
1930,1,α⁵,0,0,α,0,1,0,α³
1931,α²,α⁶,0,0,α²,0,1,0,α³
1932,α⁶,1,0,0,α³,0,1,0,α³
1933,α³,α²,0,0,α⁵,0,1,0,α³
1934,α⁴,α⁴,0,0,1,0,1,0,α³
1935,α²,α,0,0,α⁵,0,1,0,α⁴
1936,α⁵,α⁶,0,0,α⁶,0,1,0,α⁴
1937,1,1,0,0,α⁴,0,0,α,α
1938,α⁶,α⁵,0,0,α⁵,0,0,α,α
1939,α,α⁶,0,0,α⁴,0,0,α,α²
1940,α⁶,α²,0,0,α⁶,0,0,α,α²
1941,α³,1,0,0,1,0,0,α,α²
1942,α⁵,1,0,0,α²,0,0,α,α³
1943,α⁴,α⁶,0,0,α³,0,0,α,α³
1944,α²,α⁴,0,0,α⁴,0,0,α,α³
1945,α⁶,α⁶,0,0,α,0,0,α,α⁴
1946,α²,α²,0,0,0,α²,α,0,α³
1947,α,α⁶,0,0,0,α⁴,α,0,α³
1948,α⁵,α,0,0,0,α⁵,α³,0,α³
1949,0,1,α,α⁵,α,0,α⁵,0,0
1950,0,α⁴,α²,α⁵,α³,0,1,0,0
1951,0,1,α²,1,α,0,0,α,0
1952,0,1,α⁶,α³,α²,0,0,α,0
1953,α,0,α⁴,α⁴,α²,0,0,α,0
1954,α³,0,α⁵,α,α⁴,0,0,α,0
1955,0,1,α³,α²,α⁴,0,0,α,0
1956,0,α³,α⁵,α²,α⁵,0,0,α,0
1957,α⁵,0,α⁶,α³,α⁵,0,0,α,0
1958,0,α⁶,α⁶,α⁶,α⁵,0,0,α,0
1959,α³,0,α,α³,α⁶,0,0,α,0
1960,α³,0,α⁶,α⁴,1,0,0,α,0
1961,α⁵,0,α²,1,1,0,0,α,0
1962,α⁶,0,α³,α,α,0,0,α²,0
1963,α⁵,0,α⁴,α²,α,0,0,α²,0
1964,0,α³,α²,α³,α,0,0,α²,0
1965,α⁴,0,1,α⁵,α,0,0,α²,0
1966,α⁵,0,α⁵,α⁴,α²,0,0,α²,0
1967,α³,0,α²,α⁶,α³,0,0,α²,0
1968,α⁴,0,α,1,α³,0,0,α²,0
1969,α⁴,0,α⁴,α,α⁴,0,0,α²,0
1970,α⁵,0,1,1,α⁴,0,0,α²,0
1971,0,α,α⁴,α³,α⁵,0,0,α²,0
1972,α³,0,α⁶,α⁵,α⁶,0,0,α²,0
1973,0,α²,α,α⁶,α⁶,0,0,α²,0
1974,1,0,α⁵,α²,1,0,0,α²,0
1975,0,α⁶,α³,α³,1,0,0,α²,0
1976,α⁶,0,α⁴,α³,1,0,0,α²,0
1977,α⁴,0,α²,α⁴,1,0,0,α²,0
1978,α⁵,0,α³,α⁶,1,0,0,α²,0
1979,0,α,α⁵,1,1,0,0,α²,0
1980,α,0,α⁶,1,1,0,0,α²,0
1981,0,α²,α⁶,α,α,0,0,α³,0
1982,0,α,α⁵,α³,α,0,0,α³,0
1983,α,0,α⁶,α³,α,0,0,α³,0
1984,1,0,α⁵,α⁴,α,0,0,α³,0
1985,0,α⁵,α²,α⁵,α,0,0,α³,0
1986,α³,0,α³,α,α²,0,0,α³,0
1987,α⁶,0,α⁵,α³,α²,0,0,α³,0
1988,α⁴,0,α⁶,α⁴,α²,0,0,α³,0
1989,α⁵,0,α,α⁶,α²,0,0,α³,0
1990,α,0,α²,1,α²,0,0,α³,0
1991,α⁴,0,α⁵,α,α³,0,0,α³,0
1992,0,α³,α,α⁴,α³,0,0,α³,0
1993,0,α,α²,α⁶,α³,0,0,α³,0
1994,α⁵,0,α²,α,α⁴,0,0,α³,0
1995,0,1,1,α³,α⁴,0,0,α³,0
1996,0,α³,α⁴,α⁶,α⁴,0,0,α³,0
1997,α³,0,α⁶,α⁶,α⁴,0,0,α³,0
1998,0,α⁴,α⁶,1,α⁴,0,0,α³,0
1999,α³,0,α⁴,α³,α⁵,0,0,α³,0
2000,0,α³,α⁶,α³,α⁵,0,0,α³,0
2001,0,α⁴,α⁴,α⁵,α⁵,0,0,α³,0
2002,0,1,α,α⁶,α⁵,0,0,α³,0
2003,α²,0,α⁶,1,α⁵,0,0,α³,0
2004,0,α²,1,1,α⁵,0,0,α³,0
2005,0,1,α²,α,α⁶,0,0,α³,0
2006,α⁵,0,1,α³,α⁶,0,0,α³,0
2007,α⁶,0,α²,α⁶,α⁶,0,0,α³,0
2008,0,α⁵,1,α⁴,1,0,0,α³,0
2009,α⁴,0,1,α⁶,1,0,0,α³,0
2010,0,α⁴,α³,α,α,0,0,α⁴,0
2011,α⁴,0,α⁶,α,α,0,0,α⁴,0
2012,0,α²,α²,α²,α,0,0,α⁴,0
2013,α⁶,0,α⁵,α⁵,α,0,0,α⁴,0
2014,α⁵,0,α,1,α,0,0,α⁴,0
2015,0,1,α⁴,α,α²,0,0,α⁴,0
2016,α³,0,α,α²,α²,0,0,α⁴,0
2017,0,α⁵,α²,α³,α²,0,0,α⁴,0
2018,0,α²,α⁶,α⁴,α²,0,0,α⁴,0
2019,α²,0,1,α⁴,α²,0,0,α⁴,0
2020,0,α,α⁵,α⁵,α²,0,0,α⁴,0
2021,α,0,α⁵,α³,α³,0,0,α⁴,0
2022,0,α,α⁶,α³,α³,0,0,α⁴,0
2023,0,1,α²,α⁴,α³,0,0,α⁴,0
2024,1,0,α⁶,α⁴,α³,0,0,α⁴,0
2025,0,α⁵,α,α²,α⁴,0,0,α⁴,0
2026,α⁵,0,α⁶,α²,α⁴,0,0,α⁴,0
2027,α⁴,0,α,α⁵,α⁴,0,0,α⁴,0
2028,0,α⁴,α²,α⁵,α⁴,0,0,α⁴,0
2029,α²,0,α⁵,1,α⁴,0,0,α⁴,0
2030,α⁵,0,α⁴,α,α⁵,0,0,α⁴,0
2031,α²,0,α²,α⁵,α⁵,0,0,α⁴,0
2032,0,α³,α²,α⁶,α⁵,0,0,α⁴,0
2033,α³,0,α⁵,α⁶,α⁵,0,0,α⁴,0
2034,α⁴,0,1,1,α⁵,0,0,α⁴,0
2035,0,α³,α,α,α⁶,0,0,α⁴,0
2036,α³,0,1,α,α⁶,0,0,α⁴,0
2037,1,0,α²,α²,α⁶,0,0,α⁴,0
2038,0,1,α⁶,α²,α⁶,0,0,α⁴,0
2039,α⁶,0,α⁶,α³,α⁶,0,0,α⁴,0
2040,α⁴,0,α⁵,α⁴,α⁶,0,0,α⁴,0
2041,0,α⁴,1,α⁴,α⁶,0,0,α⁴,0
2042,0,α⁵,α⁵,α⁶,α⁶,0,0,α⁴,0
2043,0,α,α²,1,α⁶,0,0,α⁴,0
2044,0,α,α³,α²,1,0,0,α⁴,0
2045,0,α⁴,α⁴,α³,1,0,0,α⁴,0
2046,α³,0,α⁴,α⁵,1,0,0,α⁴,0
2047,0,α²,1,α⁶,1,0,0,α⁴,0
2048,0,1,α,1,1,0,0,α⁴,0
2049,1,0,α³,1,1,0,0,α⁴,0
2050,α,0,α⁴,α,α,0,0,α⁵,0
2051,α²,0,α,α³,α,0,0,α⁵,0
2052,0,α²,α⁴,α³,α,0,0,α⁵,0
2053,1,0,α²,α⁵,α,0,0,α⁵,0
2054,0,1,α⁶,α⁵,α,0,0,α⁵,0
2055,α⁴,0,α⁵,α⁶,α,0,0,α⁵,0
2056,0,α³,α,1,α,0,0,α⁵,0
2057,α⁵,0,1,α²,α²,0,0,α⁵,0
2058,0,α³,α³,α³,α²,0,0,α⁵,0
2059,α⁴,0,α⁴,α⁵,α²,0,0,α⁵,0
2060,0,1,α²,α⁶,α²,0,0,α⁵,0
2061,1,0,α⁶,α⁶,α²,0,0,α⁵,0
2062,0,α,α⁵,α²,α³,0,0,α⁵,0
2063,0,α⁴,α,α³,α³,0,0,α⁵,0
2064,α⁴,0,α²,α³,α³,0,0,α⁵,0
2065,0,α⁶,α³,α⁴,α³,0,0,α⁵,0
2066,α³,0,α,α⁵,α³,0,0,α⁵,0
2067,0,α³,1,α⁵,α³,0,0,α⁵,0
2068,0,α²,α⁶,α⁶,α³,0,0,α⁵,0
2069,1,0,α⁵,1,α³,0,0,α⁵,0
2070,0,1,α,α,α⁴,0,0,α⁵,0
2071,1,0,α³,α,α⁴,0,0,α⁵,0
2072,α³,0,α⁴,α²,α⁴,0,0,α⁵,0
2073,0,α³,α⁶,α²,α⁴,0,0,α⁵,0
2074,0,α²,1,α⁴,α⁴,0,0,α⁵,0
2075,α³,0,α⁶,α,α⁵,0,0,α⁵,0
2076,0,1,1,α²,α⁵,0,0,α⁵,0
2077,0,α⁶,α²,α³,α⁵,0,0,α⁵,0
2078,0,α⁴,α⁶,α⁴,α⁵,0,0,α⁵,0
2079,α⁵,0,α²,α⁶,α⁵,0,0,α⁵,0
2080,α⁵,0,α,α,α⁶,0,0,α⁵,0
2081,0,α⁶,α,α²,α⁶,0,0,α⁵,0
2082,0,1,α⁵,α³,α⁶,0,0,α⁵,0
2083,α,0,α²,α⁴,α⁶,0,0,α⁵,0
2084,α³,0,α³,α⁶,α⁶,0,0,α⁵,0
2085,α⁴,0,α⁶,1,α⁶,0,0,α⁵,0
2086,α²,0,α⁵,α,1,0,0,α⁵,0
2087,α⁴,0,α,α²,1,0,0,α⁵,0
2088,α,0,α³,α³,1,0,0,α⁵,0
2089,0,α,1,α³,1,0,0,α⁵,0
2090,1,0,1,α⁴,1,0,0,α⁵,0
2091,α⁵,0,α⁵,α,α,0,0,1,0
2092,α⁶,0,α,α²,α,0,0,1,0
2093,0,1,α,α³,α,0,0,1,0
2094,1,0,α³,α³,α,0,0,1,0
2095,0,α,α³,α⁴,α,0,0,1,0
2096,α,0,1,α⁴,α,0,0,1,0
2097,0,α²,1,α⁵,α,0,0,1,0
2098,α³,0,α⁴,α⁶,α,0,0,1,0
2099,0,α⁴,α⁴,1,α,0,0,1,0
2100,α⁴,0,1,α³,α²,0,0,1,0
2101,α⁶,0,α³,α⁴,α²,0,0,1,0
2102,0,α³,α²,α⁵,α²,0,0,1,0
2103,α²,0,α²,α⁶,α²,0,0,1,0
2104,1,0,α,1,α²,0,0,1,0
2105,0,1,α³,1,α²,0,0,1,0
2106,0,α⁶,α²,α,α³,0,0,1,0
2107,α⁵,0,α²,α²,α³,0,0,1,0
2108,0,α³,α⁴,α³,α³,0,0,1,0
2109,α³,0,α⁶,α³,α³,0,0,1,0
2110,0,α²,α,1,α³,0,0,1,0
2111,α²,0,α⁴,1,α³,0,0,1,0
2112,α²,0,α,α,α⁴,0,0,1,0
2113,0,α²,α⁴,α,α⁴,0,0,1,0
2114,α⁴,0,α⁵,α²,α⁴,0,0,1,0
2115,0,α⁴,1,α²,α⁴,0,0,1,0
2116,0,α,α²,α³,α⁴,0,0,1,0
2117,α,0,α⁴,α³,α⁴,0,0,1,0
2118,1,0,α²,α⁴,α⁴,0,0,1,0
2119,0,α⁵,α⁵,α⁵,α⁴,0,0,1,0
2120,α⁶,0,α⁶,1,α⁴,0,0,1,0
2121,α⁴,0,α²,α,α⁵,0,0,1,0
2122,0,α²,α⁶,α²,α⁵,0,0,1,0
2123,α³,0,α,α⁴,α⁵,0,0,1,0
2124,0,α³,1,α⁴,α⁵,0,0,1,0
2125,α⁶,0,α⁴,α⁵,α⁵,0,0,1,0
2126,0,α,1,α,α⁶,0,0,1,0
2127,α²,0,α⁵,α³,α⁶,0,0,1,0
2128,0,α⁵,α,α⁴,α⁶,0,0,1,0
2129,1,0,1,α⁵,α⁶,0,0,1,0
2130,α⁴,0,α,α⁶,α⁶,0,0,1,0
2131,0,α⁴,α²,α⁶,α⁶,0,0,1,0
2132,α³,0,α²,1,α⁶,0,0,1,0
2133,0,α³,α⁵,1,α⁶,0,0,1,0
2134,0,1,α⁵,α,1,0,0,1,0
2135,α³,0,α³,α²,1,0,0,1,0
2136,α⁵,0,α,α³,1,0,0,1,0
2137,0,α²,α²,α⁴,1,0,0,1,0
2138,α,0,α²,α⁵,1,0,0,1,0
2139,0,α,α⁴,α⁵,1,0,0,1,0
2140,α⁶,0,α⁵,α⁶,1,0,0,1,0
2141,α⁶,0,α²,α²,α,0,0,0,α
2142,0,1,α²,α³,α,0,0,0,α
2143,α,0,α⁵,α⁴,α,0,0,0,α
2144,0,α,α⁶,α⁴,α,0,0,0,α
2145,α²,0,α³,α⁵,α,0,0,0,α
2146,0,α²,α⁵,α⁵,α,0,0,0,α
2147,0,α³,α³,α⁶,α,0,0,0,α
2148,α⁴,0,α⁴,1,α,0,0,0,α
2149,0,α,α²,α²,α²,0,0,0,α
2150,α,0,α⁴,α²,α²,0,0,0,α
2151,α⁴,0,α⁵,α³,α²,0,0,0,α
2152,0,α⁴,1,α³,α²,0,0,0,α
2153,α⁶,0,α⁶,α⁴,α²,0,0,0,α
2154,0,α³,α,α⁵,α²,0,0,0,α
2155,α³,0,1,α⁵,α²,0,0,0,α
2156,α²,0,α,α⁶,α²,0,0,0,α
2157,0,α²,α⁴,α⁶,α²,0,0,0,α
2158,1,0,α²,1,α²,0,0,0,α
2159,0,1,α⁶,1,α²,0,0,0,α
2160,α⁶,0,α⁵,α,α³,0,0,0,α
2161,α⁵,0,α,α²,α³,0,0,0,α
2162,0,α⁵,α⁶,α²,α³,0,0,0,α
2163,α³,0,α³,α³,α³,0,0,0,α
2164,0,α⁴,α³,α⁵,α³,0,0,0,α
2165,α⁴,0,α⁶,α⁵,α³,0,0,0,α
2166,1,0,α⁴,α⁶,α³,0,0,0,α
2167,0,1,α⁵,α⁶,α³,0,0,0,α
2168,0,α²,α²,1,α³,0,0,0,α
2169,α²,0,α²,α,α⁴,0,0,0,α
2170,0,α⁴,α⁵,α²,α⁴,0,0,0,α
2171,α⁴,0,1,α²,α⁴,0,0,0,α
2172,1,0,α,α⁴,α⁴,0,0,0,α
2173,0,1,α³,α⁴,α⁴,0,0,0,α
2174,α⁵,0,α⁴,α⁵,α⁴,0,0,0,α
2175,0,α⁵,1,α⁵,α⁴,0,0,0,α
2176,α⁶,0,α³,1,α⁴,0,0,0,α
2177,0,α⁶,α⁴,1,α⁴,0,0,0,α
2178,α⁴,0,α,α,α⁵,0,0,0,α
2179,0,α⁴,α²,α,α⁵,0,0,0,α
2180,0,α²,α³,α²,α⁵,0,0,0,α
2181,α²,0,α⁵,α²,α⁵,0,0,0,α
2182,α³,0,α²,α⁴,α⁵,0,0,0,α
2183,0,α⁶,α⁶,α⁵,α⁵,0,0,0,α
2184,α,0,α³,α⁶,α⁵,0,0,0,α
2185,0,α,1,α⁶,α⁵,0,0,0,α
2186,0,α⁵,α,1,α⁵,0,0,0,α
2187,α⁵,0,α⁶,1,α⁵,0,0,0,α
2188,0,α,α⁵,α,α⁶,0,0,0,α
2189,α,0,α⁶,α,α⁶,0,0,0,α
2190,0,α²,α⁶,α³,α⁶,0,0,0,α
2191,α²,0,1,α³,α⁶,0,0,0,α
2192,0,α⁵,α²,α⁴,α⁶,0,0,0,α
2193,α⁵,0,α³,α⁴,α⁶,0,0,0,α
2194,0,1,α⁴,α⁵,α⁶,0,0,0,α
2195,1,0,α⁵,α⁵,α⁶,0,0,0,α
2196,α⁴,0,α²,α⁶,α⁶,0,0,0,α
2197,α³,0,α,1,α⁶,0,0,0,α
2198,0,α³,1,1,α⁶,0,0,0,α
2199,0,α³,α⁴,α²,1,0,0,0,α
2200,α³,0,α⁶,α²,1,0,0,0,α
2201,0,α⁵,α³,α³,1,0,0,0,α
2202,0,α²,α,α⁴,1,0,0,0,α
2203,α²,0,α⁴,α⁴,1,0,0,0,α
2204,α,0,α,α⁵,1,0,0,0,α
2205,α⁶,0,1,α⁶,1,0,0,0,α
2206,0,α,α,α²,α,0,0,0,α²
2207,α⁴,0,1,α³,α,0,0,0,α²
2208,α⁶,0,α³,α⁴,α,0,0,0,α²
2209,0,α⁶,α⁴,α⁴,α,0,0,0,α²
2210,0,α³,α²,α⁵,α,0,0,0,α²
2211,α³,0,α⁵,α⁵,α,0,0,0,α²
2212,α²,0,α²,α⁶,α,0,0,0,α²
2213,0,1,α³,1,α,0,0,0,α²
2214,α⁵,0,α⁵,α,α²,0,0,0,α²
2215,α⁶,0,α,α²,α²,0,0,0,α²
2216,0,α⁶,α⁵,α²,α²,0,0,0,α²
2217,1,0,α³,α³,α²,0,0,0,α²
2218,0,α,α³,α⁴,α²,0,0,0,α²
2219,α,0,1,α⁴,α²,0,0,0,α²
2220,0,α²,1,α⁵,α²,0,0,0,α²
2221,α³,0,α⁴,α⁶,α²,0,0,0,α²
2222,0,α³,α⁶,α⁶,α²,0,0,0,α²
2223,0,α⁴,α⁴,1,α²,0,0,0,α²
2224,α,0,α³,α,α³,0,0,0,α²
2225,0,α,1,α,α³,0,0,0,α²
2226,0,α²,α³,α³,α³,0,0,0,α²
2227,α²,0,α⁵,α³,α³,0,0,0,α²
2228,α⁵,0,α⁶,α⁴,α³,0,0,0,α²
2229,1,0,1,α⁵,α³,0,0,0,α²
2230,α⁴,0,α,α⁶,α³,0,0,0,α²
2231,α³,0,α²,1,α³,0,0,0,α²
2232,0,α³,α⁵,1,α³,0,0,0,α²
2233,0,α³,α³,α,α⁴,0,0,0,α²
2234,0,1,α²,α²,α⁴,0,0,0,α²
2235,1,0,α⁶,α²,α⁴,0,0,0,α²
2236,α⁶,0,α²,α³,α⁴,0,0,0,α²
2237,α⁴,0,α⁴,α⁴,α⁴,0,0,0,α²
2238,α⁵,0,1,α⁶,α⁴,0,0,0,α²
2239,α,0,α⁵,1,α⁴,0,0,0,α²
2240,0,α,α⁶,1,α⁴,0,0,0,α²
2241,0,1,α⁵,α,α⁵,0,0,0,α²
2242,α³,0,α³,α²,α⁵,0,0,0,α²
2243,α⁵,0,α,α³,α⁵,0,0,0,α²
2244,0,α²,α²,α⁴,α⁵,0,0,0,α²
2245,α,0,α²,α⁵,α⁵,0,0,0,α²
2246,0,α,α⁴,α⁵,α⁵,0,0,0,α²
2247,0,α⁶,α,α⁶,α⁵,0,0,0,α²
2248,α⁶,0,α⁵,α⁶,α⁵,0,0,0,α²
2249,α⁶,0,1,α,α⁶,0,0,0,α²
2250,α⁵,0,α²,α²,α⁶,0,0,0,α²
2251,0,α⁵,α³,α²,α⁶,0,0,0,α²
2252,0,α³,α⁴,α³,α⁶,0,0,0,α²
2253,α³,0,α⁶,α³,α⁶,0,0,0,α²
2254,α⁴,0,α³,α⁵,α⁶,0,0,0,α²
2255,0,α⁴,α⁶,α⁵,α⁶,0,0,0,α²
2256,0,1,1,α⁶,α⁶,0,0,0,α²
2257,0,α²,α,1,α⁶,0,0,0,α²
2258,α²,0,α⁴,1,α⁶,0,0,0,α²
2259,α⁴,0,α²,α,1,0,0,0,α²
2260,α²,0,1,α²,1,0,0,0,α²
2261,α³,0,α,α⁴,1,0,0,0,α²
2262,0,α³,1,α⁴,1,0,0,0,α²
2263,0,α⁶,α³,α⁵,1,0,0,0,α²
2264,α⁶,0,α⁴,α⁵,1,0,0,0,α²
2265,0,α,α⁵,α⁶,1,0,0,0,α²
2266,α,0,α⁶,α⁶,1,0,0,0,α²
2267,α⁵,0,α³,1,1,0,0,0,α²
2268,0,α⁶,α³,α,α,0,0,0,α³
2269,α⁶,0,α⁴,α,α,0,0,0,α³
2270,α⁵,0,α³,α²,α,0,0,0,α³
2271,α³,0,α,α³,α,0,0,0,α³
2272,0,α³,1,α³,α,0,0,0,α³
2273,0,α⁴,α,α⁵,α,0,0,0,α³
2274,0,1,α⁴,α⁶,α,0,0,0,α³
2275,1,0,α⁵,α⁶,α,0,0,0,α³
2276,0,α²,α⁶,1,α,0,0,0,α³
2277,α²,0,1,1,α,0,0,0,α³
2278,α,0,α²,α,α²,0,0,0,α³
2279,0,α,α⁴,α,α²,0,0,0,α³
2280,0,α²,α²,α³,α²,0,0,0,α³
2281,α⁵,0,α,α⁴,α²,0,0,0,α³
2282,0,α⁵,α⁶,α⁴,α²,0,0,0,α³
2283,1,0,α⁴,α⁵,α²,0,0,0,α³
2284,0,1,α⁵,α⁵,α²,0,0,0,α³
2285,0,α⁴,α³,α⁶,α²,0,0,0,α³
2286,α⁴,0,α⁶,α⁶,α²,0,0,0,α³
2287,α³,0,α³,1,α²,0,0,0,α³
2288,0,α⁵,α⁵,α,α³,0,0,0,α³
2289,0,α,α²,α⁴,α³,0,0,0,α³
2290,α,0,α⁴,α⁴,α³,0,0,0,α³
2291,0,α²,α⁴,α⁵,α³,0,0,0,α³
2292,0,α³,α,α⁶,α³,0,0,0,α³
2293,α⁴,0,α⁵,1,α³,0,0,0,α³
2294,0,α⁴,1,1,α³,0,0,0,α³
2295,α⁴,0,α³,α,α⁴,0,0,0,α³
2296,0,α⁴,α⁶,α,α⁴,0,0,0,α³
2297,0,α²,α,α²,α⁴,0,0,0,α³
2298,α²,0,α⁴,α²,α⁴,0,0,0,α³
2299,0,α³,α⁴,α⁴,α⁴,0,0,0,α³
2300,α³,0,α⁶,α⁴,α⁴,0,0,0,α³
2301,0,α⁶,α²,α⁵,α⁴,0,0,0,α³
2302,α⁶,0,1,α⁵,α⁴,0,0,0,α³
2303,α,0,α,α⁶,α⁴,0,0,0,α³
2304,α⁵,0,α²,1,α⁴,0,0,0,α³
2305,0,α⁵,α³,1,α⁴,0,0,0,α³
2306,0,α²,1,α,α⁵,0,0,0,α³
2307,0,α⁴,α⁴,α²,α⁵,0,0,0,α³
2308,0,α,α³,α³,α⁵,0,0,0,α³
2309,α,0,1,α³,α⁵,0,0,0,α³
2310,0,1,α,α⁴,α⁵,0,0,0,α³
2311,1,0,α³,α⁴,α⁵,0,0,0,α³
2312,α⁶,0,α,1,α⁵,0,0,0,α³
2313,0,α⁶,α⁵,1,α⁵,0,0,0,α³
2314,0,α,α⁶,α²,α⁶,0,0,0,α³
2315,0,α⁶,1,α⁴,α⁶,0,0,0,α³
2316,α²,0,α³,α⁶,α⁶,0,0,0,α³
2317,0,α²,α⁵,α⁶,α⁶,0,0,0,α³
2318,0,1,α²,1,α⁶,0,0,0,α³
2319,1,0,α⁶,1,α⁶,0,0,0,α³
2320,0,α³,α²,α,1,0,0,0,α³
2321,α³,0,α⁵,α,1,0,0,0,α³
2322,α⁶,0,α³,α³,1,0,0,0,α³
2323,0,α⁴,α⁵,α⁴,1,0,0,0,α³
2324,α⁴,0,1,α⁴,1,0,0,0,α³
