gene,block1,block2,block3,block4,block5,block6,block7,block8,block9
2847,1,α⁵,1,0,0,0,0,0,α⁵
2848,α⁴,α⁶,1,0,0,0,0,0,α⁵
2849,α⁷,α⁷,1,0,0,0,0,0,α⁵
2850,α⁵,1,1,0,0,0,0,0,α⁵
2851,α⁶,α,α,0,0,0,0,0,α⁶
2852,α³,α²,α,0,0,0,0,0,α⁶
2853,α²,α³,α,0,0,0,0,0,α⁶
2854,α⁷,α⁵,α,0,0,0,0,0,α⁶
2855,α,α⁶,α,0,0,0,0,0,α⁶
2856,α⁵,α⁷,α,0,0,0,0,0,α⁶
2857,1,1,α,0,0,0,0,0,α⁶
2858,α⁷,α,α²,0,0,0,0,0,α⁶
2859,α²,α²,α²,0,0,0,0,0,α⁶
2860,1,α³,α²,0,0,0,0,0,α⁶
2861,α⁵,α⁴,α²,0,0,0,0,0,α⁶
2862,α⁴,α⁵,α²,0,0,0,0,0,α⁶
2863,α,α⁷,α²,0,0,0,0,0,α⁶
2864,α³,1,α²,0,0,0,0,0,α⁶
2865,1,α,α³,0,0,0,0,0,α⁶
2866,α⁵,α³,α³,0,0,0,0,0,α⁶
2867,α⁷,α⁴,α³,0,0,0,0,0,α⁶
2868,α³,α⁵,α³,0,0,0,0,0,α⁶
2869,α⁶,α⁶,α³,0,0,0,0,0,α⁶
2870,α⁴,α⁷,α³,0,0,0,0,0,α⁶
2871,α,1,α³,0,0,0,0,0,α⁶
2872,α,α,α⁴,0,0,0,0,0,α⁶
2873,α⁷,α²,α⁴,0,0,0,0,0,α⁶
2874,α⁴,α³,α⁴,0,0,0,0,0,α⁶
2875,α³,α⁴,α⁴,0,0,0,0,0,α⁶
2876,1,α⁶,α⁴,0,0,0,0,0,α⁶
2877,α²,α⁷,α⁴,0,0,0,0,0,α⁶
2878,α⁶,1,α⁴,0,0,0,0,0,α⁶
2879,α²,α,α⁵,0,0,0,0,0,α⁶
2880,α,α²,α⁵,0,0,0,0,0,α⁶
2881,α⁶,α⁴,α⁵,0,0,0,0,0,α⁶
2882,1,α⁵,α⁵,0,0,0,0,0,α⁶
2883,α⁴,α⁶,α⁵,0,0,0,0,0,α⁶
2884,α⁷,α⁷,α⁵,0,0,0,0,0,α⁶
2885,α⁵,1,α⁵,0,0,0,0,0,α⁶
2886,α³,α,α⁶,0,0,0,0,0,α⁶
2887,α⁵,α²,α⁶,0,0,0,0,0,α⁶
2888,α,α³,α⁶,0,0,0,0,0,α⁶
2889,α⁴,α⁴,α⁶,0,0,0,0,0,α⁶
2890,α²,α⁵,α⁶,0,0,0,0,0,α⁶
2891,α⁷,α⁶,α⁶,0,0,0,0,0,α⁶
2892,α⁴,α,α⁷,0,0,0,0,0,α⁶
2893,1,α²,α⁷,0,0,0,0,0,α⁶
2894,α³,α³,α⁷,0,0,0,0,0,α⁶
2895,α,α⁴,α⁷,0,0,0,0,0,α⁶
2896,α⁶,α⁵,α⁷,0,0,0,0,0,α⁶
2897,α⁵,α⁶,α⁷,0,0,0,0,0,α⁶
2898,α²,1,α⁷,0,0,0,0,0,α⁶
2899,α⁵,α,1,0,0,0,0,0,α⁶
2900,α⁶,α²,1,0,0,0,0,0,α⁶
2901,α⁷,α³,1,0,0,0,0,0,α⁶
2902,1,α⁴,1,0,0,0,0,0,α⁶
2903,α,α⁵,1,0,0,0,0,0,α⁶
2904,α²,α⁶,1,0,0,0,0,0,α⁶
2905,α³,α⁷,1,0,0,0,0,0,α⁶
2906,α⁴,1,1,0,0,0,0,0,α⁶
2907,α⁴,α²,α,0,0,0,0,0,1
2908,α⁶,α³,α,0,0,0,0,0,1
2909,α²,α⁴,α,0,0,0,0,0,1
2910,α⁵,α⁵,α,0,0,0,0,0,1
2911,α³,α⁶,α,0,0,0,0,0,1
2912,1,α⁷,α,0,0,0,0,0,1
2913,α⁷,1,α,0,0,0,0,0,1
2914,α⁵,α,α²,0,0,0,0,0,1
2915,α⁶,α²,α²,0,0,0,0,0,1
2916,α⁷,α³,α²,0,0,0,0,0,1
2917,1,α⁴,α²,0,0,0,0,0,1
2918,α,α⁵,α²,0,0,0,0,0,1
2919,α²,α⁶,α²,0,0,0,0,0,1
2920,α³,α⁷,α²,0,0,0,0,0,1
2921,α⁴,1,α²,0,0,0,0,0,1
2922,α⁷,α,α³,0,0,0,0,0,1
2923,α²,α²,α³,0,0,0,0,0,1
2924,1,α³,α³,0,0,0,0,0,1
2925,α⁵,α⁴,α³,0,0,0,0,0,1
2926,α⁴,α⁵,α³,0,0,0,0,0,1
2927,α,α⁷,α³,0,0,0,0,0,1
2928,α³,1,α³,0,0,0,0,0,1
2929,α³,α,α⁴,0,0,0,0,0,1
2930,α⁵,α²,α⁴,0,0,0,0,0,1
2931,α,α³,α⁴,0,0,0,0,0,1
2932,α⁴,α⁴,α⁴,0,0,0,0,0,1
2933,α²,α⁵,α⁴,0,0,0,0,0,1
2934,α⁷,α⁶,α⁴,0,0,0,0,0,1
2935,α⁶,α⁷,α⁴,0,0,0,0,0,1
2936,α⁶,α,α⁵,0,0,0,0,0,1
2937,α³,α²,α⁵,0,0,0,0,0,1
2938,α²,α³,α⁵,0,0,0,0,0,1
2939,α⁷,α⁵,α⁵,0,0,0,0,0,1
2940,α,α⁶,α⁵,0,0,0,0,0,1
2941,α⁵,α⁷,α⁵,0,0,0,0,0,1
2942,1,1,α⁵,0,0,0,0,0,1
2943,α⁴,α,α⁶,0,0,0,0,0,1
2944,1,α²,α⁶,0,0,0,0,0,1
2945,α³,α³,α⁶,0,0,0,0,0,1
2946,α,α⁴,α⁶,0,0,0,0,0,1
2947,α⁶,α⁵,α⁶,0,0,0,0,0,1
2948,α⁵,α⁶,α⁶,0,0,0,0,0,1
2949,α²,1,α⁶,0,0,0,0,0,1
2950,α,α,α⁷,0,0,0,0,0,1
2951,α⁷,α²,α⁷,0,0,0,0,0,1
2952,α⁴,α³,α⁷,0,0,0,0,0,1
2953,α³,α⁴,α⁷,0,0,0,0,0,1
2954,1,α⁶,α⁷,0,0,0,0,0,1
2955,α²,α⁷,α⁷,0,0,0,0,0,1
2956,α⁶,1,α⁷,0,0,0,0,0,1
2957,1,α,1,0,0,0,0,0,1
2958,α⁵,α³,1,0,0,0,0,0,1
2959,α⁷,α⁴,1,0,0,0,0,0,1
2960,α³,α⁵,1,0,0,0,0,0,1
2961,α⁶,α⁶,1,0,0,0,0,0,1
2962,α⁴,α⁷,1,0,0,0,0,0,1
2963,α,1,1,0,0,0,0,0,1
2964,α,α,α,0,α,0,0,0,0
2965,α⁷,α²,α,0,α,0,0,0,0
2966,α⁴,α³,α,0,α,0,0,0,0
2967,α³,α⁴,α,0,α,0,0,0,0
2968,1,α⁶,α,0,α,0,0,0,0
2969,α²,α⁷,α,0,α,0,0,0,0
2970,α⁶,1,α,0,α,0,0,0,0
2971,α⁴,α²,α²,0,α,0,0,0,0
2972,α⁶,α³,α²,0,α,0,0,0,0
2973,α²,α⁴,α²,0,α,0,0,0,0
2974,α⁵,α⁵,α²,0,α,0,0,0,0
2975,α³,α⁶,α²,0,α,0,0,0,0
2976,1,α⁷,α²,0,α,0,0,0,0
2977,α⁷,1,α²,0,α,0,0,0,0
2978,α⁶,α,α³,0,α,0,0,0,0
2979,α³,α²,α³,0,α,0,0,0,0
2980,α²,α³,α³,0,α,0,0,0,0
2981,α⁷,α⁵,α³,0,α,0,0,0,0
2982,α,α⁶,α³,0,α,0,0,0,0
2983,α⁵,α⁷,α³,0,α,0,0,0,0
2984,1,1,α³,0,α,0,0,0,0
2985,1,α,α⁴,0,α,0,0,0,0
2986,α⁵,α³,α⁴,0,α,0,0,0,0
2987,α⁷,α⁴,α⁴,0,α,0,0,0,0
2988,α³,α⁵,α⁴,0,α,0,0,0,0
2989,α⁶,α⁶,α⁴,0,α,0,0,0,0
2990,α⁴,α⁷,α⁴,0,α,0,0,0,0
2991,α,1,α⁴,0,α,0,0,0,0
2992,α⁴,α,α⁵,0,α,0,0,0,0
2993,1,α²,α⁵,0,α,0,0,0,0
2994,α³,α³,α⁵,0,α,0,0,0,0
2995,α,α⁴,α⁵,0,α,0,0,0,0
2996,α⁶,α⁵,α⁵,0,α,0,0,0,0
2997,α⁵,α⁶,α⁵,0,α,0,0,0,0
2998,α²,1,α⁵,0,α,0,0,0,0
2999,α⁷,α,α⁶,0,α,0,0,0,0
3000,α²,α²,α⁶,0,α,0,0,0,0
3001,1,α³,α⁶,0,α,0,0,0,0
3002,α⁵,α⁴,α⁶,0,α,0,0,0,0
3003,α⁴,α⁵,α⁶,0,α,0,0,0,0
3004,α,α⁷,α⁶,0,α,0,0,0,0
3005,α³,1,α⁶,0,α,0,0,0,0
3006,α⁵,α,α⁷,0,α,0,0,0,0
3007,α⁶,α²,α⁷,0,α,0,0,0,0
3008,α⁷,α³,α⁷,0,α,0,0,0,0
3009,1,α⁴,α⁷,0,α,0,0,0,0
3010,α,α⁵,α⁷,0,α,0,0,0,0
3011,α²,α⁶,α⁷,0,α,0,0,0,0
3012,α³,α⁷,α⁷,0,α,0,0,0,0
3013,α⁴,1,α⁷,0,α,0,0,0,0
3014,α²,α,1,0,α,0,0,0,0
3015,α,α²,1,0,α,0,0,0,0
3016,α⁶,α⁴,1,0,α,0,0,0,0
3017,1,α⁵,1,0,α,0,0,0,0
3018,α⁴,α⁶,1,0,α,0,0,0,0
3019,α⁷,α⁷,1,0,α,0,0,0,0
3020,α⁵,1,1,0,α,0,0,0,0
3021,α⁶,α,α,0,α²,0,0,0,0
3022,α³,α²,α,0,α²,0,0,0,0
3023,α²,α³,α,0,α²,0,0,0,0
3024,α⁷,α⁵,α,0,α²,0,0,0,0
3025,α,α⁶,α,0,α²,0,0,0,0
3026,α⁵,α⁷,α,0,α²,0,0,0,0
3027,1,1,α,0,α²,0,0,0,0
3028,α⁷,α,α²,0,α²,0,0,0,0
3029,α²,α²,α²,0,α²,0,0,0,0
3030,1,α³,α²,0,α²,0,0,0,0
3031,α⁵,α⁴,α²,0,α²,0,0,0,0
3032,α⁴,α⁵,α²,0,α²,0,0,0,0
3033,α,α⁷,α²,0,α²,0,0,0,0
3034,α³,1,α²,0,α²,0,0,0,0
3035,1,α,α³,0,α²,0,0,0,0
3036,α⁵,α³,α³,0,α²,0,0,0,0
3037,α⁷,α⁴,α³,0,α²,0,0,0,0
3038,α³,α⁵,α³,0,α²,0,0,0,0
3039,α⁶,α⁶,α³,0,α²,0,0,0,0
3040,α⁴,α⁷,α³,0,α²,0,0,0,0
3041,α,1,α³,0,α²,0,0,0,0
3042,α,α,α⁴,0,α²,0,0,0,0
3043,α⁷,α²,α⁴,0,α²,0,0,0,0
3044,α⁴,α³,α⁴,0,α²,0,0,0,0
3045,α³,α⁴,α⁴,0,α²,0,0,0,0
3046,1,α⁶,α⁴,0,α²,0,0,0,0
3047,α²,α⁷,α⁴,0,α²,0,0,0,0
3048,α⁶,1,α⁴,0,α²,0,0,0,0
3049,α²,α,α⁵,0,α²,0,0,0,0
3050,α,α²,α⁵,0,α²,0,0,0,0
3051,α⁶,α⁴,α⁵,0,α²,0,0,0,0
3052,1,α⁵,α⁵,0,α²,0,0,0,0
3053,α⁴,α⁶,α⁵,0,α²,0,0,0,0
3054,α⁷,α⁷,α⁵,0,α²,0,0,0,0
3055,α⁵,1,α⁵,0,α²,0,0,0,0
3056,α³,α,α⁶,0,α²,0,0,0,0
3057,α⁵,α²,α⁶,0,α²,0,0,0,0
3058,α,α³,α⁶,0,α²,0,0,0,0
3059,α⁴,α⁴,α⁶,0,α²,0,0,0,0
3060,α²,α⁵,α⁶,0,α²,0,0,0,0
3061,α⁷,α⁶,α⁶,0,α²,0,0,0,0
3062,α⁶,α⁷,α⁶,0,α²,0,0,0,0
3063,α⁴,α,α⁷,0,α²,0,0,0,0
3064,1,α²,α⁷,0,α²,0,0,0,0
3065,α³,α³,α⁷,0,α²,0,0,0,0
3066,α,α⁴,α⁷,0,α²,0,0,0,0
3067,α⁶,α⁵,α⁷,0,α²,0,0,0,0
3068,α⁵,α⁶,α⁷,0,α²,0,0,0,0
3069,α²,1,α⁷,0,α²,0,0,0,0
3070,α⁵,α,1,0,α²,0,0,0,0
3071,α⁶,α²,1,0,α²,0,0,0,0
3072,α⁷,α³,1,0,α²,0,0,0,0
3073,1,α⁴,1,0,α²,0,0,0,0
3074,α,α⁵,1,0,α²,0,0,0,0
3075,α²,α⁶,1,0,α²,0,0,0,0
3076,α³,α⁷,1,0,α²,0,0,0,0
3077,α⁴,1,1,0,α²,0,0,0,0
3078,α⁵,α,α,0,α³,0,0,0,0
3079,α⁶,α²,α,0,α³,0,0,0,0
3080,α⁷,α³,α,0,α³,0,0,0,0
3081,1,α⁴,α,0,α³,0,0,0,0
3082,α,α⁵,α,0,α³,0,0,0,0
3083,α²,α⁶,α,0,α³,0,0,0,0
3084,α³,α⁷,α,0,α³,0,0,0,0
3085,α⁴,1,α,0,α³,0,0,0,0
3086,α,α,α²,0,α³,0,0,0,0
3087,α⁷,α²,α²,0,α³,0,0,0,0
3088,α⁴,α³,α²,0,α³,0,0,0,0
3089,α³,α⁴,α²,0,α³,0,0,0,0
3090,1,α⁶,α²,0,α³,0,0,0,0
3091,α²,α⁷,α²,0,α³,0,0,0,0
3092,α⁶,1,α²,0,α³,0,0,0,0
3093,α⁴,α,α³,0,α³,0,0,0,0
3094,1,α²,α³,0,α³,0,0,0,0
3095,α³,α³,α³,0,α³,0,0,0,0
3096,α,α⁴,α³,0,α³,0,0,0,0
3097,α⁶,α⁵,α³,0,α³,0,0,0,0
3098,α⁵,α⁶,α³,0,α³,0,0,0,0
3099,α²,1,α³,0,α³,0,0,0,0
3100,α²,α,α⁴,0,α³,0,0,0,0
3101,α,α²,α⁴,0,α³,0,0,0,0
3102,α⁶,α⁴,α⁴,0,α³,0,0,0,0
3103,1,α⁵,α⁴,0,α³,0,0,0,0
3104,α⁴,α⁶,α⁴,0,α³,0,0,0,0
3105,α⁷,α⁷,α⁴,0,α³,0,0,0,0
3106,α⁵,1,α⁴,0,α³,0,0,0,0
3107,α⁷,α,α⁵,0,α³,0,0,0,0
3108,α²,α²,α⁵,0,α³,0,0,0,0
3109,1,α³,α⁵,0,α³,0,0,0,0
3110,α⁵,α⁴,α⁵,0,α³,0,0,0,0
3111,α⁴,α⁵,α⁵,0,α³,0,0,0,0
3112,α,α⁷,α⁵,0,α³,0,0,0,0
3113,α³,1,α⁵,0,α³,0,0,0,0
3114,α⁶,α,α⁶,0,α³,0,0,0,0
3115,α³,α²,α⁶,0,α³,0,0,0,0
3116,α²,α³,α⁶,0,α³,0,0,0,0
3117,α⁷,α⁵,α⁶,0,α³,0,0,0,0
3118,α,α⁶,α⁶,0,α³,0,0,0,0
3119,α⁵,α⁷,α⁶,0,α³,0,0,0,0
3120,1,1,α⁶,0,α³,0,0,0,0
3121,α⁴,α²,α⁷,0,α³,0,0,0,0
3122,α⁶,α³,α⁷,0,α³,0,0,0,0
3123,α²,α⁴,α⁷,0,α³,0,0,0,0
3124,α⁵,α⁵,α⁷,0,α³,0,0,0,0
3125,α³,α⁶,α⁷,0,α³,0,0,0,0
3126,1,α⁷,α⁷,0,α³,0,0,0,0
3127,α⁷,1,α⁷,0,α³,0,0,0,0
3128,α³,α,1,0,α³,0,0,0,0
3129,α⁵,α²,1,0,α³,0,0,0,0
3130,α,α³,1,0,α³,0,0,0,0
3131,α⁴,α⁴,1,0,α³,0,0,0,0
3132,α²,α⁵,1,0,α³,0,0,0,0
3133,α⁷,α⁶,1,0,α³,0,0,0,0
3134,α⁶,α⁷,1,0,α³,0,0,0,0
3135,α⁴,α²,α,0,α⁴,0,0,0,0
3136,α⁶,α³,α,0,α⁴,0,0,0,0
3137,α²,α⁴,α,0,α⁴,0,0,0,0
3138,α⁵,α⁵,α,0,α⁴,0,0,0,0
3139,α³,α⁶,α,0,α⁴,0,0,0,0
3140,1,α⁷,α,0,α⁴,0,0,0,0
3141,α⁷,1,α,0,α⁴,0,0,0,0
3142,α⁵,α,α²,0,α⁴,0,0,0,0
3143,α⁶,α²,α²,0,α⁴,0,0,0,0
3144,α⁷,α³,α²,0,α⁴,0,0,0,0
3145,1,α⁴,α²,0,α⁴,0,0,0,0
3146,α,α⁵,α²,0,α⁴,0,0,0,0
3147,α²,α⁶,α²,0,α⁴,0,0,0,0
3148,α³,α⁷,α²,0,α⁴,0,0,0,0
3149,α⁴,1,α²,0,α⁴,0,0,0,0
3150,α⁷,α,α³,0,α⁴,0,0,0,0
3151,α²,α²,α³,0,α⁴,0,0,0,0
3152,1,α³,α³,0,α⁴,0,0,0,0
3153,α⁵,α⁴,α³,0,α⁴,0,0,0,0
3154,α⁴,α⁵,α³,0,α⁴,0,0,0,0
3155,α,α⁷,α³,0,α⁴,0,0,0,0
3156,α³,1,α³,0,α⁴,0,0,0,0
3157,α³,α,α⁴,0,α⁴,0,0,0,0
3158,α⁵,α²,α⁴,0,α⁴,0,0,0,0
3159,α,α³,α⁴,0,α⁴,0,0,0,0
3160,α⁴,α⁴,α⁴,0,α⁴,0,0,0,0
3161,α²,α⁵,α⁴,0,α⁴,0,0,0,0
3162,α⁷,α⁶,α⁴,0,α⁴,0,0,0,0
3163,α⁶,α⁷,α⁴,0,α⁴,0,0,0,0
3164,α⁶,α,α⁵,0,α⁴,0,0,0,0
3165,α³,α²,α⁵,0,α⁴,0,0,0,0
3166,α²,α³,α⁵,0,α⁴,0,0,0,0
3167,α⁷,α⁵,α⁵,0,α⁴,0,0,0,0
3168,α,α⁶,α⁵,0,α⁴,0,0,0,0
3169,α⁵,α⁷,α⁵,0,α⁴,0,0,0,0
3170,1,1,α⁵,0,α⁴,0,0,0,0
3171,α⁴,α,α⁶,0,α⁴,0,0,0,0
3172,1,α²,α⁶,0,α⁴,0,0,0,0
3173,α³,α³,α⁶,0,α⁴,0,0,0,0
3174,α,α⁴,α⁶,0,α⁴,0,0,0,0
3175,α⁶,α⁵,α⁶,0,α⁴,0,0,0,0
3176,α⁵,α⁶,α⁶,0,α⁴,0,0,0,0
3177,α²,1,α⁶,0,α⁴,0,0,0,0
3178,α,α,α⁷,0,α⁴,0,0,0,0
3179,α⁷,α²,α⁷,0,α⁴,0,0,0,0
3180,α⁴,α³,α⁷,0,α⁴,0,0,0,0
3181,α³,α⁴,α⁷,0,α⁴,0,0,0,0
3182,1,α⁶,α⁷,0,α⁴,0,0,0,0
3183,α²,α⁷,α⁷,0,α⁴,0,0,0,0
3184,α⁶,1,α⁷,0,α⁴,0,0,0,0
3185,1,α,1,0,α⁴,0,0,0,0
3186,α⁵,α³,1,0,α⁴,0,0,0,0
3187,α⁷,α⁴,1,0,α⁴,0,0,0,0
3188,α³,α⁵,1,0,α⁴,0,0,0,0
3189,α⁶,α⁶,1,0,α⁴,0,0,0,0
3190,α⁴,α⁷,1,0,α⁴,0,0,0,0
3191,α,1,1,0,α⁴,0,0,0,0
3192,α²,α,α,0,α⁵,0,0,0,0
3193,α,α²,α,0,α⁵,0,0,0,0
3194,α⁶,α⁴,α,0,α⁵,0,0,0,0
3195,1,α⁵,α,0,α⁵,0,0,0,0
3196,α⁴,α⁶,α,0,α⁵,0,0,0,0
3197,α⁷,α⁷,α,0,α⁵,0,0,0,0
3198,α⁵,1,α,0,α⁵,0,0,0,0
3199,1,α,α²,0,α⁵,0,0,0,0
3200,α⁵,α³,α²,0,α⁵,0,0,0,0
3201,α⁷,α⁴,α²,0,α⁵,0,0,0,0
3202,α³,α⁵,α²,0,α⁵,0,0,0,0
3203,α⁶,α⁶,α²,0,α⁵,0,0,0,0
3204,α⁴,α⁷,α²,0,α⁵,0,0,0,0
3205,α,1,α²,0,α⁵,0,0,0,0
3206,α⁵,α,α³,0,α⁵,0,0,0,0
3207,α⁶,α²,α³,0,α⁵,0,0,0,0
3208,α⁷,α³,α³,0,α⁵,0,0,0,0
3209,1,α⁴,α³,0,α⁵,0,0,0,0
3210,α,α⁵,α³,0,α⁵,0,0,0,0
3211,α²,α⁶,α³,0,α⁵,0,0,0,0
3212,α³,α⁷,α³,0,α⁵,0,0,0,0
3213,α⁴,1,α³,0,α⁵,0,0,0,0
3214,α⁴,α,α⁴,0,α⁵,0,0,0,0
3215,1,α²,α⁴,0,α⁵,0,0,0,0
3216,α³,α³,α⁴,0,α⁵,0,0,0,0
3217,α,α⁴,α⁴,0,α⁵,0,0,0,0
3218,α⁶,α⁵,α⁴,0,α⁵,0,0,0,0
3219,α⁵,α⁶,α⁴,0,α⁵,0,0,0,0
3220,α²,1,α⁴,0,α⁵,0,0,0,0
3221,α⁴,α²,α⁵,0,α⁵,0,0,0,0
3222,α⁶,α³,α⁵,0,α⁵,0,0,0,0
3223,α²,α⁴,α⁵,0,α⁵,0,0,0,0
3224,α⁵,α⁵,α⁵,0,α⁵,0,0,0,0
3225,α³,α⁶,α⁵,0,α⁵,0,0,0,0
3226,1,α⁷,α⁵,0,α⁵,0,0,0,0
3227,α⁷,1,α⁵,0,α⁵,0,0,0,0
3228,α,α,α⁶,0,α⁵,0,0,0,0
3229,α⁷,α²,α⁶,0,α⁵,0,0,0,0
3230,α⁴,α³,α⁶,0,α⁵,0,0,0,0
3231,α³,α⁴,α⁶,0,α⁵,0,0,0,0
3232,1,α⁶,α⁶,0,α⁵,0,0,0,0
3233,α²,α⁷,α⁶,0,α⁵,0,0,0,0
3234,α⁶,1,α⁶,0,α⁵,0,0,0,0
3235,α³,α,α⁷,0,α⁵,0,0,0,0
3236,α⁵,α²,α⁷,0,α⁵,0,0,0,0
3237,α,α³,α⁷,0,α⁵,0,0,0,0
3238,α⁴,α⁴,α⁷,0,α⁵,0,0,0,0
3239,α²,α⁵,α⁷,0,α⁵,0,0,0,0
3240,α⁷,α⁶,α⁷,0,α⁵,0,0,0,0
3241,α⁶,α⁷,α⁷,0,α⁵,0,0,0,0
3242,α⁷,α,1,0,α⁵,0,0,0,0
3243,α²,α²,1,0,α⁵,0,0,0,0
3244,1,α³,1,0,α⁵,0,0,0,0
3245,α⁵,α⁴,1,0,α⁵,0,0,0,0
3246,α⁴,α⁵,1,0,α⁵,0,0,0,0
3247,α,α⁷,1,0,α⁵,0,0,0,0
3248,α³,1,1,0,α⁵,0,0,0,0
3249,α⁴,α,α,0,α⁶,0,0,0,0
3250,1,α²,α,0,α⁶,0,0,0,0
3251,α³,α³,α,0,α⁶,0,0,0,0
3252,α,α⁴,α,0,α⁶,0,0,0,0
3253,α⁶,α⁵,α,0,α⁶,0,0,0,0
3254,α⁵,α⁶,α,0,α⁶,0,0,0,0
3255,α²,1,α,0,α⁶,0,0,0,0
3256,α⁶,α,α²,0,α⁶,0,0,0,0
3257,α³,α²,α²,0,α⁶,0,0,0,0
3258,α²,α³,α²,0,α⁶,0,0,0,0
3259,α⁷,α⁵,α²,0,α⁶,0,0,0,0
3260,α,α⁶,α²,0,α⁶,0,0,0,0
3261,α⁵,α⁷,α²,0,α⁶,0,0,0,0
3262,1,1,α²,0,α⁶,0,0,0,0
3263,α²,α,α³,0,α⁶,0,0,0,0
3264,α,α²,α³,0,α⁶,0,0,0,0
3265,α⁶,α⁴,α³,0,α⁶,0,0,0,0
3266,1,α⁵,α³,0,α⁶,0,0,0,0
3267,α⁴,α⁶,α³,0,α⁶,0,0,0,0
3268,α⁷,α⁷,α³,0,α⁶,0,0,0,0
3269,α⁵,1,α³,0,α⁶,0,0,0,0
3270,α⁵,α,α⁴,0,α⁶,0,0,0,0
3271,α⁶,α²,α⁴,0,α⁶,0,0,0,0
3272,α⁷,α³,α⁴,0,α⁶,0,0,0,0
3273,1,α⁴,α⁴,0,α⁶,0,0,0,0
3274,α,α⁵,α⁴,0,α⁶,0,0,0,0
3275,α²,α⁶,α⁴,0,α⁶,0,0,0,0
3276,α³,α⁷,α⁴,0,α⁶,0,0,0,0
3277,α⁴,1,α⁴,0,α⁶,0,0,0,0
3278,α³,α,α⁵,0,α⁶,0,0,0,0
3279,α⁵,α²,α⁵,0,α⁶,0,0,0,0
3280,α,α³,α⁵,0,α⁶,0,0,0,0
3281,α⁴,α⁴,α⁵,0,α⁶,0,0,0,0
3282,α²,α⁵,α⁵,0,α⁶,0,0,0,0
3283,α⁷,α⁶,α⁵,0,α⁶,0,0,0,0
3284,α⁶,α⁷,α⁵,0,α⁶,0,0,0,0
3285,1,α,α⁶,0,α⁶,0,0,0,0
3286,α⁵,α³,α⁶,0,α⁶,0,0,0,0
3287,α⁷,α⁴,α⁶,0,α⁶,0,0,0,0
3288,α³,α⁵,α⁶,0,α⁶,0,0,0,0
3289,α⁶,α⁶,α⁶,0,α⁶,0,0,0,0
3290,α⁴,α⁷,α⁶,0,α⁶,0,0,0,0
3291,α,1,α⁶,0,α⁶,0,0,0,0
3292,α⁷,α,α⁷,0,α⁶,0,0,0,0
3293,α²,α²,α⁷,0,α⁶,0,0,0,0
3294,1,α³,α⁷,0,α⁶,0,0,0,0
3295,α⁵,α⁴,α⁷,0,α⁶,0,0,0,0
3296,α⁴,α⁵,α⁷,0,α⁶,0,0,0,0
3297,α,α⁷,α⁷,0,α⁶,0,0,0,0
3298,α³,1,α⁷,0,α⁶,0,0,0,0
3299,α⁴,α²,1,0,α⁶,0,0,0,0
3300,α⁶,α³,1,0,α⁶,0,0,0,0
3301,α²,α⁴,1,0,α⁶,0,0,0,0
3302,α⁵,α⁵,1,0,α⁶,0,0,0,0
3303,α³,α⁶,1,0,α⁶,0,0,0,0
3304,1,α⁷,1,0,α⁶,0,0,0,0
3305,α⁷,1,1,0,α⁶,0,0,0,0
3306,1,α,α,0,α⁷,0,0,0,0
3307,α⁵,α³,α,0,α⁷,0,0,0,0
3308,α⁷,α⁴,α,0,α⁷,0,0,0,0
3309,α³,α⁵,α,0,α⁷,0,0,0,0
3310,α⁶,α⁶,α,0,α⁷,0,0,0,0
3311,α⁴,α⁷,α,0,α⁷,0,0,0,0
3312,α,1,α,0,α⁷,0,0,0,0
3313,α³,α,α²,0,α⁷,0,0,0,0
3314,α⁵,α²,α²,0,α⁷,0,0,0,0
3315,α,α³,α²,0,α⁷,0,0,0,0
3316,α⁴,α⁴,α²,0,α⁷,0,0,0,0
3317,α²,α⁵,α²,0,α⁷,0,0,0,0
3318,α⁷,α⁶,α²,0,α⁷,0,0,0,0
3319,α⁶,α⁷,α²,0,α⁷,0,0,0,0
3320,α,α,α³,0,α⁷,0,0,0,0
3321,α⁷,α²,α³,0,α⁷,0,0,0,0
3322,α⁴,α³,α³,0,α⁷,0,0,0,0
3323,α³,α⁴,α³,0,α⁷,0,0,0,0
3324,1,α⁶,α³,0,α⁷,0,0,0,0
3325,α²,α⁷,α³,0,α⁷,0,0,0,0
3326,α⁶,1,α³,0,α⁷,0,0,0,0
3327,α⁶,α,α⁴,0,α⁷,0,0,0,0
3328,α³,α²,α⁴,0,α⁷,0,0,0,0
3329,α²,α³,α⁴,0,α⁷,0,0,0,0
3330,α⁷,α⁵,α⁴,0,α⁷,0,0,0,0
3331,α,α⁶,α⁴,0,α⁷,0,0,0,0
3332,α⁵,α⁷,α⁴,0,α⁷,0,0,0,0
3333,1,1,α⁴,0,α⁷,0,0,0,0
3334,α⁵,α,α⁵,0,α⁷,0,0,0,0
3335,α⁶,α²,α⁵,0,α⁷,0,0,0,0
3336,α⁷,α³,α⁵,0,α⁷,0,0,0,0
3337,1,α⁴,α⁵,0,α⁷,0,0,0,0
3338,α,α⁵,α⁵,0,α⁷,0,0,0,0
3339,α²,α⁶,α⁵,0,α⁷,0,0,0,0
3340,α³,α⁷,α⁵,0,α⁷,0,0,0,0
3341,α⁴,1,α⁵,0,α⁷,0,0,0,0
3342,α⁴,α²,α⁶,0,α⁷,0,0,0,0
3343,α⁶,α³,α⁶,0,α⁷,0,0,0,0
