gene,block1,block2,block3,block4,block5
1149,13,8,5,10,8
1150,14,8,5,11,9
1151,15,8,5,12,10
1152,0,8,5,13,11
1153,1,9,5,13,12
1154,2,9,5,14,13
1155,3,9,5,15,14
1156,4,9,5,0,15
1157,5,9,5,1,0
1158,6,9,5,2,1
1159,7,9,5,3,2
1160,8,9,5,4,3
1161,9,9,5,5,4
1162,10,9,5,6,5
1163,11,9,5,7,6
1164,12,9,5,8,7
1165,13,9,5,9,8
1166,14,9,5,10,9
1167,15,9,5,11,10
1168,0,9,5,12,11
1169,1,10,5,12,12
1170,2,10,5,13,13
1171,3,10,5,14,14
1172,4,10,5,15,15
1173,5,10,5,0,0
1174,6,10,5,1,1
1175,7,10,5,2,2
1176,8,10,5,3,3
1177,9,10,5,4,4
1178,10,10,5,5,5
1179,11,10,5,6,6
1180,12,10,5,7,7
1181,13,10,5,8,8
1182,14,10,5,9,9
1183,15,10,5,10,10
1184,0,10,5,11,11
1185,1,11,5,11,12
1186,2,11,5,12,13
1187,3,11,5,13,14
1188,4,11,5,14,15
1189,5,11,5,15,0
1190,6,11,5,0,1
1191,7,11,5,1,2
1192,8,11,5,2,3
1193,9,11,5,3,4
1194,10,11,5,4,5
1195,11,11,5,5,6
1196,12,11,5,6,7
1197,13,11,5,7,8
1198,14,11,5,8,9
1199,15,11,5,9,10
1200,0,11,5,10,11
1201,1,12,5,10,12
1202,2,12,5,11,13
1203,3,12,5,12,14
1204,4,12,5,13,15
1205,5,12,5,14,0
1206,6,12,5,15,1
1207,7,12,5,0,2
1208,8,12,5,1,3
1209,9,12,5,2,4
1210,10,12,5,3,5
1211,11,12,5,4,6
1212,12,12,5,5,7
1213,13,12,5,6,8
1214,14,12,5,7,9
1215,15,12,5,8,10
1216,0,12,5,9,11
1217,1,13,5,9,12
1218,2,13,5,10,13
1219,3,13,5,11,14
1220,4,13,5,12,15
1221,5,13,5,13,0
1222,6,13,5,14,1
1223,7,13,5,15,2
1224,8,13,5,0,3
1225,9,13,5,1,4
1226,10,13,5,2,5
1227,11,13,5,3,6
1228,12,13,5,4,7
1229,13,13,5,5,8
1230,14,13,5,6,9
1231,15,13,5,7,10
1232,0,13,5,8,11
1233,1,14,5,8,12
1234,2,14,5,9,13
1235,3,14,5,10,14
1236,4,14,5,11,15
1237,5,14,5,12,0
1238,6,14,5,13,1
1239,7,14,5,14,2
1240,8,14,5,15,3
1241,9,14,5,0,4
1242,10,14,5,1,5
1243,11,14,5,2,6
1244,12,14,5,3,7
1245,13,14,5,4,8
1246,14,14,5,5,9
1247,15,14,5,6,10
1248,0,14,5,7,11
1249,1,15,5,7,12
1250,2,15,5,8,13
1251,3,15,5,9,14
1252,4,15,5,10,15
1253,5,15,5,11,0
1254,6,15,5,12,1
1255,7,15,5,13,2
1256,8,15,5,14,3
1257,9,15,5,15,4
1258,10,15,5,0,5
1259,11,15,5,1,6
1260,12,15,5,2,7
1261,13,15,5,3,8
1262,14,15,5,4,9
1263,15,15,5,5,10
1264,0,15,5,6,11
1265,1,0,5,6,12
1266,2,0,5,7,13
1267,3,0,5,8,14
1268,4,0,5,9,15
1269,5,0,5,10,0
1270,6,0,5,11,1
1271,7,0,5,12,2
1272,8,0,5,13,3
1273,9,0,5,14,4
1274,10,0,5,15,5
1275,11,0,5,0,6
1276,12,0,5,1,7
1277,13,0,5,2,8
1278,14,0,5,3,9
1279,15,0,5,4,10
1280,0,0,5,5,11
1281,1,1,6,6,11
1282,2,1,6,7,12
1283,3,1,6,8,13
1284,4,1,6,9,14
1285,5,1,6,10,15
1286,6,1,6,11,0
1287,7,1,6,12,1
1288,8,1,6,13,2
1289,9,1,6,14,3
1290,10,1,6,15,4
1291,11,1,6,0,5
1292,12,1,6,1,6
1293,13,1,6,2,7
1294,14,1,6,3,8
1295,15,1,6,4,9
1296,0,1,6,5,10
1297,1,2,6,5,11
1298,2,2,6,6,12
1299,3,2,6,7,13
1300,4,2,6,8,14
1301,5,2,6,9,15
1302,6,2,6,10,0
1303,7,2,6,11,1
1304,8,2,6,12,2
1305,9,2,6,13,3
1306,10,2,6,14,4
1307,11,2,6,15,5
1308,12,2,6,0,6
1309,13,2,6,1,7
1310,14,2,6,2,8
1311,15,2,6,3,9
1312,0,2,6,4,10
1313,1,3,6,4,11
1314,2,3,6,5,12
1315,3,3,6,6,13
1316,4,3,6,7,14
1317,5,3,6,8,15
1318,6,3,6,9,0
1319,7,3,6,10,1
1320,8,3,6,11,2
1321,9,3,6,12,3
1322,10,3,6,13,4
1323,11,3,6,14,5
1324,12,3,6,15,6
1325,13,3,6,0,7
1326,14,3,6,1,8
1327,15,3,6,2,9
1328,0,3,6,3,10
1329,1,4,6,3,11
1330,2,4,6,4,12
1331,3,4,6,5,13
1332,4,4,6,6,14
1333,5,4,6,7,15
1334,6,4,6,8,0
1335,7,4,6,9,1
1336,8,4,6,10,2
1337,9,4,6,11,3
1338,10,4,6,12,4
1339,11,4,6,13,5
1340,12,4,6,14,6
1341,13,4,6,15,7
1342,14,4,6,0,8
1343,15,4,6,1,9
1344,0,4,6,2,10
1345,1,5,6,2,11
1346,2,5,6,3,12
1347,3,5,6,4,13
1348,4,5,6,5,14
1349,5,5,6,6,15
1350,6,5,6,7,0
1351,7,5,6,8,1
1352,8,5,6,9,2
1353,9,5,6,10,3
1354,10,5,6,11,4
1355,11,5,6,12,5
1356,12,5,6,13,6
1357,13,5,6,14,7
1358,14,5,6,15,8
1359,15,5,6,0,9
1360,0,5,6,1,10
1361,1,6,6,1,11
1362,2,6,6,2,12
1363,3,6,6,3,13
1364,4,6,6,4,14
1365,5,6,6,5,15
1366,6,6,6,6,0
1367,7,6,6,7,1
1368,8,6,6,8,2
1369,9,6,6,9,3
1370,10,6,6,10,4
1371,11,6,6,11,5
1372,12,6,6,12,6
1373,13,6,6,13,7
1374,14,6,6,14,8
1375,15,6,6,15,9
1376,0,6,6,0,10
1377,1,7,6,0,11
1378,2,7,6,1,12
1379,3,7,6,2,13
1380,4,7,6,3,14
1381,5,7,6,4,15
1382,6,7,6,5,0
1383,7,7,6,6,1
1384,8,7,6,7,2
1385,9,7,6,8,3
1386,10,7,6,9,4
1387,11,7,6,10,5
1388,12,7,6,11,6
1389,13,7,6,12,7
1390,14,7,6,13,8
1391,15,7,6,14,9
1392,0,7,6,15,10
1393,1,8,6,15,11
1394,2,8,6,0,12
1395,3,8,6,1,13
1396,4,8,6,2,14
1397,5,8,6,3,15
1398,6,8,6,4,0
1399,7,8,6,5,1
1400,8,8,6,6,2
1401,9,8,6,7,3
1402,10,8,6,8,4
1403,11,8,6,9,5
1404,12,8,6,10,6
1405,13,8,6,11,7
1406,14,8,6,12,8
1407,15,8,6,13,9
1408,0,8,6,14,10
1409,1,9,6,14,11
1410,2,9,6,15,12
1411,3,9,6,0,13
1412,4,9,6,1,14
1413,5,9,6,2,15
1414,6,9,6,3,0
1415,7,9,6,4,1
1416,8,9,6,5,2
1417,9,9,6,6,3
1418,10,9,6,7,4
1419,11,9,6,8,5
1420,12,9,6,9,6
1421,13,9,6,10,7
1422,14,9,6,11,8
1423,15,9,6,12,9
1424,0,9,6,13,10
1425,1,10,6,13,11
1426,2,10,6,14,12
1427,3,10,6,15,13
1428,4,10,6,0,14
1429,5,10,6,1,15
1430,6,10,6,2,0
1431,7,10,6,3,1
1432,8,10,6,4,2
1433,9,10,6,5,3
1434,10,10,6,6,4
1435,11,10,6,7,5
1436,12,10,6,8,6
1437,13,10,6,9,7
1438,14,10,6,10,8
1439,15,10,6,11,9
1440,0,10,6,12,10
1441,1,11,6,12,11
1442,2,11,6,13,12
1443,3,11,6,14,13
1444,4,11,6,15,14
1445,5,11,6,0,15
1446,6,11,6,1,0
1447,7,11,6,2,1
1448,8,11,6,3,2
1449,9,11,6,4,3
1450,10,11,6,5,4
1451,11,11,6,6,5
1452,12,11,6,7,6
1453,13,11,6,8,7
1454,14,11,6,9,8
1455,15,11,6,10,9
1456,0,11,6,11,10
1457,1,12,6,11,11
1458,2,12,6,12,12
1459,3,12,6,13,13
1460,4,12,6,14,14
1461,5,12,6,15,15
1462,6,12,6,0,0
1463,7,12,6,1,1
1464,8,12,6,2,2
1465,9,12,6,3,3
1466,10,12,6,4,4
1467,11,12,6,5,5
1468,12,12,6,6,6
1469,13,12,6,7,7
1470,14,12,6,8,8
1471,15,12,6,9,9
1472,0,12,6,10,10
1473,1,13,6,10,11
1474,2,13,6,11,12
1475,3,13,6,12,13
1476,4,13,6,13,14
1477,5,13,6,14,15
1478,6,13,6,15,0
1479,7,13,6,0,1
1480,8,13,6,1,2
1481,9,13,6,2,3
1482,10,13,6,3,4
1483,11,13,6,4,5
1484,12,13,6,5,6
1485,13,13,6,6,7
1486,14,13,6,7,8
1487,15,13,6,8,9
1488,0,13,6,9,10
1489,1,14,6,9,11
1490,2,14,6,10,12
1491,3,14,6,11,13
1492,4,14,6,12,14
1493,5,14,6,13,15
1494,6,14,6,14,0
1495,7,14,6,15,1
1496,8,14,6,0,2
1497,9,14,6,1,3
1498,10,14,6,2,4
1499,11,14,6,3,5
1500,12,14,6,4,6
1501,13,14,6,5,7
1502,14,14,6,6,8
1503,15,14,6,7,9
1504,0,14,6,8,10
1505,1,15,6,8,11
1506,2,15,6,9,12
1507,3,15,6,10,13
1508,4,15,6,11,14
1509,5,15,6,12,15
1510,6,15,6,13,0
1511,7,15,6,14,1
1512,8,15,6,15,2
1513,9,15,6,0,3
1514,10,15,6,1,4
1515,11,15,6,2,5
1516,12,15,6,3,6
1517,13,15,6,4,7
1518,14,15,6,5,8
1519,15,15,6,6,9
1520,0,15,6,7,10
1521,1,0,6,7,11
1522,2,0,6,8,12
1523,3,0,6,9,13
1524,4,0,6,10,14
1525,5,0,6,11,15
1526,6,0,6,12,0
1527,7,0,6,13,1
1528,8,0,6,14,2
1529,9,0,6,15,3
1530,10,0,6,0,4
1531,11,0,6,1,5
1532,12,0,6,2,6
1533,13,0,6,3,7
1534,14,0,6,4,8
1535,15,0,6,5,9
1536,0,0,6,6,10
1537,1,1,7,7,10
1538,2,1,7,8,11
1539,3,1,7,9,12
1540,4,1,7,10,13
1541,5,1,7,11,14
1542,6,1,7,12,15
1543,7,1,7,13,0
1544,8,1,7,14,1
1545,9,1,7,15,2
1546,10,1,7,0,3
1547,11,1,7,1,4
1548,12,1,7,2,5
1549,13,1,7,3,6
1550,14,1,7,4,7
1551,15,1,7,5,8
1552,0,1,7,6,9
1553,1,2,7,6,10
1554,2,2,7,7,11
1555,3,2,7,8,12
1556,4,2,7,9,13
1557,5,2,7,10,14
1558,6,2,7,11,15
1559,7,2,7,12,0
1560,8,2,7,13,1
1561,9,2,7,14,2
1562,10,2,7,15,3
1563,11,2,7,0,4
1564,12,2,7,1,5
1565,13,2,7,2,6
1566,14,2,7,3,7
1567,15,2,7,4,8
1568,0,2,7,5,9
1569,1,3,7,5,10
1570,2,3,7,6,11
1571,3,3,7,7,12
1572,4,3,7,8,13
1573,5,3,7,9,14
1574,6,3,7,10,15
1575,7,3,7,11,0
1576,8,3,7,12,1
1577,9,3,7,13,2
1578,10,3,7,14,3
1579,11,3,7,15,4
1580,12,3,7,0,5
1581,13,3,7,1,6
1582,14,3,7,2,7
1583,15,3,7,3,8
1584,0,3,7,4,9
1585,1,4,7,4,10
1586,2,4,7,5,11
1587,3,4,7,6,12
1588,4,4,7,7,13
1589,5,4,7,8,14
1590,6,4,7,9,15
1591,7,4,7,10,0
1592,8,4,7,11,1
1593,9,4,7,12,2
1594,10,4,7,13,3
1595,11,4,7,14,4
1596,12,4,7,15,5
1597,13,4,7,0,6
1598,14,4,7,1,7
1599,15,4,7,2,8
1600,0,4,7,3,9
1601,1,5,7,3,10
1602,2,5,7,4,11
1603,3,5,7,5,12
1604,4,5,7,6,13
1605,5,5,7,7,14
1606,6,5,7,8,15
1607,7,5,7,9,0
1608,8,5,7,10,1
1609,9,5,7,11,2
1610,10,5,7,12,3
1611,11,5,7,13,4
1612,12,5,7,14,5
1613,13,5,7,15,6
1614,14,5,7,0,7
1615,15,5,7,1,8
1616,0,5,7,2,9
1617,1,6,7,2,10
1618,2,6,7,3,11
1619,3,6,7,4,12
1620,4,6,7,5,13
1621,5,6,7,6,14
1622,6,6,7,7,15
1623,7,6,7,8,0
1624,8,6,7,9,1
1625,9,6,7,10,2
1626,10,6,7,11,3
1627,11,6,7,12,4
1628,12,6,7,13,5
1629,13,6,7,14,6
1630,14,6,7,15,7
1631,15,6,7,0,8
1632,0,6,7,1,9
1633,1,7,7,1,10
1634,2,7,7,2,11
1635,3,7,7,3,12
1636,4,7,7,4,13
1637,5,7,7,5,14
1638,6,7,7,6,15
1639,7,7,7,7,0
1640,8,7,7,8,1
1641,9,7,7,9,2
1642,10,7,7,10,3
1643,11,7,7,11,4
1644,12,7,7,12,5
1645,13,7,7,13,6
1646,14,7,7,14,7
1647,15,7,7,15,8
1648,0,7,7,0,9
1649,1,8,7,0,10
1650,2,8,7,1,11
1651,3,8,7,2,12
1652,4,8,7,3,13
1653,5,8,7,4,14
1654,6,8,7,5,15
1655,7,8,7,6,0
1656,8,8,7,7,1
1657,9,8,7,8,2
1658,10,8,7,9,3
1659,11,8,7,10,4
1660,12,8,7,11,5
1661,13,8,7,12,6
1662,14,8,7,13,7
1663,15,8,7,14,8
1664,0,8,7,15,9
1665,1,9,7,15,10
1666,2,9,7,0,11
1667,3,9,7,1,12
1668,4,9,7,2,13
1669,5,9,7,3,14
1670,6,9,7,4,15
1671,7,9,7,5,0
1672,8,9,7,6,1
1673,9,9,7,7,2
1674,10,9,7,8,3
1675,11,9,7,9,4
1676,12,9,7,10,5
1677,13,9,7,11,6
1678,14,9,7,12,7
1679,15,9,7,13,8
1680,0,9,7,14,9
1681,1,10,7,14,10
1682,2,10,7,15,11
1683,3,10,7,0,12
1684,4,10,7,1,13
1685,5,10,7,2,14
1686,6,10,7,3,15
1687,7,10,7,4,0
1688,8,10,7,5,1
1689,9,10,7,6,2
1690,10,10,7,7,3
1691,11,10,7,8,4
1692,12,10,7,9,5
1693,13,10,7,10,6
1694,14,10,7,11,7
1695,15,10,7,12,8
1696,0,10,7,13,9
1697,1,11,7,13,10
1698,2,11,7,14,11
1699,3,11,7,15,12
1700,4,11,7,0,13
1701,5,11,7,1,14
1702,6,11,7,2,15
1703,7,11,7,3,0
1704,8,11,7,4,1
1705,9,11,7,5,2
1706,10,11,7,6,3
1707,11,11,7,7,4
1708,12,11,7,8,5
1709,13,11,7,9,6
1710,14,11,7,10,7
1711,15,11,7,11,8
1712,0,11,7,12,9
1713,1,12,7,12,10
1714,2,12,7,13,11
1715,3,12,7,14,12
1716,4,12,7,15,13
1717,5,12,7,0,14
1718,6,12,7,1,15
1719,7,12,7,2,0
1720,8,12,7,3,1
1721,9,12,7,4,2
1722,10,12,7,5,3
1723,11,12,7,6,4
1724,12,12,7,7,5
1725,13,12,7,8,6
1726,14,12,7,9,7
1727,15,12,7,10,8
1728,0,12,7,11,9
1729,1,13,7,11,10
1730,2,13,7,12,11
1731,3,13,7,13,12
1732,4,13,7,14,13
1733,5,13,7,15,14
1734,6,13,7,0,15
1735,7,13,7,1,0
1736,8,13,7,2,1
1737,9,13,7,3,2
1738,10,13,7,4,3
1739,11,13,7,5,4
1740,12,13,7,6,5
1741,13,13,7,7,6
1742,14,13,7,8,7
1743,15,13,7,9,8
1744,0,13,7,10,9
1745,1,14,7,10,10
1746,2,14,7,11,11
1747,3,14,7,12,12
1748,4,14,7,13,13
1749,5,14,7,14,14
1750,6,14,7,15,15
1751,7,14,7,0,0
1752,8,14,7,1,1
1753,9,14,7,2,2
1754,10,14,7,3,3
1755,11,14,7,4,4
1756,12,14,7,5,5
1757,13,14,7,6,6
1758,14,14,7,7,7
1759,15,14,7,8,8
1760,0,14,7,9,9
1761,1,15,7,9,10
1762,2,15,7,10,11
1763,3,15,7,11,12
1764,4,15,7,12,13
1765,5,15,7,13,14
1766,6,15,7,14,15
1767,7,15,7,15,0
1768,8,15,7,0,1
1769,9,15,7,1,2
1770,10,15,7,2,3
1771,11,15,7,3,4
1772,12,15,7,4,5
1773,13,15,7,5,6
1774,14,15,7,6,7
1775,15,15,7,7,8
1776,0,15,7,8,9
1777,1,0,7,8,10
1778,2,0,7,9,11
1779,3,0,7,10,12
1780,4,0,7,11,13
1781,5,0,7,12,14
1782,6,0,7,13,15
1783,7,0,7,14,0
1784,8,0,7,15,1
1785,9,0,7,0,2
1786,10,0,7,1,3
1787,11,0,7,2,4
1788,12,0,7,3,5
1789,13,0,7,4,6
1790,14,0,7,5,7
1791,15,0,7,6,8
1792,0,0,7,7,9
1793,1,1,8,8,9
1794,2,1,8,9,10
1795,3,1,8,10,11
1796,4,1,8,11,12
1797,5,1,8,12,13
1798,6,1,8,13,14
1799,7,1,8,14,15
1800,8,1,8,15,0
1801,9,1,8,0,1
1802,10,1,8,1,2
1803,11,1,8,2,3
1804,12,1,8,3,4
1805,13,1,8,4,5
1806,14,1,8,5,6
1807,15,1,8,6,7
1808,0,1,8,7,8
1809,1,2,8,7,9
1810,2,2,8,8,10
1811,3,2,8,9,11
1812,4,2,8,10,12
1813,5,2,8,11,13
1814,6,2,8,12,14
1815,7,2,8,13,15
1816,8,2,8,14,0
1817,9,2,8,15,1
1818,10,2,8,0,2
1819,11,2,8,1,3
1820,12,2,8,2,4
1821,13,2,8,3,5
1822,14,2,8,4,6
1823,15,2,8,5,7
1824,0,2,8,6,8
1825,1,3,8,6,9
1826,2,3,8,7,10
1827,3,3,8,8,11
1828,4,3,8,9,12
1829,5,3,8,10,13
1830,6,3,8,11,14
1831,7,3,8,12,15
1832,8,3,8,13,0
1833,9,3,8,14,1
1834,10,3,8,15,2
1835,11,3,8,0,3
1836,12,3,8,1,4
1837,13,3,8,2,5
1838,14,3,8,3,6
1839,15,3,8,4,7
1840,0,3,8,5,8
1841,1,4,8,5,9
1842,2,4,8,6,10
1843,3,4,8,7,11
1844,4,4,8,8,12
1845,5,4,8,9,13
1846,6,4,8,10,14
1847,7,4,8,11,15
1848,8,4,8,12,0
1849,9,4,8,13,1
1850,10,4,8,14,2
1851,11,4,8,15,3
1852,12,4,8,0,4
1853,13,4,8,1,5
1854,14,4,8,2,6
1855,15,4,8,3,7
1856,0,4,8,4,8
1857,1,5,8,4,9
1858,2,5,8,5,10
1859,3,5,8,6,11
1860,4,5,8,7,12
1861,5,5,8,8,13
1862,6,5,8,9,14
1863,7,5,8,10,15
1864,8,5,8,11,0
1865,9,5,8,12,1
1866,10,5,8,13,2
1867,11,5,8,14,3
1868,12,5,8,15,4
1869,13,5,8,0,5
1870,14,5,8,1,6
1871,15,5,8,2,7
1872,0,5,8,3,8
1873,1,6,8,3,9
1874,2,6,8,4,10
1875,3,6,8,5,11
1876,4,6,8,6,12
1877,5,6,8,7,13
1878,6,6,8,8,14
1879,7,6,8,9,15
1880,8,6,8,10,0
1881,9,6,8,11,1
1882,10,6,8,12,2
1883,11,6,8,13,3
1884,12,6,8,14,4
1885,13,6,8,15,5
1886,14,6,8,0,6
1887,15,6,8,1,7
1888,0,6,8,2,8
1889,1,7,8,2,9
1890,2,7,8,3,10
1891,3,7,8,4,11
1892,4,7,8,5,12
1893,5,7,8,6,13
1894,6,7,8,7,14
1895,7,7,8,8,15
1896,8,7,8,9,0
1897,9,7,8,10,1
1898,10,7,8,11,2
1899,11,7,8,12,3
1900,12,7,8,13,4
1901,13,7,8,14,5
1902,14,7,8,15,6
1903,15,7,8,0,7
1904,0,7,8,1,8
1905,1,8,8,1,9
1906,2,8,8,2,10
1907,3,8,8,3,11
1908,4,8,8,4,12
1909,5,8,8,5,13
1910,6,8,8,6,14
1911,7,8,8,7,15
1912,8,8,8,8,0
1913,9,8,8,9,1
1914,10,8,8,10,2
1915,11,8,8,11,3
1916,12,8,8,12,4
1917,13,8,8,13,5
1918,14,8,8,14,6
1919,15,8,8,15,7
1920,0,8,8,0,8
1921,1,9,8,0,9
1922,2,9,8,1,10
1923,3,9,8,2,11
1924,4,9,8,3,12
1925,5,9,8,4,13
1926,6,9,8,5,14
1927,7,9,8,6,15
1928,8,9,8,7,0
1929,9,9,8,8,1
1930,10,9,8,9,2
1931,11,9,8,10,3
1932,12,9,8,11,4
1933,13,9,8,12,5
1934,14,9,8,13,6
1935,15,9,8,14,7
1936,0,9,8,15,8
1937,1,10,8,15,9
1938,2,10,8,0,10
1939,3,10,8,1,11
1940,4,10,8,2,12
1941,5,10,8,3,13
1942,6,10,8,4,14
1943,7,10,8,5,15
1944,8,10,8,6,0
1945,9,10,8,7,1
1946,10,10,8,8,2
1947,11,10,8,9,3
1948,12,10,8,10,4
1949,13,10,8,11,5
1950,14,10,8,12,6
1951,15,10,8,13,7
1952,0,10,8,14,8
1953,1,11,8,14,9
1954,2,11,8,15,10
1955,3,11,8,0,11
1956,4,11,8,1,12
1957,5,11,8,2,13
1958,6,11,8,3,14
1959,7,11,8,4,15
1960,8,11,8,5,0
1961,9,11,8,6,1
1962,10,11,8,7,2
1963,11,11,8,8,3
1964,12,11,8,9,4
1965,13,11,8,10,5
1966,14,11,8,11,6
1967,15,11,8,12,7
1968,0,11,8,13,8
1969,1,12,8,13,9
1970,2,12,8,14,10
1971,3,12,8,15,11
1972,4,12,8,0,12
1973,5,12,8,1,13
1974,6,12,8,2,14
1975,7,12,8,3,15
1976,8,12,8,4,0
1977,9,12,8,5,1
1978,10,12,8,6,2
1979,11,12,8,7,3
1980,12,12,8,8,4
1981,13,12,8,9,5
1982,14,12,8,10,6
1983,15,12,8,11,7
1984,0,12,8,12,8
1985,1,13,8,12,9
1986,2,13,8,13,10
1987,3,13,8,14,11
1988,4,13,8,15,12
1989,5,13,8,0,13
1990,6,13,8,1,14
1991,7,13,8,2,15
1992,8,13,8,3,0
1993,9,13,8,4,1
1994,10,13,8,5,2
1995,11,13,8,6,3
1996,12,13,8,7,4
1997,13,13,8,8,5
1998,14,13,8,9,6
1999,15,13,8,10,7
2000,0,13,8,11,8
2001,1,14,8,11,9
2002,2,14,8,12,10
2003,3,14,8,13,11
2004,4,14,8,14,12
2005,5,14,8,15,13
2006,6,14,8,0,14
2007,7,14,8,1,15
2008,8,14,8,2,0
2009,9,14,8,3,1
2010,10,14,8,4,2
2011,11,14,8,5,3
2012,12,14,8,6,4
2013,13,14,8,7,5
2014,14,14,8,8,6
2015,15,14,8,9,7
2016,0,14,8,10,8
2017,1,15,8,10,9
2018,2,15,8,11,10
2019,3,15,8,12,11
2020,4,15,8,13,12
2021,5,15,8,14,13
2022,6,15,8,15,14
2023,7,15,8,0,15
2024,8,15,8,1,0
2025,9,15,8,2,1
2026,10,15,8,3,2
2027,11,15,8,4,3
2028,12,15,8,5,4
2029,13,15,8,6,5
2030,14,15,8,7,6
2031,15,15,8,8,7
2032,0,15,8,9,8
2033,1,0,8,9,9
2034,2,0,8,10,10
2035,3,0,8,11,11
2036,4,0,8,12,12
2037,5,0,8,13,13
2038,6,0,8,14,14
2039,7,0,8,15,15
2040,8,0,8,0,0
2041,9,0,8,1,1
2042,10,0,8,2,2
2043,11,0,8,3,3
2044,12,0,8,4,4
2045,13,0,8,5,5
2046,14,0,8,6,6
2047,15,0,8,7,7
2048,0,0,8,8,8
2049,1,1,9,9,8
2050,2,1,9,10,9
2051,3,1,9,11,10
2052,4,1,9,12,11
2053,5,1,9,13,12
2054,6,1,9,14,13
2055,7,1,9,15,14
2056,8,1,9,0,15
2057,9,1,9,1,0
2058,10,1,9,2,1
2059,11,1,9,3,2
2060,12,1,9,4,3
2061,13,1,9,5,4
2062,14,1,9,6,5
2063,15,1,9,7,6
2064,0,1,9,8,7
2065,1,2,9,8,8
2066,2,2,9,9,9
2067,3,2,9,10,10
2068,4,2,9,11,11
2069,5,2,9,12,12
2070,6,2,9,13,13
2071,7,2,9,14,14
2072,8,2,9,15,15
2073,9,2,9,0,0
2074,10,2,9,1,1
2075,11,2,9,2,2
2076,12,2,9,3,3
2077,13,2,9,4,4
2078,14,2,9,5,5
2079,15,2,9,6,6
2080,0,2,9,7,7
2081,1,3,9,7,8
2082,2,3,9,8,9
2083,3,3,9,9,10
2084,4,3,9,10,11
2085,5,3,9,11,12
2086,6,3,9,12,13
2087,7,3,9,13,14
2088,8,3,9,14,15
2089,9,3,9,15,0
2090,10,3,9,0,1
2091,11,3,9,1,2
2092,12,3,9,2,3
2093,13,3,9,3,4
2094,14,3,9,4,5
2095,15,3,9,5,6
2096,0,3,9,6,7
2097,1,4,9,6,8
2098,2,4,9,7,9
2099,3,4,9,8,10
2100,4,4,9,9,11
2101,5,4,9,10,12
2102,6,4,9,11,13
2103,7,4,9,12,14
2104,8,4,9,13,15
2105,9,4,9,14,0
2106,10,4,9,15,1
2107,11,4,9,0,2
2108,12,4,9,1,3
2109,13,4,9,2,4
2110,14,4,9,3,5
2111,15,4,9,4,6
2112,0,4,9,5,7
2113,1,5,9,5,8
2114,2,5,9,6,9
2115,3,5,9,7,10
2116,4,5,9,8,11
2117,5,5,9,9,12
2118,6,5,9,10,13
2119,7,5,9,11,14
2120,8,5,9,12,15
2121,9,5,9,13,0
2122,10,5,9,14,1
2123,11,5,9,15,2
2124,12,5,9,0,3
2125,13,5,9,1,4
2126,14,5,9,2,5
2127,15,5,9,3,6
2128,0,5,9,4,7
2129,1,6,9,4,8
2130,2,6,9,5,9
2131,3,6,9,6,10
2132,4,6,9,7,11
2133,5,6,9,8,12
2134,6,6,9,9,13
2135,7,6,9,10,14
2136,8,6,9,11,15
2137,9,6,9,12,0
2138,10,6,9,13,1
2139,11,6,9,14,2
2140,12,6,9,15,3
2141,13,6,9,0,4
2142,14,6,9,1,5
2143,15,6,9,2,6
2144,0,6,9,3,7
2145,1,7,9,3,8
2146,2,7,9,4,9
2147,3,7,9,5,10
2148,4,7,9,6,11
2149,5,7,9,7,12
2150,6,7,9,8,13
2151,7,7,9,9,14
2152,8,7,9,10,15
2153,9,7,9,11,0
2154,10,7,9,12,1
2155,11,7,9,13,2
2156,12,7,9,14,3
2157,13,7,9,15,4
2158,14,7,9,0,5
2159,15,7,9,1,6
2160,0,7,9,2,7
2161,1,8,9,2,8
2162,2,8,9,3,9
2163,3,8,9,4,10
2164,4,8,9,5,11
2165,5,8,9,6,12
2166,6,8,9,7,13
2167,7,8,9,8,14
2168,8,8,9,9,15
2169,9,8,9,10,0
2170,10,8,9,11,1
2171,11,8,9,12,2
2172,12,8,9,13,3
2173,13,8,9,14,4
2174,14,8,9,15,5
2175,15,8,9,0,6
2176,0,8,9,1,7
2177,1,9,9,1,8
2178,2,9,9,2,9
2179,3,9,9,3,10
2180,4,9,9,4,11
2181,5,9,9,5,12
2182,6,9,9,6,13
2183,7,9,9,7,14
2184,8,9,9,8,15
2185,9,9,9,9,0
2186,10,9,9,10,1
2187,11,9,9,11,2
2188,12,9,9,12,3
2189,13,9,9,13,4
2190,14,9,9,14,5
2191,15,9,9,15,6
2192,0,9,9,0,7
2193,1,10,9,0,8
2194,2,10,9,1,9
2195,3,10,9,2,10
2196,4,10,9,3,11
2197,5,10,9,4,12
2198,6,10,9,5,13
2199,7,10,9,6,14
2200,8,10,9,7,15
2201,9,10,9,8,0
2202,10,10,9,9,1
2203,11,10,9,10,2
2204,12,10,9,11,3
2205,13,10,9,12,4
2206,14,10,9,13,5
2207,15,10,9,14,6
2208,0,10,9,15,7
2209,1,11,9,15,8
2210,2,11,9,0,9
2211,3,11,9,1,10
2212,4,11,9,2,11
2213,5,11,9,3,12
2214,6,11,9,4,13
2215,7,11,9,5,14
2216,8,11,9,6,15
2217,9,11,9,7,0
2218,10,11,9,8,1
2219,11,11,9,9,2
2220,12,11,9,10,3
2221,13,11,9,11,4
2222,14,11,9,12,5
2223,15,11,9,13,6
