,gene,gene_number,x,y
0,Hdgf,56,602.2926979954678,1647.527850189454
1,Rpl18a,187,603.4391966918888,1646.1624648801808
2,Zfp36l2,270,601.7100418131477,1646.6774944250838
3,Arf1,6,604.6710382509816,1749.9334472500009
4,negative_control,613,604.1203774413176,1749.733746318912
5,negative_control,896,603.4829629608082,1747.3202984081684
6,negative_control,1954,605.3577084575412,1750.557858978043
7,Eif3e,34,604.4303925899593,1749.5381037122988
8,Cops7a,17,603.4514341293955,1750.2714208476016
9,negative_control,1250,604.8993410843863,1732.716018147731
10,negative_control,713,605.0853827071206,1732.1352517209718
11,Mtap,114,605.9481596375007,1727.5068499331442
12,negative_control,1012,607.355437703162,1727.4574951023574
13,Rpsa,197,607.5627542004842,1719.7512893276487
14,Arpc2,7,608.2599295935136,1719.8271951209094
15,negative_control,1221,607.7523790764651,1719.918794553026
16,Ergic1,41,606.5721790216287,1719.5231687973485
17,Vim,261,609.6740387115944,1689.9442255080864
18,Tpm4,239,608.7663779028919,1697.9669424222122
19,negative_control,336,611.1294110821149,1653.121536032579
20,Cops7a,17,611.5834433132577,1661.452007172623
21,Zyx,271,611.1064726529728,1682.189031920225
22,Snrnp70,210,611.4256027976653,1683.7694048375909
23,negative_control,284,612.4947672372713,1682.3693897560192
24,negative_control,1234,612.414356224222,1682.77421328204
25,Vim,261,614.9427021313764,1725.3109107112582
26,negative_control,906,615.2847915623025,1724.1617597185132
27,Ppp2r1a,151,615.3305315404772,1722.9068171810704
28,Mrpl12,92,613.9914162881657,1724.901939344139
29,Hdgf,56,614.9594317742642,1726.044461637411
30,negative_control,821,614.5340179467681,1725.7474255973266
31,Hsd17b12,61,615.6332485736344,1725.713816305889
32,negative_control,1342,615.5436648878753,1724.408596864229
33,Lmna,77,615.2820494724106,1677.847727551315
34,Oxct1,134,614.7771769913041,1677.856407401108
35,Fkbp4,44,615.6925690753036,1679.0312796789678
36,Snrnp70,210,616.5192800938069,1679.363631728966
37,negative_control,1500,616.196689140657,1678.94982958457
38,Psmd2,163,617.1546052969236,1647.6396849719902
39,negative_control,1926,619.0339344183377,1647.4452601829091
40,Ptbp1,167,619.1910364940403,1670.3562112373486
