,gene,gene_number,x,y
0,Cops7a,17,374.9603288716444,831.6538980910179
1,Arpc5,8,376.3002399786554,871.9033602717343
2,Arpc5,8,380.7505858945914,855.8045656786486
3,Khdrbs1,73,381.1823076924579,875.1072679001146
4,Oxct1,134,399.6498301063597,766.397343906037
5,Rpsa,197,402.0524033663936,858.9764417910021
6,Eif4b,37,405.4721586615542,783.0733452694531
7,Spp1,214,406.4162616496063,775.8985389260279
8,Cops7a,17,406.786724680691,864.838811232473
9,Spp1,214,409.2592316814385,764.7559425479301
10,Rarg,179,409.8404354314605,752.7091178358093
11,Arpc5,8,414.8518664270376,772.3377342749166
12,Rarg,179,415.27351587635087,797.3195871797097
13,Hdgf,56,417.0328395303713,730.4455183948296
14,Vim,261,416.6004387705578,730.5769307213963
15,Eef1g,28,421.2813188344852,860.4738496087955
16,Ppm1g,150,424.4933554899389,822.6448096829301
17,Ppm1g,150,424.110742248577,701.1267258540089
18,Rarg,179,425.70467783206254,809.465677616201
19,Spp1,214,428.5280551206079,681.8963412730776
20,Ppm1g,150,429.5400701745946,771.30171052171
21,Ppm1g,150,429.86339724312353,652.6890487370327
22,Vim,261,429.7128362757559,829.5457910314813
23,Rac1,175,429.2597054886611,829.121554119775
24,Maged1,82,429.6481232451218,830.3408863139138
25,Khdrbs1,73,433.40383884019946,729.0591481198685
26,Cops7a,17,434.2816799056036,789.1363004596809
27,Mmp14,87,434.162479320348,703.6621146268037
28,Spp1,214,435.5418368312822,781.0221989519944
29,Ssr2,217,435.4157818329654,782.0445482331647
30,St13,220,435.4431857417492,782.7112258234506
31,Vat1,259,434.5014533481987,783.1504817117011
32,Spp1,214,436.0656983293564,685.6807156479754
33,U2af2,249,436.9253819882163,711.1049089505718
34,Spp1,214,436.5604858250327,711.1801424577493
35,Mdh2,85,438.6891890985799,711.8795345656104
36,Spp1,214,436.7525184394388,645.2356879033381
37,Spp1,214,439.3479575732912,695.980413782944
38,Rbbp7,181,442.3152679848061,807.4699684815618
39,Khdrbs1,73,442.49702966899,805.9062784710713
40,Rpl18a,187,443.678477300736,788.2820704800981
41,U2af2,249,443.4891112398593,790.0348191884718
42,Mbd3,84,443.2457087499848,788.8072372681047
43,Pkm,144,444.5612390456754,787.7549544444075
44,Rpsa,197,443.6857755439966,815.1865153142368
45,Spp1,214,445.32538627114906,618.3260291364136
46,Spp1,214,445.3737891430089,669.8293897757168
47,Ppp2r1a,151,445.6427224063006,668.728592397876
48,Vim,261,446.9749012891775,764.331130909477
49,Sfpq,206,446.525107674326,763.2741184795744
50,Khdrbs1,73,445.1932888371687,764.0979850197474
51,Efemp1,29,445.9508996641281,762.5644323924762
52,Spp1,214,446.24597269955314,730.1139860918274
53,Prmt1,153,445.6185243464175,731.4724764554986
54,Psmd4,164,445.7717024192492,732.1908380059078
55,Hnrnpk,59,447.6730891164704,801.333197537997
56,Eif3f,35,447.67414283429855,800.739645963124
57,Rarg,179,448.9692565619776,694.9929866218027
58,Spp1,214,449.2426424168596,648.2218421466057
59,Ppm1g,150,450.4319179849775,803.6121585249232
60,Stt3a,222,450.3347941862527,637.2276100465622
61,Spp1,214,451.104418798428,624.610896658737
62,Spp1,214,451.4794272668344,710.1941522507028
63,Ppm1g,150,451.6067116860573,845.1332424111025
64,Rarg,179,452.0276676318059,725.3304226780609
65,Spp1,214,452.39184459357546,661.9005942375688
66,Mvd,116,452.604818014283,837.3682680965176
67,Spp1,214,452.8507822654514,682.4460538345965
68,Spp1,214,453.4013671446597,596.6518207484935
69,Puf60,171,452.5911293686389,744.4224682819811
70,Tubb5,246,453.8141169257876,744.2442500588891
71,Eif3f,35,453.6849252603613,744.8730771310036
72,Spp1,214,455.0416217705216,765.1833102183193
73,Spp1,214,455.1894309916465,749.2048874249037
74,Tcf25,226,458.7856513034274,774.1998740649531
75,Junb,71,455.07981307468606,772.2824444777116
76,Nfe2l1,127,455.5993915137195,772.1942193193015
77,Khdrbs1,73,455.6353769711656,772.1073854214204
78,Thy1,228,456.7012370705634,773.4638605080718
79,Zfp36l1,269,456.2870712418271,828.344113289811
80,Arpc5,8,457.3316740646384,589.6039428789768
81,Spp1,214,457.0815761112625,674.3076491665628
82,Spp1,214,457.6278747715319,704.0159630512994
83,Mvd,116,459.1754613610307,623.6586151156271
84,Spp1,214,458.8096834051877,678.347081008823
85,Arpc5,8,461.02242596936514,577.8656112465036
86,Spp1,214,460.1064483731398,608.6549237416291
87,Rarg,179,462.9164861469693,874.2446378077753
88,Spp1,214,463.1522830222685,626.7227655051275
89,Spp1,214,463.46091039140674,645.5067307885635
90,Tpm4,239,464.3059215236856,652.7597048552735
91,Vim,261,466.4262884063882,794.0932826689827
92,Zfp36l1,269,466.042714109954,793.8448899835188
93,Hdgf,56,466.2981592905933,617.7434968964743
94,Rpsa,197,465.6456606718273,618.465701406785
95,Spp1,214,466.7573335105426,671.6562220142389
96,Spp1,214,468.79215722186393,578.1302980035637
97,Ppm1g,150,469.0100697299176,755.3440265773634
98,Arpc5,8,469.86615802953736,701.4291833382669
99,Cops7a,17,470.45123529309535,849.2188892940072
