,gene,gene_number,x,y
0,Khdrbs1,73,754.8469458136103,47.72795687977623
1,Ppm1g,150,798.0077048566823,66.9673325953483
2,Ppm1g,150,825.4312701952692,113.06533656355457
3,Spp1,214,837.0536917789982,136.6825499766647
4,Khdrbs1,73,898.5275572531606,139.39190731423378
5,Mvd,116,906.7351086861368,131.28568514096372
6,Tpm4,239,918.7181908051984,152.05400725992493
7,Csnk2b,23,919.4415282525906,153.75387616680928
8,Spp1,214,921.4928605939674,157.66426565121523
9,Tpm4,239,926.5920123857292,161.9797447341022
10,Ppm1g,150,943.1711088935732,143.39512195108742
11,Cops7a,17,948.594333410428,180.394410110141
12,Mvd,116,950.9178316913687,151.95260855722725
13,Mvd,116,962.2630050412916,161.1076315407999
14,Spp1,214,986.6320382863202,186.0503628942473
15,Ppm1g,150,999.5819674260644,164.8885467604634
16,Arpc5,8,1003.4709474922269,164.93044954893608
17,Gas1,50,1003.7948445762556,173.34934480948792
18,Ncl,121,1026.8993785280977,208.0934153529525
19,Tomm40,235,1030.920911894634,186.3529653722249
20,Fbln2,42,1030.6598874973513,187.0886827757861
21,Rab7,174,1030.293658157144,186.6818930726861
22,Raly,177,1032.0160124647898,204.7214831137025
23,Ncl,121,1032.9624525387574,177.94837580975283
24,Spp1,214,1033.2252268690086,187.4293766880916
25,Pkm,144,1036.7665439478208,191.0210719748772
26,Ndufv1,124,1037.5802043438548,198.3082911356728
27,Tnk2,234,1038.086939620219,188.08395873986527
28,Ppm1g,150,1040.2288771088158,209.7443365539525
29,Ssr2,217,1041.576884777878,209.9896162585976
30,Cops7a,17,1045.2975381480471,168.98927333579087
31,Mvd,116,1048.7980575812958,210.6656474684089
32,Spp1,214,1052.4721462337689,223.93799984427352
33,Spp1,214,1053.5128696008014,212.6780535586103
34,Tpi1,237,1053.203396673082,212.6514102438192
35,Spp1,214,1060.5365627655422,183.35316174640116
36,Ppm1g,150,1062.5886128623192,190.10275363993856
37,Mvd,116,1065.0177321707924,212.58729959276383
38,Spp1,214,1067.59502901032,176.1704750104017
39,Mbd3,84,1070.018400038577,216.20243450398937
40,Mvd,116,1073.1202611567812,170.5532562202428
41,Spp1,214,1074.5098470126532,177.32317421357777
42,Cops7a,17,1079.0280439091214,236.74180530688065
43,Spp1,214,1080.0634470539871,191.3233776914388
44,Spp1,214,1082.903112863837,220.3032336883377
45,Gpi1,52,1082.6241934938364,222.03902549027777
46,Tpm4,239,1082.4332855764865,178.21274704781604
47,Spp1,214,1082.4344408720558,243.2427176959242
48,Clta,15,1081.5587245985437,243.41688885556115
49,Khdrbs1,73,1083.5863106535005,184.12496260808055
50,Spp1,214,1084.131273932755,261.6951078278093
51,Spp1,214,1086.4964254931124,188.4800649376008
52,Zfp36l1,269,1088.1436781982711,238.58995428993097
53,Spp1,214,1087.5243696197008,198.17472072453447
54,Spp1,214,1092.821082802629,228.5519206878049
55,Aco2,2,1094.2557738916194,213.8844262199968
56,Ppm1g,150,1095.8439077701996,239.3183505422394
57,Ppm1g,150,1096.6834310595418,245.87555718695612
58,Spp1,214,1096.915806358646,238.338918436306
59,Spp1,214,1098.5427712261196,258.27252891242665
60,Ly6e,81,1099.9561684799437,249.0589563573416
61,Mvd,116,1101.4211243756365,309.3656108382085
62,Spp1,214,1102.6430517675035,203.20924736633447
63,Ppm1g,150,1103.4591071063014,264.1602395796481
64,Spp1,214,1103.3750473503635,233.07281455842363
65,Spp1,214,1103.403245101691,192.10804273386785
66,Tnc,232,1103.9613418851163,272.22917405931264
67,Ltbp3,80,1105.6259106295618,258.3576420643881
68,Spp1,214,1106.0217689997132,261.22169100231497
69,Spp1,214,1107.021342820648,181.7299629335522
70,Spp1,214,1109.6076318401388,185.5394607684345
71,Ltbp3,80,1111.1193229193454,293.2357488437236
72,Eif4g2,38,1113.1629906719488,210.30078200088784
73,Ppm1g,150,1112.8645700737418,211.3918971210632
74,Hdgf,56,1113.8509047027674,210.01396307523527
75,Gsto1,54,1113.529387613301,210.59703240925631
76,Tpm4,239,1115.8641701179235,182.55845626480505
77,Spp1,214,1115.986416420167,208.21270153087505
78,Ltbp3,80,1118.9558765966071,239.25564240400016
79,Spp1,214,1119.6549259330968,199.5417946298576
80,Arpc5,8,1119.4768628797774,284.6515412817845
81,Spp1,214,1121.07582830765,185.9859393075748
82,Spp1,214,1121.5427450935576,203.6180578355136
83,Fkbp4,44,1127.7916096557412,277.1750832240014
84,Spp1,214,1128.9806563222646,199.25667184176663
85,Spp1,214,1129.596695397761,296.0675649599597
86,Spp1,214,1130.9415274190471,298.4224495039498
87,Zfp36l1,269,1132.6781432452794,164.6059011740823
88,Tmbim6,230,1133.779016606451,178.4996559981441
89,Spp1,214,1133.7562535711577,184.7061041429255
90,Zfp36l1,269,1135.4804790262542,262.6368471553979
91,Mvd,116,1137.3687333890553,318.90850207095144
92,Spp1,214,1136.8168988946054,258.23447558780225
93,Zfp36l1,269,1137.9704676425622,278.96910440191084
94,Fkbp9,46,1138.3835030965267,277.2812996670878
95,Trap1,240,1138.4367589256883,262.3147092784896
96,Spp1,214,1140.168183843219,197.66029620822192
97,Spp1,214,1140.9513675524668,224.2374117959721
98,Rarg,179,1143.5703919830412,292.0728518015121
99,Nucb1,131,1143.2400505341775,291.83962879515525
100,Mvd,116,1143.6608029224624,279.1603206155146
101,Cops7a,17,1144.910579884583,317.2516091977618
102,Spp1,214,1144.7283826555135,191.7317180915368
103,Spp1,214,1145.290404758362,207.26816687965965
104,Spp1,214,1147.5434127674212,186.2403916591516
105,Spp1,214,1151.616508174394,253.4072047063456
106,Ltbp3,80,1151.4907903537603,287.3341192791732
107,Spp1,214,1152.961136126692,240.2784514471284
108,Ltbp3,80,1153.214407812179,187.72991384197925
109,Spp1,214,1153.4576483617225,312.45788376127894
110,Uck2,254,1153.7436696409657,233.21483843562663
111,Vim,261,1154.4974584938504,233.44663853621037
112,Eif3i,36,1154.7121134541926,232.7260295917485
113,Mrpl17,95,1158.618643040893,252.81493021454676
114,Spp1,214,1159.6418070762893,194.78673669907144
115,Rps15a,191,1160.9450461554732,173.83438101255294
116,Mvd,116,1163.8678610653742,297.53206345113153
117,Msn,112,1167.3600386371488,219.0374536171529
118,Spp1,214,1165.7253112951032,217.7555978516028
119,Spp1,214,1166.8481471752143,261.9723540795485
120,Hspa8,62,1170.3955716540718,305.0079445027785
121,Spp1,214,1171.444546985472,187.13290584604076
122,Ppm1g,150,1174.1620349680434,190.53543643163204
123,Sec13,204,1174.8899690831458,337.75385912143923
124,Hnrnpk,59,1175.904131448717,337.0426984418533
125,Ppm1g,150,1175.3300577672474,337.9892704879038
126,Spp1,214,1178.4730075783764,353.7855372683914
127,Spp1,214,1181.9787474725804,337.7462787434886
128,Spp1,214,1181.6376289674522,347.9334076242406
129,Zfp36l1,269,1184.0835287964944,275.2154561784729
130,Mvd,116,1186.9598680717424,232.0496322077289
131,Spp1,214,1187.6424304484815,297.2141609486557
132,Ppm1g,150,1188.7705314867055,250.66739539554885
133,Spp1,214,1189.718611119304,358.0479724028876
134,Rpl21,188,1191.8083274515668,340.007337945155
135,Gsto1,54,1193.3694730189552,338.0806785068447
136,Timp2,229,1190.7669440080213,340.8775920467339
137,Ssrp1,219,1191.8522944022643,339.0843537178755
138,Fus,47,1192.2498352190933,337.544205779813
139,Spp1,214,1196.0728540301047,315.7572041691585
140,Rarg,179,1197.3749372560192,376.1815466611745
141,Spp1,214,1205.0891238521235,225.9617510174015
142,Rarg,179,1205.493508203292,246.63699754221096
143,Mvd,116,1205.5491783812445,333.72541088121204
144,Rarg,179,1205.9517968058915,208.16196206529963
