,gene,gene_number,x,y
0,Rpl15,186,1114.6595707154356,1113.9198208140551
1,Pkm,144,1115.3150164588576,1114.1170592751616
2,Tpm4,239,1117.85307547685,1124.3686748059265
3,Tpm4,239,1126.1734066806405,1126.9343220728742
4,Tpm4,239,1133.2375491917833,1179.884118707516
5,Ppm1g,150,1137.61062567909,1131.6011714334009
6,Tnk2,234,1179.2226400513248,1198.1586195498758
7,Eef1g,28,1179.3014427991511,1198.20613301831
8,Rpl18a,187,1179.1730939826891,1196.9960519366807
9,Tpm4,239,1179.20420374473,1198.6838167497144
10,Stip1,221,1183.497640261649,1210.4086622642344
11,Khdrbs1,73,1184.1988076152495,1211.0868474302663
12,Khdrbs1,73,1188.090253316019,1198.207820861638
13,negative_control,340,1195.5532972627218,1214.2369330156748
14,Hspa9,63,1194.840227085354,1215.532014891041
15,Rps15a,191,1202.732893141383,1214.6816497959212
16,Nedd4,126,1202.104796249165,1214.4469344475651
17,Sf3b2,205,1200.859946108743,1213.1741481688418
18,Mrpl43,103,1200.3244059011583,1214.019343947076
19,Rpsa,197,1201.2550052769775,1215.487995332648
20,Pkm,144,1203.3766525775636,1214.3530159915565
21,Eif3i,36,1200.5861086869058,1211.4728343931356
22,Rpsa,197,1207.023415240316,1222.2151784818298
23,Mrpl15,93,1202.707881889839,1220.0574532503856
24,Vim,261,1204.7558609289392,1222.08859078934
25,Psmd2,163,1203.3991561587984,1219.2728119188764
26,Rcc2,183,1207.1371763923391,1223.0927905535252
27,Arpc5,8,1203.4787466525613,1221.0985972866952
28,Rbbp7,181,1203.730256670506,1222.0853077991137
29,negative_control,1773,1205.3572624258527,1222.1465389195348
30,Ndufs8,123,1204.4433560169168,1220.3129929292145
31,Rarg,179,1221.8870631562463,1242.9306307957409
32,Tpm4,239,1235.1717237326322,1216.798688299293
33,Spp1,214,1242.3740588034573,1239.2731735364298
34,Stip1,221,1241.6978409066496,1239.7068523291175
35,Cct3,9,1241.842631205968,1239.351612722273
36,Rpl18a,187,1250.1834307893887,1219.3462866489074
37,Hspa9,63,1249.528015923628,1220.8057002450107
38,Eef1g,28,1250.029626010746,1219.870981921334
39,negative_control,983,1250.3715514019386,1219.7738608811703
40,Spp1,214,1266.3676614891208,1240.793459432616
