,gene,gene_number,x,y
0,Rpl18a,187,1228.979299509689,1402.671857998265
1,Tpm4,239,1229.7957463696794,1393.0565540038565
2,Ppm1g,150,1248.9080751377223,1373.5387006962587
3,Rarg,179,1267.9225337393543,1374.6412284886396
4,negative_control,1889,1269.7934079525355,1416.5831567063888
5,Tpm4,239,1279.6213442837816,1320.7477435941937
6,Psap,160,1281.0575316843322,1303.6755187828812
7,Skp1a,207,1278.4850428173916,1301.9756868382344
8,Tcp1,227,1279.431531871249,1303.4457665666546
9,Spp1,214,1280.4870166171863,1237.3182273206942
10,Rarg,179,1282.880965852645,1359.4911930933672
11,Zfp36l1,269,1282.9133571602526,1278.7558479674844
12,Rarg,179,1284.3207291174658,1400.0462810805636
13,Ptbp1,167,1284.754753300793,1401.040078743199
14,Cox7a2l,18,1285.735381872223,1368.2078610278222
15,Cebpd,12,1285.1721387746877,1369.0328278951513
16,Rarg,179,1284.6659740627688,1286.1902292561758
17,Ptbp1,167,1283.4401452241611,1287.1652066282838
18,Tpm1,238,1284.5223458394016,1285.17595474645
19,Cops7a,17,1285.1538139153613,1254.4805979972116
20,Skp1a,207,1285.6055936692344,1377.0022502754273
21,Eif3e,34,1286.2708170769267,1376.3328480732075
22,Spp1,214,1287.028412963553,1228.8183498732258
23,Tpm4,239,1287.4460254948951,1180.7655745833931
24,Ppm1g,150,1287.5314416859933,1283.1513093254844
25,negative_control,1882,1288.0986030280565,1075.4214871052911
26,Ppm1g,150,1288.5897096129595,1232.049369412527
27,Lmna,77,1289.4419798565011,1292.2184111029285
28,Cct3,9,1288.22101161661,1291.777816875457
29,Cops7a,17,1289.730390425473,1292.62593636336
30,Rpsa,197,1286.9928707301692,1291.801260523646
31,Prrx1,159,1289.0843109381487,1291.662463204903
32,U2af2,249,1287.6399809468094,1291.7183047798317
33,Fus,47,1290.7919459200418,1292.2248375371098
34,Spp1,214,1292.1379934227955,1227.536439443867
35,Rps15a,191,1292.5546427161426,1226.2356515395095
36,Cops7a,17,1292.2057506277015,1365.7930474530242
37,Fkbp9,46,1293.7067387665668,1219.320392970133
38,negative_control,455,1295.744529220945,1089.3148297045964
39,negative_control,711,1295.832723851213,1089.80723302632
40,Tubb5,246,1294.6547574791666,1089.4517412803668
41,Hspa8,62,1293.7765449663475,1090.696018506822
42,negative_control,1221,1294.7968137713194,1087.6662506212413
43,Tpm4,239,1294.5829146338735,1090.0352410596668
44,Khdrbs1,73,1295.21684198211,1053.632747540913
45,Rarg,179,1295.4864985503707,1385.74269828511
46,Rpl18a,187,1294.0433591815397,1352.4620727469962
47,negative_control,1305,1296.5586990278362,1351.7830321947329
48,Tpm4,239,1296.7388470411258,1271.7414161044128
49,Sec13,204,1296.6220681160985,1098.699502796474
50,Rps15a,191,1297.6418181555623,1050.9842290130075
51,Mrfap1,89,1297.3764442778115,1050.9210652305492
52,Eif4g2,38,1299.7054806603107,1050.3005699323808
53,negative_control,1320,1298.2865928477547,1050.3900142683776
54,Rpl18a,187,1296.700385245411,1059.2403801952896
55,negative_control,334,1297.4128729094996,1059.1197976528429
56,Spp1,214,1297.9526166234932,1235.0715857343598
57,Tpm4,239,1298.6417811124747,1309.317227345873
58,Spp1,214,1298.2903342431896,1162.9875062303113
59,Sdc4,202,1300.14142680781,1122.1493243708192
60,Oaf,133,1300.3985057306509,1121.1920774347195
61,Ppm1g,150,1299.5237264940044,1146.9327664248003
62,Tpm4,239,1300.9977766879372,1334.5089146191715
63,Rpl18a,187,1302.706887339318,1350.0443025081477
64,Mrfap1,89,1302.8261708351458,1352.8915228258295
65,Ptbp1,167,1301.8363311270643,1351.9585374547803
66,Nr2f2,129,1302.137712183585,1351.3007234855993
67,Rcc2,183,1300.5690257108738,1352.2652549841823
68,Rac1,175,1300.6749821758676,1350.8121527090757
69,Ppm1g,150,1301.2671612402305,1123.4124357690318
70,Use1,258,1300.4118047759398,1124.8517663047085
71,negative_control,2065,1303.3883401046032,1125.1535808370563
72,Spp1,214,1302.8893760149506,1124.612814334418
73,Aebp1,4,1301.3079565737698,1125.0414437331456
74,Vat1,259,1302.756559777637,1124.4630325570631
75,Mbd3,84,1302.5607551300288,1202.8979062796209
76,Lrrc59,79,1302.3781084675309,1203.3692341643098
77,Cited2,13,1303.787976105972,1203.9923832787158
78,Spp1,214,1301.769952161475,1180.991687504044
79,Rarg,179,1302.482392979741,1288.4237942468867
80,Eif4b,37,1305.612839924511,1288.51764947735
81,Mrfap1,89,1304.241461568301,1287.1028054459932
82,Ywhae,264,1303.708743271826,1287.884651999493
83,Fus,47,1302.4488541758326,1232.190654091102
84,Eef1g,28,1302.2030144782211,1232.508932481253
85,Tmbim6,230,1301.9683553753655,1171.2716634009184
86,Timp2,229,1300.973986023142,1169.9434927938369
87,Spp1,214,1303.5094460952582,1099.8806482280752
88,Spp1,214,1303.8003009982174,1212.5946156118698
89,Spp1,214,1303.4988395842113,1113.6416087450486
90,Ptgs1,169,1303.9553293270392,1113.297190828289
91,Zyx,271,1301.926873716296,1112.5315472767147
92,Igfbp6,68,1304.2336232221817,1112.4270384932502
93,negative_control,1298,1302.711055216212,1112.3651714327366
94,Efemp1,29,1301.6862328737584,1113.2557411133423
95,Maged1,82,1303.088029790547,1089.4251853374208
96,Csnk2b,23,1301.5240344484546,1091.377145402825
97,Eef1g,28,1302.8273536195918,1090.0040863812023
98,negative_control,1086,1303.1218791947658,1090.8833161727944
99,negative_control,1139,1302.711570067194,1090.4221398807338
100,Mrfap1,89,1302.718184677865,1091.5907155877117
101,Slc38a2,209,1303.0502073601594,1143.2284244689076
102,Lmna,77,1304.1767396352725,1274.538576027914
103,Spp1,214,1304.2602595549397,1274.8454555918686
104,Snx5,212,1304.0949463160014,1274.0595706890374
105,Tnc,232,1306.050617316693,1274.7370817920707
106,Sfpq,206,1306.7239211442472,1376.9400125484362
107,Tpm4,239,1306.6724688312902,1127.2864921132682
108,Nedd4,126,1306.9090295491342,1170.3259143173316
109,negative_control,344,1306.9871946808628,1144.573658105032
110,negative_control,1793,1307.1319847256866,1145.4220319597694
111,negative_control,868,1308.254176372559,1144.5088532069012
112,Crlf1,19,1306.653529697105,1146.1804765454417
113,Rrp1,198,1307.2094311100172,1298.5106000369856
114,Zfp36l1,269,1306.8779577103928,1299.2621868907386
115,Rarg,179,1306.7212828538468,1262.9681402028214
116,Psap,160,1307.4429456933478,1093.1942114750104
117,negative_control,1633,1307.7894230547045,1091.8361875636317
118,Emp1,39,1309.1647457052316,1280.0459924016202
119,Khdrbs1,73,1308.6564136082895,1279.0550222473555
120,Rcc2,183,1309.009674800339,1278.9022806182052
121,Ergic1,41,1310.7211052434009,1279.046071102166
122,Rarg,179,1309.2657820298543,1319.2852162917006
123,negative_control,805,1308.9962613905109,1076.430530755487
124,Zyx,271,1308.644018879368,1076.1739008568316
125,Ctbp1,24,1308.0347143660074,1075.4150535962017
126,Tubb5,246,1310.8124804009562,1349.119531915611
127,negative_control,2095,1310.6188750183264,1346.8447141234335
128,Hspa9,63,1309.3321403132952,1346.9377789931375
129,Fbln2,42,1308.6215966429545,1114.604788874124
130,Spp1,214,1309.3014058427011,1114.975351286009
131,Hspa9,63,1309.055690675193,1372.1461499613915
132,Rpsa,197,1308.5519189008826,1371.9511601914037
133,Spp1,214,1309.738771828373,1174.1988636320675
134,Ywhaz,268,1308.3912451063536,1066.1858249675745
135,U2af2,249,1308.439414324358,1065.529175244718
136,negative_control,1797,1309.3047833659366,1065.0622984435302
137,negative_control,336,1309.209992838962,1066.7179679221954
138,Xdh,262,1310.6684707389663,1051.4467816511124
139,negative_control,1827,1309.1057547502442,1050.849215577963
140,Eef1g,28,1310.6573440418429,1254.4068466570377
141,Mvd,116,1310.8556930323218,1253.219231321049
142,Spp1,214,1310.625618678097,1096.4296323380674
143,Rpsa,197,1310.5769064483018,1032.5002802577592
144,Maged1,82,1311.3647756844318,1364.4041150580852
145,Arpc5,8,1310.568282756869,1364.523700622708
146,Vim,261,1311.8369652032125,1387.72221354239
147,Ppp2r1a,151,1312.648167467854,1385.4942718384243
148,Lmna,77,1311.5755105505507,1386.3863900658334
149,Hspa8,62,1311.0547706834734,1387.3059860090837
150,Tspan3,245,1312.6299995779725,1386.622452104719
151,Cct3,9,1311.5189186568912,1388.727451703538
152,negative_control,1645,1312.1179083760148,1386.7450636928445
153,Hspa8,62,1313.4602872762312,1388.0307539259006
154,Cnn2,16,1309.9247305802114,1260.5194003890688
155,negative_control,1744,1311.5434362563758,1261.0967857648852
156,negative_control,2052,1311.969409187173,1260.8491681867283
157,Rpsa,197,1312.9643388211534,1260.0815405589003
158,negative_control,1318,1311.6682816262337,1260.781634668233
159,Eef1g,28,1312.8904592917286,1259.7941605200322
160,Hspa8,62,1312.4767756842066,1258.9949182743535
161,negative_control,1944,1311.8681384624404,1261.4802611429584
162,Spp1,214,1312.6151448236574,1105.914772752726
163,Tpm1,238,1312.5307836291663,1089.795836454737
164,Ltbp3,80,1313.2009306089203,1186.1055473627116
165,Rab7,174,1315.497798006123,1048.2174399006278
166,Eif4g2,38,1316.3586971430689,1166.1928070017163
167,negative_control,1917,1315.5069340194254,1039.6960049627696
168,Csnk1a1,22,1316.1445870817045,1042.5771881976373
169,Zyx,271,1316.170468433682,1041.952659095506
170,Xdh,262,1317.2283642212683,1037.536272267413
171,Hspa8,62,1316.0378786733754,1040.192905684208
172,Psmd7,165,1315.232659536581,1039.868495428309
173,Ybx1,263,1316.1897177208402,1037.0801527743008
174,Hspd1,64,1315.9937430982798,1037.9996518546122
175,negative_control,585,1317.234598854021,1039.0803713687
176,Rpsa,197,1315.669932578838,1037.329014487684
177,Spp1,214,1316.5205263141158,1092.9602396705882
178,Spp1,214,1317.3030324989522,1078.5970248087783
179,Oaf,133,1317.196101022885,1106.2699202182148
180,Spp1,214,1317.080407297624,1106.9609602021728
181,negative_control,1962,1318.02373791728,1067.3686436728678
182,Arpc5,8,1318.755496648405,1066.5461766285173
183,Ndufv1,124,1319.2744205167824,1293.5008232385362
184,Ppm1g,150,1319.9978030539164,1294.8127935673465
185,negative_control,879,1319.8778233372554,1295.9218863951762
186,negative_control,667,1318.6651280374813,1055.0036101004116
187,Prrc2a,158,1317.292245404284,1052.871016748387
188,negative_control,1921,1317.695761410041,1052.7509902612442
189,negative_control,763,1319.4505491623931,1054.107373709716
190,Kars,72,1318.3833826880605,1053.3340276696622
191,Stip1,221,1316.8316189950708,1051.359747625576
192,Rarg,179,1319.4499243800378,1052.0603968414246
193,negative_control,1189,1318.3581742265185,1052.2917875318312
194,Pkm,144,1315.352100273556,1053.3899620901698
195,negative_control,796,1319.1137127560942,1052.7577988145902
196,negative_control,1180,1318.9414784912085,1054.1543218373215
197,Spp1,214,1319.376672854447,1099.3962998525292
198,Ybx1,263,1320.0806345323897,1100.700207390883
199,negative_control,1649,1318.909876725013,1100.628600105332
200,Spp1,214,1320.006411053639,1279.3725846635705
201,Spp1,214,1320.8673981737263,1254.8576019894217
202,Npc2,128,1320.858531768588,1237.2648796694962
203,Gas1,50,1322.4093161174935,1237.6592374582
204,Ppm1g,150,1321.827571288277,1238.2059161044065
205,Psmd2,163,1321.06330114078,1238.4826933016077
206,Ybx1,263,1322.6587325164946,1114.074950124703
207,Thy1,228,1323.328899416074,1113.0166097755805
208,Emp1,39,1323.5963957078588,1113.0724279128272
209,Spp1,214,1322.286916414831,1114.6291953803536
210,Cops7a,17,1323.264220928384,1382.7595256254283
211,Spp1,214,1324.6166567182495,1092.8769529422325
212,Ppm1g,150,1324.258497181764,1301.2779897494547
213,negative_control,801,1324.7364362866072,1357.8555466760586
214,Spp1,214,1326.2076278212694,1114.3667923301396
215,Khdrbs1,73,1327.1590255450574,1044.8856277633708
216,Tubb5,246,1327.3599279410118,1372.2913023564174
217,Msn,112,1327.145178107445,1372.9306434122518
218,Tcp1,227,1325.6794753738438,1373.1135921158188
219,Ugdh,255,1325.6519142531515,1372.2951229708992
220,Nr4a1,130,1328.4007658629516,1350.8633852401606
221,negative_control,375,1328.4537884333608,1353.4690670322411
222,negative_control,1421,1328.5909681916362,1352.897283476032
223,negative_control,548,1329.0506600901697,1351.6737148862342
224,Spp1,214,1328.9074469080758,1262.5895939527868
225,Mdh2,85,1328.412544845236,1118.2542074967005
226,Lamp1,74,1328.1253931774777,1118.5209717296818
227,Ptges3,168,1329.0767919549287,1117.4681279089298
228,negative_control,1068,1329.911069345044,1118.950623609099
229,Spp1,214,1328.7405831852684,1157.7510970881765
230,Rarg,179,1328.955281219075,1342.3911423887812
231,negative_control,1889,1329.829117089589,1418.5959618429094
232,Spp1,214,1329.812445376463,1073.5931262108404
233,negative_control,333,1328.8421015417362,1076.0859337894494
234,Spp1,214,1328.788522190603,1109.3788260287888
235,Vim,261,1330.4473258937155,1274.9619010733377
236,Fus,47,1330.9087160969843,1274.0950206651337
237,Vim,261,1331.7948062025544,1272.7728651070124
238,Rpl15,186,1330.5978787010722,1272.3458316117528
239,Msn,112,1332.6502756204814,1275.5335611049725
240,Zyx,271,1330.8135705627842,1272.219628758215
241,Rpsa,197,1330.9152162427413,1273.361040380672
242,negative_control,1200,1330.390623503201,1274.466138547533
243,negative_control,1723,1332.1282461659584,1275.7264090625954
244,Sdhc,203,1332.0696620472172,1275.6645959639486
245,negative_control,592,1330.984668416212,1276.1063557546336
246,Stip1,221,1330.252151405797,1272.4336967979857
247,Spp1,214,1330.1052126105556,1333.092522493797
248,negative_control,593,1332.1152770541953,1103.4716596031449
249,Spp1,214,1332.3790130471962,1067.3352077484797
250,Spp1,214,1333.4199568422878,1036.9517677589515
251,Rarg,179,1333.55174828351,1039.9205665222978
252,Spp1,214,1333.5628942449812,1096.6444694570223
253,Khdrbs1,73,1333.7458556119095,1022.405430054014
254,Hnrnpk,59,1333.51118938725,1021.1884215162404
255,negative_control,1342,1335.11163883294,1058.3085461684846
256,Fkbp9,46,1334.8541260579275,1059.309724192098
257,negative_control,582,1334.8787683582468,1058.614189070295
258,Rpn2,190,1335.6004424477055,1076.5082227165683
259,negative_control,1096,1336.5493580509933,1075.603356584953
260,Spp1,214,1335.5383217342965,1078.1240269248094
261,Sdc4,202,1335.1193360350885,1076.3721128846748
262,Ppm1g,150,1337.1303630357509,1126.200747887464
263,negative_control,704,1337.2718193428066,1103.138948939183
264,Zfp36l1,269,1337.807254463876,1103.8066890106982
265,H1f0,55,1338.62193954833,1025.3423412137272
266,Sfpq,206,1338.3326476270738,1028.614515722436
267,negative_control,283,1338.5348506161672,1027.311573381823
268,Oxct1,134,1338.0108435318543,1272.5695984714812
269,Zfp36l1,269,1339.2043295260742,1272.276038593262
270,Csf1,21,1340.370620514305,1255.067041514762
271,Tbrg1,225,1338.2766790791034,1139.476460509925
272,Nr2f2,129,1340.2186744079304,1138.4473733151624
273,Tpm4,239,1339.3072206477116,1040.0587725978155
274,Zfp36l1,269,1342.9599200423029,1354.5868818267872
275,Arpc5,8,1343.444512311626,1301.5566715676844
276,Spp1,214,1345.30001101238,1301.2703466275325
277,Hspd1,64,1345.9561381140527,1345.404976833754
278,negative_control,1701,1344.842965888006,1345.4435228848383
279,Spp1,214,1344.3477617962778,1124.2195908125473
