,gene,gene_number,x,y
0,Ncl,121,1347.1155935059437,1378.231432260177
1,Rpl15,186,1348.1330767373863,1376.8214354493043
2,Khdrbs1,73,1380.8348129560693,1474.5669422614535
3,Rpl18a,187,1396.2936383702695,1478.956015875527
4,Rarg,179,1403.9955105999106,1123.0791269623032
5,Mdh2,85,1409.1060849542123,1117.3086358254996
6,Snrnp70,210,1410.29044844145,1118.322020964796
7,Tpm4,239,1410.5537181272248,1130.8220038976983
8,negative_control,2046,1413.511158830266,1497.5758290393137
9,negative_control,1061,1412.7691552170852,1496.464899676377
10,Nudt9,132,1419.2862365276824,1240.3515642286811
11,Mvd,116,1422.203938152796,1506.015832204217
12,Ppm1g,150,1421.5110314926849,1493.03761714496
13,Tpm4,239,1424.2870897537457,1450.460742346668
14,Ppm1g,150,1426.06813760247,1100.89688960373
15,Ppm1g,150,1426.4447288658084,1429.882894295507
16,Mtch1,115,1425.8233454820324,1428.2939081696347
17,negative_control,788,1427.4202878342846,1427.717411529159
18,Ppm1g,150,1427.492915042347,1464.0172639857776
19,Sf3b2,205,1428.473348360845,1497.7753052734156
20,Tpm4,239,1428.093234134905,1497.515731358675
21,Pkm,144,1428.8567803956653,1420.1503265162228
22,Eif3i,36,1428.637446143308,1455.091875796155
23,negative_control,1907,1428.2829089955883,1454.9128704789332
24,Khdrbs1,73,1431.5765298676042,1425.860478847477
25,negative_control,604,1431.233098761292,1116.5822479806309
26,Ppm1g,150,1435.035241443502,1244.0405593667012
27,Vim,261,1437.8616598099852,1155.5507551393985
28,Txn2,248,1436.6892005408497,1481.2837033804149
29,Arpc5,8,1437.2637547663244,1481.7958582647327
30,negative_control,1775,1440.6913497632222,1121.6790570758092
31,Junb,71,1441.736769650326,1498.9550559297252
32,Vim,261,1443.286709926406,1498.1115846725695
33,negative_control,1488,1443.3133556042726,1498.3518031774956
34,Ncl,121,1442.6938711288915,1497.5830253695465
35,Arpc5,8,1441.1961687560251,1447.6729183684167
36,Tpm4,239,1441.7790443955548,1287.136093298048
37,negative_control,1370,1442.167623431572,1453.4777682628128
38,negative_control,592,1443.9643979090422,1427.3587580584235
39,Rarg,179,1445.12675256051,1159.0696570026955
40,Cops7a,17,1444.8909347300587,1190.878084697009
41,Polr2m,149,1443.9458726162648,1439.553128762591
42,negative_control,633,1443.7871583845356,1439.6122820151018
43,Cops7a,17,1447.285487668545,1537.6454210345646
44,Khdrbs1,73,1448.0309298457846,1279.9348378011564
45,Msn,112,1447.019885285038,1413.675796186881
46,Vim,261,1447.9477543238943,1412.5197433713352
47,negative_control,767,1447.1720108780771,1413.117896799904
48,Spp1,214,1449.994661494726,1309.1337106360534
49,Cops7a,17,1449.5328243289782,1514.9974099817696
50,Ppm1g,150,1450.208035246381,1261.8839460859117
51,Hspa9,63,1450.7083041977808,1545.555360132877
52,Spp1,214,1450.654609216968,1544.06696131289
53,Rpl18a,187,1451.471493714478,1505.1429929600424
54,Khdrbs1,73,1451.2594238492727,1505.8243540073754
55,Spp1,214,1451.334667710053,1343.2439835111752
56,St13,220,1452.1461913055914,1164.5623301618298
57,Ybx1,263,1451.4769446160017,1165.5943056715882
58,Vat1,259,1451.8391133313362,1165.560156786897
59,Ppm1g,150,1453.308453351832,1177.293176695648
60,Rpsa,197,1454.0561682598357,1282.5505244440544
61,Ywhag,265,1455.3688347917582,1283.621980793507
62,Ptgs1,169,1453.1503824723004,1282.730889225496
63,negative_control,881,1454.5665230439631,1282.226940021249
64,negative_control,739,1454.6817518839723,1282.05645198476
65,negative_control,538,1455.331762005886,1281.4914887410723
66,negative_control,1443,1453.9501088847508,1281.753858947464
67,Eif3e,34,1454.0444338090665,1400.5289919357867
68,Khdrbs1,73,1455.1266647126108,1037.744110603111
69,Mvd,116,1455.001767649581,1234.361118915328
70,Ppm1g,150,1456.8822386815668,1139.668589299116
71,negative_control,693,1457.090849298384,1300.4431301863133
72,Spp1,214,1457.4466099595834,1123.853051224001
73,Eef1g,28,1456.803016986581,1123.704232915975
74,Vim,261,1455.237131553314,1253.243575526259
75,negative_control,2093,1456.1990325971,1251.0645494398825
76,Spp1,214,1457.4149632910753,1249.930271679401
77,Msn,112,1455.463512697503,1251.8112327134638
78,Skp1a,207,1455.2609805434126,1251.6883787186289
79,negative_control,1743,1456.3412592525638,1251.007498300621
80,Zfp36l1,269,1457.8910413577864,1255.6469863282412
81,Il1rl1,69,1459.6225903162667,1145.051454971944
82,Cops7a,17,1458.4935198638689,1315.9808710843602
83,Spp1,214,1459.0116936838458,1393.5559218862902
84,Spp1,214,1459.481258985057,1272.8832232071234
85,Khdrbs1,73,1459.5013636680012,1428.8643873589251
86,Gsto1,54,1458.8309442712766,1460.4515583225716
