,gene,gene_number,x,y
0,Rarg,179,1027.6686916625044,1515.3960486717367
1,Khdrbs1,73,1059.7475732207936,1545.6824438532249
2,Rarg,179,1072.3297654797163,1551.9901069164814
3,Rarg,179,1107.3019928261565,1589.0657906815254
4,Morf4l2,88,1115.1593538618515,1555.8314802614225
5,Cops7a,17,1117.2429833966737,1504.515724907899
6,Khdrbs1,73,1118.724331325756,1542.3909644216512
7,Khdrbs1,73,1122.736574042541,1535.5686822854152
8,Khdrbs1,73,1126.0949206080477,1500.847257589652
9,Tpm4,239,1130.042677625114,1553.8842581773831
10,Ppm1g,150,1133.4997148023303,1522.399309467823
11,Arpc5,8,1139.88607298612,1554.7134671632878
12,Mrpl28,97,1145.6066690512132,1542.4874709070546
13,Tpm4,239,1144.4368517327994,1542.8426022006045
14,Ncl,121,1154.2094267871817,1529.3915822954011
15,Ssrp1,219,1153.9886579714598,1537.786219428553
16,Khdrbs1,73,1154.889150866396,1497.5588275987852
17,Tpm4,239,1155.749240157112,1568.5921733515545
18,Rarg,179,1159.0514635794418,1562.107714433525
19,Zfp36l1,269,1165.1991562162805,1562.412396656345
20,Tpm4,239,1171.253158661752,1549.7282327093033
21,Khdrbs1,73,1173.6129616591888,1536.6869529201292
22,Cops7a,17,1174.644766474201,1529.359360156377
23,Idh2,65,1174.6745209044789,1529.682764767048
24,Mrpl44,104,1174.509014122512,1528.96667476012
25,Rarg,179,1181.4908757713165,1542.0890098337638
26,Zfp36l2,270,1182.0924784129152,1527.229479306429
27,Arf1,6,1182.6123019886843,1527.176040450665
28,Rarg,179,1186.115352957194,1538.9984921975054
29,Khdrbs1,73,1189.344900424005,1491.0525668144192
30,Cops7a,17,1190.4294658333476,1495.3124878921242
31,Tpm4,239,1190.0857011171995,1480.4241036447015
32,Tpm4,239,1195.9327863354454,1498.061731164115
33,Uqcrc1,256,1197.3192773266996,1502.3547754885517
34,Tpm4,239,1197.375461259299,1503.2505215229287
35,Ptbp1,167,1197.1174606816053,1503.0918674217764
36,Fkbp4,44,1199.034780551444,1476.3713961979931
37,Vim,261,1198.5336985391536,1475.0354466474116
