,gene,gene_number,x,y
0,Rarg,179,538.9246789546291,813.7547323420622
1,Cops7a,17,541.1458608093044,831.1083278883649
2,Fus,47,547.0609222669665,776.7477099314339
3,negative_control,1645,546.0889959330364,775.4438786990172
4,Zfp36l1,269,549.9447689921938,843.9318576386936
5,Myh9,118,552.2470053307229,821.7041617281138
6,Ywhaz,268,553.3629259595486,821.1903018017255
7,Arpc5,8,562.9261857322736,803.196469356842
8,Ppm1g,150,566.0551554169629,784.2563307204416
9,Arpc5,8,566.520392629847,814.9601683678492
10,Myc,117,573.8512779956429,775.0666206048035
11,Rarg,179,573.700464462144,775.9874785920796
12,Tpm4,239,577.3860659419504,786.3007304208691
13,Khdrbs1,73,588.4685055359341,852.8056454695901
14,negative_control,330,592.504067112584,824.4503091837232
15,Khdrbs1,73,592.8348087533705,813.8536361133957
16,Vdac1,260,593.0962937830568,803.6055818922654
17,Rac1,175,593.6274412516872,807.353505131043
18,Ptges3,168,593.6322201078863,804.9231157411291
19,Rarg,179,594.0386105532525,804.0784490386103
20,Srebf2,215,594.7612337604689,805.5988490915839
21,negative_control,1084,593.5725862618045,808.4597015991628
22,Cited2,13,593.9483598638906,807.4455498674672
23,Eif3i,36,593.8734504064674,808.0097788685457
24,Mrpl15,93,593.4753357061929,804.527067588878
25,Tpm4,239,594.4957775460956,819.7359505455338
26,Msn,112,600.2504442845834,805.7666092998661
27,Vim,261,601.7510139034945,787.2390183046197
28,Npc2,128,600.1513471435688,786.0278149791711
29,Hspa8,62,601.362557756851,787.1066480571759
30,Khdrbs1,73,601.2618616602042,785.9848135563888
31,Xdh,262,605.2795787011371,810.6938561690248
32,negative_control,1881,604.4846421358127,810.6221222177107
33,U2af2,249,604.1935625427336,810.2002685572663
34,negative_control,1149,603.4675097575171,810.6856338568829
35,Tpm1,238,604.475970705548,810.4059863283675
36,Fkbp4,44,610.3949315339862,784.9062265637657
37,Hspa8,62,612.6809647957283,785.2160509766177
38,Fus,47,613.2522919021853,784.7003187251901
39,Hdgf,56,612.380091113284,785.0290507569274
40,Eif3e,34,610.3094462240948,785.065537035769
41,Cops7a,17,614.3124199541396,785.1008403361238
42,negative_control,1938,612.6837657528688,785.9442277237362
43,Ywhah,266,612.9787895960451,785.5936207056678
44,negative_control,1421,621.8541845894315,790.4489022155046
45,Tpm4,239,622.9545388064603,788.9873849322018
46,negative_control,1717,623.5826142872215,775.8952953410069
47,Rarg,179,625.317653991407,817.8087686790852
48,Ppm1g,150,636.5873433510435,776.933061570887
49,Mvd,116,648.3406744048228,854.8942862962743
50,Rpl15,186,649.8882064988021,766.4424930208772
51,negative_control,1888,649.5081190341347,800.0893882746759
52,negative_control,910,651.6698602079712,799.3553173200611
53,negative_control,783,648.9642259399668,799.8423082814221
54,negative_control,1584,650.0158970168774,798.8585044110005
55,negative_control,1154,649.6607832583516,798.8395341279321
56,negative_control,298,649.8830121636843,799.4406108334417
57,negative_control,968,650.574445253457,797.6817179354732
