,gene,gene_number,x,y
0,Cops7a,17,258.5531212228745,1289.0440850542536
1,Arpc5,8,268.6949545291875,1408.472665187286
2,Khdrbs1,73,280.92328920164323,1268.2970273458773
3,Cops7a,17,282.9191402940782,1333.85825765354
4,Khdrbs1,73,284.3932988300224,1447.6855487807095
5,Rarg,179,303.0303892807437,1288.6013310118676
6,Cct3,9,304.45454628836706,1299.1136166917145
7,Tubb5,246,305.9842514312705,1300.680220466837
8,negative_control,1166,306.1004989481159,1299.3901899020816
9,Csnk2b,23,321.3530310827687,1426.315395256314
10,Uqcrc1,256,322.4624453650837,1426.4366544758357
11,negative_control,729,322.00311770719605,1427.0892106429176
12,Sec13,204,322.49181661155,1426.1719219055512
13,Tpi1,237,321.2988250980804,1426.9941777579309
14,Mbd3,84,320.60488550897287,1428.195419804933
15,negative_control,1266,322.6245096602743,1426.9713720183731
16,negative_control,1101,321.47175851580573,1427.1559921314838
17,Clta,15,331.61623190386734,1412.416066339746
18,Tpm4,239,338.58172429445926,1345.512832406528
19,Arpc5,8,355.2386830566076,1419.09522246572
20,Mvd,116,368.47338130846566,1364.0200461906034
21,Arpc5,8,368.7990209436441,1339.8669552849997
22,Mrpl45,105,371.7157204627461,1356.1536792534002
23,Mvd,116,377.6508726712942,1394.960761338843
24,Cops7a,17,378.55016652091297,1365.549332175447
25,Khdrbs1,73,399.999585755639,1352.840868594236
26,Mvd,116,401.86938166904736,1350.607701630485
27,Khdrbs1,73,403.58107420326417,1365.3700212405922
28,Ppm1g,150,409.3953214032104,1379.8807380198407
29,Ppm1g,150,416.9184539333163,1379.857587079555
30,Mvd,116,432.3083369703646,1377.548705656215
31,Cops7a,17,433.4919218201452,1407.9444850687132
32,negative_control,1801,443.1209826193078,1393.3021774710455
33,Msn,112,443.5126076522812,1393.1061723968742
34,Tubb5,246,445.8380890026452,1392.8159358241742
35,negative_control,1965,443.83290951876177,1392.0052613996836
36,Cct5,10,444.1121833921095,1385.9014652476098
37,Cops7a,17,444.6901496452781,1387.2094175987704
38,negative_control,1001,446.0341497072711,1373.468112901372
39,negative_control,520,454.1743527455297,1415.084493174879
40,Khdrbs1,73,457.34211802716845,1410.5754096926285
41,Arpc5,8,458.98191613309615,1379.6067811471885
42,Emp1,39,462.8752004902304,1417.4346907686895
43,Tpm4,239,463.3227688950165,1417.6257576833489
44,negative_control,1946,462.7135160143784,1417.3705556165144
45,negative_control,1065,463.92051062741655,1418.7693813090916
46,Vim,261,468.0408981278478,1386.08401855123
47,Raly,177,471.8563730025773,1377.8692227071592
48,Arf1,6,471.8157471676076,1376.6288436819864
49,Rpsa,197,472.6176718630617,1377.0022851082583
50,Mvd,116,470.2125942252815,1377.620722604557
51,Tpm4,239,471.14269922750816,1431.4793004328485
52,Ppm1g,150,471.80597592748336,1371.7668813475398
53,negative_control,1701,476.9380262202522,1357.0465905138367
54,Cops7a,17,477.7772000753295,1374.061924929413
55,Ybx1,263,479.8554140619961,1402.364561404257
56,Cops7a,17,479.86516488274,1402.8849160192149
57,Mtap,114,484.178205104604,1377.050736486069
58,negative_control,299,485.0332090768446,1376.745087253748
59,negative_control,1962,483.7205903533036,1377.163120725913
60,Rpsa,197,484.630305327932,1377.9477925925562
61,Ppm1g,150,487.1139691622212,1422.4213231221015
62,Nap1l1,120,491.8999317318925,1400.2186131772276
63,Mvd,116,489.8591183691933,1399.9314840926709
64,Psmd7,165,492.1815148792708,1397.849711922614
65,Ptbp1,167,492.6387660045073,1373.3565775703828
66,negative_control,328,492.4273299487336,1372.9952394810657
67,Lmna,77,495.0707952527084,1360.2567064419209
68,Junb,71,495.5575143324254,1359.9688009365784
69,Clta,15,499.56741961094417,1394.31261355915
70,Top2a,236,499.5189937909605,1395.6492560254528
71,Mrps18b,106,500.0238428025997,1393.5940006754986
72,negative_control,1645,500.2993680707133,1394.7943248332722
73,Zyx,271,510.8667239918677,1419.337096565816
74,Vim,261,510.842210364946,1451.642459711289
75,negative_control,593,511.71607852753647,1450.0796501348273
76,negative_control,1712,513.6388648473504,1451.2688258173243
