,gene,gene_number,x,y
0,Spp1,214,83.57762942492272,861.5725131314873
1,Gpi1,52,89.48119626733192,842.246262760279
2,Spp1,214,91.82020668454136,879.2063077844243
3,Spp1,214,92.20818041336688,845.5041854140165
4,Tpm4,239,95.54351442832478,828.9890256943953
5,Ptbp1,167,97.91459371323413,821.2833806206215
6,Spp1,214,103.84560716959446,845.9825908957164
7,Mvd,116,112.94233231016496,712.9097238839229
8,Spp1,214,112.53814022151116,838.2319574433584
9,Rarg,179,113.57295174267536,821.4737643077091
10,Spp1,214,116.17790963330192,804.3443754756403
11,Spp1,214,117.18662565382088,748.4956071195201
12,Lamp1,74,120.82635615941597,762.0980195086086
13,Spp1,214,121.32882723368976,782.3373249380813
14,Cops7a,17,124.23568199191033,826.2784216506263
15,Mvd,116,125.60025435988432,860.7300058484594
16,Rarg,179,127.78268391405986,889.712759207397
17,Ppm1g,150,129.0032247006067,807.3165453414249
18,Rpl18a,187,129.82995424939662,805.8550787005029
19,Ppm1g,150,132.16144779135988,851.2567523192371
20,Ssr2,217,134.01517961984106,836.4451234659709
21,Pdia3,140,134.281932313262,836.8238323073158
22,Cops7a,17,135.35658908155727,710.7689634641671
23,Rpl21,188,135.93834615801592,826.3071135648555
24,Spp1,214,136.25246351808954,834.8380429546644
25,Ppm1g,150,138.1670817597223,840.9930276803955
26,Ncl,121,140.65455777609554,727.6351576349681
27,Ppm1g,150,139.5202087641332,899.7679148512782
28,Rarg,179,140.96550546631124,802.8173730016282
29,Rarg,179,144.32646279082962,796.5575350755435
30,Khdrbs1,73,144.3980904889272,721.1646445198036
31,Khdrbs1,73,148.7853025658893,854.6659571212708
32,Mvd,116,149.32759553370994,800.7649106083893
33,Mvd,116,151.6379943764586,825.9322472079779
34,Spp1,214,152.80492904212343,797.4954560897684
35,Tpm4,239,154.14056474539296,810.8731324956905
36,Rad21,176,166.63272304496337,778.3245772818484
37,Arpc5,8,165.64834241362473,876.8876662526399
38,Arpc5,8,166.17128104675834,707.2677007922243
39,Ppm1g,150,168.10412185742936,829.5300626228961
