,gene,gene_number,x,y
0,Cops7a,17,853.6470235310683,1536.4909489873844
1,Spp1,214,857.7556360296478,1545.210780842006
2,Tpm4,239,860.4803652447695,1556.8921133172146
3,Cops7a,17,881.2643011061498,1613.5611849309155
4,Cops7a,17,882.2568507979853,1621.7512137410445
5,Tpm4,239,884.2472326630568,1617.485123825032
6,Pkm,144,884.0493925462712,1519.2822454315906
7,Rpl18a,187,883.9542889628818,1518.7159406098044
8,Ltbp3,80,888.5389794364316,1564.9230869252656
9,Tpm4,239,892.2482583792889,1503.5906142383044
10,Zfp36l1,269,891.9204221797747,1499.820203482883
11,Spp1,214,892.794687725916,1561.7517669372678
12,Zfp36l1,269,898.0871630595445,1503.7548125302455
13,Hdgf,56,901.3938617436928,1521.844497806512
14,Tpm4,239,901.1900574243506,1521.359031263059
15,Mvd,116,901.90254531544,1540.0827524270912
16,Spp1,214,905.0166651651484,1616.992040111008
17,Ppm1g,150,910.2840786853138,1532.663116951057
18,Tpm4,239,911.9282006749572,1505.8508655198884
19,Tpm4,239,912.5481585033556,1556.8068012243498
20,Khdrbs1,73,913.3940247890926,1565.1796553274758
21,Il1rl1,69,915.967606873504,1505.1893472122729
22,Spp1,214,915.8156002335144,1505.2361431322113
23,Cops7a,17,917.8419295268618,1647.0080415872274
24,Ltbp3,80,918.298933148535,1653.060275816308
25,Ncl,121,918.9915986740208,1659.8678090271153
26,Ltbp3,80,922.0052871573536,1561.192859929232
27,Ltbp3,80,924.460930169712,1528.100123364565
28,Khdrbs1,73,928.3136928625568,1581.9065477508464
29,Raly,177,931.3263841644643,1504.7265427624454
30,Timp2,229,930.8474838922684,1504.9092897249543
31,Khdrbs1,73,929.9020826317852,1505.5401040690747
32,Spp1,214,930.8343883265816,1486.9103532011356
33,Tpm4,239,932.8200403880332,1555.9733454855177
34,Spp1,214,934.942880736974,1687.7507163199712
35,Fus,47,935.0707012396598,1669.494833713393
36,Cops7a,17,936.7530236108072,1548.853258018631
37,Spp1,214,942.2975543670836,1544.7803825592446
38,Cops7a,17,941.9845407883696,1553.7480104891815
39,Ltbp3,80,943.1275274870336,1661.342644409603
40,Cops7a,17,943.9975925773192,1562.3729722349844
41,Rad21,176,943.3816758319552,1490.762931099318
42,Cops7a,17,947.5890474358588,1656.14650167295
43,Spp1,214,949.6025912305472,1609.7131043159573
44,Cops7a,17,948.9571127313671,1702.8337508590948
45,Spp1,214,953.163190765804,1601.9787534140082
46,Mrps18b,106,955.4758355912644,1576.5118934156562
47,Khdrbs1,73,958.3265083766172,1606.5900677098225
48,Zfp36l1,269,959.14235207288,1652.58336232895
49,Arpc5,8,961.6894245586076,1585.8362413574184
50,Cops7a,17,965.2818504641484,1729.6935795098343
51,Mrpl35,98,970.26356981187,1724.5819208267312
52,Spp1,214,969.7588486945888,1549.251149840518
53,Oaf,133,970.4839755645136,1548.7052470504757
54,Tubb5,246,971.1754647692624,1549.8958268829906
55,Rps6ka3,193,970.1383946398178,1656.693312692318
56,Mvd,116,970.3565282510884,1750.8223390645792
57,Tpm4,239,972.3759519917836,1529.0443462608753
