,gene,gene_number,x,y
0,Cops7a,17,781.4922926954371,1419.991120537984
1,Mvd,116,839.2041369587132,1469.639335351541
2,Arpc5,8,838.8647253704053,1443.7436545568778
3,Tpm4,239,850.2800512295578,1476.2891615939216
4,Arpc5,8,856.3390617306032,1458.1105528844846
5,Rarg,179,858.0814220295789,1470.6876367716538
6,Vim,261,856.5834014358497,1487.0878621225152
7,Ptges3,168,859.5782050639333,1441.1944866827346
8,Tubb5,246,859.0442762355509,1440.9185989851735
9,Cs,20,860.1565497062925,1442.05162338864
10,Ywhaz,268,858.4029628518352,1441.6253087834364
11,Zfp36l1,269,862.7053397363827,1456.7094848741297
12,Khdrbs1,73,862.9844650299157,1511.850707792751
13,Vim,261,862.6181791086037,1512.2353385109268
14,Mvd,116,863.6561252570591,1553.847411572264
15,Khdrbs1,73,864.7657410485856,1553.1955422749418
16,Ncl,121,866.2945430391292,1549.3172240582287
17,Tpm4,239,867.496538049924,1477.9518935259962
18,Tpm4,239,869.1859919586939,1463.3869260679105
19,Ppm1g,150,870.5214913936886,1554.9107129969275
20,Hspa9,63,871.5802646690229,1511.593166459128
21,Ppm1g,150,875.6386753106352,1539.6895808533752
22,Ppm1g,150,875.2571645412827,1471.450015290029
23,Sec13,204,874.9060586195369,1470.0876845030557
24,Tubb5,246,874.7749538780015,1472.441282344604
25,Efemp1,29,875.6815544695864,1472.0148883020524
26,Ppm1g,150,875.442445457581,1531.1630391291203
27,Tpm4,239,877.1055220163049,1454.2488762440155
28,Ppm1g,150,877.8548473022458,1463.13642678108
29,Rarg,179,878.8182880870975,1491.3578175360249
30,Pdha1,139,879.0690206392424,1542.7525272109638
31,Arpc5,8,880.9987332782332,1554.9931199541495
32,Ltbp3,80,880.7796400773112,1497.775840408734
33,Ppm1g,150,881.2175788001051,1463.774251541384
34,Rac1,175,881.8518470888689,1495.1077188092422
35,Mrps18b,106,884.3116054098459,1558.1031232559692
36,Eif3f,35,885.1741766956601,1558.109387884314
37,Khdrbs1,73,893.9070482026482,1512.1816108512849
38,Emp1,39,898.0600555208152,1527.2028554412689
39,Khdrbs1,73,896.7462653383027,1527.4393902122576
40,Nedd4,126,899.6153967398791,1468.4430884701362
41,Zfp36l2,270,899.6575947180389,1467.0121873747817
42,Ppm1g,150,900.60319802454,1508.740002957525
43,Rarg,179,905.2964080219318,1466.7055886720864
44,Rarg,179,908.393291419867,1517.364492232074
45,Ppm1g,150,912.911463729019,1540.23940479322
46,Khdrbs1,73,918.2119125618128,1480.5883453708848
47,Khdrbs1,73,918.0414377861993,1496.1459669580747
48,Cops7a,17,919.357310760797,1470.3289020442533
49,Khdrbs1,73,921.8816915079234,1565.9571341192086
50,Tpm4,239,923.3816008552398,1555.4338992366193
51,Ppm1g,150,926.4680325592674,1531.5510646920427
52,Spp1,214,929.811145076348,1513.0228730561255
53,Pkm,144,934.020330930859,1445.7726205552997
54,Jun,70,934.251915187246,1444.890470467081
55,Gsto1,54,934.3987678266012,1447.092848710237
56,Trp53,242,938.7086038994776,1499.8676721717122
57,Mvd,116,939.3079628501924,1473.7436558972615
58,Rbbp7,181,939.5877054466872,1492.903590621361
59,Tpm4,239,939.5097109716772,1493.5224902467417
60,Cops7a,17,940.089877200079,1536.545947958894
61,Tpm4,239,939.5388017691836,1490.1625275754998
62,Arpc5,8,939.9030369964636,1569.7424557867137
63,H1f0,55,945.152859402348,1455.693646805552
64,Fkbp8,45,945.0191982687244,1455.3036124136197
65,Ppm1g,150,945.0139871068478,1454.847337576326
66,Spp1,214,946.5197241680402,1504.311775991483
67,Arpc5,8,948.5509117782927,1446.7996317024483
68,Ppm1g,150,949.5650656976292,1512.251206860966
69,Spp1,214,950.682518208941,1524.310538426193
70,Ptbp1,167,951.6357077181314,1454.5712267478134
71,Ptbp1,167,954.7873788023248,1482.7425579254038
72,Ckap4,14,954.7937351015032,1479.0687557857457
73,Nfe2l1,127,954.2603174979524,1480.892768171813
74,Ddx17,26,952.9645811602256,1453.7005195872118
75,Cox7a2l,18,954.1291458356412,1523.6923502953084
76,Zfp36l1,269,956.341814177904,1556.207407151191
77,Cops7a,17,957.9103105212092,1516.0422885004773
78,Ppm1g,150,958.0745496469142,1535.7170846082886
79,Tpm4,239,958.785789065364,1563.433897636919
80,Ppm1g,150,960.442077647124,1460.6359636500224
81,Ltbp3,80,964.4046731347426,1502.5852019476229
82,Tpm4,239,967.4845918725576,1454.804940014879
83,Zfp36l1,269,970.3802027088548,1511.5042428235083
84,Zfp36l1,269,971.3113280063088,1527.5105713670964
85,Spp1,214,973.151128309858,1481.5442671257676
86,Ltbp3,80,979.9170179998924,1518.4495778382886
87,Cops7a,17,979.5051649123944,1549.6982480066745
88,Tomm40,235,980.1945063692076,1492.6038168466423
89,G3bp1,49,980.6814829200956,1495.2369952756535
90,Khdrbs1,73,982.3673782364964,1548.2701458804638
91,Lamp2,75,988.5480071690164,1449.8880578252565
92,Hspa9,63,987.4525482885572,1488.235511499116
93,Cops7a,17,987.8557969941214,1487.7851765255343
94,Tomm40,235,987.343603948023,1487.9580379227414
95,Pdia4,141,987.7976868196232,1488.1186243846278
96,Rarg,179,991.4485281784872,1496.3362508351474
97,Spp1,214,992.04456320597,1507.9226064790755
98,Mvd,116,1006.852517873346,1571.506198134431
99,Zfp36l1,269,1011.6063444330058,1560.8374507990202
100,Rarg,179,1022.9528774088152,1498.7186000212969
101,Eif3e,34,1024.2201004706944,1499.4757479994591
102,Tpm4,239,1024.2207300523028,1522.9348197933673
103,Rarg,179,1026.3199534062892,1535.1894656114205
104,Cops7a,17,1028.053846740627,1576.183403315294
105,Ppm1g,150,1027.3098683980909,1564.7510039690303
106,Khdrbs1,73,1029.2690295925245,1525.412946236204
