,gene,gene_number,x,y
0,Khdrbs1,73,712.4569069706544,746.0521792085189
1,Tomm40,235,711.3794583081774,728.7367155409156
2,Rarg,179,712.8396755423869,728.0498334705744
3,Sdhc,203,713.1161596391667,740.2999020642146
4,Eif4g2,38,713.4395964850361,740.2715210818661
5,Mrpl16,94,713.2617264300857,739.9856040959444
6,negative_control,945,712.6773073887874,741.5771141730752
7,Mrfap1,89,726.5824220797183,749.4164107712228
8,Tpi1,237,727.6398000217984,758.6236555762991
9,Mrps25,108,728.451882060913,759.4172708270071
10,Pkm,144,728.7571391718474,758.6473373023913
11,Uqcrc1,256,730.10406709752,759.2677890155705
12,Mdh2,85,725.6675863280936,758.7971287301565
13,Tubb5,246,727.3613256601197,760.9747642569904
14,Mrfap1,89,726.1755011229261,758.6879027732043
15,Ncl,121,727.7980432004405,757.9981871264753
16,negative_control,1917,727.1559581970375,758.4553436221612
17,Eef1g,28,732.6363064179077,767.1264273023515
18,Fus,47,732.9216445546134,766.7572340377961
19,Khdrbs1,73,732.8776313290547,766.324235471561
20,Morf4l2,88,732.3672795562884,766.5649834361742
21,Hspa8,62,736.826231844043,762.0865250751156
22,Rpsa,197,737.6791235105861,760.5894827341674
23,Pkm,144,737.3945344779825,762.0490916226495
24,negative_control,593,737.5679846568646,762.9382174632279
25,Zfp36l1,269,742.0977756298904,788.473190247518
26,Trim28,241,747.7686184569883,791.0438383381112
27,Gas1,50,748.8414494317618,812.2792309993505
28,Pdia3,140,749.0624969612547,812.8199539380712
29,Tpm4,239,747.9213833199328,812.0727957723532
30,Cebpd,12,749.5266421730648,807.3243552873888
31,Vim,261,748.914846154649,808.5610994292329
32,Gsto1,54,748.3550096393577,807.9412005409218
33,Oxct1,134,748.8256534943708,809.9643629166126
34,Prpsap1,156,752.7698754856343,806.4909246609097
35,negative_control,750,753.1054921514414,806.5821411108991
36,Arf1,6,754.216491011961,806.1523620632238
37,Psmd2,163,754.4452374850903,806.778315690507
38,Rps6kb1,195,752.7323216515348,806.8310261128405
39,Ppm1g,150,753.8572880785889,812.1150161407613
40,Hspa8,62,755.2121074340444,802.9309398931074
41,negative_control,1581,755.7404691116794,804.9951425223114
42,negative_control,1581,758.3491217794451,804.4801963109542
43,negative_control,824,759.7765451960074,803.4565515034434
44,Rab7,174,759.01586681398,803.8706680342749
45,Eif4g2,38,759.1195010680202,913.6299842485538
46,Snrnp70,210,759.6375175657674,913.1564991691508
47,Rpl18a,187,760.002318655476,782.9309698437453
48,Eef1g,28,758.9624599659265,782.9359723914255
49,negative_control,780,760.9384545098596,782.6140695404235
50,Uba1,250,761.5503921120483,810.2956834858229
51,Nedd4,126,760.910778804091,810.0620025281808
52,Prrx1,159,760.6091410355273,810.5477034809226
53,Tpm4,239,760.8900725089353,811.9688714303217
54,Uqcrc1,256,760.4160858643936,846.7092005545754
55,Cox7a2l,18,760.040850723391,847.3003333838506
56,Psap,160,760.8903270033547,843.3901554090307
57,Snx5,212,760.7204363916261,846.7244213857507
58,negative_control,1988,760.3764842398684,846.0044711102134
59,Uqcrc1,256,760.2786081897267,843.88071657243
60,negative_control,1658,761.3535562592712,843.8125091202116
61,Zfp36l1,269,765.3016541784317,849.8660839099934
62,Ltbp3,80,765.8336688157236,861.3746482450457
63,Spp1,214,767.1485824438352,863.9245877662643
64,Ppm1g,150,767.9831346757742,899.8304988285947
65,Mrpl35,98,768.9947973883527,791.9948663088553
66,Taldo1,223,771.0828912758369,813.6652677748475
67,Ppm1g,150,771.1554359523823,812.2776840202105
68,negative_control,1204,773.4654812975259,890.0446354063198
69,Mvd,116,774.2286688273434,890.2286368930289
70,Spp1,214,775.1663274374043,829.2607127321282
71,Zfp36l1,269,778.9147349882204,892.4179323588917
72,Ppm1g,150,779.2201798665359,831.5320626829407
73,Mtap,114,781.1495034281231,861.5741616217476
74,Rab7,174,781.0121547874586,860.0070557680433
75,Ppm1g,150,780.5415361746827,860.7212324623135
76,negative_control,1662,781.31517943586,861.3483945520893
77,negative_control,704,780.4780865323951,897.0061905248112
78,negative_control,1547,779.8610637853935,897.5840238999976
79,Fbln2,42,778.1805929879343,898.2366549734114
80,Tsc22d1,244,782.8658158489078,842.9606736383723
81,negative_control,1942,782.6182936002539,843.1313794714447
82,Vim,261,781.6386306903433,926.35578114729
83,Loxl1,78,781.0289458755365,926.6156225519388
84,Spp1,214,781.5966544784914,884.7473941987344
85,Ubxn1,253,781.8150424750542,936.6222191289654
86,Fxr1,48,781.6354722337599,832.2897394248473
87,negative_control,1628,781.7514280991645,833.6295883948669
88,Spp1,214,781.6500487094269,834.9185478848894
89,negative_control,1159,780.8584539789373,833.9125736430112
90,Maged1,82,780.5017887628404,832.7157089537965
91,Tpm4,239,782.2300522137743,847.6667412993656
92,negative_control,1881,782.7451482827242,850.4059702584439
93,Sf3b2,205,784.390500742125,868.0364332198228
94,Vim,261,783.8862317196448,868.1437554438455
95,Rpl18a,187,784.8273104172274,867.5017951370551
96,Pkm,144,784.350389563868,867.5986143343454
97,Ehmt2,31,784.1210670274902,788.3756383169571
98,Tomm40,235,785.0294686338411,788.2820060861229
99,Rarg,179,785.4022603007247,818.5707357235361
100,negative_control,1905,785.3628631496896,889.289197471793
101,Aars,1,785.9740024472939,848.3434070052235
102,Taldo1,223,786.1785538918033,847.6616152646461
103,negative_control,340,785.6865707168541,819.900134696863
104,Loxl1,78,786.4398027331667,855.5187131271923
105,Spp1,214,787.8371673852496,863.896090006463
106,Maged1,82,786.5140562124967,865.4703870063652
107,negative_control,1576,787.7915362091974,865.7963098539377
108,negative_control,1535,787.1700853447131,864.9832931987064
109,Spp1,214,788.4887626530709,898.6917789283489
110,Spp1,214,788.044419031162,858.6914349340109
111,Spp1,214,788.5893347819786,954.9354019580176
112,Spp1,214,788.8248479086546,960.81282140347
113,negative_control,979,789.7417441806449,913.895672876784
114,Cops7a,17,791.8761254732283,842.8389798257805
115,Ppm1g,150,791.8002399568594,869.2995666789726
116,Vim,261,793.8556916514233,920.7024022214732
117,negative_control,1043,793.2618628023481,920.8862016943632
118,Fkbp9,46,794.6361813209385,919.7163255924256
119,Eif4b,37,794.4044534439635,920.462416561402
120,Csnk2b,23,795.8647859210012,919.5645309863108
121,Hif1a,57,793.443067154606,921.3535282077768
122,negative_control,842,793.8083235393334,920.3955960742928
123,Spp1,214,795.7335623207791,959.3808783582222
124,negative_control,813,796.0092997278746,873.141014602801
125,negative_control,1659,797.8590314068352,909.1533217537652
126,negative_control,938,796.4208236859527,908.8292468131676
127,Vim,261,797.2727906736959,866.3214830811685
128,Spp1,214,797.0330943906389,869.1756117828087
129,Emp1,39,796.9739259294995,868.4379821693785
130,Laptm4a,76,796.7237784387364,867.6812372789061
131,Eef1g,28,795.2348068724037,866.7227325647958
132,Uck2,254,796.7071034444751,865.2613018170762
133,negative_control,1869,796.5418586891235,866.142384773585
134,Tmbim6,230,799.3883529924132,826.5561473677145
135,negative_control,2085,798.0614435624636,826.0203975644044
136,Rps6ka2,192,796.2051467623988,827.8879371076646
137,negative_control,1945,798.087936501876,826.7395552911156
138,negative_control,693,798.3751173410967,852.4734778552656
139,Vim,261,802.8168416259748,831.7040444054276
140,Raly,177,802.7170187607846,833.5146052825755
