gene,x,y
Rpl15,1114.6595707154356,1113.9198208140551
Pkm,1115.3150164588576,1114.1170592751616
Tpm4,1117.85307547685,1124.3686748059265
Tpm4,1126.1734066806405,1126.9343220728742
Tpm4,1133.2375491917833,1179.884118707516
Ppm1g,1137.61062567909,1131.6011714334009
Tnk2,1179.2226400513248,1198.1586195498758
Eef1g,1179.3014427991511,1198.20613301831
Rpl18a,1179.1730939826891,1196.9960519366807
Tpm4,1179.20420374473,1198.6838167497144
Stip1,1183.497640261649,1210.4086622642344
Khdrbs1,1184.1988076152495,1211.0868474302663
Khdrbs1,1188.090253316019,1198.207820861638
negative_control,1195.5532972627218,1214.2369330156748
Hspa9,1194.840227085354,1215.532014891041
Rps15a,1202.732893141383,1214.6816497959212
Nedd4,1202.104796249165,1214.4469344475651
Sf3b2,1200.859946108743,1213.1741481688418
Mrpl43,1200.3244059011583,1214.019343947076
Rpsa,1201.2550052769775,1215.487995332648
Pkm,1203.3766525775636,1214.3530159915565
Eif3i,1200.5861086869058,1211.4728343931356
Rpsa,1207.023415240316,1222.2151784818298
Mrpl15,1202.707881889839,1220.0574532503856
Vim,1204.7558609289392,1222.08859078934
Psmd2,1203.3991561587984,1219.2728119188764
Rcc2,1207.1371763923391,1223.0927905535252
Arpc5,1203.4787466525613,1221.0985972866952
Rbbp7,1203.730256670506,1222.0853077991137
negative_control,1205.3572624258527,1222.1465389195348
Ndufs8,1204.4433560169168,1220.3129929292145
Rarg,1221.8870631562463,1242.9306307957409
Tpm4,1235.1717237326322,1216.798688299293
Spp1,1242.3740588034573,1239.2731735364298
Stip1,1241.6978409066496,1239.7068523291175
Cct3,1241.842631205968,1239.351612722273
Rpl18a,1250.1834307893887,1219.3462866489074
Hspa9,1249.528015923628,1220.8057002450107
Eef1g,1250.029626010746,1219.870981921334
negative_control,1250.3715514019386,1219.7738608811703
Spp1,1266.3676614891208,1240.793459432616
Polr2m,1265.9301316074443,1241.625935061069
Khdrbs1,1270.8281091467195,1234.0692881114644
Tomm40,1270.0171593437308,1233.5270001103372
Rad21,1277.5404086585424,1265.3277403202685
Idh2,1283.7442863835554,1278.4657864993292
Ppm1g,1282.2458901066095,1277.7485266002586
G3bp1,1284.5351529314858,1280.410344687622
Sfpq,1283.3107225717474,1278.4833000951585
Eif3f,1285.31913388352,1262.1083178515223
Thy1,1285.6210366410928,1263.0681094196557
negative_control,1285.7286498553335,1264.529640283905
Mrfap1,1284.3357168274022,1263.7251633517549
Cct3,1286.7286279670398,1264.549262123494
Eif4g2,1290.5782850789185,1303.1808613728388
Rac1,1289.9096048170006,1302.2031874520544
negative_control,1290.1927051017335,1303.387612031849
Rarg,1294.0150058400843,1258.6729726184608
