gene,x,y
Cops7a,1573.959525479784,1656.501095781785
Vdac1,1580.5464262700732,1291.934627626225
Ppm1g,1579.6262466730009,1260.4952651455378
Rarg,1581.9583536977486,1361.018914613133
Spp1,1588.9211405486046,1259.753765609209
Spp1,1589.148834220313,1221.6023258529556
Lmna,1589.8546779188457,1222.5325344008452
negative_control,1591.4294352993809,1266.399252151666
negative_control,1592.2373219569563,1266.1808878592249
Raly,1590.9349730759518,1265.7414309383844
Khdrbs1,1593.8735102406984,1299.0257351323112
Vim,1594.2328697374226,1300.045098361454
Psmd2,1594.1035565309717,1299.534143467323
Eef1g,1593.4168532221393,1297.816279458713
Ssrp1,1598.1842796677834,1398.1583246632078
Gsto1,1597.092534980228,1398.3228752787827
Tubb5,1598.0913439502183,1398.2498127469078
Ppm1g,1596.8502103467868,1398.395615309519
negative_control,1595.9968965040964,1290.7270827708885
Snx5,1596.81247986182,1254.6753924741422
Cops7a,1597.918142898103,1253.0285628330455
Uba1,1602.571168991911,1284.3339409604446
Mtch1,1602.761239970744,1285.710345431231
Rarg,1600.784657499048,1285.7578572025805
Rpsa,1601.0413742875076,1381.32159353642
Rarg,1601.975077856463,1130.82153267225
Rpsa,1602.5919051080243,1337.1774055253657
Csnk1a1,1600.9871669549825,1336.7402388455123
Tmbim6,1601.3549385359302,1337.752614562548
Cops7a,1602.4186308872463,1174.5726466106437
Ppm1g,1604.5961364986938,1563.6513873345216
Hspd1,1605.1439912178705,1254.973584252568
Ptbp1,1604.641304678433,1254.9817449475831
Ptbp1,1606.6687340883427,1094.1433870193262
Tpm4,1607.2738584402075,1261.0610409951228
Ppm1g,1607.4763823715143,1128.6587595573449
Hspd1,1609.556349554208,1231.4616854673643
Rpl18a,1610.2519685183863,1232.430528270123
Ppm1g,1610.3060677373255,1230.8420581537823
Srebf2,1611.4530266254433,1232.96764028273
negative_control,1612.0149416920526,1143.0702348345894
Rarg,1612.259433029319,1280.6568658747497
Ltbp3,1613.3659045485767,1235.5800190689151
Mdh2,1614.8779265460532,1132.054178570722
Jun,1612.8892881866475,1131.8992601073376
Ppm1g,1615.1616578427547,1289.4602699264865
Ppm1g,1617.0186824853845,1169.1773259519796
negative_control,1617.5035596927037,1355.5492367855063
Khdrbs1,1620.4431984206112,1337.9473502090832
negative_control,1620.1154205722935,1096.9297210447212
Vim,1619.3096671836684,1194.564170771669
negative_control,1620.1185899004477,1194.1651545476386
negative_control,1619.6539532361155,1194.354134360529
Lmna,1618.4973133805684,1194.4992234564224
Trp53,1619.6758576130223,1197.0298560624435
Sf3b2,1620.1315268865096,1196.1881983001051
Npc2,1619.8927482227405,1197.83335137645
Vim,1619.2428253235691,1196.8728606973234
Sec13,1618.9313204689345,1198.9283054953207
Spp1,1621.3496563175242,1141.454979311503
Pkm,1625.1962690949376,1282.5129419581442
negative_control,1623.7855452129331,1280.8413870706208
negative_control,1622.6102548618442,1280.114727011957
Hspa8,1624.779315072285,1279.6387141512134
Khdrbs1,1621.9242319407876,1355.0408371584583
Rps6ka3,1620.976581306434,1388.4204911948991
negative_control,1621.518519406892,1387.8775622268397
negative_control,1622.0731944814895,1387.6190577368943
negative_control,1622.5533497066094,1068.4579482412755
