gene,x,y
Arpc5,710.1556184313464,1778.545747485919
Khdrbs1,724.5475841581288,1776.5766854607782
Ubxn1,724.3331943324305,1775.7829073918608
Khdrbs1,728.3481554663697,1771.4998872379065
Arpc5,735.9048061156597,1778.5525374899603
Tpm4,736.3185599715391,1752.7952037948498
Khdrbs1,770.2985440686887,1852.2600004899784
Arpc5,774.3599153587638,1857.771273120768
Pkm,775.097255218798,1842.8539107397032
Tpm4,779.928945688651,1848.6191115610663
Arpc5,780.5922432833991,1852.895156694859
Tpm4,792.712405515044,1769.4189114711332
Tpm4,797.172700184683,1759.7259061944224
Tpm4,797.5715821827487,1774.6082889096929
Rpsa,804.1727841762446,1818.59948055848
Mvd,812.6325379470093,1781.520346114018
Tcp1,812.6036927323113,1782.1594349859477
Ppm1g,812.8978103562337,1775.5501936208282
Ppm1g,819.5438198785887,1882.5286853052105
Khdrbs1,820.2249454873074,1788.3979801973542
Arpc5,823.2593498720723,1876.581785579173
Clta,823.0890451431776,1874.7865993097655
Tpm4,825.837861173791,1885.9507445055376
Tpm4,826.6733657823314,1996.4523366978465
Zfp36l1,827.3480593665599,1874.5483563794644
Arpc5,827.8223232762914,1981.119047765836
Zfp36l1,828.9942419322082,1863.0593649999205
Tomm40,829.6714084874275,1909.6373297251075
Mtch1,830.3375648715569,1909.6333342219064
Arpc5,831.7250956488551,1904.315191862659
Khdrbs1,835.7218977119026,1894.045994808244
Rarg,836.0939038211643,1929.762230110799
Tpm4,836.00732991222,1841.4121684068975
Pkm,837.1710076296272,1820.1916574257025
Zfp36l1,838.1764337196491,1821.34652744386
Hspa8,837.4752852312015,1820.578786612104
Ppm1g,839.1005528261312,1829.6022829441424
Khdrbs1,839.8930274771799,1931.9220800602525
Tpm4,840.3826857070999,1817.197518611279
Ppm1g,841.105403420059,1801.3998555436283
Tpm4,841.7905620823517,1741.8347559438746
Tpm4,841.92013235808,1925.2889550187972
Gsto1,843.1321391324627,1856.262603475913
Arf1,844.2105792895682,1872.9361662363704
Spp1,846.2783955452954,1759.374130365162
Arpc5,846.987685742033,1749.7623328459522
Rpl21,848.275512889224,1854.7587996134323
Arpc5,849.0674430999222,1826.9632835931632
Rarg,849.4456105673765,1978.944188004824
Arpc5,854.5191193008937,1785.3640137656555
Mrfap1,855.9798599530263,1866.6589517280024
Prkcsh,856.7840716848808,1865.093670108324
Ppm1g,855.0340517109896,1995.5265989069171
Tbrg1,857.4732673694467,2003.1330847109496
Cops7a,856.1564452546587,2003.1380440175203
Ppm1g,857.2283112053084,1793.7425678942348
Ybx1,859.235605618923,1940.0750910034835
Cops7a,858.0473957306773,1939.080325063359
Rpsa,857.8204388614856,1758.1294745582973
Mrfap1,858.2071297772228,1756.824846290716
Morf4l2,859.2412616922792,1924.358728198208
Cops7a,859.4871673505564,1924.7145953688532
Tpm4,861.1145647175837,1863.9953577887652
Aars,863.0239242347795,1785.4936931721093
Arpc5,862.136272236352,1786.0869690539616
Mrps9,862.2665377917797,1775.3819772457032
Hnrnpk,865.4664464063152,1794.9632247572888
Khdrbs1,866.9889444573556,1763.3602511252257
Tpm4,867.5103606760443,1786.54420472703
Rarg,867.2192316051322,1814.4004717334687
Tpm4,868.3017174661784,1867.0970397354968
Rarg,870.6709257348089,1821.5709233002235
Ppm1g,871.3293872764783,1757.4746542875212
Tpm4,871.1309354811286,1827.0392932537325
Rac1,869.6551471303118,1827.456258280288
Vim,872.2974286434484,1770.0711272084072
Ctsb,870.9501151968097,1770.982450006162
Lamp2,872.0973388591202,1770.0199683140993
Clta,870.974115753102,1770.9847330710709
Arpc5,873.5935527585319,1777.3340625074743
Tpm4,874.1176280973814,1845.273666260019
Khdrbs1,876.7640177786602,1790.020555701495
Khdrbs1,881.3403855471482,1722.99705802029
Cops7a,882.8659935065288,1795.5932483872275
Tpm4,884.460731882936,1689.7993965646472
Khdrbs1,885.0119879053842,1760.5700304381066
Khdrbs1,888.5792707074726,1757.345261816581
Tpm4,891.1175174185973,1703.8769004375022
Ppm1g,894.3483021622345,1761.0066498584015
Cops7a,896.5469231053113,1908.9025280072572
Cops7a,899.52734501598,1806.984721268269
Igfbp6,900.1548416990142,1665.3745976144803
Tubb5,901.375304939445,1664.684602159412
Pkm,898.9551761285305,1664.165462477028
Cops7a,900.7066636718641,1707.8195732295417
Tpm4,902.6691708174816,1829.145232351768
Cops7a,903.1416009750884,1758.9639381180789
Ppm1g,906.4772401687836,1690.2767708983702
Cops7a,907.6496682580854,1627.9766669475478
Ppm1g,907.7286061076974,1747.5760712598988
Rarg,910.1844602282222,1803.7761065132088
Arpc5,910.5565096200262,1813.349975177256
Arpc5,914.814716803316,1599.9881423484055
Ppm1g,915.572289754003,1778.7768331194943
Arpc5,916.0542410287952,1621.336075666924
Arpc5,916.0715609256064,1517.6654773511696
Spp1,916.7043173041534,1722.958893215134
Khdrbs1,917.226621190012,1768.8404931639673
Cops7a,917.4075372538948,1730.532082491742
Cops7a,920.0692229564254,1536.7706900222086
Tpm4,920.5131245921914,1613.040458982598
Spp1,921.0137197635264,1567.9116726303869
Rarg,922.3161970637104,1795.5606161121536
Arpc5,924.1318774273576,1690.6142206137215
Tpm4,924.386359043691,1674.7573781897222
Timp2,924.686784586774,1764.8327633300223
Hdgf,924.7582745642878,1763.7593469811538
Mrpl35,924.283084722972,1733.5304596750984
Raly,924.5163888592754,1733.875689212172
Pkm,924.4938734410418,1732.2133664041498
Cox7a2l,924.6417723411212,1522.6732296278233
Rpsa,924.8264957650024,1522.6950202344842
Zfp36l1,928.5957832191008,1701.216381736149
Tpm4,928.6470810486936,1781.195648037931
Rnf11,928.5102214891024,1828.1958558973415
Spp1,930.2780342120058,1652.767165155134
Ppm1g,930.2497955930704,1783.8035102522288
Ppm1g,931.4266849265994,1856.4761928798216
Ubxn1,932.673084018193,1635.5247776839049
Khdrbs1,932.6129829345394,1437.133018689447
Arpc5,935.2363470023428,1818.023726551031
Ltbp3,936.6933713077194,1640.5709691454872
Khdrbs1,937.7997060764548,1448.7759451595316
Rpl18a,938.886500834418,1439.151972793019
Eif3e,940.8087410291172,1442.2934499793346
Tpm4,938.597118712736,1440.1978707681149
Spp1,938.396663916357,1586.2698770038992
Cops7a,939.7783645366115,1397.52159426016
Ncl,941.1170066746088,1820.09338943106
Mvd,940.2318242546716,1821.8092290215984
Pkm,941.3228382601438,1392.090592325665
Msn,941.41969086784,1392.5781476150453
Khdrbs1,941.089911982992,1490.7236608069302
Pa2g4,942.4452999451742,1800.782365016343
Arpc5,941.4494919513558,1800.600898399855
Rad21,942.4319665154388,1534.2642189957364
Tpm4,941.9438666163996,1535.0815676693885
Ltbp3,942.3089234018556,1627.6166959420664
Ltbp3,942.1183084334778,1617.2556011119964
Khdrbs1,943.5202681900456,1905.4629473212776
Rps15a,944.010907105588,1483.7703951884332
Cops7a,943.9348408075866,1483.970808061651
Khdrbs1,943.7476476592432,1338.2556714589314
Rarg,944.9918998982928,1398.0484748874003
Npc2,946.0113074783324,1399.5384580184843
Tpm4,944.6361356503584,1386.480110456492
Actn4,944.8286990028732,1640.2686248256894
Tcf25,944.078598489937,1640.367258877229
Ltbp3,944.6454808508314,1642.3564865764372
Tpm4,945.7689576941108,1524.296314012798
Sdc4,946.8932662374424,1524.661725207129
Ppm1g,946.2556381573118,1867.9394379557657
Arf1,945.504302634274,1685.7820768379484
Ppp2r1a,946.5561529006382,1684.9254302674535
Tpm4,946.616744518342,1480.6722062568524
Rpsa,947.3451640678052,1701.92276687547
Ppm1g,947.3071659506452,1431.0994127368351
Spp1,949.1513315033692,1638.6336675414514
Sdc4,949.5692912519796,1638.9606378371968
Eif3f,948.7322072767796,1639.0226425105548
Rarg,951.5306560890988,1900.5513825157252
Zfp36l1,951.8391693436438,1510.041782206666
Spp1,951.8576382503336,1618.6619842494451
Khdrbs1,951.8600100080656,1705.001515953403
Tpm4,952.763714784674,1735.1650632608591
Ppm1g,953.4376861923292,1657.8641154597706
Ly6e,953.8753763270508,1659.387280262921
Ppm1g,954.4116536904536,1689.434921447833
