gene,x,y
Ppm1g,767.5096498559275,516.4793131921936
Rarg,802.8345062664027,524.5648429620774
negative_control,811.572383231631,524.5716472544862
Eef1g,811.3193444115332,524.3361829795606
Vim,814.4957616740533,513.6004842854525
negative_control,814.8277357458484,515.2426615407303
Sfpq,814.8333482493059,513.2994264538255
Hspd1,814.683698433835,513.6570648298041
Eif3f,814.1931874831614,514.3770610896352
Cs,818.3921892032276,535.9605339868117
negative_control,818.7369196374034,535.2939459553473
Vim,819.3345299459113,540.8574472236073
Fkbp9,819.8249580847815,542.2415373615341
Rars,818.736877111807,542.7212486245995
negative_control,820.4991705343058,540.5997167025498
negative_control,819.5698821095008,543.0006195821387
Grina,822.3735046943301,520.5961052739215
Dpy19l1,820.8578865894749,519.2315669708188
Ube2m,820.4622991242314,520.9413164285731
St13,820.0377929333674,522.0223640243341
negative_control,821.6570589182313,520.3137508709274
negative_control,822.6417649069135,520.6297443818355
Vim,820.515073884947,521.9800072660985
negative_control,821.3294580272856,521.1276729158793
negative_control,822.6140104334778,519.9354650275341
negative_control,822.4911797697742,520.8026433036246
Sdc4,821.3862778134967,519.409727981729
Ppm1g,829.8962856348103,523.9857340436145
negative_control,838.5039868648528,553.4733822237336
negative_control,839.5842801688443,554.705178873498
negative_control,838.4837291213305,552.4292227359446
negative_control,839.0184673889624,553.8462622295069
Hspa8,839.8304656506291,556.8494758937885
Khdrbs1,840.2846003951386,556.5234435251109
negative_control,840.9803920653019,557.4620306173034
Rpsa,837.9875599312713,552.6346222541099
Mdh2,838.2024363867889,553.529036156611
negative_control,839.9530388114858,556.4551547835238
Pdia4,838.1558690162209,554.4729113687099
Rpl15,846.1024093146029,530.3064009551229
negative_control,845.9083794235637,529.0304565119243
Eif4g2,845.3024011282228,530.0167700011928
Ptgs1,843.6029729693281,532.3221329009043
Spp1,844.5532044728379,531.9675543061142
negative_control,845.4591333295489,530.6244716528361
Hsd17b12,844.572480017048,531.2087423890525
negative_control,846.1976066825562,529.8216119084234
negative_control,845.7092705805144,515.3965451449394
Ppm1g,850.1578951908134,513.0039376905606
Tpm4,851.3652814075856,570.3743556299457
Timp2,850.1366979963244,531.9073115152839
Lamp1,850.4243828832168,531.9775964875914
Ppm1g,854.691230218054,577.4828892872689
Pdha1,858.8318097255328,565.4235014494373
negative_control,858.3572776276262,564.054321083602
negative_control,857.6396014521683,565.1836960897641
Mvd,858.0297618283844,506.3887536342089
Rarg,863.8818826112354,562.9954546848063
negative_control,862.3472905475096,563.099325249834
negative_control,860.7271719002279,563.2238886914458
Pdia4,868.4287896013965,525.5044905388532
Tubb5,868.1989931173406,525.4268071699639
Tnc,868.3396206406155,526.115712336694
negative_control,864.7531529872894,523.1713764890713
negative_control,868.5998070696842,526.0122977398942
negative_control,865.5076087430415,521.9583153536055
negative_control,866.0190429564428,523.5054469805532
negative_control,869.6044535784772,526.4264605979587
negative_control,867.1867213180335,524.662013351217
negative_control,865.2772335558113,523.0403073416894
negative_control,867.2011846755885,575.2757081164245
Ybx1,867.8784387034741,579.8630571609543
Ppm1g,867.5806187780059,580.3302621240985
Psma7,867.1362869247403,579.4788752196712
negative_control,871.0839805167656,510.8884430952211
negative_control,870.3436616400621,510.4585261034474
negative_control,871.2053164927229,511.02284872626166
negative_control,870.086105448722,511.4599000465808
Uqcrc1,869.2140323808364,560.4116093774664
negative_control,869.6647154348634,559.0281825180747
Sdc4,870.0079505732177,516.9984725918422
negative_control,870.2986218119087,517.2698711890355
Ywhaz,869.666164080613,517.321745496178
Hspa8,874.1203667722682,589.361959816207
Csnk2b,876.8777004460901,519.2306141655741
Rps15a,877.9151301772768,516.5292921562129
Vim,878.4845865545592,518.9424253277565
Lrrc59,875.3006281269331,520.5528597731188
negative_control,876.2340792545998,517.7823447180685
Khdrbs1,876.0916981708592,518.7363749512393
Cs,879.1822282842405,518.7956548693041
Ywhag,877.3918797934159,518.5434568374535
negative_control,880.0792656994929,517.4505948448937
Ybx1,876.8071937776299,576.5398572928891
negative_control,880.0546579288257,575.591248521337
negative_control,877.2019648557953,575.9994095272016
negative_control,874.4874610518874,575.987896108978
negative_control,879.4401407499234,575.8690110182711
Rbm3,879.198566832051,576.6252007761121
negative_control,875.097924127049,575.8737573624962
Spp1,876.372895706506,578.0329122303664
Csnk1a1,876.462073361101,576.6222467340403
negative_control,878.3660645485354,577.7388225806811
Npc2,880.9001948220789,576.7796834346301
negative_control,875.1989632176892,575.7822805091332
Ppm1g,878.751301766969,552.3323052341138
negative_control,878.6319145844026,553.5833333351992
negative_control,882.5836867090038,583.383621759024
Khdrbs1,883.0241121057643,575.3675137340563
Khdrbs1,882.4767066236054,609.8725199779809
Vim,884.7958256135792,542.8258784885624
negative_control,885.5358129901803,542.5345664172137
Jun,883.6186409412489,543.1473596223888
Ybx1,883.4592389081797,542.1166990662941
Ndufv1,885.4761978861422,543.3963203588431
negative_control,888.7542130168862,572.5114873050359
Spp1,886.7506213153721,573.8071633202181
Idh2,887.9475405592161,573.8849583565844
negative_control,888.2551535556529,574.4968980605187
negative_control,888.6497656929914,572.6051426724523
negative_control,887.6940060646691,574.1353003353315
Eef1g,888.4253406469779,570.7497330013853
Vim,887.3022208279829,547.9631184878242
Ywhag,889.4540332383004,551.3952880425313
Ncl,887.5772981368777,548.2733037912119
Spp1,887.0809171283967,552.4893888660813
negative_control,886.6701018733338,549.741152569417
Lamp2,887.2819638987844,551.1318422940551
Rpl15,888.8660091646727,589.2814718612707
Gpi1,888.2315503475053,588.2336834221273
negative_control,887.8376374877489,591.287532985402
Mtap,887.8425996175251,591.2074528457658
negative_control,887.733235582144,591.7396230613952
negative_control,887.970530033765,590.3222083048531
Khdrbs1,892.2888687699955,571.4416820220138
Pgrmc1,892.8734987902571,571.6108627140108
Spp1,893.8325840355144,580.1272579602413
Spp1,895.9435716001734,540.5129318309909
Lamp1,897.0788075935689,563.1049459672219
Tubb5,897.9831817899184,561.385496344322
Ndufs2,897.7496281452075,561.4716566515809
negative_control,900.0213529282127,540.6049030111423
Spp1,901.0769067096768,541.8211660948558
Vim,900.1344334660292,571.0304851352017
negative_control,901.0240522198708,570.7986573591346
negative_control,904.9117247781658,571.2889813730901
Timp2,903.3277459630168,569.979561086323
negative_control,900.9648741646172,567.1839780888297
negative_control,905.6207905825398,572.2470220430826
negative_control,909.4852504137878,571.0336309839157
negative_control,907.1095685886542,571.8644490081354
Ptgs1,908.0883256218737,571.5190989738254
Pkm,899.7063962242471,565.7027564480164
negative_control,902.2403548947726,569.0774172830688
Ndufs2,902.5122503865758,570.1288045483032
negative_control,904.8931953244912,571.045855969119
negative_control,900.4682022240145,568.7568103401586
negative_control,903.7196249729764,569.279323603979
negative_control,902.706743811936,570.3424587920128
Slc38a2,903.9161777663334,570.6167377283736
negative_control,903.8009970465158,569.4188793304918
negative_control,906.2394655160753,572.6225924418349
Arpc5,902.434324718586,507.9730132323466
Eif4b,902.7091045293796,556.2139456263523
Cited2,903.8194411250962,554.8908451147142
negative_control,903.0827080023572,553.7458916891384
Thy1,905.1597564137982,532.2008081542926
Emp1,904.5338790874114,533.7482180948869
Ptgs1,907.466742030212,528.6934360878759
negative_control,905.7544763207476,531.0207521864554
Timp2,908.5711275413316,528.9206392842154
negative_control,904.6247448080192,533.0675040709548
negative_control,907.9134781561112,529.0647185842461
negative_control,906.0330205783476,533.7985270301813
negative_control,906.5962663266282,530.4709315949817
negative_control,907.5756665313858,531.1649414098533
Pdia3,906.5055777903312,533.5674220078793
negative_control,903.9496139720052,597.6990733484694
Tpm4,904.5396480156684,525.7819211455883
Vim,904.9434895890954,589.3400358512122
Lrrc59,904.4118391076748,590.9024269775371
Sdc4,903.6756439824788,590.7016821137978
Idh2,902.6898277607615,590.9254720953073
Rpl4,904.35061697288,590.5103957352569
negative_control,905.5477228379614,590.0146187250525
Hnrnpk,902.4161418014604,591.4008284910076
negative_control,905.502652962531,590.7083560685777
Pdia4,906.0586206908818,516.6247798487515
Tmbim6,907.574837110878,516.4983279530712
Spp1,909.2745744432711,600.338481518116
Arpc5,909.3194862518372,653.4484874277713
Spp1,909.6600048072332,502.9373569444255
Il1rl1,912.5719047545751,544.6141835178576
Ssr2,913.8627919000178,544.2142223662092
Tubb5,913.1531724776268,544.2733981956853
negative_control,910.5202015338332,546.1001635065222
Sec13,910.6511185522724,546.2348529785307
negative_control,912.0097700553648,545.9140017517798
Ybx1,913.2924417134572,524.2112518791753
Rab34,912.9144475261048,523.3320977324197
Tmbim6,913.2859595452954,523.5435088517336
negative_control,912.3274768036744,525.7923465312718
Hdgf,912.8565029867096,524.9887121699819
negative_control,914.5107551635188,523.1237129297793
Prrc2a,914.1449557293812,522.9361404440052
negative_control,911.9984453803168,541.81656628474
Cops7a,917.2310192405208,635.3152714943303
Ssrp1,917.88138549164,635.7248787871529
Mbd3,918.6949317101424,636.3501683483454
Rab5c,918.6240768514696,636.0008436122166
Actn4,918.3299968219115,625.3438293148549
negative_control,917.613372463258,626.1383707733831
Vim,917.8214129432112,626.1066501603859
Nedd4,918.9938395369352,625.3614563160542
Msn,919.2167746687988,505.76145157666986
Ncl,920.4334034714198,509.4261639495252
negative_control,920.6627494380184,509.2451319985668
Idh2,920.5557126697416,507.9260845004502
negative_control,920.980461315766,510.4190538310313
Oaf,918.9002521738652,506.3953064824887
negative_control,920.8263527495874,509.61422498120646
Mtap,920.2896245333512,507.7046406173977
Sae1,921.7656657505574,511.0215931934821
negative_control,920.1586314809904,640.1249210943353
Ssrp1,921.625480364103,564.6047690557282
Xdh,921.923825258502,565.1383785589002
Pkm,920.5813774064452,566.0285015380707
negative_control,923.5762743063598,504.0140110326258
negative_control,926.6718943552768,519.5541358776053
negative_control,924.75915434065,520.0113380665978
negative_control,925.0372304082372,520.0946672668647
negative_control,925.2877531783864,519.5156577146149
negative_control,924.5963900349716,520.1502473972564
negative_control,924.7191694663202,519.845442404627
negative_control,924.8903066115804,519.1559272526056
negative_control,924.9233375755762,519.2603598899968
negative_control,925.8986681332258,519.9912144170436
negative_control,924.7432478094786,520.0917233196602
negative_control,925.7035944980164,518.397138107892
negative_control,926.1874100344448,515.9315408867376
negative_control,928.090038081116,517.6356222940517
Tpi1,928.730979831591,517.2103478368072
negative_control,926.1071207922372,517.1426311228014
negative_control,927.2851076502922,515.6890194356079
negative_control,927.3217664909864,517.2701477152339
Rnf11,928.5736804048912,517.1431979384699
negative_control,925.4638726709456,514.6256304391724
Fkbp8,925.9136809210434,591.6497914858994
Hdgf,927.9778541905332,531.8151964339401
negative_control,928.5730526956492,532.8465640495879
Morf4l2,927.2944285010404,532.9535554271531
negative_control,927.4495119724814,533.5302028680377
Mvd,927.4983021089396,534.4407579800753
negative_control,926.3766201319756,533.8267834224596
Vim,928.4621493811668,526.6835460219605
Thy1,928.3757035937408,527.5952655061875
Eif3d,928.592055232027,527.0905362240383
negative_control,928.5004891609588,526.3477346791765
Mrpl15,928.6129459632476,527.8837647484175
negative_control,928.8850136070084,594.8952306090424
Timp2,929.2652289039238,596.1798535360336
Spp1,929.6556044446476,595.8796178165147
negative_control,929.0747069717056,595.9009185508509
negative_control,928.8128330466238,596.4841842968511
negative_control,929.4884157562147,596.1973714877901
Npc2,929.094531968366,597.2798738947475
negative_control,932.0794030008304,615.3448835426432
negative_control,933.1474304306802,615.7023545440273
negative_control,936.5719256513626,537.2163289921824
Rpl18a,936.5907638276516,609.9403448518017
Snx5,935.9424144341672,609.185158004725
Cops7a,936.7307609359248,609.0115403413122
negative_control,935.1375399644182,608.1834323232076
Ergic1,937.6958385226598,505.74951885785697
negative_control,940.1977594086188,602.2179483125444
Ybx1,940.6141472905068,602.3483814338355
negative_control,939.699964823855,603.6041060757858
Fkbp4,940.0055978968596,603.8771619528222
Arf1,940.9897674504908,602.5912519219212
negative_control,938.9384195214824,602.5581530015886
negative_control,940.812039495853,603.7976810266997
negative_control,938.3306924483052,563.359769866759
negative_control,939.0222513138636,564.9576972320249
Spp1,939.8189622444092,565.6888454789946
Scarb1,938.7303763224966,563.5732382685974
negative_control,939.5872239067526,564.6310064398444
negative_control,941.108974355463,611.7700300051929
Ppm1g,945.258142900092,630.811849235202
Vim,945.7986857030024,630.6464700833529
negative_control,945.3621436093152,631.1908457377045
Arpc2,944.2410557886592,630.0965511944434
