gene,x,y
Pkm,1411.3560093466567,1056.625137288588
Ptges3,1411.5343847293686,1055.5211424340098
Malat1,1411.3344013045162,1053.5420394363716
negative_control,1411.7849126671088,1053.7169779635724
Lmna,1415.4325911525852,1053.6152090458982
Ugdh,1417.2874105975404,1053.9736858306665
Sf3b2,1413.8905759780073,1052.7048996274914
Sdhc,1415.219980778861,1053.448618775418
negative_control,1415.2367225322305,1052.982851224968
negative_control,1415.0169341285214,1059.3946263528594
negative_control,1415.1021457616953,1059.8693397905658
Fkbp4,1414.9133537677308,1058.8707651229429
negative_control,1415.2272026458336,1059.2811116399582
Aars,1415.395396527375,1060.7572589299764
Rnf11,1415.6392135571894,1059.100902213935
Eif4g2,1420.1123689706124,1063.0979019126446
Il1rl1,1421.8824798565431,1063.1024025773704
U2af2,1421.573249998135,1064.1458748861291
Pkm,1422.2961906022012,1063.100227361366
negative_control,1423.220961710345,1063.642195916375
negative_control,1422.4474653035522,1064.0586863676583
negative_control,1421.492616486423,1064.895784861041
Spp1,1422.0053156949823,1046.0287716769888
St13,1425.2488731787278,1041.9640747094008
negative_control,1427.6533180898878,1042.0995427881646
Tpm4,1431.6902645813411,1046.2201318047482
Ptgs1,1432.3563948045996,1042.0940173461945
negative_control,1432.921400677772,1043.0830811486735
negative_control,1433.9923833000655,1042.828705511694
negative_control,1434.2484127718722,1043.0255003448117
negative_control,1432.688018874393,1042.0930949394356
Hspa8,1433.6935653838184,1043.9372084226648
Msn,1433.4280892001343,1043.6309198761553
Nudt9,1431.6582997970072,1042.9831531234695
Cct8,1439.301612584018,1063.7664104968144
Gsto1,1440.5438425934833,1056.6032941458425
Tpm4,1441.950726496932,1155.3075735503603
Malat1,1442.3004027792824,1039.879753505437
negative_control,1441.5564634771572,1039.4930080924828
Tpm4,1444.733641737343,1066.055105824094
Arpc5,1446.9436076318352,1030.5445096974363
Maged1,1446.9823818562738,1066.1292103126425
Mdh2,1447.3062959305994,1065.6993458941602
negative_control,1447.3747511751212,1065.1571242293471
negative_control,1446.5291195620798,1065.0755005754706
Csnk2b,1458.699498567164,1042.579364727239
Polr2e,1459.181572949375,1043.140966279007
Prpsap1,1459.0421723471102,1045.0935340793912
U2af2,1459.2031080365514,1043.4507073704049
negative_control,1460.6598984088628,1023.7738882723204
Malat1,1463.5356993848868,1029.961777412174
St13,1463.3819253902898,1058.1399487310837
Khdrbs1,1464.1412171631262,1053.0844371593728
Nudt9,1467.3084315080227,1031.6896180025271
Ptbp1,1467.9272250950703,1033.4651648740048
negative_control,1470.5598126469715,1026.5666504609103
St13,1472.531458831229,1060.6052749404344
negative_control,1473.1311430492751,1060.250481074131
negative_control,1471.5861926846198,1061.9429376464946
negative_control,1472.195212329045,1059.579488292148
negative_control,1471.4249540641397,1062.4773588785702
negative_control,1472.5451349391817,1061.768714403502
negative_control,1471.5408814251946,1062.584616976968
Hspa8,1472.1270811043742,1018.3460224808804
Snx5,1473.3355121023983,1017.220891203857
Rpsa,1472.5850686022277,1017.4685301657892
negative_control,1471.9104054096117,1020.0835404968605
Fbln2,1474.7479757662493,1024.4483815832
negative_control,1474.4378764104422,1023.8164188376512
Prrc2a,1473.545523839686,1025.6344377405185
negative_control,1474.897840361587,1020.0211810524124
Actn4,1473.873475871523,1018.6876629553624
negative_control,1474.0451875760032,1021.1833913607676
negative_control,1475.845541714203,1024.084397555369
negative_control,1475.049002287864,1024.5527756537845
negative_control,1473.4289488012073,1025.4558588400755
Rps6kb1,1473.183250478129,1021.227686697866
Nr2f2,1476.3233302734468,1024.6584295349182
Lrrc59,1474.2121661850126,1019.932604320604
negative_control,1474.0113916055254,1021.640663244018
Rarg,1476.6974951350028,1011.8218129415262
Tpm4,1478.1132998897729,1136.9756538174968
Lmna,1481.51314765611,1016.1171568918228
negative_control,1481.427072619602,1016.9359249212084
Rarg,1484.0277328709224,1136.5244104523929
Hspa8,1484.402577259635,1114.7740106788196
Spp1,1484.6664618967015,1115.1365653852615
Ptbp1,1484.4100587596076,1009.6840547758436
Rarg,1484.4842454983902,1009.9462416237722
Ppm1g,1485.5380383807026,994.73098090164
Spp1,1485.9418225162883,1074.3220588001025
negative_control,1485.7503743682246,1095.6194786544288
negative_control,1488.0623684913685,1081.5074689568803
negative_control,1490.6321081841263,1115.829677842783
negative_control,1488.6978440057717,1114.1316833679464
negative_control,1488.542330989332,1114.0728795705245
Tpm4,1488.907916297804,1114.944488140219
negative_control,1489.7833902627008,1115.4000757060285
Hdgf,1487.8181593965066,1113.7397485610168
Arpc5,1489.2375882295069,1112.1260790370889
Spp1,1489.6531862861518,1009.8175387034436
Rpl18a,1492.005420241319,1018.3585097657487
Hspa8,1491.4576252928198,1019.7729455399638
Ppm1g,1491.0081691092496,1019.1802044740205
Khdrbs1,1493.7639625867623,1132.990081705885
Hspd1,1491.9632829602112,1133.5651262316187
negative_control,1494.1464687215732,1133.9759286425324
Ppm1g,1495.350207579633,988.817432744183
negative_control,1496.0448014599444,977.002322228228
Rps6ka3,1496.5872486887529,976.4791623766864
negative_control,1496.298654430061,976.2985228000748
Nap1l1,1493.6566517922754,1044.327236796129
Maged1,1495.018936239113,1044.940812292507
negative_control,1494.942363899359,1043.600811839371
negative_control,1496.159778376835,1044.8796062400463
negative_control,1494.2812326769392,1044.2184785751613
negative_control,1494.9316666197649,1043.8708483764124
Rarg,1497.966801289518,1116.621571257493
negative_control,1499.3674944577174,997.6577168334148
Malat1,1498.3533352059872,997.4691431503444
Tomm40,1500.8546064654477,1045.9617607085256
negative_control,1500.829509925563,1042.943518370749
Zyx,1501.0754018705852,1044.0126847232882
Rac1,1499.897738174193,1043.0866605273943
negative_control,1501.1395051086618,1044.444012995529
Gpi1,1501.178988695239,1042.744102235361
Npc2,1500.967112600497,1033.8719099786986
Pgrmc1,1502.273462418009,1034.4244760188544
Rpsa,1500.1527766984443,1034.844063760851
Slc38a2,1501.5395171336015,1034.0995388623817
Arf1,1502.4569263742228,1048.5482402762934
Malat1,1500.5536709745245,1050.42923622154
Lrrc59,1502.813562521448,1049.4470149165586
Tpm4,1501.7564132944444,1050.1252209259023
Cnn2,1504.0212493455906,1129.9650813009453
negative_control,1503.136721676438,1130.8159191056438
negative_control,1503.896320000284,1129.4406879075748
negative_control,1504.018544640669,1130.1394500667386
Vim,1504.2408781372856,979.916896462515
Tpm4,1503.639436993179,962.4578145293582
Oxct1,1504.4448450334994,1026.6154580150803
Ppm1g,1504.204993924574,1027.4740925873807
negative_control,1505.1685059226888,1020.555105367983
negative_control,1505.096444287827,1020.5569577254696
negative_control,1504.5116872034866,1060.1748995561084
Taldo1,1508.2953376763537,1101.845842596412
Vim,1507.369432485653,1099.804107714821
negative_control,1507.4143944966988,1101.9928724854224
negative_control,1506.63898126328,1103.752873136296
Mtap,1507.4827405496203,1103.2915658778006
negative_control,1507.3462990390055,1103.0079819572998
negative_control,1507.5563637895566,1051.243181874667
Spp1,1508.5285519064437,1043.23902023123
Cops7a,1510.2367852330744,1129.307199377447
negative_control,1510.920126875258,1150.9072772347454
Sfpq,1512.4094767416846,1046.423203066247
negative_control,1513.7479919630289,1045.84708318789
negative_control,1514.1373630709722,1047.518222661024
Ly6e,1514.6688400689693,1046.988235468667
negative_control,1513.1415533434915,1042.695358133304
negative_control,1514.3558659358107,1043.870260802841
negative_control,1513.7161746095348,1046.877405213938
negative_control,1514.6027828486615,1048.417901643647
negative_control,1512.451900371285,1043.2562282194042
negative_control,1514.181801698529,1048.1856392471186
Mbd3,1514.4746253647827,1048.6869005664191
negative_control,1514.7485094727958,1046.3948913486895
negative_control,1512.6651082418948,1042.1627410571675
negative_control,1514.0175850603382,1044.5931879471818
Hdgf,1512.9255992451465,1041.6831430992634
negative_control,1514.1226930058913,1047.0505015577414
Mvd,1513.215326336286,1005.8807684114385
Eef1g,1514.691854178402,1010.6409741769046
Xdh,1514.1454723573538,1009.4669297975164
Tpm1,1514.7787704558762,1086.3730368198048
St13,1513.9901686242954,1087.6035322995322
Mrpl35,1514.4844694222982,1086.3192617172251
negative_control,1515.2907775710462,1108.5516794770583
Spp1,1515.2662012291646,963.711141147754
negative_control,1516.4119524436444,1152.5277076376017
Npc2,1517.7156198182602,1150.456903147003
Vim,1516.4966221844136,1152.7681816748716
Msn,1516.7223176492355,1152.864699705969
negative_control,1516.6543111093774,1151.1777592125811
negative_control,1516.417129976743,1153.5263593315196
negative_control,1517.873159627104,1150.5276635800087
Got2,1517.7038174458544,1150.2364986386806
negative_control,1516.5662624201896,1150.9315238326108
Spp1,1516.180856119416,1068.0624728524597
Spp1,1516.787181011529,958.2873638385892
negative_control,1518.2700000048717,936.8388864706196
Mtch1,1517.6258552202685,937.0271851346916
Hspa8,1518.0569279169113,936.0163074284868
negative_control,1517.926028774179,937.0557421764892
negative_control,1517.406567090673,1084.237680975299
Fbln2,1516.305467951762,1086.7893392554452
Tubb5,1516.8750710691147,1084.619342716317
negative_control,1518.3473838176756,1085.9575256444973
Rpl18a,1519.5927464421648,1085.0139154451651
negative_control,1517.8730151918164,1085.285273233805
Ssr2,1516.3808528785594,1086.5301083895547
Vim,1517.6775503959873,1132.3912914959303
Actn4,1517.1352221812335,1132.174488795995
Pgrmc1,1518.9820760915388,1128.845591384004
Rpl15,1518.9627144813562,1131.5310918903904
Mrps18b,1518.6029546064765,1130.3828840149745
Pkm,1517.6481298469216,1128.9367182111844
Zfp36l2,1517.2404410372542,1131.8181040940294
Hspa8,1517.521337284324,1130.1651134440267
Rarg,1521.821884185184,1164.547412336934
Csnk1a1,1521.0378241611468,934.8077621592848
Malat1,1520.863045497022,933.1567303386062
negative_control,1521.042713294168,934.3891752998372
Tubb5,1520.8549725792514,935.7395441821284
Ubxn1,1521.6303962402635,934.6298722515204
negative_control,1521.1604978151026,934.3846828535408
Ncl,1520.7929513745953,936.4800598123954
Spp1,1523.6075487048715,1083.5484284609054
Mrfap1,1524.0922690946204,927.006570103591
Ssrp1,1525.347959169893,927.084957952505
Ltbp3,1523.91803501929,957.0077825927804
negative_control,1523.0002405738717,958.5713965927636
Vim,1524.930172068345,1080.0643054544985
negative_control,1524.933473492655,1080.3153845813322
negative_control,1524.0501184077998,1080.0469431521692
Aars,1525.711434643173,1044.8095995808774
Hspa8,1524.9841231757882,1043.0481051411898
Ctbp1,1526.297168564863,1043.9930085657263
Got2,1526.3640767434597,1000.7953749847388
Eif4g2,1526.3116360907431,1001.5376346877464
negative_control,1527.3367621085206,1000.8370940359348
Rnf11,1525.628152959474,1104.6234322974835
Vim,1524.350168708621,1104.7081195688484
negative_control,1525.632218720261,1104.8793607918456
Ly6e,1526.0499540312398,1103.736245531103
Khdrbs1,1527.017607970168,1132.2483636468935
Spp1,1527.0195063970598,1087.0641387968203
Emp1,1527.0531978029169,1086.1784023984296
negative_control,1527.6906813309904,1135.267562821649
negative_control,1528.2085504253473,1135.931110275572
Ugdh,1527.628663820103,1135.2355457242188
negative_control,1527.4122454695298,1135.778133487106
Pafah1b3,1528.8117103922173,955.2091391456912
Ywhaq,1529.9460876492676,955.2101348156124
Tpm4,1528.2615939554344,954.486664452996
Tubb5,1527.23565338391,926.1587808413384
Lmna,1530.335310464488,925.1769132312074
Vim,1528.070619511845,926.6391390144964
Tubb5,1532.4230958650833,923.8728617095358
negative_control,1532.0702201240188,923.7512659185412
negative_control,1530.427205801238,926.0763987739684
negative_control,1528.8132737081992,952.313211447861
Spp1,1529.4658106643456,1049.0389472760153
Tubb5,1528.6210481073597,1024.8306212901853
Pdha1,1531.6509466500156,1026.552059779927
Ybx1,1530.9166723605636,1026.0578027604397
negative_control,1529.4856014512045,1024.9556295835782
