gene,x,y
Tpm4,1127.6161430686432,1775.3817532093274
Ltbp3,1131.95496542287,1768.754466685203
Rarg,1133.8353292164704,1753.6184069519682
Khdrbs1,1141.471727065898,1790.911218043003
Eef1g,1144.1317976525288,1681.8519228494144
Rpl4,1145.3250056536651,1719.6800513639546
Spp1,1148.684688583256,1753.5699469641786
Khdrbs1,1156.237828283481,1691.4696651899892
Eef1g,1156.8876481100046,1663.435819990433
Arpc5,1158.4893553266345,1753.4363150198055
Ppm1g,1161.929517539608,1684.4044771097665
Oxct1,1160.6137068285875,1736.6011194202315
Tpm4,1170.8237856260057,1669.4935738969766
Zfp36l1,1173.332273615087,1684.7110058246394
Fkbp9,1176.723040367157,1736.655753115169
Mvd,1177.7409343935597,1704.4917156063786
Cited2,1179.616953246586,1688.328079572497
Rbbp7,1189.1036244101872,1680.1152608156272
Zfp36l1,1188.824658509977,1679.3257258817544
Ppm1g,1189.738026148336,1736.418689327876
Mvd,1194.2318961037142,1755.9274479651172
Tpm4,1198.0231177575968,1747.6389329993
Prmt1,1196.8031337832365,1748.4867656003548
Tnfrsf1a,1198.4093222429433,1735.0246560825185
Cops7a,1198.0131364938818,1735.4523651481586
Sec13,1200.9785358276683,1704.9289097507117
Zfp36l1,1203.345137364467,1649.2027543533177
Vim,1204.3266896159337,1695.76667081347
Paics,1205.4362273465997,1695.4963828409193
Sfpq,1205.7707683357232,1694.6134729095488
Ddx17,1205.2725147389633,1694.9927191428897
Ctbp1,1205.4694829074497,1694.9692766317926
Cops7a,1207.7546866523849,1750.5527358870154
Cops7a,1209.6680042571047,1756.050285488081
Cops7a,1211.0362959226504,1613.609022864763
Spp1,1211.4819021234089,1654.120640990289
Spp1,1212.4036799839023,1732.1945188368836
Psmd2,1213.7274990922322,1733.3624205161846
Ltbp3,1212.823290732178,1712.8492066352392
Rarg,1215.866841979756,1639.0140878967572
Mvd,1219.345013749966,1729.3384034195628
Tpm4,1219.2636436339576,1647.2284479642472
Rpl21,1218.1450461017912,1641.5577938630422
Ltbp3,1219.6506227098964,1642.7784275888002
Mvd,1222.479654399532,1725.023866492353
Ehmt2,1221.7372377771594,1725.7931566364382
Uqcrq,1221.9414391744829,1724.9128171885252
Ltbp3,1227.778361867474,1739.5976884550105
Arf1,1239.6178334248284,1546.0525007330234
Cct5,1244.113706518637,1590.421048581472
Ltbp3,1247.2534894200526,1738.2368275065414
Zfp36l1,1250.160265605597,1671.9446778347824
Spp1,1253.049416016195,1601.9973005904849
Ltbp3,1253.398854573817,1709.1799259289223
Cops7a,1256.4588860697245,1563.4291697469423
Spp1,1258.930970617637,1607.398096879218
Ppm1g,1261.1745519615774,1541.3391929743907
Ltbp3,1262.3791319276231,1586.391041873692
Trps1,1262.342139433249,1586.1546962208408
Tpm4,1266.0462954097295,1605.1658819750364
Igfbp6,1271.9962471132392,1580.2927583698215
Mvd,1271.111069027734,1579.6947609922818
Ptgs2,1271.312706071682,1580.51188064897
Junb,1272.0584572545567,1579.1656752336066
Raly,1271.529953459664,1580.346458070697
Zfp36l1,1273.0835404602717,1554.816851153688
Msn,1275.934715969087,1594.263177391644
Spp1,1277.7639788416068,1641.9653484947205
Arpc5,1277.8411584961357,1700.353181059054
Ppm1g,1279.621203447965,1526.9566344739442
Spp1,1284.4853687416244,1619.9086156248925
Spp1,1284.9537213876756,1625.2430318913352
Tpm4,1284.778972003816,1569.850481630998
Rarg,1292.2349208872547,1701.3820302337726
Hnrnpul1,1295.7009162042948,1574.1167949002552
Uba1,1296.3832231003212,1573.7876525018962
Lamp1,1295.257287226931,1574.2906724228849
Vdac1,1295.398547600857,1574.471622974993
Hspa8,1296.2558603492157,1574.7611312710696
Nudt9,1294.2333921822064,1719.7668235045878
Ywhae,1295.4629303106228,1719.4270774256422
Ppm1g,1295.4558981771106,1719.8698083770248
Spp1,1304.4587418887654,1594.709304610318
Rarg,1318.969584347268,1699.5546917198626
Rarg,1323.4999935032683,1667.0709616088452
Ppm1g,1324.457296898925,1694.4735966125934
Ppm1g,1338.4902348042858,1654.9821309974532
Mvd,1348.1320436246522,1690.0905174094387
Rps15a,1350.087564171782,1571.2224582556887
Fkbp4,1357.3175858242405,1583.2451487316716
Ppm1g,1360.4323797232018,1600.840100545022
Mvd,1360.7869937551463,1703.4147541028146
Khdrbs1,1361.6247536287274,1558.133186842791
Tpm4,1364.8683341188253,1588.5728394990426
Khdrbs1,1365.5837385476405,1688.261084687619
Nedd4,1365.9080169219658,1689.1014230211654
Tpm4,1366.3721744365455,1552.6282580031457
Spp1,1369.5399167334613,1636.3261297649783
Sfpq,1369.6801603366237,1682.6889994945102
Twist2,1371.1897812220495,1682.025711174128
Ltbp3,1376.49032647255,1643.3681025234882
Tpm4,1379.399602247885,1577.1618038576153
Cs,1388.9697664688456,1657.681886838462
Pdia3,1389.111738825579,1657.9451075735733
Ltbp3,1390.349071250304,1605.662590843693
Zfp36l1,1396.7137963916357,1671.9768760487427
Ncl,1396.8958387281823,1679.589681187609
Ywhaz,1393.7457283554734,1679.8407803184718
Spp1,1397.1325131052736,1604.0919612922726
Spp1,1398.352929646247,1645.981083353896
Vim,1397.5320113674538,1624.5738778555533
Psap,1397.4668013502985,1623.8338237138946
Emp1,1397.763571793829,1623.958952746479
Arpc5,1398.8001272449496,1562.4383861389204
Zfp36l1,1400.3580543821663,1536.9021300201168
Hdgf,1406.0287339593358,1626.8133925928496
Cnn2,1406.1435246840892,1627.1110429439643
Timp2,1406.6955307058622,1625.2952492136187
Ltbp3,1408.7426982647364,1575.5945499213876
Khdrbs1,1409.2890179403637,1669.8319033982314
Spp1,1414.375182726436,1583.0581089675377
Cops7a,1414.0534436484577,1530.2088144207612
Ppm1g,1419.1906936206503,1593.3611355839794
Spp1,1421.243750630386,1660.5857212251371
Ppm1g,1423.1849130522128,1633.5587090824115
Tubb5,1426.8481046093991,1532.6026635072053
Ppm1g,1427.0628407609918,1532.7039287124503
Gsto1,1427.6108785511435,1532.4011970923736
Mvd,1430.779011842997,1574.638691516031
Ppm1g,1431.1314368250532,1537.3776536215714
Cops7a,1448.4647601388867,1568.409973326162
