gene,x,y
Mvd,1591.5822462071935,1638.982362591193
Ppm1g,1595.1217047560026,1374.177473446572
Spp1,1597.6858786478224,1397.8160186838388
Ppm1g,1601.865362187485,1376.877356727321
Spp1,1601.934430718252,1423.580069692719
Spp1,1603.3513287449518,1356.158633848341
Spp1,1604.6001302376706,1429.9762411492377
Spp1,1604.9855489106276,1364.990071529313
Spp1,1610.994249080786,1432.7132751740755
Psap,1610.6030150116835,1380.3638237504588
Spp1,1610.990902806881,1395.383159600218
Vim,1611.431183632638,1387.1202275234566
Ltbp3,1611.7028439270794,1345.7629192586571
Rarg,1612.4898856724074,1498.4034545937768
Prpsap1,1614.0284568748734,1337.163657733803
Spp1,1614.8737351832735,1344.135591290944
Tpm4,1614.9371412865744,1484.3445896258067
Zfp36l1,1616.0046499224609,1494.3478442704193
Khdrbs1,1616.9424417920732,1191.8858303204993
Zfp36l1,1616.858501623253,1459.0073139190126
Ppm1g,1616.2101479353787,1311.6727917595213
Spp1,1620.360520304593,1362.3167026826268
Rpl15,1621.5787834644163,1504.4973968745358
Vim,1621.277547558819,1505.5831978488968
Spp1,1621.2419229604998,1318.1379149693794
Pdia3,1621.9376107461342,1298.8307470030877
Gas1,1622.2242245030416,1324.4421009624707
Mvd,1623.1916453123622,1245.242539210864
Arpc5,1623.0719014514002,1580.2880906451269
Mvd,1623.8264085853802,1278.284471101617
Spp1,1626.2573543363044,1346.527928386743
Spp1,1626.9893604090105,1272.7314879745202
Zfp36l1,1629.2608910476497,1532.917673334215
Zfp36l1,1630.8250357064553,1522.6687964736586
Zfp36l1,1631.8403631473316,1217.2683930803364
Spp1,1631.8480379757148,1317.1718228605778
Spp1,1632.765421026343,1269.549202776058
Spp1,1633.187865874503,1311.4843154030095
Spp1,1633.8476565968492,1292.0327114689353
Mrpl35,1635.143321507286,1233.5648025433784
Spp1,1635.2327025087473,1282.057086494624
Spp1,1634.9348934205632,1335.0922734636374
Arpc5,1635.473532467783,1521.4721423640642
Cops7a,1635.9456845801426,1604.051996312411
Spp1,1636.3511928389648,1328.2948150206091
Csnk2b,1639.574570710591,1495.1125078211792
Sec13,1639.2669214786622,1495.6550789000685
Ltbp3,1640.0558435188025,1354.5787201322523
Spp1,1639.877575911201,1559.1084702742403
Spp1,1641.2772289224138,1554.3266920907909
Arpc5,1640.6961304980864,1288.872481544392
Rad21,1640.420810659084,1290.1763905176686
Ppm1g,1640.9598101616589,1239.417488285618
Spp1,1642.4302968948032,1342.8748058570625
Spp1,1642.1821893112826,1326.986474444429
Mvd,1643.3209803835896,1197.538900118531
Spp1,1642.981205653926,1310.526099812896
Spp1,1643.7939927819984,1365.202694270847
Ppm1g,1644.2100281267765,1432.3549433627984
Ywhah,1646.3010975086734,1319.7494538449316
Ppm1g,1646.3172710476745,1318.6692920876026
Spp1,1646.4649734561783,1293.472043222901
Zfp36l1,1646.0676983061503,1255.5517442824005
Gsto1,1645.6703186687353,1220.1262209127426
Khdrbs1,1647.5201117229196,1542.476098384754
Sec13,1647.350333384773,1607.2403010638432
Spp1,1648.351721235914,1241.6402607900643
Rarg,1648.85744915607,1207.408648116128
Mrpl35,1649.2549747737912,1332.5143093470597
Spp1,1649.7662151078498,1490.9337910716235
Tpm4,1649.6434723637265,1345.5530812410375
Psma7,1650.7096542163376,1618.0601253038794
Spp1,1650.2269358558242,1617.7240392590338
Ltbp3,1651.2433705295423,1311.557144086216
Ltbp3,1651.5923398590533,1291.1479107820364
Spp1,1652.5998279248645,1371.4107195030142
Tpm4,1653.6348961277529,1571.9030261896182
Khdrbs1,1653.910407491195,1611.9405014013134
Eif3i,1656.1488321492427,1197.919990695157
Spp1,1656.8840542270011,1565.4154992109827
Spp1,1656.8041564023972,1517.2060673918268
Spp1,1658.167141274058,1307.52866741942
Pdia4,1657.6001446414523,1608.5555992143843
Spp1,1659.12710756704,1609.7509145653537
Spp1,1659.9267399388932,1421.5784905929772
Spp1,1660.409233759087,1506.3137047007262
Eif4b,1661.0602952538025,1618.3381025101853
Spp1,1661.0221157826577,1618.7957010854896
Ncl,1660.32703094445,1619.2902625064537
Spp1,1661.5696430432,1561.0616953258543
Rcn3,1663.8259985283528,1650.822815174167
Zfp36l1,1662.2015673711044,1650.2931360055577
Mrpl35,1662.4706018555466,1272.8742208804292
Rps15a,1663.3308354372434,1664.301286391188
Rarg,1664.5466169133904,1173.609368309421
Cops7a,1665.3799287261104,1220.7143453070696
Arpc5,1665.630126579606,1590.00071949665
Spp1,1666.157765969744,1356.2497125421537
Spp1,1665.7283208576137,1654.76792617478
Ltbp3,1666.689288898329,1646.0130788847032
Rpl18a,1666.3713752021308,1332.1957596882446
Rnf11,1666.350827146528,1333.210518094536
Pdia6,1665.6678521415554,1332.3373795417106
Spp1,1667.8628197745209,1616.7181753188734
Rarg,1667.267008456568,1651.493468605905
Spp1,1669.1796575059134,1274.271803531409
Pdia4,1668.4576771110655,1279.9372531326983
Raly,1668.0115969865249,1279.7873382735834
Nucb1,1672.0207007565514,1606.1044076406245
Spp1,1670.5256279763207,1606.46246405828
Spp1,1670.3570475998638,1327.1742198967086
Spp1,1670.91011072609,1496.1761735873213
Khdrbs1,1672.2809299505584,1766.0781524522172
Spp1,1673.1017975979207,1583.5584252248298
Khdrbs1,1672.59116852008,1609.6564301199437
Spp1,1673.8128150135528,1630.646206585877
Spp1,1673.178977999945,1650.6634801613118
Spp1,1673.4189219049554,1570.8692592435864
Spp1,1674.635220823291,1668.3737731548536
Nedd4,1673.9627694936569,1703.4253177611786
Spp1,1675.9768632546693,1281.1598969911654
Spp1,1676.4288121616728,1613.328838512979
Spp1,1676.6500201430915,1347.5750295325463
Spp1,1677.668237198966,1578.7008013514735
Vim,1677.266508609716,1212.584155499511
Spp1,1679.5491302487967,1687.928143483723
Khdrbs1,1679.303982048155,1300.0751712803176
Spp1,1680.3637367034205,1552.778379313186
Spp1,1680.9743150108563,1378.5108054693555
Arpc5,1681.2334983240958,1344.6625772137645
Zfp36l1,1682.0708157037918,1574.018469631411
Ppm1g,1682.5784652358354,1406.0247971754247
Eif4g2,1682.686478410736,1642.9543628188803
Cops7a,1683.0855932034078,1642.5615609401575
Spp1,1683.6855496982537,1692.1511990045583
Spp1,1684.117103432792,1307.047306211842
Spp1,1684.2527469403296,1582.8827763197785
Mrpl4,1688.0441610525825,1666.1576068128195
Sat1,1685.4250814760976,1665.4939297692476
Sfpq,1687.4386054165168,1666.0394671831311
Tpm4,1685.0805710584332,1527.5239313558868
Emp1,1685.3713964353224,1708.4838935501791
Mrpl17,1684.077988292397,1708.2353360188622
Ppm1g,1684.713721554481,1709.186821971438
Zfp36l1,1685.8130028403527,1540.7741316691804
Spp1,1685.6294868720593,1319.740344862459
Psmc2,1684.7641904121965,1310.5990937584063
Tmbim6,1684.8987304475952,1309.954212021032
Arpc5,1686.2643631207447,1298.245409892672
Cops7a,1686.8595568879236,1215.635803768388
Arpc5,1688.343347535978,1572.3451761132
Spp1,1688.661632885699,1616.6637709412958
Cops7a,1688.8605427396456,1671.615890320766
Spp1,1689.1025330194984,1546.881020238491
Tmbim6,1690.2520424451493,1620.7819276963512
Ppm1g,1689.9179663858988,1650.0827548914845
Spp1,1691.1411906811777,1712.3981390478548
Spp1,1691.0857387478031,1594.7332191034634
Spp1,1690.7576147126215,1395.309242655777
Spp1,1692.1650759144404,1574.1675250238195
Ltbp3,1693.4191437477436,1457.8978679325685
Psmc2,1693.0883995978368,1225.2587562335152
Rpl18a,1693.583148905212,1224.584047482546
Zfp36l1,1694.167424451226,1777.9685388231878
Spp1,1694.8604638343727,1318.676645887953
Hdgf,1694.5599304629377,1189.6453739674864
Spp1,1694.9063598347766,1370.3526370255288
Khdrbs1,1695.6713638913843,1695.182283356934
Spp1,1696.0924925710524,1604.2534461645996
Khdrbs1,1696.8869703069738,1237.382795119488
Mvd,1697.7596256623765,1220.1303967044769
Ltbp3,1696.7454271640197,1469.2446942963074
Spp1,1697.6034961296336,1577.6417940127271
Fbln2,1698.4109087021998,1576.7459526366315
Mvd,1697.6499837446613,1357.1400675541634
Spp1,1699.1888306858425,1593.3811550064022
Spp1,1701.3768718486174,1662.7247643566566
Spp1,1701.11145993319,1512.1139531163649
Ltbp3,1701.841242190424,1361.6616216625473
Spp1,1702.2521055572863,1605.9562515409991
Spp1,1701.951655077166,1670.9220069394532
Spp1,1701.8541828142463,1626.0495579607068
Spp1,1703.092951974439,1628.4999759662269
Spp1,1703.3273924101186,1617.543797408713
Tpm4,1703.313852646989,1658.5937978586558
Spp1,1704.0009347948649,1631.7859489739274
Spp1,1704.6097940482894,1567.4205649434198
Cops7a,1704.2453875176614,1554.7015274423652
Zfp36l1,1704.9807404923115,1633.5030354813794
Khdrbs1,1706.11638465922,1719.9842772333254
Spp1,1707.722295233606,1212.8384837999618
Vim,1707.509878862568,1213.283530468079
Hdgf,1707.586070229988,1230.467462419712
Vim,1709.5076719234432,1231.519132974907
Lamp1,1709.3525839626318,1589.969628238296
Zfp36l1,1709.5161026735095,1252.5845483057874
Oaf,1710.127058752405,1455.7344549913755
Ppm1g,1710.6766576203977,1594.9638233777096
Spp1,1711.7344444728722,1338.82915150571
Ly6e,1711.9157102922802,1337.2493937186653
Rpl15,1712.0427619118716,1271.7247403732265
Eif4b,1711.0329360811324,1271.7903397605896
Sdc4,1712.6944946092651,1270.314749635889
Gpi1,1711.101288252925,1270.5585034327007
Psmd7,1710.1094549682375,1271.6078518162228
Khdrbs1,1713.979323794067,1239.978182676737
Spp1,1713.6897369434585,1305.915633378532
Raly,1713.254035700738,1607.6477066232912
Tnc,1712.9074199091704,1607.5227605433922
Il1rl1,1712.5892472672467,1608.562925050718
Spp1,1714.4379728296958,1654.9564551233905
Arpc5,1714.5955110578325,1543.8014770563111
Rarg,1715.1501719751254,1296.3956626643103
Cops7a,1716.761683399003,1289.451752318645
Rarg,1716.236541947471,1230.7958628450397
Hdgf,1715.7128613860757,1322.625147580123
Zfp36l2,1717.2029014513912,1320.7565783583918
Spp1,1718.591825823584,1593.7615775322688
Zfp36l1,1719.0230619064562,1638.4495370682723
Spp1,1720.6758183171164,1353.6256401208225
Spp1,1721.2245941718768,1588.4597658802877
Spp1,1721.955786075285,1572.5565645499375
Khdrbs1,1721.457711997036,1251.5310438020715
Vim,1721.1304685546472,1293.76518634812
Tubb5,1721.5349458968296,1293.3971966291915
Ybx1,1721.7810798786177,1292.183163346116
Msn,1721.8430404609471,1293.844872280171
