gene,x,y
Mvd,972.2352166585024,527.8851668732345
Ptbp1,977.421874796536,549.2741253583682
Rarg,977.6805123253604,549.3394769762506
Sdhc,978.9142474821916,549.231345199147
Khdrbs1,977.9524958008556,552.5117704184296
Cops7a,981.7539654971022,563.2298539393439
Raly,984.000823417359,493.7451527174224
Prkcsh,983.844988499442,495.05723169646575
Ncl,982.8860827112997,496.0968471474383
Zfp36l2,984.034139279567,494.6454573810686
Spp1,984.8622371584132,571.486038759637
Lamp1,986.2575579273644,571.0881760136431
Spp1,988.4086908123464,529.5931758475763
Spp1,988.4822940235488,591.2150813201732
Vim,987.0442022271644,476.61908285419634
Mvd,988.5939779640776,475.83575356910296
Spp1,992.2567248594078,513.6617142806831
Spp1,992.136825088942,509.9005599007036
Tpm4,993.0640813318164,558.3563381468969
Khdrbs1,994.5326547986122,442.20942333280647
Ltbp3,998.8305226161328,612.0248468892155
Fkbp9,1000.6497871363432,604.953990748638
Gpi1,1000.2569530280832,604.4074300959029
Tspan3,1000.773251343586,604.6976394916305
Oaf,999.830711084209,605.4114179818122
Rarg,1003.0171056756624,609.2668136330708
Spp1,1003.3365649193094,507.1065913259789
Spp1,1003.2548178856008,420.9341638685543
Khdrbs1,1007.3511235481697,505.103213121003
Spp1,1007.560698427836,474.9899212478591
Spp1,1013.1816137867886,615.438884017445
Mrpl35,1013.1839513608718,453.7727840843061
Spp1,1013.788007100654,412.04005452580935
Fbln2,1016.5701940219616,403.1673289749519
Vim,1016.1489800605692,429.4671169973994
Clta,1016.5971629611664,429.3560723404721
Hspd1,1016.6108155242014,429.1118334051089
Rab34,1016.983136375495,429.5375232963098
Lmna,1017.2879781418628,430.1405673215637
Trim28,1016.4887349537496,426.99829240430415
Zfp36l1,1016.6745665080452,428.8915158947115
Ctbp1,1018.4419123556264,432.08131843326873
Spp1,1016.5328425549036,501.55743004738207
Rarg,1018.9918306476384,422.9253198633637
Ppm1g,1018.5560288544118,399.4303174276183
Spp1,1019.8016816393188,519.7080228900854
Ppm1g,1019.9950039515602,448.8501973847899
Spp1,1023.7235032273064,509.52954537791095
Zfp36l1,1027.093929238314,529.9967964924164
Lamp2,1027.5017119455094,359.51212953363
Tnfrsf1a,1028.245362105916,487.5164184911155
Psmd8,1028.0572140860972,489.4153868063358
Tcp1,1031.2746138524749,403.2214556628877
Slc25a1,1031.1025314153887,404.10436750858486
Spp1,1034.089490522323,502.8317077875737
Cox7a2l,1034.097709448823,447.5078293115544
Tubb5,1035.3834190636346,446.6175297522289
Eif3d,1033.1391121099218,350.8230746073631
Spp1,1034.7278945589396,379.798260354266
Prmt1,1034.4656970164226,380.0104939893587
Spp1,1035.558590562385,476.18379094318334
Rarg,1036.8302118283248,681.9368411145331
Zfp36l1,1040.7448609905505,681.2547478256572
Spp1,1040.2857509072328,456.170871903922
Spp1,1041.8658300764528,384.4879196390549
Spp1,1042.30150324953,699.0405284550205
Lmna,1042.137520827597,706.1315237694769
Spp1,1044.1706666140326,494.817902525806
Spp1,1047.2099816535165,468.4792713585669
Spp1,1047.3553130325936,366.1925142796426
Spp1,1047.9054889029944,734.3482449588339
Spp1,1048.256764811319,691.308914238378
Spp1,1048.0730226091716,615.1927370259207
Spp1,1048.7100857658008,701.7803550951215
Khdrbs1,1049.3846276076652,414.7004493037678
Ltbp3,1051.1783897676,452.99832755677176
Prps1l3,1050.9676352721942,453.16155574754725
Pla2g4a,1052.193255583726,389.04712861184856
Vim,1051.296511264433,389.8046003127277
Aebp1,1051.2974599178383,453.8785107553709
Cops7a,1052.4060431031955,453.7211205454597
U2af2,1053.549935653941,458.541852890929
Zfp36l1,1053.9945901789429,498.01296476866366
Spp1,1056.3016847040435,489.3663681975195
Spp1,1057.577297104031,745.6056612278767
Cops7a,1057.1121622329315,425.6291178093406
Spp1,1059.5369070238746,498.3793284696312
Spp1,1059.7373185893125,674.0999765891675
Zfp36l1,1060.2320556975096,859.4322221577772
Khdrbs1,1063.4030264477085,834.6031578211365
Spp1,1065.1723487557126,446.42140354784107
Spp1,1064.8459386556449,705.6443927053666
Spp1,1064.642644354447,485.97470944601423
Spp1,1065.371489872859,756.9902637534735
Spp1,1066.6686913947588,736.0737809063271
Spp1,1067.16536056493,762.7331998493092
Mvd,1068.7142023745691,544.1510617505264
Spp1,1069.6111053233712,682.4831996004825
Sat1,1069.5606966091352,768.0217399292293
Spp1,1070.870345608983,699.3785869954353
Spp1,1072.533472824036,727.2922760028171
Spp1,1073.8023426134555,497.8215398812684
Timp2,1075.0077359962709,731.9569307739241
Zfp36l1,1073.813802595756,732.6517215881487
Cited2,1074.6736251657292,731.6902296366832
Emp1,1074.4695061011694,730.9495542246318
Khdrbs1,1074.751338835719,567.7062748462575
Cops7a,1075.356240658823,561.1147375900895
Ppm1g,1078.5735661170331,495.9214660871208
Spp1,1079.286339064438,604.4349986499077
Spp1,1079.1523070916453,658.2904579268561
Spp1,1080.3429355227645,764.9444634462079
Spp1,1084.68814919878,780.5807460566189
Zfp36l1,1085.4975637767084,573.6372257585507
Spp1,1086.07612823425,802.4525061635588
Spp1,1086.3230585128028,603.1753471829672
Hdgf,1084.998006526129,835.9150801962066
Rarg,1085.717895349102,834.8819229422328
Ppm1g,1086.9403277431347,481.8625165718519
Mrpl35,1088.2178921190275,748.14907538848
Spp1,1088.75151095852,783.0519573064818
Rarg,1090.320673079227,846.5921880214902
Spp1,1090.524908430261,739.714963281168
Mvd,1091.3077346894638,566.1881308571074
Mvd,1093.2876833224852,753.325344355184
Junb,1095.32682916609,616.9876752346563
Arpc5,1093.9709343007955,616.9770685760067
Tpm4,1095.7259407892648,847.5257047972043
Spp1,1096.714127281267,567.4061984289498
Zfp36l1,1097.654909928384,853.2920988399904
Ltbp3,1099.7046521992663,786.6840491528995
Spp1,1102.1169041280734,689.9282367300946
Rarg,1103.2273940416922,865.9180294214354
Trap1,1103.6674162004938,983.3148622299324
Nr2f2,1102.562150197526,982.902611148084
Spp1,1104.064358130033,607.5678288089163
Ybx1,1103.1705639491688,613.2067422486851
Nr4a1,1103.4467908666836,612.7718350226719
Pdia3,1104.4404474088617,613.2969854415823
Spp1,1104.8984880982057,613.2336188895362
Sf3b2,1103.8708182497955,612.4744918194284
Csf1,1104.7052280651028,613.0285551429574
Tpm4,1105.16236379949,732.8746470820408
Spp1,1105.5170103042628,530.5982165763147
Spp1,1106.6115908754828,842.194488522817
Spp1,1107.4875413814448,547.7201299882913
Spp1,1108.494407302131,551.2050577145712
Spp1,1108.873547851637,612.3142127434179
Ppm1g,1109.4925442714225,908.33211155903
Tpm4,1109.5906398335262,608.1343742936185
Spp1,1110.1419758031834,563.3389877597492
Mvd,1111.336760509781,714.530304466886
Spp1,1113.2123101301158,579.0938595479377
Pkm,1118.5487444579553,751.5504553657954
Khdrbs1,1118.777894386978,878.9863980765476
Ltbp3,1118.939719312645,683.6715364608688
Spp1,1119.3638448939744,653.5046100654592
Zfp36l1,1124.3722722262123,758.2773869255511
Mrpl35,1127.0462768762372,778.3105073449188
Ltbp3,1131.4237358830612,770.0943836877632
Cops7a,1133.797898052708,794.0445900064511
Mvd,1133.4741968362807,705.4711624767704
Vim,1138.828401838707,829.419541716026
Cops7a,1141.285246219516,793.8797683499693
Rpl4,1140.4211285694992,795.6917530199325
Tpm4,1141.804824596706,814.6818175873511
Vim,1144.3678946522004,765.4801808289444
St13,1144.6564241491933,764.6379540211284
Tpm4,1145.0135052736284,763.99800880666
Hnrnpk,1145.394456771157,764.9690435115291
Ptbp1,1144.8187332816528,764.864739658216
Tpm4,1148.0472803648458,848.5571999170177
Rarg,1147.8486311482675,770.2343441886574
Spp1,1149.7063087864026,797.6535991380347
Ssrp1,1157.7849839051446,791.5423311060541
Hspa9,1156.5478483854824,791.330684386875
Ppm1g,1157.2371513671094,825.641168317432
Tpm4,1160.545130334596,759.8270974085893
Rarg,1162.232177712373,823.1919980468649
Cops7a,1168.6869563513178,788.4962384433023
Khdrbs1,1183.6144872050584,793.0205556490243
Psmd2,973.0391938035318,514.3579491244018
Prrx1,973.0353388037228,560.9596981083808
Skp1a,978.500697829598,502.3914499497958
Myc,981.0759051966248,535.5466445692323
Rpl18a,982.5562823233888,534.2939770870852
Actn4,980.9230957194742,544.6033283425899
Tspan3,980.4695431645862,545.0941891763
Hspa9,981.3574119152822,544.5509333220396
Prrx1,982.1951079643878,435.81918052232766
Ctsb,983.6305250223606,546.6330341886588
Ehmt2,984.3782524718254,486.3140298406908
Hdgf,985.3494094780984,486.3026322688373
Thy1,984.7267479380772,485.95972895940815
Rpsa,984.8702788907544,539.6163156618414
Rpsa,986.0058722269644,559.6946925923669
Prrx1,987.8958483206648,461.5802225644102
Rpsa,988.6104437947848,544.6707009154942
Rpsa,988.87063760253,446.6901072302559
Myc,989.6443332189262,554.0813312538877
Aars,992.7115906963728,428.4459928289725
Aebp1,992.3550984378014,577.5155919692222
Aars,993.836139932104,440.7434044528633
Psmd2,996.1339607751572,468.28377605785386
Rpsa,996.0759540655616,568.9701143075563
Rpl18a,997.8618570848118,488.6888849991937
Myc,998.461467070022,430.8688675856768
