gene,x,y
Tpm4,80.09429867450892,343.3594535608365
Arpc5,86.94082074764168,246.12810203208684
Mvd,108.63106228480524,351.8821134100168
Khdrbs1,114.54328240649428,357.15794858659024
Mvd,122.95297576106368,255.7521894443434
Cops7a,127.78330079050282,264.1848058434726
Tpm4,171.73700880830486,360.7207468849187
Ppm1g,175.8246083872823,347.61968635170194
Spp1,185.2830719055084,338.23918321083585
Spp1,190.68774982990067,379.872271357254
Ppm1g,191.7700522058477,354.7308168869337
Khdrbs1,203.96265649683335,356.8916276919732
Tpm4,208.9356844347063,351.5169031596725
Tpm4,209.4089917816715,400.3755374631404
Ltbp3,223.13994070805157,363.1864917089389
Ppm1g,229.1665425281785,363.04358658757513
Ppm1g,233.29857466611665,373.4333627211673
Spp1,240.3744671781634,347.3825186935644
Tpm4,259.76269347374824,392.8149438632567
Ppm1g,264.10667841005136,481.81792661940193
Rarg,268.33455047390026,425.7846677583831
Cops7a,268.7373598146332,369.8135380357109
Rarg,271.2469521805678,397.5496386069241
Mvd,273.8928337081915,415.0453506061696
Nedd4,277.1697605714644,386.81050943665457
Ppm1g,280.45668285458896,409.6670062686752
Ppm1g,281.364559183672,420.000409118676
Ppm1g,286.9952462066682,408.0125841277261
Ppm1g,291.8001117154191,404.3271891660261
Eef1g,292.9087117464949,405.0693399944292
Top2a,292.82929616492515,404.9472769868461
Khdrbs1,299.47145233891035,376.1992110413615
Rarg,304.3875374745395,457.5874190642133
Tpm4,305.84314026126435,393.5437842986682
Spp1,309.6676267921379,379.7739691416072
Khdrbs1,311.7884345563927,393.6165782775697
Ubxn1,310.81504494648254,430.6744042015097
Timp2,311.51777684620214,427.7455448696086
Hspa8,310.93899301583485,429.4175570551262
Tpm4,311.5702192297142,429.9846177342032
Ncl,310.8506069884139,428.3191545808867
Cops7a,315.9391111006814,445.6114343570483
Tpm4,323.8468346946173,406.3088851219318
Ppm1g,325.6789112546611,390.81914437867135
Ppm1g,327.04149583727883,425.9116161303544
Sat1,330.11625904967855,461.1837078600446
Arpc5,336.1435875828887,449.2930383692645
Rarg,335.3705522569324,397.4542889682826
Khdrbs1,341.200616883302,409.7148634118581
Arpc5,342.16837074077955,450.5910910951404
Ywhaz,342.3398293188459,450.7585366440848
Tpm4,344.4934739200644,415.32372280023264
Tpm4,345.1752672460128,425.5480416176967
Ppm1g,346.15839337679614,448.33241874505467
Vim,349.6392804808609,430.3356509856927
Mtap,349.7494281881954,430.56839615410456
Nudt9,349.51052732885387,429.31020930208655
Oaf,348.9428989907112,429.992304776847
Igfbp4,349.66349402483314,430.4322400268098
Mrpl45,350.22979810280066,445.2979145965635
Tubb5,350.1862666662711,444.8458607239115
Msn,349.7657293513133,444.7470194159768
Spp1,350.350752821533,413.4035436814252
