gene,x,y
Spp1,923.562726687215,1066.009083321101
Rarg,960.6796311793736,1084.3758454604776
Ppm1g,967.9150514945134,1092.0938802040123
Rarg,991.8635264684,1077.4716592118336
Zfp36l1,994.4621222961508,1087.2088600948796
Spp1,997.2461662499076,1084.6883106184655
Rarg,1006.4546834409692,1076.966694890948
Zfp36l1,1028.89232720086,1108.6161162282062
Tpm4,1031.1004010365832,1069.1536880130568
Mvd,1034.5299814534892,1088.3764143854914
Spp1,1036.2463956823167,1101.8358883002863
Zfp36l1,1039.9046341218732,1107.2488912929384
Khdrbs1,1041.8027556686104,1098.9061315430604
Zfp36l1,1043.2084727278398,1063.818431848382
Hdgf,1043.660656670417,1088.131882736537
Khdrbs1,1044.3395852339963,1071.4477221957052
Zfp36l1,1049.0256504081997,1073.531552293564
Cox7a2l,1052.5259879587925,1077.9379538259552
Vim,1054.830384724976,1078.1747477619729
Cs,1053.8704289433133,1077.0982682348354
Hspa8,1052.0027628199432,1076.9308371609786
Mvd,1053.9417836329228,1077.1493896108022
Cnn2,1053.8664665065403,1080.8627587477788
Ptbp1,1053.170876100098,1076.771721227068
Ywhae,1054.4490313623078,1076.4866757141283
Sfpq,1053.9294269536133,1077.9977388315697
Nr2f2,1056.364263812588,1087.7446789100204
Rpsa,1054.075691592369,1090.0115494306838
Hspa8,1055.2966569496564,1088.3681428219118
Malat1,1055.4943438125456,1088.826023312737
Mvd,1055.0635887542744,1090.0940245051056
Gas1,1055.1613029997386,1089.1944217432083
Zfp36l1,1059.8297964472304,1138.3073046575837
Zfp36l1,1064.360518045445,1110.6333910556405
Tpm4,1065.4160006876832,1124.663250789131
Tpm4,1065.5986661731115,1068.674426660839
Khdrbs1,1067.4082812129377,1093.8817485895956
Mrpl35,1067.2913412241792,1098.860257590606
Rpl4,1068.3791344984606,1072.123492811196
Zfp36l1,1069.2490348064923,1072.9478079323435
Sfpq,1069.8996085550752,1071.1275512143866
Ubxn1,1073.549945837319,1030.917233404166
Arpc5,1073.214198094251,1030.3880568132618
Fus,1074.3149854838716,1142.4897205777802
Spp1,1074.235673396362,1040.573474886129
