gene,x,y
Ppm1g,1192.559383996916,669.1332702972034
Rarg,1201.0350060774442,678.1925137702974
Ppm1g,1204.032259283835,652.4957870040032
Ppm1g,1205.252272589658,668.654105592957
Vat1,1209.849278666794,650.8233949004655
negative_control,1211.147042819459,651.3487598878075
Eif4b,1210.485638249125,652.6344481056647
negative_control,1211.0570778299366,651.7918121884067
Ptbp1,1211.0368578852997,650.8903051470559
negative_control,1210.953028559438,653.3937920924327
negative_control,1210.6917281960357,653.2788722794131
negative_control,1211.8018281290074,653.1761992296704
negative_control,1210.072428674747,653.2227289814557
Khdrbs1,1217.3872948608494,669.7351313592426
Tpm4,1224.9794041574078,689.0896645768617
Eif4g2,1225.836422411868,665.6692503344129
negative_control,1227.652713714618,664.5915362779516
negative_control,1227.8309029373402,664.6257942624106
Pkm,1229.7948924833677,664.4729638871739
negative_control,1227.806445578438,665.2932760982362
negative_control,1225.9147259045053,664.607568737237
Rpsa,1229.4883891582504,664.3638132457256
negative_control,1225.306962096821,665.3407487647582
Pkm,1241.3406682451514,677.0938759351884
Mrps9,1241.7159916432884,675.6513483544607
Vim,1242.3081312540023,675.9750256339912
Rpl18a,1241.8606888235563,675.9505858895109
negative_control,1246.4391637374424,631.4053866543511
negative_control,1246.8759595455608,630.9690912605482
Tpm4,1246.8286508009344,688.022216810738
Fkbp4,1249.904887474918,617.3597557978542
Arpc5,1251.8901296656677,708.7351308345544
Zfp36l1,1251.4263461550756,663.2777467522151
Tpi1,1256.6404904591618,653.4109109237017
Puf60,1257.5601019468525,652.751156726511
negative_control,1255.6747451284505,653.2170796781434
St13,1255.5261976192896,653.0804790256054
negative_control,1256.161986747152,655.3363829809402
Raly,1256.1198396639145,655.2331398422459
Psmd4,1259.532688474796,660.6471576176307
Vim,1259.3444230458138,659.8496709326287
Ncl,1259.337090723714,660.1100815827942
Mrfap1,1275.9524721880784,664.8293606371498
Rarg,1279.4095089983402,628.4047801888823
negative_control,1278.2407127533097,679.4029166296928
negative_control,1276.2678640004065,677.9483880908075
Ndufv1,1278.6850598906997,678.6250454408203
