gene,block1,block2,block3,block4,block5,block6,block7,block8,block9,block10
451,1,0,1,0,α⁴,0,α,α,0,0
452,0,0,α,α⁴,α²,0,α³,α,0,0
453,α⁶,α,0,0,α⁷,0,α³,α,0,0
454,0,α³,α⁴,0,α²,0,α,α²,0,0
455,α,0,α,0,α⁵,0,α²,α²,0,0
456,0,0,α²,α⁵,α³,0,α⁴,α²,0,0
457,α⁷,α²,0,0,1,0,α⁴,α²,0,0
458,0,α⁶,0,α⁶,α⁶,0,α⁶,α²,0,0
459,α²,0,α²,0,α⁶,0,α³,α³,0,0
460,1,α³,0,0,α,0,α⁵,α³,0,0
461,0,0,α³,α⁶,α⁴,0,α⁵,α³,0,0
462,0,α⁷,0,α⁷,α⁷,0,α⁷,α³,0,0
463,α⁴,0,0,α³,α²,0,1,α³,0,0
464,α⁵,0,0,α⁴,α³,0,α,α⁴,0,0
465,α³,0,α³,0,α⁷,0,α⁴,α⁴,0,0
466,α,α⁴,0,0,α²,0,α⁶,α⁴,0,0
467,0,0,α⁴,α⁷,α⁵,0,α⁶,α⁴,0,0
468,0,1,0,1,1,0,1,α⁴,0,0
469,0,α,0,α,α,0,α,α⁵,0,0
470,0,α⁶,α⁷,0,α⁵,0,α⁴,α⁵,0,0
471,α⁴,0,α⁴,0,1,0,α⁵,α⁵,0,0
472,α²,α⁵,0,0,α³,0,α⁷,α⁵,0,0
473,0,0,α⁵,1,α⁶,0,α⁷,α⁵,0,0
474,0,α²,0,α²,α²,0,α²,α⁶,0,0
475,α⁷,0,0,α⁶,α⁵,0,α³,α⁶,0,0
476,0,α⁷,1,0,α⁶,0,α⁵,α⁶,0,0
477,α⁵,0,α⁵,0,α,0,α⁶,α⁶,0,0
478,α³,α⁶,0,0,α⁴,0,1,α⁶,0,0
479,0,0,α⁶,α,α⁷,0,1,α⁶,0,0
480,α⁴,α⁷,0,0,α⁵,0,α,α⁷,0,0
481,0,α³,0,α³,α³,0,α³,α⁷,0,0
482,α,0,0,1,α⁷,0,α⁵,1,0,0
483,0,α,α²,0,1,0,α⁷,1,0,0
484,α⁷,0,α⁷,0,α³,0,1,1,0,0
485,0,α⁵,α,0,α,0,α,0,α,0
486,0,0,α⁵,α⁷,1,0,α²,0,α,0
487,α³,0,α⁷,0,α⁵,0,α³,0,α,0
488,0,α,0,α³,α⁶,0,α⁷,0,α,0
489,α⁵,α,0,0,α⁴,0,α,0,α²,0
490,0,0,α⁶,1,α,0,α³,0,α²,0
491,α⁴,0,1,0,α⁶,0,α⁴,0,α²,0
492,0,α³,0,α⁵,1,0,α,0,α³,0
493,α⁶,α²,0,0,α⁵,0,α²,0,α³,0
494,0,α⁷,α³,0,α³,0,α³,0,α³,0
495,α⁵,0,α,0,α⁷,0,α⁵,0,α³,0
496,α⁷,α³,0,0,α⁶,0,α³,0,α⁴,0
497,α,0,0,α³,α⁵,0,α⁴,0,α⁴,0
498,0,0,1,α²,α³,0,α⁵,0,α⁴,0
499,α⁶,0,α²,0,1,0,α⁶,0,α⁴,0
500,0,α⁵,0,α⁷,α²,0,α³,0,α⁵,0
501,0,α,α⁵,0,α⁵,0,α⁵,0,α⁵,0
502,α²,0,0,α⁴,α⁶,0,α⁵,0,α⁵,0
503,0,0,α,α³,α⁴,0,α⁶,0,α⁵,0
504,0,α⁶,0,1,α³,0,α⁴,0,α⁶,0
505,α,α⁵,0,0,1,0,α⁵,0,α⁶,0
506,α³,0,0,α⁵,α⁷,0,α⁶,0,α⁶,0
507,0,0,α²,α⁴,α⁵,0,α⁷,0,α⁶,0
508,α,0,α⁵,0,α³,0,α,0,α⁷,0
509,α²,α⁶,0,0,α,0,α⁶,0,α⁷,0
510,α⁴,0,0,α⁶,1,0,α⁷,0,α⁷,0
511,0,0,α³,α⁵,α⁶,0,1,0,α⁷,0
512,0,0,α⁴,α⁶,α⁷,0,α,0,1,0
513,α²,0,α⁶,0,α⁴,0,α²,0,1,0
514,α³,α⁷,0,0,α²,0,α⁷,0,1,0
515,α⁵,0,α³,0,α²,0,α²,0,0,α
516,0,0,α⁵,α,α,0,α⁵,0,0,α
517,α⁶,0,0,α⁴,α⁵,0,α⁶,0,0,α
518,0,α⁷,α⁴,0,α⁵,0,α⁷,0,0,α
519,α⁷,α⁴,0,0,α,0,1,0,0,α
520,α⁶,0,α⁴,0,α³,0,α³,0,0,α²
521,0,0,α⁶,α²,α²,0,α⁶,0,0,α²
522,α⁷,0,0,α⁵,α⁶,0,α⁷,0,0,α²
523,0,α,α⁶,0,α⁷,0,α,0,0,α³
524,α,α⁶,0,0,α³,0,α²,0,0,α³
525,α⁷,0,α⁵,0,α⁴,0,α⁴,0,0,α³
526,0,α³,0,1,α²,0,α⁵,0,0,α³
527,0,0,α⁷,α³,α³,0,α⁷,0,0,α³
528,α²,α⁷,0,0,α⁴,0,α³,0,0,α⁴
529,0,α⁴,0,α,α³,0,α⁶,0,0,α⁴
530,0,0,1,α⁴,α⁴,0,1,0,0,α⁴
531,α²,0,0,1,α,0,α²,0,0,α⁵
532,α³,1,0,0,α⁵,0,α⁴,0,0,α⁵
533,α,0,α⁷,0,α⁶,0,α⁶,0,0,α⁵
534,0,α⁵,0,α²,α⁴,0,α⁷,0,0,α⁵
535,0,0,α²,α⁶,α⁶,0,α²,0,0,α⁶
536,α³,0,0,α,α²,0,α³,0,0,α⁶
537,α⁴,α,0,0,α⁶,0,α⁵,0,0,α⁶
538,0,α⁷,0,α⁴,α⁶,0,α,0,0,α⁷
539,0,0,α³,α⁷,α⁷,0,α³,0,0,α⁷
540,0,α⁵,α²,0,α³,0,α⁵,0,0,α⁷
541,α⁵,α²,0,0,α⁷,0,α⁶,0,0,α⁷
542,α³,0,α,0,1,0,1,0,0,α⁷
543,α⁴,0,α²,0,α,0,α,0,0,1
544,α⁵,0,0,α³,α⁴,0,α⁵,0,0,1
545,α⁶,α³,0,0,1,0,α⁷,0,0,1
546,0,α⁴,α²,0,α⁴,0,0,α⁶,α,0
547,0,1,0,α⁷,α,0,0,α⁷,α,0
548,α,0,1,0,1,0,0,α⁷,α,0
549,α⁴,0,0,α⁴,α⁵,0,0,1,α,0
550,α³,1,0,0,α⁷,0,0,α³,α²,0
551,0,0,α⁷,α⁴,α⁴,0,0,α⁵,α²,0
552,α³,0,α²,0,α²,0,0,α,α³,0
553,0,α²,0,α,α³,0,0,α,α³,0
554,α⁶,0,0,α⁶,α⁷,0,0,α²,α³,0
555,α⁴,α,0,0,1,0,0,α⁴,α³,0
556,0,0,1,α⁵,α⁵,0,0,α⁶,α³,0
557,0,α⁶,α⁴,0,α⁶,0,0,1,α³,0
558,0,α⁷,α⁵,0,α⁷,0,0,α,α⁴,0
559,0,α³,0,α²,α⁴,0,0,α²,α⁴,0
560,α⁷,0,0,α⁷,1,0,0,α³,α⁴,0
561,0,0,α,α⁶,α⁶,0,0,α⁷,α⁴,0
562,0,1,α⁶,0,1,0,0,α²,α⁵,0
563,α⁵,0,α⁴,0,α⁴,0,0,α³,α⁵,0
564,α⁶,α³,0,0,α²,0,0,α⁶,α⁵,0
565,0,0,α²,α⁷,α⁷,0,0,1,α⁵,0
566,α⁶,0,α⁵,0,α⁵,0,0,α⁴,α⁶,0
567,0,α⁵,0,α⁴,α⁶,0,0,α⁴,α⁶,0
568,α,0,0,α,α²,0,0,α⁵,α⁶,0
569,α⁷,α⁴,0,0,α³,0,0,α⁷,α⁶,0
570,0,0,α⁴,α,α,0,0,α²,α⁷,0
571,0,α²,1,0,α²,0,0,α⁴,α⁷,0
572,α⁷,0,α⁶,0,α⁶,0,0,α⁵,α⁷,0
573,α²,0,0,α²,α³,0,0,α⁶,α⁷,0
574,1,α⁵,0,0,α⁴,0,0,1,α⁷,0
575,α,α⁶,0,0,α⁵,0,0,α,1,0
576,0,0,α⁵,α²,α²,0,0,α³,1,0
577,0,α⁷,0,α⁶,1,0,0,α⁶,1,0
578,α³,0,0,α³,α⁴,0,0,α⁷,1,0
579,α³,α,0,0,α²,0,0,α²,0,α
580,0,α⁶,0,1,α,0,0,α³,0,α
581,0,α⁴,α³,0,α⁶,0,0,α⁴,0,α
582,α²,0,0,α⁶,α⁶,0,0,α⁵,0,α
583,α,0,α²,0,α³,0,0,α⁶,0,α
584,0,α⁷,0,α,α²,0,0,α⁴,0,α²
585,0,α⁵,α⁴,0,α⁷,0,0,α⁵,0,α²
586,0,0,α⁵,α⁴,α³,0,0,1,0,α²
587,0,0,α⁶,α⁵,α⁴,0,0,α,0,α³
588,α⁵,α³,0,0,α⁴,0,0,α⁴,0,α³
589,0,1,0,α²,α³,0,0,α⁵,0,α³
590,α³,0,α⁴,0,α⁵,0,0,1,0,α³
591,α⁴,0,α⁵,0,α⁶,0,0,α,0,α⁴
592,0,0,α⁷,α⁶,α⁵,0,0,α²,0,α⁴
593,α⁶,α⁴,0,0,α⁵,0,0,α⁵,0,α⁴
594,0,α,0,α³,α⁴,0,0,α⁶,0,α⁴
595,0,α⁷,α⁶,0,α,0,0,α⁷,0,α⁴
596,α⁷,α⁵,0,0,α⁶,0,0,α⁶,0,α⁵
597,0,1,α⁷,0,α²,0,0,1,0,α⁵
598,0,α,1,0,α³,0,0,α,0,α⁶
599,α⁶,0,α⁷,0,1,0,0,α³,0,α⁶
600,1,α⁶,0,0,α⁷,0,0,α⁷,0,α⁶
601,1,0,0,α⁴,α⁴,0,0,α³,0,α⁷
602,0,0,α²,α,1,0,0,α⁵,0,α⁷
603,α,α⁷,0,0,1,0,0,1,0,α⁷
604,α²,1,0,0,α,0,0,α,0,1
605,0,α³,α²,0,α⁵,0,0,α³,0,1
606,α,0,0,α⁵,α⁵,0,0,α⁴,0,1
607,0,0,α³,α²,α,0,0,α⁶,0,1
608,1,0,0,α⁷,α²,0,0,0,α²,α
609,0,α³,α⁵,0,α²,0,0,0,α³,α
610,0,0,α⁷,α⁵,α⁷,0,0,0,α,α²
611,0,0,1,α⁶,1,0,0,0,α²,α³
612,0,α⁷,0,α³,α⁷,0,0,0,α³,α³
613,0,α⁵,α⁷,0,α⁴,0,0,0,α⁵,α³
614,α,0,α⁶,0,α,0,0,0,α⁶,α³
615,α³,α²,0,0,1,0,0,0,α⁷,α³
616,0,1,0,α⁴,1,0,0,0,α⁴,α⁴
617,α³,0,0,α²,α⁵,0,0,0,α⁵,α⁴
618,α²,0,α⁷,0,α²,0,0,0,α⁷,α⁴
619,α⁵,α⁴,0,0,α²,0,0,0,α,α⁵
620,0,0,α²,1,α²,0,0,0,α⁴,α⁵
621,α³,0,1,0,α³,0,0,0,1,α⁵
622,α⁴,0,α,0,α⁴,0,0,0,α,α⁶
623,0,0,α³,α,α³,0,0,0,α⁵,α⁶
624,α⁵,0,0,α⁴,α⁷,0,0,0,α⁷,α⁶
625,0,1,α²,0,α⁷,0,0,0,1,α⁶
626,α⁵,0,α²,0,α⁵,0,0,0,α²,α⁷
627,α⁷,α⁶,0,0,α⁴,0,0,0,α³,α⁷
628,0,α³,0,α⁷,α³,0,0,0,α⁷,α⁷
629,0,α²,α⁴,0,α,0,0,0,α²,1
630,α⁶,0,α³,0,α⁶,0,0,0,α³,1
631,1,α⁷,0,0,α⁵,0,0,0,α⁴,1
632,0,0,α⁵,α³,α⁵,0,0,0,α⁷,1
633,0,α⁴,0,1,α⁴,0,0,0,1,1
634,0,0,α²,α⁷,0,α⁴,α,α,0,0
635,α²,α⁶,0,0,0,α⁶,α,α,0,0
636,0,α²,0,1,0,α³,α³,α,0,0
637,α⁶,0,0,α⁴,0,α⁵,α⁴,α,0,0
638,α⁴,0,α,0,0,α⁷,α⁷,α,0,0
639,α³,α⁷,0,0,0,α⁷,α²,α²,0,0
640,0,α³,0,α,0,α⁴,α⁴,α²,0,0
641,α⁷,0,0,α⁵,0,α⁶,α⁵,α²,0,0
642,0,1,α⁵,0,0,α⁶,α⁷,α²,0,0
643,α⁶,0,α³,0,0,α,α,α³,0,0
644,0,0,α⁴,α,0,α⁶,α³,α³,0,0
645,α⁴,1,0,0,0,1,α³,α³,0,0
646,1,0,0,α⁶,0,α⁷,α⁶,α³,0,0
647,α⁵,α,0,0,0,α,α⁴,α⁴,0,0
648,α,0,0,α⁷,0,1,α⁷,α⁴,0,0
649,0,α³,1,0,0,α,α²,α⁵,0,0
650,1,0,α⁵,0,0,α³,α³,α⁵,0,0
651,α⁶,α²,0,0,0,α²,α⁵,α⁵,0,0
652,0,0,α⁶,α³,0,1,α⁵,α⁵,0,0
653,0,α⁶,0,α⁴,0,α⁷,α⁷,α⁵,0,0
654,α²,0,0,1,0,α,1,α⁵,0,0
655,α³,0,0,α,0,α²,α,α⁶,0,0
656,0,0,α⁷,α⁴,0,α,α⁶,α⁶,0,0
657,0,1,0,α⁶,0,α,α,α⁷,0,0
658,α⁴,0,0,α²,0,α³,α²,α⁷,0,0
659,0,α⁵,α²,0,0,α³,α⁴,α⁷,0,0
660,1,α⁴,0,0,0,α⁴,α⁷,α⁷,0,0
661,0,α,0,α⁷,0,α²,α²,1,0,0
662,α⁵,0,0,α³,0,α⁴,α³,1,0,0
663,0,α⁶,α³,0,0,α⁴,α⁵,1,0,0
664,0,0,α,α⁶,0,α³,1,1,0,0
665,α,α⁵,0,0,0,α⁵,1,1,0,0
666,0,0,α⁷,α³,0,α²,α,0,α,0
667,1,0,α,0,0,1,α²,0,α,0
668,0,α⁷,0,α⁷,0,α⁴,α⁶,0,α,0
669,α³,0,0,α⁴,0,α⁷,1,0,α,0
670,0,α⁴,α⁴,0,0,α⁶,α,0,α²,0
671,0,0,1,α⁴,0,α³,α²,0,α²,0
672,α,0,α²,0,0,α,α³,0,α²,0
673,0,1,0,1,0,α⁵,α⁷,0,α²,0
674,α²,α⁷,0,0,0,α³,1,0,α²,0
675,α³,1,0,0,0,α⁴,α,0,α³,0
676,α⁵,0,0,α⁶,0,α,α²,0,α³,0
677,0,α⁵,α⁵,0,0,α⁷,α²,0,α³,0
678,0,α,0,α,0,α⁶,1,0,α³,0
679,0,α²,0,α²,0,α⁷,α,0,α⁴,0
680,α⁴,α,0,0,0,α⁵,α²,0,α⁴,0
681,α⁶,0,0,α⁷,0,α²,α³,0,α⁴,0
682,0,α⁶,α⁶,0,0,1,α³,0,α⁴,0
683,0,0,α²,α⁶,0,α⁵,α⁴,0,α⁴,0
684,0,α⁷,α⁷,0,0,α,α⁴,0,α⁵,0
685,α⁷,0,0,1,0,α³,α⁴,0,α⁵,0
686,0,0,α³,α⁷,0,α⁶,α⁵,0,α⁵,0
687,0,0,α⁴,1,0,α⁷,α⁶,0,α⁶,0
688,α⁵,0,α⁶,0,0,α⁵,α⁷,0,α⁶,0
689,0,α⁵,0,α⁵,0,α²,α⁴,0,α⁷,0
690,α⁷,α⁴,0,0,0,1,α⁵,0,α⁷,0
691,0,α,α,0,0,α³,α⁶,0,α⁷,0
692,α⁶,0,α⁷,0,0,α⁶,1,0,α⁷,0
693,α⁷,0,1,0,0,α⁷,α,0,1,0
694,1,α⁵,0,0,0,α,α⁶,0,1,0
695,α²,0,0,α³,0,α⁶,α⁷,0,1,0
696,0,0,α⁶,α²,0,α,1,0,1,0
697,1,0,0,α⁵,0,α²,α²,0,0,α
698,0,α²,α³,0,0,α,α³,0,0,α
699,α⁷,0,α²,0,0,α⁵,α⁶,0,0,α
700,0,α³,α⁴,0,0,α²,α⁴,0,0,α²
701,1,0,α³,0,0,α⁶,α⁷,0,0,α²
702,0,α⁵,0,1,0,α⁷,1,0,0,α²
703,0,0,α⁶,α⁴,0,α⁵,α³,0,0,α³
704,α²,0,0,α⁷,0,α⁴,α⁴,0,0,α³
705,0,α⁴,α⁵,0,0,α³,α⁵,0,0,α³
706,α³,α,0,0,0,α²,α⁶,0,0,α³
707,0,0,α⁷,α⁵,0,α⁶,α⁴,0,0,α⁴
708,α³,0,0,1,0,α⁵,α⁵,0,0,α⁴
709,0,α⁵,α⁶,0,0,α⁴,α⁶,0,0,α⁴
710,α⁴,α²,0,0,0,α³,α⁷,0,0,α⁴
711,0,1,0,α³,0,α²,α³,0,0,α⁵
712,α⁴,0,0,α,0,α⁶,α⁶,0,0,α⁵
713,α⁵,α³,0,0,0,α⁴,1,0,0,α⁵
714,0,α,0,α⁴,0,α³,α⁴,0,0,α⁶
715,0,α⁷,1,0,0,α⁶,1,0,0,α⁶
716,α⁷,α⁵,0,0,0,α⁶,α²,0,0,α⁷
717,α⁵,0,1,0,0,α³,α⁴,0,0,α⁷
718,0,α²,0,α⁵,0,α⁴,α⁵,0,0,α⁷
719,0,0,α²,1,0,α,α⁷,0,0,α⁷
720,α⁶,0,α,0,0,α⁴,α⁵,0,0,1
721,0,α³,0,α⁶,0,α⁵,α⁶,0,0,1
722,0,0,α³,α,0,α²,1,0,0,1
723,α,0,0,1,0,α⁴,0,α,α,0
724,α⁷,α⁵,0,0,0,α⁷,0,α³,α,0
725,0,0,1,α⁷,0,α⁷,0,α⁵,α,0
726,0,α²,α⁴,0,0,α²,0,α⁷,α,0
727,α⁶,0,α²,0,0,α⁵,0,1,α,0
728,α⁷,0,α³,0,0,α⁶,0,α,α²,0
729,α²,0,0,α,0,α⁵,0,α²,α²,0
730,1,α⁶,0,0,0,1,0,α⁴,α²,0
731,0,0,α,1,0,1,0,α⁶,α²,0
732,0,α³,α⁵,0,0,α³,0,1,α²,0
733,0,α⁴,α⁶,0,0,α⁴,0,α,α³,0
734,α,α⁷,0,0,0,α,0,α⁵,α³,0
735,0,α⁵,α⁷,0,0,α⁵,0,α²,α⁴,0
736,0,α,0,α⁶,0,α⁴,0,α³,α⁴,0
737,α,0,α⁵,0,0,1,0,α³,α⁴,0
738,α⁴,0,0,α³,0,α⁷,0,α⁴,α⁴,0
739,0,0,α⁴,α³,0,α³,0,α,α⁵,0
740,α²,0,α⁶,0,0,α,0,α⁴,α⁵,0
741,0,0,α⁵,α⁴,0,α⁴,0,α²,α⁶,0
742,0,α⁷,α,0,0,α⁷,0,α⁴,α⁶,0
743,α³,0,α⁷,0,0,α²,0,α⁵,α⁶,0
744,α⁴,α²,0,0,0,α⁴,0,1,α⁶,0
745,α⁵,α³,0,0,0,α⁵,0,α,α⁷,0
746,0,0,α⁶,α⁵,0,α⁵,0,α³,α⁷,0
747,0,1,α²,0,0,1,0,α⁵,α⁷,0
748,0,α⁴,0,α,0,α⁷,0,α⁶,α⁷,0
749,α⁷,0,0,α⁶,0,α²,0,α⁷,α⁷,0
750,α⁶,α⁴,0,0,0,α⁶,0,α²,1,0
751,0,0,α⁷,α⁶,0,α⁶,0,α⁴,1,0
752,0,α⁵,0,α²,0,1,0,α⁷,1,0
753,1,0,0,α⁷,0,α³,0,1,1,0
754,0,α,0,α,0,α,0,α,0,α
755,0,α⁷,α²,0,0,α⁴,0,α²,0,α
756,α⁶,α⁵,0,0,0,α⁴,0,α,0,α²
757,0,α²,0,α²,0,α²,0,α²,0,α²
758,0,1,α³,0,0,α⁵,0,α³,0,α²
759,α⁵,0,0,1,0,α⁶,0,α⁴,0,α²
760,0,α³,0,α³,0,α³,0,α³,0,α³
761,α⁶,0,0,α,0,α⁷,0,α⁵,0,α³
762,α⁵,0,α³,0,0,α²,0,α⁶,0,α³
763,0,0,α⁵,α⁶,0,1,0,α⁷,0,α³
764,0,α⁴,0,α⁴,0,α⁴,0,α⁴,0,α⁴
765,α⁷,0,0,α²,0,1,0,α⁶,0,α⁴
766,0,0,α⁶,α⁷,0,α,0,1,0,α⁴
767,0,0,α⁷,1,0,α²,0,α,0,α⁵
768,α,1,0,0,0,α⁷,0,α⁴,0,α⁵
769,0,α⁵,0,α⁵,0,α⁵,0,α⁵,0,α⁵
770,0,α³,α⁶,0,0,1,0,α⁶,0,α⁵
771,α⁷,0,α⁵,0,0,α⁴,0,1,0,α⁵
772,1,0,α⁶,0,0,α⁵,0,α,0,α⁶
773,α²,α,0,0,0,1,0,α⁵,0,α⁶
774,0,α⁴,α⁷,0,0,α,0,α⁷,0,α⁶
775,α²,0,0,α⁵,0,α³,0,α,0,α⁷
776,α,0,α⁷,0,0,α⁶,0,α²,0,α⁷
777,α³,α²,0,0,0,α,0,α⁶,0,α⁷
778,0,α⁷,0,α⁷,0,α⁷,0,α⁷,0,α⁷
779,0,α⁶,α,0,0,α³,0,α,0,1
780,α²,0,1,0,0,α⁷,0,α³,0,1
781,0,0,α²,α³,0,α⁵,0,α⁴,0,1
782,α⁴,α³,0,0,0,α²,0,α⁷,0,1
783,α,0,α³,0,0,α³,0,0,α,α
784,0,1,0,α²,0,α⁴,0,0,α⁶,α
785,α²,0,0,1,0,1,0,0,α⁷,α
786,0,α⁶,α⁴,0,0,α⁷,0,0,1,α
787,α²,0,α⁴,0,0,α⁴,0,0,α²,α²
788,α⁴,α⁴,0,0,0,α⁷,0,0,α³,α²
789,0,0,α⁶,α⁶,0,α²,0,0,α⁶,α²
790,α³,0,0,α,0,α,0,0,1,α²
791,α⁴,0,0,α²,0,α²,0,0,α,α³
792,0,1,α⁶,0,0,α,0,0,α²,α³
793,α⁵,α⁵,0,0,0,1,0,0,α⁴,α³
794,0,0,α⁷,α⁷,0,α³,0,0,α⁷,α³
795,α⁴,0,α⁶,0,0,α⁶,0,0,α⁴,α⁴
796,α⁶,α⁶,0,0,0,α,0,0,α⁵,α⁴
797,0,0,α,α,0,α⁵,0,0,α,α⁵
798,0,α⁴,0,α⁶,0,1,0,0,α²,α⁵
799,α⁶,0,0,α⁴,0,α⁴,0,0,α³,α⁵
800,α⁵,0,α⁷,0,0,α⁷,0,0,α⁵,α⁵
801,0,0,α²,α²,0,α⁶,0,0,α²,α⁶
802,0,α⁵,0,α⁷,0,α,0,0,α³,α⁶
803,α⁷,0,0,α⁵,0,α⁵,0,0,α⁴,α⁶
804,0,α³,α,0,0,α⁴,0,0,α⁵,α⁶
805,1,1,0,0,0,α³,0,0,α⁷,α⁶
806,0,0,α³,α³,0,α⁷,0,0,α³,α⁷
807,1,0,0,α⁶,0,α⁶,0,0,α⁵,α⁷
808,0,α⁴,α²,0,0,α⁵,0,0,α⁶,α⁷
809,α²,α²,0,0,0,α⁵,0,0,α,1
810,0,0,α⁴,α⁴,0,1,0,0,α⁴,1
811,0,α⁷,0,α,0,α³,0,0,α⁵,1
812,α,0,0,α⁷,0,α⁷,0,0,α⁶,1
813,0,α⁵,α³,0,0,α⁶,0,0,α⁷,1
814,α³,α²,0,0,0,0,α⁶,α,α,0
815,0,0,α²,1,0,0,1,α³,α,0
816,0,α⁷,α⁶,0,0,0,α⁷,α⁵,α,0
817,α²,0,α⁴,0,0,0,α,α⁶,α,0
818,α⁵,0,0,α,0,0,α⁷,α⁷,α,0
819,α⁴,α³,0,0,0,0,α⁷,α²,α²,0
820,0,0,α³,α,0,0,α,α⁴,α²,0
821,0,α⁴,0,α⁵,0,0,α⁶,α⁷,α²,0
822,0,0,α⁴,α²,0,0,α²,α⁵,α³,0
823,0,α,1,0,0,0,α,α⁷,α³,0
824,α⁵,0,α⁷,0,0,0,α⁴,α,α⁴,0
825,1,0,0,α⁴,0,0,α²,α²,α⁴,0
826,α⁶,α⁵,0,0,0,0,α,α⁴,α⁴,0
827,0,α²,α,0,0,0,α²,1,α⁴,0
828,0,α⁷,0,1,0,0,α,α²,α⁵,0
829,α⁶,0,1,0,0,0,α⁵,α²,α⁵,0
830,0,α⁴,α³,0,0,0,α⁴,α²,α⁶,0
831,0,1,0,α,0,0,α²,α³,α⁶,0
832,α⁷,0,α,0,0,0,α⁶,α³,α⁶,0
833,α²,0,0,α⁶,0,0,α⁴,α⁴,α⁶,0
834,1,α⁷,0,0,0,0,α³,α⁶,α⁶,0
835,0,0,1,α⁶,0,0,α⁶,α,α⁷,0
836,0,α⁵,α⁴,0,0,0,α⁵,α³,α⁷,0
837,0,α,0,α²,0,0,α³,α⁴,α⁷,0
838,1,0,α²,0,0,0,α⁷,α⁴,α⁷,0
839,α³,0,0,α⁷,0,0,α⁵,α⁵,α⁷,0
840,0,α⁶,α⁵,0,0,0,α⁶,α⁴,1,0
841,0,α²,0,α³,0,0,α⁴,α⁵,1,0
842,α⁴,0,0,1,0,0,α⁶,α⁶,1,0
843,α,0,0,α,0,0,1,α²,0,α
844,0,0,α⁶,α⁶,0,0,α⁷,α⁴,0,α
845,0,α⁷,0,α³,0,0,α⁵,1,0,α
846,0,1,0,α⁴,0,0,α⁶,α,0,α²
847,0,α⁶,α⁶,0,0,0,α²,α²,0,α²
848,α,0,α⁵,0,0,0,α⁵,α⁴,0,α²
849,α³,α³,0,0,0,0,α³,1,0,α²
850,α⁴,α⁴,0,0,0,0,α⁴,α,0,α³
851,α²,0,α⁶,0,0,0,α⁶,α⁵,0,α³
852,0,0,1,1,0,0,α,α⁶,0,α³
853,α⁵,α⁵,0,0,0,0,α⁵,α²,0,α⁴
854,0,α²,0,α⁶,0,0,1,α³,0,α⁴
855,α⁴,0,0,α⁴,0,0,α³,α⁵,0,α⁴
856,α³,0,α⁷,0,0,0,α⁷,α⁶,0,α⁴
857,0,0,α,α,0,0,α²,α⁷,0,α⁴
858,α⁶,α⁶,0,0,0,0,α⁶,α³,0,α⁵
859,0,α,α,0,0,0,α⁵,α⁵,0,α⁵
860,α⁴,0,1,0,0,0,1,α⁷,0,α⁵
861,0,0,α²,α²,0,0,α³,1,0,α⁵
862,0,0,α³,α³,0,0,α⁴,α,0,α⁶
863,0,α⁴,0,1,0,0,α²,α⁵,0,α⁶
864,α⁵,0,α,0,0,0,α,1,0,α⁶
865,0,0,α⁴,α⁴,0,0,α⁵,α²,0,α⁷
866,1,1,0,0,0,0,1,α⁵,0,α⁷
867,α⁷,0,0,α⁷,0,0,α⁶,1,0,α⁷
868,1,0,0,1,0,0,α⁷,α,0,1
869,0,α⁴,α⁴,0,0,0,1,1,0,1
870,α⁶,0,α⁶,0,0,0,α,0,α²,α
871,0,α⁶,0,α⁴,0,0,α²,0,α⁷,α
872,α⁷,0,0,α²,0,0,α⁵,0,1,α
873,1,0,0,α³,0,0,α⁶,0,α,α²
874,0,α⁵,1,0,0,0,α⁷,0,α²,α²
875,α⁷,0,α⁷,0,0,0,α²,0,α³,α²
876,α,α²,0,0,0,0,1,0,α⁴,α²
877,0,α⁷,0,α⁵,0,0,α³,0,1,α²
878,0,1,0,α⁶,0,0,α⁴,0,α,α³
879,α,0,0,α⁴,0,0,α⁷,0,α²,α³
880,1,0,1,0,0,0,α³,0,α⁴,α³
881,α²,α³,0,0,0,0,α,0,α⁵,α³
882,0,0,α³,α²,0,0,α⁷,0,α,α⁴
883,0,α,0,α⁷,0,0,α⁵,0,α²,α⁴
884,α²,0,0,α⁵,0,0,1,0,α³,α⁴
885,α,0,α,0,0,0,α⁴,0,α⁵,α⁴
886,0,α²,0,1,0,0,α⁶,0,α³,α⁵
887,α³,0,0,α⁶,0,0,α,0,α⁴,α⁵
888,0,1,α³,0,0,0,α²,0,α⁵,α⁵
889,α⁴,α⁵,0,0,0,0,α³,0,α⁷,α⁵
890,0,0,α⁵,α⁴,0,0,α,0,α³,α⁶
891,0,α³,0,α,0,0,α⁷,0,α⁴,α⁶
892,α⁴,0,0,α⁷,0,0,α²,0,α⁵,α⁶
893,0,α,α⁴,0,0,0,α³,0,α⁶,α⁶
894,α³,0,α³,0,0,0,α⁶,0,α⁷,α⁶
895,α⁵,α⁶,0,0,0,0,α⁴,0,1,α⁶
896,α⁶,α⁷,0,0,0,0,α⁵,0,α,α⁷
897,0,0,α⁶,α⁵,0,0,α²,0,α⁴,α⁷
898,0,α⁴,0,α²,0,0,1,0,α⁵,α⁷
899,α⁵,0,0,1,0,0,α³,0,α⁶,α⁷
900,α⁴,0,α⁴,0,0,0,α⁷,0,1,α⁷
901,α⁵,0,α⁵,0,0,0,1,0,α,1
902,α⁷,1,0,0,0,0,α⁶,0,α²,1
