"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"1",1908,1908,"[162, 300, 436, 531]",0,2.15,2.55,1,89,9.7127e-08
"56",1294,1294,"[110, 481, 793, 1010]",0,2.05,3.9,1,73,4.14382e-07
"60",1294,1294,"[110, 481, 794, 1010]",0,2.05,3.95,1,67,7.31365e-07
"68",1294,1294,"[110, 481, 798, 1010]",0,2.1,3.95,1,89,9.7127e-08
"95",1294,1294,"[110, 481, 793, 1012]",0,2.1,3.8,1,32,6.44436e-05
"103",1294,1294,"[110, 481, 797, 1012]",0,2.15,3.8,1,35,2.56766e-05
"495",1908,1908,"[166, 301, 437, 536]",0,2.25,2.75,1,65,9.42481e-07
"498",1908,1908,"[166, 302, 437, 536]",0,2.25,2.8,1,50,3.88255e-06
"785",1908,1908,"[165, 301, 436, 535]",0,2.25,2.6,1,5,0.0206571
"917",1908,1908,"[166, 301, 438, 539]",0,2.35,2.65,1,98,6.08981e-08
"1058",1908,1908,"[166, 302, 443, 540]",0,2.45,2.8,1,77,3.02556e-07
"1078",1908,1908,"[166, 324, 443, 540]",0,2.55,2.85,1,29,9.29893e-05
"1188",2064,2064,"[609, 904, 936, 1032]",0,2.45,2.85,1,67,7.31365e-07
"1189",2064,2064,"[611, 904, 936, 1032]",0,2.5,2.8,1,82,2.14281e-07
"1280",2064,2064,"[612, 904, 941, 1036]",0,2.6,2.95,1,16,0.0119915
"1322",2064,2064,"[609, 904, 936, 1030]",0,2.4,2.9,1,61,1.48314e-06
"1357",739,739,"[37, 693, 1118, 1197]",0,2.45,2.95,1,73,4.14382e-07
"1358",739,739,"[39, 693, 1118, 1197]",0,2.5,2.9,1,75,3.21561e-07
"1378",739,739,"[40, 697, 1118, 1200]",0,2.6,3,1,18,0.00939851
"1442",2064,2064,"[610, 907, 942, 1031]",0,2.5,3.2,1,45,6.64694e-06
"1443",2064,2064,"[612, 907, 942, 1031]",0,2.55,3.15,1,49,4.00263e-06
"1830",1610,1610,"[344, 650, 972, 1243]",0,2.55,3.15,1,14,0.0134786
"1844",1294,1294,"[111, 483, 798, 1010]",0,2.15,4,1,4,0.0241147
"2023",594,594,"[183, 291, 679, 1064]",0,2.2,5.6,1,56,2.30855e-06
"2054",594,594,"[182, 294, 685, 1064]",0,2.35,5.55,1,75,3.21561e-07
"2069",594,594,"[182, 294, 688, 1064]",0,2.4,5.55,1,65,9.42481e-07
"2138",594,594,"[183, 293, 685, 1066]",0,2.4,5.5,1,12,0.0152952
"2154",594,594,"[182, 297, 688, 1066]",0,2.5,5.5,1,82,2.14281e-07
"2187",594,594,"[182, 294, 688, 1067]",0,2.45,5.55,1,99,5.90712e-08
"2413",623,623,"[128, 335, 1041, 1159]",0,2.6,5.25,1,75,3.21561e-07
"2419",623,623,"[128, 342, 1041, 1159]",0,2.65,5.25,1,17,0.0101335
"2638",594,594,"[188, 298, 688, 1067]",0,2.6,5.7,1,39,1.35558e-05
"2768",155,155,"[49, 382, 952, 1123]",0,2.8,6.5,1,9,0.016636
"3003",1119,1119,"[80, 445, 909, 975]",0,2.9,2.95,1,23,0.000413325
"3162",623,623,"[134, 342, 1048, 1164]",0,2.85,5.35,1,79,2.34784e-07
"3338",811,811,"[91, 678, 805, 1171]",0,2.95,5.7,1,52,3.01286e-06
"3339",811,811,"[92, 678, 805, 1171]",0,2.95,5.75,1,63,1.25443e-06
"3495",811,811,"[91, 677, 804, 1168]",0,2.9,5.6,1,67,7.31365e-07
"3498",811,811,"[92, 674, 805, 1168]",0,2.85,5.7,1,7,0.0175904
"3853",155,155,"[54, 382, 952, 1130]",0,2.9,6.6,1,37,1.80229e-05
"3854",155,155,"[55, 382, 952, 1130]",0,2.9,6.65,1,75,3.21561e-07
"3859",155,155,"[55, 385, 952, 1130]",0,2.95,6.6,1,37,1.80229e-05
"4229",1807,1807,"[13, 447, 509, 737]",0,3.3,2.6,1,34,4.74023e-05
"4232",1807,1807,"[17, 451, 509, 737]",0,3.4,2.6,1,90,9.42132e-08
"4323",1807,1807,"[17, 451, 512, 737]",0,3.45,2.6,1,79,2.34784e-07
"4344",1807,1807,"[18, 462, 512, 737]",0,3.55,2.7,1,96,6.47233e-08
"4354",1807,1807,"[18, 452, 513, 737]",0,3.45,2.75,1,68,7.09424e-07
"4741",1807,1807,"[14, 453, 510, 747]",0,3.4,2.9,1,47,5.15803e-06
"4743",1807,1807,"[19, 453, 510, 747]",0,3.45,2.95,1,95,6.6725e-08
"4821",1807,1807,"[21, 463, 512, 747]",0,3.65,2.85,1,55,2.32612e-06
"5037",1807,1807,"[18, 456, 511, 738]",0,3.45,2.85,1,17,0.0101335
"5192",483,483,"[82, 141, 831, 879]",0,3.2,2.75,1,17,0.0101335
"5308",483,483,"[86, 151, 832, 881]",0,3.4,2.85,1,99,5.90712e-08
"5309",483,483,"[87, 151, 832, 881]",0,3.4,2.9,1,33,5.95114e-05
"5609",551,551,"[152, 739, 1135, 1248]",0,3.3,3.2,1,19,0.00123949
"5745",561,561,"[155, 729, 916, 957]",0,3.2,3.8,1,1,0.0319294
"5751",561,561,"[155, 729, 921, 957]",0,3.25,3.85,1,76,3.11914e-07
"5902",561,561,"[159, 733, 922, 963]",0,3.5,3.8,1,60,1.64304e-06
"5955",561,561,"[160, 757, 923, 963]",0,3.7,3.9,1,62,1.29323e-06
"6040",561,561,"[155, 729, 916, 960]",0,3.25,3.75,1,67,7.31365e-07
"6509",1925,1925,"[3, 211, 500, 635]",0,3.55,4.45,1,17,0.0101335
"6753",1925,1925,"[1, 211, 499, 637]",0,3.6,4.2,1,84,1.66282e-07
"6754",1925,1925,"[2, 211, 499, 637]",0,3.6,4.25,1,90,9.42132e-08
"6898",561,561,"[161, 758, 923, 967]",0,3.75,4.05,1,99,5.90712e-08
"6900",561,561,"[161, 759, 923, 967]",0,3.75,4.1,1,93,8.59858e-08
"6905",561,561,"[161, 758, 923, 964]",0,3.7,4.05,1,73,4.14382e-07
"6927",811,811,"[97, 678, 829, 1179]",0,3.25,5.75,1,39,1.35558e-05
"6944",680,680,"[102, 358, 889, 1073]",0,4.05,2.2,1,85,1.61293e-07
"6945",680,680,"[98, 358, 890, 1073]",0,4,2.2,1,25,0.000122275
"6946",680,680,"[102, 358, 890, 1073]",0,4.05,2.25,1,37,1.80229e-05
"7045",1925,1925,"[8, 211, 504, 641]",0,3.85,4.25,1,35,2.56766e-05
