"","lambda","gamma","suppSize"
"1",0.0470672,0,0
"2",0.0465965,0,1
"3",0.0366406,0,2
"4",0.0322065,0,3
"5",0.026515,0,4
"6",0.0256417,0,5
"7",0.023391,0,6
"8",0.0196456,0,8
"9",0.0170457,0,10
"10",0.0156769,0,11
"11",0.015504,0,13
"12",0.0148215,0,14
"13",0.0141208,0,15
"14",0.0137383,0,17
"15",0.0132695,0,18
"16",0.0129747,0,19
"17",0.0127619,0,21
"18",0.0122815,0,23
"19",0.0109822,0,24
"20",0.009727,0,25
"21",0.00221168,0,26
"22",0.000751038,0,26
"23",0.000285147,0,26
"24",0.000159721,0,26
"25",0.000112877,0,27
"26",6.67495e-05,0,29
"27",5.7379e-05,0,31
"28",4.5416e-05,0,31
"29",3.63328e-05,0,33
"30",3.52331e-05,0,34
"31",2.8733e-05,0,35
"32",2.64263e-05,0,37
"33",2.55506e-05,0,38
"34",1.93591e-05,0,39
"35",1.87221e-05,0,40
"36",1.63829e-05,0,40
"37",1.31063e-05,0,42
"38",1.29093e-05,0,43
"39",8.76981e-06,0,44
"40",7.78505e-06,0,45
"41",6.56971e-06,0,46
"42",6.37262e-06,0,46
"43",5.09809e-06,0,50
"44",4.94515e-06,0,51
"45",4.7968e-06,0,51
"46",3.83744e-06,0,51
"47",3.06995e-06,0,53
"48",2.97785e-06,0,54
"49",2.88852e-06,0,54
"50",2.31081e-06,0,57
"51",2.24149e-06,0,57
"52",1.79319e-06,0,60
"53",1.73939e-06,0,60
"54",1.39152e-06,0,63
"55",1.34977e-06,0,63
"56",1.07982e-06,0,67
"57",1.04742e-06,0,70
"58",1.016e-06,0,70
"59",8.12799e-07,0,73
"60",7.88415e-07,0,75
"61",7.64763e-07,0,77
"62",7.4182e-07,0,77
"63",7.19565e-07,0,80
"64",6.97978e-07,0,81
"65",6.77039e-07,0,82
"66",6.56728e-07,0,84
"67",6.37026e-07,0,84
"68",6.17915e-07,0,86
"69",5.99378e-07,0,87
"70",5.81396e-07,0,87
"71",4.65117e-07,0,87
"72",3.72094e-07,0,88
"73",3.60931e-07,0,89
"74",3.50103e-07,0,93
"75",3.396e-07,0,94
"76",3.29412e-07,0,96
"77",3.1953e-07,0,96
"78",3.09944e-07,0,97
"79",3.00645e-07,0,97
"80",2.40516e-07,0,100
"81",2.33301e-07,0,104
"82",2.26302e-07,0,103
"83",2.19513e-07,0,104
"84",2.12927e-07,0,104
"85",2.0654e-07,0,107
"86",2.00343e-07,0,108
"87",1.94333e-07,0,111
"88",1.88503e-07,0,111
"89",1.50802e-07,0,113
"90",1.46278e-07,0,114
"91",1.4189e-07,0,116
"92",1.37633e-07,0,116
"93",1.10107e-07,0,120
"94",1.06803e-07,0,120
"95",1.03599e-07,0,122
"96",1.00491e-07,0,123
"97",9.74766e-08,0,123
"98",7.79813e-08,0,123
"99",6.2385e-08,0,124
"100",6.05135e-08,0,127
