"","lambda","gamma","suppSize"
"1",0.0441926,0,0
"2",0.0437507,0,1
"3",0.0346948,0,2
"4",0.0306955,0,3
"5",0.0275453,0,4
"6",0.022786,0,5
"7",0.0224411,0,6
"8",0.022045,0,7
"9",0.0217689,0,8
"10",0.0165388,0,9
"11",0.0157146,0,11
"12",0.0155495,0,13
"13",0.01516,0,14
"14",0.0148229,0,15
"15",0.0134459,0,18
"16",0.0132985,0,19
"17",0.0130617,0,20
"18",0.0124149,0,24
"19",0.0116848,0,25
"20",0.000332184,0,26
"21",0.000265493,0,27
"22",0.000251864,0,28
"23",0.000175659,0,28
"24",0.000140527,0,29
"25",0.000121388,0,30
"26",7.74118e-05,0,31
"27",5.90032e-05,0,31
"28",4.47045e-05,0,32
"29",3.77321e-05,0,32
"30",2.94488e-05,0,37
"31",2.0818e-05,0,38
"32",1.84792e-05,0,38
"33",1.36342e-05,0,40
"34",1.3104e-05,0,41
"35",1.26457e-05,0,42
"36",1.05992e-05,0,43
"37",8.91211e-06,0,43
"38",7.12969e-06,0,50
"39",6.9158e-06,0,50
"40",5.53264e-06,0,51
"41",5.36666e-06,0,51
"42",4.29333e-06,0,51
"43",3.43466e-06,0,53
"44",3.33162e-06,0,54
"45",3.23167e-06,0,54
"46",2.58534e-06,0,55
"47",2.50778e-06,0,56
"48",2.43254e-06,0,56
"49",1.94604e-06,0,60
"50",1.88765e-06,0,64
"51",1.83102e-06,0,64
"52",1.77609e-06,0,65
"53",1.72281e-06,0,65
"54",1.37825e-06,0,69
"55",1.3369e-06,0,70
"56",1.29679e-06,0,70
"57",1.03744e-06,0,73
"58",1.00631e-06,0,73
"59",8.0505e-07,0,84
"60",7.80899e-07,0,84
"61",6.24719e-07,0,85
"62",6.05977e-07,0,88
"63",5.87798e-07,0,88
"64",4.70238e-07,0,93
"65",4.56131e-07,0,92
"66",4.42447e-07,0,92
"67",3.53958e-07,0,95
"68",3.43339e-07,0,96
"69",3.33039e-07,0,97
"70",3.23048e-07,0,97
"71",3.13356e-07,0,97
"72",3.03956e-07,0,97
"73",2.94837e-07,0,99
"74",2.85992e-07,0,99
"75",2.28793e-07,0,102
"76",2.2193e-07,0,105
"77",2.15272e-07,0,106
"78",2.08814e-07,0,107
"79",2.02549e-07,0,107
"80",1.62039e-07,0,110
"81",1.57178e-07,0,111
"82",1.52463e-07,0,113
"83",1.47889e-07,0,113
"84",1.43452e-07,0,113
"85",1.14762e-07,0,113
"86",9.18095e-08,0,117
"87",8.90552e-08,0,118
"88",8.63835e-08,0,118
"89",6.91068e-08,0,122
"90",6.70336e-08,0,123
"91",6.50226e-08,0,122
"92",6.30719e-08,0,124
"93",6.11798e-08,0,126
"94",5.93444e-08,0,126
"95",5.7564e-08,0,129
"96",5.58371e-08,0,131
"97",5.4162e-08,0,128
"98",5.25372e-08,0,130
"99",5.0961e-08,0,131
"100",4.94322e-08,0,132
