"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"48",1006,1006,"[210, 439, 892, 958]",0,1.95,4.7,1,38,3.34789e-06
"50",1006,1006,"[210, 439, 893, 958]",0,1.95,4.75,1,44,1.56443e-06
"59",1006,1006,"[214, 439, 896, 958]",0,2.05,4.7,1,88,7.23063e-08
"162",1006,1006,"[214, 439, 896, 960]",0,2.1,4.7,1,25,1.5195e-05
"235",1006,1006,"[211, 440, 898, 961]",0,2.05,4.95,1,10,0.0160134
"239",1006,1006,"[211, 445, 898, 961]",0,2.1,4.95,1,99,3.51805e-08
"241",1006,1006,"[215, 445, 898, 961]",0,2.15,4.95,1,76,1.26356e-07
"339",1469,1469,"[347, 654, 1021, 1077]",0,2.85,3.4,1,10,0.0160134
"415",587,587,"[303, 701, 725, 904]",0,2.85,3.9,1,78,1.18889e-07
"419",587,587,"[303, 701, 725, 907]",0,2.9,3.9,1,76,1.26356e-07
"421",587,587,"[306, 701, 725, 907]",0,2.95,3.9,1,10,0.0160134
"541",1469,1469,"[348, 655, 1019, 1081]",0,2.85,3.65,1,63,4.05781e-07
"620",1468,1468,"[201, 385, 703, 825]",0,2.9,4.5,1,57,7.16184e-07
"621",1468,1468,"[205, 385, 703, 825]",0,2.95,4.5,1,72,2.09833e-07
"725",1468,1468,"[201, 381, 703, 831]",0,2.9,4.5,1,4,0.0253332
"740",1468,1468,"[201, 381, 696, 824]",0,2.8,4.4,1,39,3.24745e-06
"771",587,587,"[304, 696, 726, 905]",0,2.8,4.1,1,80,1.11862e-07
"797",587,587,"[304, 696, 726, 908]",0,2.85,4.1,1,38,3.34789e-06
"805",587,587,"[304, 702, 726, 908]",0,2.9,4.1,1,29,9.32825e-06
"806",587,587,"[305, 702, 726, 908]",0,2.9,4.15,1,50,1.07474e-06
"836",1468,1468,"[201, 379, 698, 826]",0,2.75,4.7,1,97,3.73903e-08
"892",1468,1468,"[198, 379, 705, 826]",0,2.75,4.8,1,53,9.80889e-07
"929",1468,1468,"[199, 382, 706, 826]",0,2.8,4.9,1,56,7.38334e-07
"932",1468,1468,"[206, 382, 706, 826]",0,2.9,4.85,1,27,1.20067e-05
"933",1468,1468,"[207, 382, 706, 826]",0,2.9,4.9,1,30,9.09613e-06
"1045",1468,1468,"[202, 382, 706, 833]",0,2.9,4.85,1,83,8.42011e-08
"1064",1468,1468,"[197, 382, 697, 825]",0,2.75,4.55,1,81,1.08507e-07
"1558",402,402,"[16, 626, 797, 934]",0,2.75,6.45,1,8,0.0166919
"1590",402,402,"[21, 627, 798, 934]",0,2.8,6.6,1,92,5.27936e-08
"1594",402,402,"[21, 631, 798, 934]",0,2.85,6.6,1,55,7.6117e-07
"1733",402,402,"[21, 631, 802, 934]",0,2.95,6.55,1,51,1.0425e-06
"1999",1469,1469,"[353, 659, 1024, 1079]",0,3.15,3.2,1,22,2.19022e-05
"2067",1469,1469,"[354, 660, 1024, 1082]",0,3.2,3.3,1,98,3.62686e-08
"2081",1469,1469,"[354, 660, 1028, 1082]",0,3.25,3.35,1,50,1.07474e-06
"2108",1469,1469,"[353, 659, 1024, 1083]",0,3.2,3.25,1,22,2.19022e-05
"2229",1468,1468,"[205, 385, 711, 832]",0,3.05,4.6,1,78,1.18889e-07
"2246",1468,1468,"[205, 389, 710, 831]",0,3.1,4.5,1,92,5.27936e-08
"2250",1468,1468,"[205, 389, 711, 831]",0,3.1,4.55,1,18,4.4048e-05
"2270",1468,1468,"[205, 389, 711, 833]",0,3.1,4.65,1,88,7.23063e-08
"2316",1568,1568,"[416, 807, 1039, 1138]",0,3.1,4.95,1,42,2.01602e-06
"2340",1568,1568,"[417, 807, 1040, 1139]",0,3.1,5.1,1,42,2.01602e-06
"2354",1568,1568,"[421, 808, 1042, 1139]",0,3.2,5.1,1,9,0.0162832
"2375",1970,1970,"[787, 874, 992, 1095]",0,3.3,6.5,1,11,0.0143318
"2397",1970,1970,"[787, 874, 992, 1097]",0,3.35,6.4,1,79,1.15322e-07
"2412",1489,1489,"[134, 480, 570, 866]",0,3.75,2.25,1,53,9.80889e-07
"2413",1489,1489,"[136, 480, 570, 866]",0,3.8,2.2,1,35,5.39286e-06
"2429",1489,1489,"[133, 479, 569, 865]",0,3.75,2.05,1,44,1.56443e-06
"2432",1489,1489,"[134, 480, 570, 865]",0,3.75,2.2,1,74,1.6283e-07
"2433",1489,1489,"[136, 480, 570, 865]",0,3.8,2.15,1,42,2.01602e-06
"2439",1489,1489,"[135, 481, 571, 867]",0,3.75,2.45,1,7,0.0169821
"2463",2035,2035,"[609, 646, 919, 1154]",0,3.85,5.6,1,27,1.20067e-05
"2488",1970,1970,"[785, 876, 997, 1096]",0,3.5,6,1,33,6.94956e-06
"2515",2035,2035,"[608, 648, 918, 1153]",0,3.7,6,1,64,3.93608e-07
"2552",2035,2035,"[607, 647, 917, 1152]",0,3.7,5.8,1,11,0.0143318
"2851",2035,2035,"[606, 646, 920, 1155]",0,3.8,5.7,1,59,5.55759e-07
"2853",2035,2035,"[610, 646, 920, 1155]",0,3.85,5.75,1,62,4.18331e-07
"2905",1970,1970,"[790, 874, 992, 1097]",0,3.4,6.4,1,55,7.6117e-07
"2940",2035,2035,"[608, 645, 918, 1153]",0,3.65,6.05,1,63,4.05781e-07
"3029",840,840,"[95, 298, 729, 1070]",0,3.9,7,1,42,2.01602e-06
"3055",840,840,"[99, 297, 729, 1069]",0,3.95,6.9,1,45,1.5175e-06
"3116",840,840,"[96, 299, 728, 1068]",0,3.8,7.25,1,98,3.62686e-08
"3333",840,840,"[95, 298, 729, 1067]",0,3.85,7.05,1,74,1.6283e-07
"3355",840,840,"[100, 298, 730, 1067]",0,3.9,7.15,1,9,0.0162832
"3461",840,840,"[96, 299, 728, 1071]",0,3.85,7.2,1,26,1.43133e-05
"3480",840,840,"[99, 299, 729, 1071]",0,3.95,7.1,1,84,8.16751e-08
"3538",1329,1329,"[71, 598, 772, 1118]",0,4.4,4.9,1,60,5.39086e-07
"3553",1329,1329,"[72, 597, 776, 1118]",0,4.5,4.85,1,66,3.0544e-07
"3629",1329,1329,"[73, 598, 777, 1113]",0,4.45,5.05,1,1,0.0369743
"3666",1924,1924,"[121, 326, 402, 576]",0,4.15,6.85,1,12,0.0140753
"3734",1924,1924,"[124, 332, 408, 588]",0,4.45,6.75,1,16,7.14114e-05
"3832",840,840,"[102, 301, 729, 1071]",0,4.05,7.05,1,94,4.96735e-08
"3944",248,248,"[246, 485, 942, 1127]",0,4.75,3.2,1,62,4.18331e-07
"3958",248,248,"[251, 490, 942, 1127]",0,4.85,3.3,1,14,0.0109159
"3967",248,248,"[244, 487, 938, 1128]",0,4.6,3.4,1,77,1.22566e-07
"3992",248,248,"[251, 485, 942, 1128]",0,4.8,3.3,1,85,7.92248e-08
"4015",248,248,"[248, 483, 938, 1128]",0,4.6,3.4,1,16,7.14114e-05
"4133",2039,2039,"[550, 881, 1015, 1167]",0,4.75,4.9,1,4,0.0253332
"4134",2039,2039,"[551, 881, 1015, 1167]",0,4.75,4.95,1,69,2.2991e-07
"4178",2039,2039,"[552, 882, 1014, 1164]",0,4.65,5.25,1,83,8.42011e-08
"4186",2039,2039,"[548, 882, 1016, 1164]",0,4.65,5.2,1,25,1.5195e-05
"4356",2039,2039,"[552, 886, 1016, 1173]",0,4.85,5.15,1,25,1.5195e-05
"4405",1613,1613,"[282, 687, 817, 991]",0,4.9,6.4,1,78,1.18889e-07
"4416",1613,1613,"[279, 687, 818, 991]",0,4.85,6.5,1,94,4.96735e-08
"4417",1613,1613,"[280, 687, 818, 991]",0,4.85,6.55,1,5,0.0236744
"4428",1613,1613,"[279, 687, 820, 991]",0,4.9,6.45,1,31,8.95562e-06
"4449",1613,1613,"[276, 685, 814, 991]",0,4.7,6.6,1,29,9.32825e-06
"4476",1112,1112,"[25, 175, 712, 1178]",0,5.15,3.95,1,84,8.16751e-08
"4483",1112,1112,"[26, 175, 715, 1178]",0,5.25,3.95,1,2,0.0324953
"4487",1112,1112,"[27, 177, 715, 1178]",0,5.35,3.9,1,97,3.73903e-08
"4488",1112,1112,"[28, 177, 715, 1178]",0,5.35,3.95,1,29,9.32825e-06
"4490",1112,1112,"[27, 177, 719, 1178]",0,5.4,3.9,1,17,4.91395e-05
"4522",1112,1112,"[26, 177, 712, 1181]",0,5.3,3.95,1,74,1.6283e-07
"4529",1112,1112,"[27, 176, 715, 1181]",0,5.4,3.85,1,77,1.22566e-07
"4531",1112,1112,"[31, 176, 715, 1181]",0,5.45,3.85,1,44,1.56443e-06
"4671",1918,1918,"[89, 139, 288, 560]",0,5.4,5.7,1,42,2.01602e-06
"4676",1918,1918,"[89, 140, 288, 560]",0,5.4,5.75,1,85,7.92248e-08
"4733",1918,1918,"[86, 140, 293, 560]",0,5.4,5.75,1,20,2.9037e-05
"4952",1918,1918,"[92, 142, 289, 559]",0,5.4,6.1,1,13,0.0126981
"5250",1459,1459,"[164, 258, 506, 1145]",0,5.9,3.05,1,8,0.0166919
"5414",1112,1112,"[27, 181, 719, 1182]",0,5.6,3.8,1,76,1.26356e-07
"5426",1918,1918,"[90, 142, 289, 567]",0,5.5,6,1,47,1.42781e-06
"5427",1918,1918,"[91, 142, 289, 567]",0,5.55,6,1,56,7.38334e-07
"5433",1918,1918,"[91, 142, 293, 567]",0,5.6,5.95,1,99,3.51805e-08
"5647",1948,1948,"[59, 229, 363, 434]",0,5.9,6.85,1,97,3.73903e-08
"5682",1948,1948,"[57, 228, 362, 433]",0,5.85,6.7,1,9,0.0162832
"5787",1948,1948,"[55, 226, 359, 430]",0,5.65,6.95,1,38,3.34789e-06
"6218",1948,1948,"[58, 223, 360, 431]",0,5.65,7.05,1,33,6.94956e-06
"6245",1809,1809,"[107, 334, 497, 663]",0,6.4,2.6,1,44,1.56443e-06
"6252",1809,1809,"[105, 337, 497, 663]",0,6.4,2.6,1,44,1.56443e-06
"6255",1809,1809,"[111, 337, 497, 663]",0,6.5,2.6,1,67,2.96276e-07
"6675",1459,1459,"[169, 257, 518, 1146]",0,6.05,2.8,1,62,4.18331e-07
"6681",1459,1459,"[170, 257, 518, 1147]",0,6.05,2.9,1,85,7.92248e-08
"6691",1459,1459,"[170, 262, 518, 1147]",0,6.1,2.95,1,16,7.14114e-05
"6708",952,952,"[5, 192, 399, 1061]",0,6.5,3.2,1,12,0.0140753
"6899",273,273,"[264, 544, 636, 760]",0,6.1,5.95,1,63,4.05781e-07
"6906",273,273,"[265, 543, 638, 760]",0,6.15,5.9,1,6,0.0192446
"6907",273,273,"[264, 544, 638, 760]",0,6.15,5.9,1,76,1.26356e-07
"7090",1352,1352,"[67, 368, 616, 947]",0,6.65,2.35,1,3,0.0260039
"7107",1352,1352,"[64, 367, 615, 950]",0,6.65,2.2,1,64,3.93608e-07
"7131",1352,1352,"[64, 367, 613, 951]",0,6.6,2.3,1,15,0.00141223
"7137",1352,1352,"[64, 367, 615, 951]",0,6.65,2.25,1,84,8.16751e-08
"7207",1352,1352,"[70, 372, 618, 956]",0,6.95,2.3,1,20,2.9037e-05
"7210",1352,1352,"[70, 371, 619, 956]",0,6.95,2.3,1,76,1.26356e-07
"7387",1809,1809,"[107, 334, 501, 666]",0,6.5,2.6,1,70,2.23013e-07
"7389",1809,1809,"[111, 334, 501, 666]",0,6.55,2.6,1,69,2.2991e-07
"7392",1809,1809,"[107, 337, 501, 666]",0,6.55,2.6,1,87,7.45426e-08
"7480",1809,1809,"[112, 338, 502, 667]",0,6.6,2.8,1,9,0.0162832
"7623",666,666,"[51, 769, 924, 948]",0,6.7,2.6,1,95,4.81833e-08
"7642",666,666,"[48, 769, 924, 953]",0,6.7,2.65,1,46,1.47197e-06
"7643",666,666,"[49, 769, 924, 953]",0,6.7,2.7,1,23,2.11318e-05
"7644",666,666,"[51, 769, 924, 953]",0,6.75,2.65,1,48,1.38498e-06
"7656",666,666,"[48, 769, 925, 953]",0,6.7,2.7,1,42,2.01602e-06
"7658",666,666,"[51, 769, 925, 953]",0,6.75,2.7,1,84,8.16751e-08
"7724",666,666,"[51, 769, 928, 957]",0,6.9,2.6,1,78,1.18889e-07
"7910",1352,1352,"[70, 372, 619, 955]",0,6.9,2.4,1,42,2.01602e-06
"7979",666,666,"[51, 769, 928, 955]",0,6.85,2.6,1,12,0.0140753
"7984",952,952,"[5, 193, 399, 1061]",0,6.55,3.15,1,66,3.0544e-07
"8079",908,908,"[236, 679, 1031, 1087]",0,6.9,6.9,1,10,0.0160134
"8291",908,908,"[240, 681, 1033, 1092]",0,7.15,6.75,1,42,2.01602e-06
