"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"276",1412,1412,"[59, 493, 903, 1068]",0,2.3,3.3,1,30,3.77191e-05
"287",1412,1412,"[59, 496, 903, 1068]",0,2.35,3.3,1,32,2.67827e-05
"481",1412,1412,"[57, 485, 896, 1063]",0,1.95,3.1,1,49,3.41602e-06
"615",1412,1412,"[59, 487, 899, 1067]",0,2.2,3.1,1,69,6.41871e-07
"729",1180,1180,"[147, 620, 862, 1113]",0,2.25,5.15,1,35,1.66267e-05
"807",1157,1157,"[244, 404, 1002, 1088]",0,2.3,6.5,1,82,2.42346e-07
"868",1157,1157,"[240, 404, 1003, 1088]",0,2.25,6.55,1,17,0.00341749
"880",1157,1157,"[244, 407, 1002, 1089]",0,2.35,6.55,1,80,2.57568e-07
"944",1186,1186,"[167, 595, 742, 979]",0,2.65,2.8,1,64,9.91524e-07
"998",1186,1186,"[167, 595, 742, 976]",0,2.6,2.75,1,60,1.12e-06
"1260",1186,1186,"[167, 593, 744, 974]",0,2.55,2.75,1,12,0.0110167
"1286",1186,1186,"[158, 590, 739, 975]",0,2.35,2.85,1,86,1.45935e-07
"1415",1412,1412,"[63, 491, 902, 1067]",0,2.4,3.05,1,3,0.0318646
"1433",1611,1611,"[230, 551, 627, 1115]",0,2.6,4.6,1,77,3.42183e-07
"1437",1611,1611,"[229, 550, 626, 1119]",0,2.6,4.45,1,35,1.66267e-05
"1653",1611,1611,"[230, 551, 627, 1120]",0,2.65,4.65,1,15,0.00858892
"1662",1611,1611,"[237, 553, 632, 1120]",0,2.85,4.75,1,52,2.57131e-06
"1698",1611,1611,"[237, 553, 632, 1124]",0,2.9,4.75,1,51,2.65083e-06
"1717",1611,1611,"[237, 552, 632, 1129]",0,2.95,4.7,1,58,1.44329e-06
"1735",1180,1180,"[147, 625, 862, 1117]",0,2.4,5.05,1,87,1.41557e-07
"1741",1180,1180,"[147, 625, 862, 1121]",0,2.45,5.05,1,1,0.0442129
"1748",751,751,"[37, 497, 767, 982]",0,2.95,5.75,1,99,6.68079e-08
"1771",1925,1925,"[4, 175, 302, 412]",0,3.1,2.6,1,89,1.09848e-07
"1773",1925,1925,"[8, 175, 302, 412]",0,3.15,2.6,1,11,0.0111659
"1774",1925,1925,"[9, 175, 302, 412]",0,3.15,2.65,1,94,7.77981e-08
"1801",1925,1925,"[8, 179, 304, 411]",0,3.3,2.6,1,30,3.77191e-05
"1881",1691,1691,"[71, 181, 799, 1012]",0,3.3,3.2,1,19,0.00149491
"2176",751,751,"[39, 499, 770, 985]",0,3.2,5.65,1,10,0.0142513
"2360",1691,1691,"[79, 190, 807, 1013]",0,3.65,3.35,1,14,0.00870076
"2452",1691,1691,"[77, 189, 803, 1012]",0,3.55,3.25,1,90,1.06553e-07
"2455",1691,1691,"[81, 189, 803, 1012]",0,3.65,3.25,1,82,2.42346e-07
"2470",1691,1691,"[80, 189, 806, 1012]",0,3.65,3.25,1,21,0.000254631
"2471",1691,1691,"[81, 189, 806, 1012]",0,3.7,3.2,1,85,1.50448e-07
"3258",2063,2063,"[379, 608, 645, 909]",0,3.9,3.8,1,26,0.000108657
"3334",2063,2063,"[380, 612, 646, 911]",0,3.95,4.05,1,35,1.66267e-05
"3340",751,751,"[42, 502, 768, 985]",0,3.3,5.6,1,54,1.97674e-06
"3456",1997,1997,"[357, 844, 913, 1077]",0,4.35,2.2,1,13,0.010501
"3629",2063,2063,"[387, 616, 647, 942]",0,4.3,4,1,4,0.0269447
"3706",2063,2063,"[382, 611, 647, 911]",0,4.05,3.9,1,55,1.91744e-06
"4119",2063,2063,"[384, 613, 647, 911]",0,4.05,4.1,1,72,4.83149e-07
"4234",726,726,"[219, 570, 704, 884]",0,4.1,4.95,1,13,0.010501
