"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"6",1701,1701,"[297, 456, 753, 878]",0,2.25,3.35,1,25,0.000116975
"18",1701,1701,"[296, 456, 753, 880]",0,2.3,3.25,1,91,1.39609e-07
"19",1701,1701,"[297, 456, 753, 880]",0,2.3,3.3,1,66,6.46169e-07
"145",1701,1701,"[297, 461, 753, 883]",0,2.5,3.4,1,8,0.017094
"301",1701,1701,"[294, 456, 751, 878]",0,2.15,3.35,1,22,0.000241539
"539",468,468,"[131, 429, 778, 1079]",0,2.75,3.45,1,40,7.35472e-06
"614",468,468,"[130, 424, 778, 1076]",0,2.6,3.5,1,72,5.38241e-07
"619",468,468,"[130, 425, 778, 1076]",0,2.6,3.55,1,76,3.9299e-07
"701",468,468,"[129, 425, 777, 1080]",0,2.65,3.45,1,13,0.0135399
"723",468,468,"[132, 428, 778, 1080]",0,2.75,3.5,1,77,3.81201e-07
"975",468,468,"[135, 427, 776, 1082]",0,2.85,3.15,1,36,1.22174e-05
"1355",771,771,"[392, 447, 730, 995]",0,3.05,5.1,1,42,6.08299e-06
"1762",1557,1557,"[227, 611, 789, 953]",0,2.75,6.05,1,75,4.05145e-07
"1868",1557,1557,"[232, 615, 789, 955]",0,2.9,6.1,1,10,0.0155713
"1916",1337,1337,"[148, 541, 775, 1019]",0,3.3,2.15,1,27,7.614e-05
"1936",1337,1337,"[147, 541, 775, 1022]",0,3.35,2.15,1,84,2.54023e-07
"2043",1337,1337,"[144, 546, 772, 1023]",0,3.35,2.6,1,2,0.0339905
"2083",1337,1337,"[144, 541, 765, 1022]",0,3.2,2.4,1,54,1.66009e-06
"2098",1337,1337,"[138, 542, 772, 1022]",0,3.2,2.45,1,70,5.72049e-07
"2099",1337,1337,"[143, 542, 772, 1022]",0,3.25,2.45,1,93,1.08336e-07
"2117",771,771,"[391, 451, 730, 998]",0,3.15,5.05,1,11,0.0152177
"2118",771,771,"[395, 451, 730, 998]",0,3.2,5.1,1,67,6.26784e-07
"2133",771,771,"[392, 452, 731, 999]",0,3.15,5.25,1,47,3.66247e-06
"2213",1557,1557,"[234, 617, 795, 957]",0,3.15,5.95,1,61,9.12366e-07
"2390",1878,1878,"[15, 402, 491, 748]",0,4.05,1.9,1,26,9.40863e-05
"2440",1878,1878,"[18, 403, 492, 749]",0,4.1,2.05,1,3,0.0321974
"2574",1878,1878,"[15, 398, 485, 744]",0,3.85,1.95,1,31,2.53609e-05
"2747",1878,1878,"[16, 399, 486, 745]",0,3.85,2.15,1,98,7.67275e-08
"2954",313,313,"[23, 581, 675, 1170]",0,4.1,3.55,1,14,0.0118371
"2987",971,971,"[248, 358, 499, 846]",0,4.15,6.9,1,41,7.13408e-06
"3030",1878,1878,"[24, 409, 494, 749]",0,4.25,2.2,1,85,2.46403e-07
"3074",1587,1587,"[103, 418, 483, 963]",0,4.4,3.4,1,18,0.00674297
"3083",1587,1587,"[106, 418, 483, 967]",0,4.6,3.45,1,99,7.44257e-08
"3111",1587,1587,"[105, 417, 483, 963]",0,4.45,3.4,1,95,1.01934e-07
"3143",1587,1587,"[105, 417, 483, 965]",0,4.5,3.4,1,87,1.91209e-07
"3146",1587,1587,"[105, 419, 483, 965]",0,4.55,3.45,1,23,0.000159502
