"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"71",1400,1400,"[380, 705, 903, 1032]",0,2.65,3.75,1,82,2.16734e-07
"137",1400,1400,"[384, 705, 907, 1033]",0,2.75,3.9,1,11,0.0128708
"284",996,996,"[78, 778, 958, 1090]",0,2.55,5.35,1,76,2.60194e-07
"443",996,996,"[78, 778, 958, 1092]",0,2.6,5.35,1,15,0.00839748
"524",1873,1873,"[176, 331, 540, 701]",0,2.25,5.95,1,39,6.68717e-06
"561",1873,1873,"[180, 334, 544, 709]",0,2.45,5.95,1,3,0.0360575
"958",1873,1873,"[175, 332, 546, 702]",0,2.25,6.25,1,25,0.000116659
"959",1873,1873,"[177, 332, 546, 702]",0,2.3,6.2,1,97,7.69943e-08
"1386",1400,1400,"[383, 715, 906, 1033]",0,2.85,3.75,1,89,1.19115e-07
"1545",1400,1400,"[387, 715, 906, 1032]",0,2.9,3.7,1,19,0.000531912
"2019",1783,1783,"[46, 319, 1106, 1145]",0,3.1,3.8,1,37,9.36659e-06
"2095",1762,1762,"[119, 198, 852, 1026]",0,2.75,4.6,1,27,5.49427e-05
"2099",1762,1762,"[119, 201, 852, 1026]",0,2.8,4.6,1,97,7.69943e-08
"2663",996,996,"[81, 778, 965, 1096]",0,2.75,5.35,1,42,4.1514e-06
"2664",996,996,"[83, 778, 965, 1096]",0,2.8,5.3,1,54,1.33269e-06
"2697",996,996,"[87, 778, 959, 1090]",0,2.7,5.4,1,95,8.18305e-08
"2731",996,996,"[80, 779, 958, 1095]",0,2.75,5.15,1,83,2.10232e-07
"2732",996,996,"[83, 779, 958, 1095]",0,2.8,5.15,1,74,3.35302e-07
"2762",996,996,"[87, 781, 965, 1095]",0,2.9,5.3,1,36,1.18697e-05
"2930",41,41,"[144, 348, 528, 1232]",0,2.9,6.7,1,20,0.000251481
"2941",41,41,"[144, 344, 528, 1233]",0,2.85,6.8,1,65,6.48416e-07
"2942",41,41,"[145, 344, 528, 1233]",0,2.85,6.85,1,71,4.45453e-07
"2943",41,41,"[148, 344, 528, 1233]",0,2.9,6.8,1,62,7.10458e-07
"3141",41,41,"[146, 350, 530, 1230]",0,2.85,7.1,1,17,0.00190586
"3245",41,41,"[151, 358, 533, 1235]",0,3.05,7.25,1,9,0.0148006
"3313",41,41,"[151, 358, 533, 1238]",0,3.1,7.25,1,35,1.28929e-05
"3753",456,456,"[164, 580, 1017, 1243]",0,3.65,2.55,1,12,0.0125954
"3850",456,456,"[161, 578, 1019, 1246]",0,3.6,2.65,1,49,1.8817e-06
"3885",456,456,"[162, 580, 1022, 1246]",0,3.7,2.6,1,96,7.93756e-08
"3921",1400,1400,"[389, 719, 910, 1040]",0,3.15,3.55,1,29,3.45384e-05
"3954",172,172,"[369, 892, 982, 1110]",0,3.45,3.6,1,23,0.000135292
"4013",172,172,"[374, 897, 976, 1117]",0,3.55,3.8,1,4,0.0324858
"4036",172,172,"[375, 897, 982, 1117]",0,3.6,3.8,1,93,1.05452e-07
"4068",172,172,"[373, 897, 984, 1117]",0,3.6,3.8,1,29,3.45384e-05
"4283",172,172,"[374, 893, 982, 1116]",0,3.55,3.7,1,81,2.23438e-07
"4286",172,172,"[372, 896, 982, 1116]",0,3.6,3.55,1,58,1.17982e-06
"4288",172,172,"[374, 896, 982, 1116]",0,3.6,3.65,1,89,1.19115e-07
