"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"24",1261,1261,"[104, 299, 642, 911]",0,1.9,2.05,1,15,0.0118785
"65",1261,1261,"[105, 303, 644, 912]",0,1.95,2.25,1,51,1.21911e-06
"359",991,991,"[60, 587, 642, 1106]",0,2.05,2.05,1,31,8.63737e-06
"408",991,991,"[60, 591, 648, 1106]",0,2.15,2.15,1,31,8.63737e-06
"567",1261,1261,"[108, 306, 651, 913]",0,2.2,2.2,1,29,1.11306e-05
"815",991,991,"[60, 595, 647, 1106]",0,2.2,2.15,1,53,1.14706e-06
"837",991,991,"[60, 595, 651, 1106]",0,2.25,2.15,1,52,1.18254e-06
"1027",1439,1439,"[188, 361, 701, 1016]",0,2.55,2.1,1,44,1.82946e-06
"1298",1439,1439,"[187, 362, 700, 1012]",0,2.4,2.35,1,12,0.0143176
"1433",1439,1439,"[188, 361, 702, 1013]",0,2.5,2.2,1,36,4.16097e-06
"2023",991,991,"[62, 592, 647, 1110]",0,2.25,2.35,1,3,0.0332605
"2300",1135,1135,"[15, 309, 568, 965]",0,2.75,5,1,11,0.0150867
"2399",1119,1119,"[134, 439, 749, 843]",0,2.45,6.25,1,59,6.49912e-07
"2686",1119,1119,"[135, 439, 750, 837]",0,2.35,6.4,1,60,6.30414e-07
"2771",1119,1119,"[131, 434, 750, 839]",0,2.3,6.25,1,11,0.0150867
"2799",1119,1119,"[137, 438, 752, 839]",0,2.5,6.2,1,40,3.03809e-06
"2843",1119,1119,"[137, 438, 755, 839]",0,2.55,6.25,1,44,1.82946e-06
"3631",1751,1751,"[508, 719, 827, 935]",0,3,2.2,1,6,0.0230064
"4580",1135,1135,"[18, 312, 571, 965]",0,2.95,4.85,1,58,6.70012e-07
"4593",1135,1135,"[18, 310, 572, 965]",0,2.9,4.9,1,63,4.74526e-07
"4927",478,478,"[5, 322, 454, 814]",0,3.6,2.2,1,26,1.79295e-05
"4991",478,478,"[6, 327, 455, 815]",0,3.65,2.35,1,37,4.03615e-06
"5116",478,478,"[6, 327, 455, 819]",0,3.7,2.4,1,58,6.70012e-07
"5198",1087,1087,"[165, 379, 872, 1053]",0,3.8,2.1,1,37,4.03615e-06
"5556",478,478,"[7, 323, 457, 819]",0,3.7,2.5,1,9,0.0166901
"5953",1023,1023,"[393, 597, 653, 1130]",0,3.45,3.25,1,61,6.11502e-07
"5994",1023,1023,"[393, 597, 657, 1130]",0,3.5,3.3,1,58,6.70012e-07
"6009",1023,1023,"[393, 617, 657, 1130]",0,3.6,3.3,1,15,0.0118785
"6030",1023,1023,"[389, 597, 659, 1130]",0,3.5,3.2,1,22,3.29043e-05
"6298",1875,1875,"[84, 252, 599, 667]",0,3.1,3.8,1,60,6.30414e-07
"6306",1875,1875,"[84, 252, 599, 669]",0,3.15,3.75,1,12,0.0143176
"6334",1023,1023,"[396, 618, 662, 1132]",0,3.8,3.3,1,44,1.82946e-06
"6348",1378,1378,"[235, 269, 603, 1038]",0,3.25,4.65,1,1,0.036203
"6359",1378,1378,"[237, 270, 604, 1040]",0,3.4,4.7,1,36,4.16097e-06
"6610",180,180,"[194, 557, 883, 1045]",0,3.75,6.45,1,13,0.0134726
"8282",1087,1087,"[168, 385, 877, 1059]",0,3.95,2.5,1,11,0.0150867
"8609",1490,1490,"[26, 154, 581, 775]",0,3.9,3.85,1,10,0.0154889
"8681",1490,1490,"[23, 153, 577, 774]",0,3.8,3.7,1,41,2.94694e-06
"8690",1490,1490,"[23, 158, 577, 774]",0,3.85,3.75,1,40,3.03809e-06
"8845",178,178,"[121, 479, 724, 943]",0,3.9,4.85,1,19,9.64726e-05
"9647",180,180,"[199, 562, 892, 1048]",0,4.1,6.6,1,23,3.04907e-05
"9892",178,178,"[129, 484, 727, 950]",0,4.35,5,1,23,3.04907e-05
"10144",1600,1600,"[89, 450, 995, 1080]",0,4.65,5.25,1,11,0.0150867
"10179",178,178,"[129, 483, 729, 950]",0,4.35,5.05,1,2,0.0349517
"10182",1600,1600,"[85, 442, 990, 1076]",0,4.4,5.05,1,56,8.63418e-07
"10513",1600,1600,"[91, 449, 991, 1082]",0,4.7,5.1,1,48,1.33576e-06
"10672",469,469,"[294, 422, 743, 1091]",0,5.15,5.55,1,16,0.0103228
