"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"42",77,77,"[10, 535, 755, 903]",0,2.3,4.4,1,48,2.46112e-06
"51",77,77,"[10, 535, 757, 903]",0,2.35,4.35,1,59,6.71757e-07
"63",77,77,"[3, 535, 753, 901]",0,2.05,4.45,1,12,0.01106
"356",2049,2049,"[549, 627, 973, 1247]",0,2.5,6,1,43,4.31634e-06
"374",1044,1044,"[414, 599, 964, 1210]",0,2.05,6.5,1,8,0.0161244
"379",1044,1044,"[414, 599, 966, 1210]",0,2.1,6.5,1,94,4.08402e-08
"391",1005,1005,"[17, 389, 813, 1256]",0,2.75,6.05,1,12,0.01106
"412",2049,2049,"[549, 624, 965, 1242]",0,2.25,6.1,1,32,1.99795e-05
"430",1005,1005,"[17, 389, 813, 1251]",0,2.7,6.05,1,84,6.71509e-08
"437",1005,1005,"[21, 390, 813, 1251]",0,2.75,6.1,1,36,1.11227e-05
"456",2049,2049,"[549, 624, 965, 1247]",0,2.3,6.1,1,59,6.71757e-07
"536",1044,1044,"[415, 597, 963, 1208]",0,2.1,6.2,1,45,3.26963e-06
"724",1044,1044,"[416, 603, 972, 1214]",0,2.35,6.55,1,32,1.99795e-05
"834",1044,1044,"[415, 597, 966, 1213]",0,2.2,6.3,1,63,5.94702e-07
"1001",1044,1044,"[415, 597, 963, 1212]",0,2.15,6.2,1,47,2.53723e-06
"1252",1044,1044,"[416, 603, 972, 1216]",0,2.4,6.5,1,32,1.99795e-05
"1286",1044,1044,"[419, 605, 972, 1218]",0,2.55,6.35,1,21,0.000222201
"1329",2049,2049,"[549, 623, 969, 1248]",0,2.4,6.05,1,1,0.0428847
"1435",2049,2049,"[549, 627, 973, 1252]",0,2.55,6.05,1,66,4.47644e-07
"1462",1042,1042,"[422, 696, 1020, 1196]",0,3.2,3.85,1,35,1.14667e-05
"1965",638,638,"[43, 383, 476, 863]",0,3.05,4.6,1,53,1.43756e-06
"1968",638,638,"[47, 383, 476, 863]",0,3.1,4.65,1,51,1.85253e-06
"2222",638,638,"[42, 380, 471, 862]",0,2.9,4.6,1,9,0.0150582
"2483",133,133,"[333, 712, 832, 1045]",0,3.1,5.3,1,11,0.011682
"2492",133,133,"[333, 712, 832, 1046]",0,3.1,5.35,1,41,5.56229e-06
"2600",1005,1005,"[19, 390, 818, 1257]",0,2.8,6.3,1,62,6.13095e-07
"2630",1005,1005,"[21, 389, 817, 1252]",0,2.8,6.1,1,83,6.92277e-08
"2743",1005,1005,"[19, 390, 818, 1258]",0,2.8,6.35,1,49,2.38728e-06
"2786",119,119,"[28, 481, 999, 1099]",0,3.7,2.8,1,27,4.11922e-05
"2896",1042,1042,"[423, 697, 1021, 1203]",0,3.4,3.8,1,77,1.48148e-07
"2898",1042,1042,"[423, 701, 1021, 1203]",0,3.45,3.8,1,99,3.50708e-08
"2904",1042,1042,"[423, 697, 1023, 1203]",0,3.4,3.9,1,68,4.21188e-07
"2985",1042,1042,"[423, 697, 1021, 1200]",0,3.35,3.85,1,92,4.34054e-08
"2994",1042,1042,"[422, 697, 1023, 1200]",0,3.3,3.95,1,57,8.65667e-07
"3007",1042,1042,"[422, 701, 1020, 1204]",0,3.35,3.95,1,59,6.71757e-07
"3014",1042,1042,"[422, 701, 1023, 1204]",0,3.4,3.95,1,71,3.17037e-07
"3017",1042,1042,"[423, 701, 1025, 1204]",0,3.5,3.9,1,7,0.0165012
"3025",1830,1830,"[409, 487, 586, 637]",0,3.35,4.25,1,33,1.67705e-05
"3030",1830,1830,"[409, 487, 591, 637]",0,3.4,4.3,1,39,7.1679e-06
"3043",1830,1830,"[410, 488, 590, 639]",0,3.45,4.35,1,3,0.0295979
"3067",133,133,"[333, 713, 836, 1047]",0,3.15,5.55,1,54,1.39444e-06
"3085",448,448,"[178, 559, 1058, 1075]",0,3.75,5.85,1,74,2.3864e-07
"3087",448,448,"[178, 560, 1058, 1075]",0,3.75,5.9,1,79,1.14963e-07
"3113",448,448,"[174, 554, 1049, 1073]",0,3.45,5.6,1,84,6.71509e-08
"3114",448,448,"[174, 555, 1049, 1073]",0,3.45,5.65,1,10,0.0144322
"3278",1315,1315,"[234, 737, 822, 983]",0,3.35,6.6,1,70,3.26842e-07
"3282",1315,1315,"[234, 737, 825, 983]",0,3.4,6.6,1,83,6.92277e-08
