"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"213",1953,1953,"[513, 575, 700, 996]",0,1.9,6.7,1,14,0.0120143
"285",1953,1953,"[514, 575, 699, 997]",0,1.85,6.85,1,88,8.24227e-08
"286",1953,1953,"[517, 575, 699, 997]",0,1.9,6.8,1,65,4.35217e-07
"296",1953,1953,"[516, 575, 700, 997]",0,1.95,6.7,1,80,1.27513e-07
"495",384,384,"[209, 354, 498, 972]",0,2.6,2.55,1,19,0.00137439
"499",384,384,"[208, 354, 497, 978]",0,2.65,2.45,1,73,2.32015e-07
"540",384,384,"[210, 354, 501, 978]",0,2.7,2.6,1,70,2.54215e-07
"553",384,384,"[209, 355, 498, 979]",0,2.65,2.65,1,88,8.24227e-08
"559",384,384,"[211, 355, 502, 979]",0,2.7,2.8,1,71,2.46588e-07
"574",384,384,"[210, 357, 501, 986]",0,2.8,2.7,1,69,2.62077e-07
"589",1772,1772,"[158, 396, 938, 1057]",0,2.5,5.85,1,31,2.74423e-05
"741",1772,1772,"[164, 401, 942, 1059]",0,2.75,6.05,1,1,0.0384433
"902",391,391,"[294, 423, 545, 983]",0,2.55,6.5,1,91,6.20412e-08
"934",391,391,"[294, 423, 549, 983]",0,2.6,6.5,1,81,1.23688e-07
"953",391,391,"[297, 425, 550, 983]",0,2.7,6.5,1,72,2.39191e-07
"1078",391,391,"[295, 426, 550, 989]",0,2.7,6.6,1,98,5.01282e-08
"1294",391,391,"[294, 423, 546, 977]",0,2.5,6.6,1,21,0.00044587
"1565",391,391,"[302, 423, 551, 989]",0,2.75,6.7,1,67,3.37728e-07
"1658",391,391,"[299, 426, 547, 983]",0,2.65,6.7,1,8,0.0169405
"1804",502,502,"[38, 225, 695, 1092]",0,3.15,1.85,1,84,9.31021e-08
"1917",502,502,"[38, 206, 688, 1086]",0,2.85,1.85,1,80,1.27513e-07
"1941",502,502,"[38, 206, 688, 1088]",0,2.9,1.8,1,87,8.49718e-08
"2040",502,502,"[38, 225, 693, 1089]",0,3.05,1.9,1,10,0.0156131
"2090",384,384,"[208, 356, 505, 985]",0,2.85,2.5,1,8,0.0169405
"2205",502,502,"[40, 208, 690, 1090]",0,2.9,2.2,1,41,5.30932e-06
"2330",384,384,"[221, 358, 505, 985]",0,2.95,2.65,1,96,5.32769e-08
"2352",384,384,"[221, 355, 502, 979]",0,2.75,2.75,1,54,1.08458e-06
"2400",1699,1699,"[161, 235, 762, 797]",0,2.8,5.3,1,34,1.77376e-05
"2520",1699,1699,"[165, 238, 765, 798]",0,2.95,5.35,1,52,1.39765e-06
"2531",1699,1699,"[165, 238, 766, 798]",0,2.95,5.4,1,36,1.06566e-05
"2843",1699,1699,"[170, 242, 769, 801]",0,3.15,5.35,1,12,0.0134297
"3094",1772,1772,"[173, 402, 948, 1061]",0,3.1,5.95,1,24,0.00024689
"3117",391,391,"[300, 426, 553, 983]",0,2.8,6.55,1,85,9.03091e-08
"3125",391,391,"[297, 427, 550, 989]",0,2.8,6.5,1,77,1.39714e-07
"3138",391,391,"[301, 427, 553, 989]",0,2.9,6.55,1,26,0.000112733
"3159",1294,1294,"[108, 402, 655, 924]",0,3.05,6.05,1,18,0.00348605
"3235",1294,1294,"[107, 401, 655, 920]",0,2.9,6.1,1,36,1.06566e-05
"3255",1294,1294,"[107, 401, 656, 920]",0,2.9,6.15,1,39,6.61562e-06
"3389",1772,1772,"[164, 401, 942, 1060]",0,2.8,6.05,1,96,5.32769e-08
"3408",1772,1772,"[164, 401, 946, 1060]",0,2.85,6.05,1,72,2.39191e-07
"3451",336,336,"[339, 632, 714, 1031]",0,3.05,6.9,1,1,0.0384433
"3593",336,336,"[336, 631, 709, 1028]",0,2.85,6.85,1,63,5.60846e-07
"3624",336,336,"[342, 632, 714, 1028]",0,3.05,6.9,1,72,2.39191e-07
"3638",336,336,"[342, 632, 715, 1028]",0,3.1,6.9,1,79,1.31457e-07
"3660",391,391,"[302, 423, 553, 983]",0,2.75,6.65,1,55,1.05204e-06
"3687",336,336,"[337, 632, 710, 1026]",0,2.8,7.05,1,33,1.89823e-05
"3758",1699,1699,"[169, 238, 765, 802]",0,3.1,5.2,1,93,5.83746e-08
"3759",1699,1699,"[174, 238, 765, 802]",0,3.15,5.2,1,94,5.66233e-08
"3762",1699,1699,"[169, 242, 765, 802]",0,3.15,5.2,1,52,1.39765e-06
"3779",1699,1699,"[169, 241, 769, 802]",0,3.2,5.15,1,88,8.24227e-08
"3865",1699,1699,"[170, 242, 766, 803]",0,3.15,5.35,1,96,5.32769e-08
"3866",1699,1699,"[174, 242, 766, 803]",0,3.2,5.3,1,61,5.96074e-07
"3873",1699,1699,"[170, 242, 769, 803]",0,3.2,5.3,1,65,4.35217e-07
"3904",1059,1059,"[72, 405, 660, 856]",0,3.35,5.95,1,44,3.47587e-06
"3908",1059,1059,"[72, 405, 664, 856]",0,3.4,6,1,36,1.06566e-05
"4124",1059,1059,"[73, 411, 659, 857]",0,3.35,6.25,1,9,0.0159095
"4152",1059,1059,"[76, 413, 661, 860]",0,3.55,6.05,1,70,2.54215e-07
"4166",1059,1059,"[76, 413, 664, 860]",0,3.6,6.05,1,63,5.60846e-07
"4653",288,288,"[69, 249, 474, 1019]",0,4.05,4.95,1,2,0.0302221
"4662",288,288,"[64, 248, 467, 1015]",0,3.9,4.75,1,28,8.25467e-05
"4766",1678,1678,"[84, 651, 775, 872]",0,3.75,5.55,1,83,9.59816e-08
"4768",1678,1678,"[84, 651, 779, 872]",0,3.8,5.55,1,13,0.0121817
"4770",288,288,"[69, 249, 474, 1021]",0,4.05,5.05,1,36,1.06566e-05
"4865",1743,1743,"[438, 675, 862, 1036]",0,3.95,5.7,1,56,1.02048e-06
"4879",1743,1743,"[438, 675, 863, 1036]",0,3.95,5.75,1,58,7.91894e-07
"5146",1569,1569,"[418, 493, 902, 1077]",0,4.1,6.85,1,16,0.00737404
"5150",1569,1569,"[418, 493, 903, 1077]",0,4.1,6.9,1,84,9.31021e-08
"5743",1743,1743,"[445, 680, 865, 1043]",0,4.3,5.65,1,13,0.0121817
"5807",1743,1743,"[445, 680, 865, 1038]",0,4.25,5.6,1,78,1.35522e-07
"5812",1743,1743,"[445, 680, 866, 1038]",0,4.25,5.65,1,39,6.61562e-06
"5817",1743,1743,"[445, 678, 868, 1038]",0,4.25,5.65,1,36,1.06566e-05
"5985",65,65,"[2, 672, 911, 1081]",0,5.1,2.95,1,71,2.46588e-07
"6122",65,65,"[3, 669, 912, 1081]",0,5.05,3.1,1,96,5.32769e-08
"6125",65,65,"[3, 672, 912, 1081]",0,5.1,3.05,1,76,1.44035e-07
"6127",65,65,"[2, 673, 912, 1081]",0,5.1,3.05,1,72,2.39191e-07
"6146",65,65,"[3, 672, 913, 1081]",0,5.1,3.1,1,39,6.61562e-06
"6149",65,65,"[2, 673, 913, 1081]",0,5.1,3.1,1,39,6.61562e-06
"6274",65,65,"[4, 673, 914, 1082]",0,5.1,3.3,1,7,0.0188246
"6528",1365,1365,"[180, 326, 833, 1052]",0,5.2,4.5,1,81,1.23688e-07
"6697",1824,1824,"[196, 289, 345, 622]",0,5.7,2.4,1,11,0.0137044
"6741",1824,1824,"[196, 287, 349, 623]",0,5.7,2.55,1,48,2.32101e-06
"6743",1824,1824,"[196, 289, 349, 623]",0,5.75,2.5,1,76,1.44035e-07
"6795",1824,1824,"[196, 283, 345, 620]",0,5.55,2.45,1,52,1.39765e-06
"6853",1760,1760,"[454, 559, 581, 792]",0,5.7,2.6,1,52,1.39765e-06
"6857",1760,1760,"[454, 562, 581, 792]",0,5.75,2.6,1,48,2.32101e-06
"6902",1760,1760,"[454, 559, 581, 787]",0,5.65,2.55,1,84,9.31021e-08
