"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"27",525,525,"[372, 467, 571, 871]",0,2.75,3.8,1,62,8.73329e-07
"64",525,525,"[367, 463, 570, 855]",0,2.5,3.65,1,14,0.0123562
"245",525,525,"[367, 467, 573, 863]",0,2.7,3.65,1,88,1.83027e-07
"501",435,435,"[325, 422, 672, 848]",0,2.15,4.45,1,62,8.73329e-07
"505",435,435,"[325, 422, 675, 848]",0,2.2,4.5,1,65,7.97064e-07
"509",435,435,"[322, 421, 671, 847]",0,2.1,4.3,1,25,5.93302e-05
"845",435,435,"[325, 422, 675, 852]",0,2.25,4.45,1,83,2.13136e-07
"984",435,435,"[326, 421, 676, 851]",0,2.35,4.15,1,78,3.0094e-07
"1186",435,435,"[325, 422, 675, 866]",0,2.35,4.45,1,5,0.0208862
"1528",2025,2025,"[507, 1041, 1077, 1231]",0,2.15,5.55,1,24,6.21185e-05
"1529",2025,2025,"[508, 1041, 1077, 1231]",0,2.2,5.5,1,28,2.12195e-05
"1541",2025,2025,"[508, 1037, 1076, 1230]",0,2.15,5.4,1,6,0.0191826
"1545",2025,2025,"[508, 1040, 1076, 1230]",0,2.2,5.35,1,62,8.73329e-07
"1603",2025,2025,"[512, 1040, 1081, 1236]",0,2.45,5.25,1,51,2.17638e-06
"1883",2021,2021,"[447, 708, 1019, 1249]",0,2.35,6.6,1,17,0.0106605
"1995",2021,2021,"[448, 711, 1019, 1243]",0,2.35,6.7,1,51,2.17638e-06
"2259",2021,2021,"[448, 708, 1019, 1250]",0,2.35,6.7,1,83,2.13136e-07
"2273",2021,2021,"[448, 711, 1019, 1250]",0,2.4,6.75,1,54,1.6382e-06
"2304",2021,2021,"[448, 711, 1022, 1250]",0,2.45,6.75,1,64,8.21715e-07
"2314",525,525,"[372, 468, 574, 876]",0,2.9,3.8,1,69,5.81967e-07
"2550",1488,1488,"[276, 535, 714, 814]",0,3.4,2.3,1,20,0.000936848
"2575",1490,1490,"[34, 92, 533, 822]",0,3.15,3.8,1,16,0.0116672
"2583",1490,1490,"[34, 92, 543, 822]",0,3.2,3.8,1,35,7.84885e-06
"2584",1490,1490,"[34, 94, 543, 822]",0,3.25,3.75,1,83,2.13136e-07
"2588",1490,1490,"[35, 95, 533, 823]",0,3.2,3.9,1,73,4.24916e-07
"2590",1490,1490,"[35, 93, 534, 823]",0,3.15,4,1,79,2.91912e-07
"2614",408,408,"[20, 527, 643, 888]",0,3.6,4.85,1,1,0.0366591
"2621",408,408,"[19, 527, 640, 890]",0,3.6,4.75,1,19,0.0016568
"2625",408,408,"[16, 527, 643, 890]",0,3.6,4.85,1,73,4.24916e-07
"2627",408,408,"[20, 527, 647, 890]",0,3.7,4.85,1,78,3.0094e-07
"2653",408,408,"[12, 518, 640, 883]",0,3.2,4.7,1,54,1.6382e-06
"2662",1488,1488,"[289, 548, 719, 830]",0,3.75,3.25,1,1,0.0366591
"2716",1471,1471,"[307, 561, 1132, 1207]",0,4.1,4.85,1,16,0.0116672
"2949",695,695,"[387, 731, 965, 1064]",0,4.7,3.4,1,21,0.000304839
"2950",695,695,"[387, 732, 965, 1064]",0,4.75,3.45,1,45,3.24474e-06
"2985",620,620,"[98, 251, 751, 1007]",0,4.3,4.25,1,13,0.0127181
"2997",620,620,"[101, 254, 755, 1014]",0,4.6,4.35,1,39,4.72639e-06
"3001",1471,1471,"[308, 561, 1134, 1209]",0,4.25,4.7,1,78,3.0094e-07
"3003",1471,1471,"[308, 565, 1134, 1209]",0,4.3,4.7,1,74,4.12169e-07
"3076",1471,1471,"[309, 565, 1140, 1211]",0,4.35,4.95,1,37,6.09071e-06
"3077",1471,1471,"[309, 566, 1140, 1211]",0,4.35,5,1,35,7.84885e-06
"3143",1471,1471,"[309, 567, 1140, 1211]",0,4.35,5.05,1,35,7.84885e-06
"3275",1525,1525,"[40, 198, 663, 893]",0,4.4,6.4,1,33,1.01145e-05
"3276",1525,1525,"[41, 198, 663, 893]",0,4.4,6.45,1,30,1.69616e-05
"3465",1525,1525,"[45, 205, 667, 892]",0,4.6,6.45,1,47,3.10447e-06
"3467",1525,1525,"[40, 198, 668, 892]",0,4.45,6.45,1,15,0.0118412
"3900",887,887,"[139, 390, 738, 1192]",0,5.05,2.65,1,2,0.0299937
"4090",636,636,"[4, 176, 208, 952]",0,4.95,3.2,1,51,2.17638e-06
"4117",636,636,"[4, 176, 208, 951]",0,4.95,3.15,1,33,1.01145e-05
"4121",636,636,"[8, 180, 208, 951]",0,5.05,3.2,1,97,7.80578e-08
"4166",636,636,"[9, 183, 212, 959]",0,5.15,3.65,1,45,3.24474e-06
"4176",636,636,"[5, 178, 208, 952]",0,4.95,3.35,1,3,0.0288136
"4423",695,695,"[394, 735, 969, 1071]",0,5.05,3.8,1,41,4.44706e-06
"4501",695,695,"[388, 733, 967, 1069]",0,4.9,3.7,1,16,0.0116672
"4563",2005,2005,"[501, 760, 923, 1217]",0,5.15,4.5,1,90,1.42029e-07
"4581",618,618,"[103, 256, 500, 1213]",0,4.9,4.4,1,33,1.01145e-05
"4590",2005,2005,"[502, 760, 923, 1213]",0,5.1,4.5,1,40,4.5846e-06
"4628",2005,2005,"[501, 760, 923, 1216]",0,5.15,4.45,1,42,4.31365e-06
"4664",566,566,"[239, 411, 926, 1179]",0,5.05,5.15,1,22,0.000108452
"4970",566,566,"[241, 414, 928, 1182]",0,5.05,5.65,1,37,6.09071e-06
"4979",566,566,"[241, 414, 934, 1182]",0,5.1,5.6,1,35,7.84885e-06
"5091",887,887,"[140, 401, 738, 1197]",0,5.25,2.6,1,48,2.89135e-06
"5150",887,887,"[153, 402, 742, 1197]",0,5.4,2.8,1,49,2.80461e-06
"5287",887,887,"[153, 402, 745, 1201]",0,5.5,2.75,1,18,0.00171514
"5466",887,887,"[140, 401, 737, 1198]",0,5.3,2.4,1,93,1.29626e-07
"5471",887,887,"[140, 401, 739, 1198]",0,5.35,2.35,1,51,2.17638e-06
"6040",2005,2005,"[503, 759, 937, 1220]",0,5.35,4.3,1,62,8.73329e-07
"6084",2005,2005,"[504, 761, 929, 1221]",0,5.35,4.5,1,4,0.0239357
"6128",2005,2005,"[503, 761, 939, 1221]",0,5.4,4.5,1,97,7.80578e-08
"6180",1059,1059,"[52, 378, 706, 982]",0,5.5,4.95,1,4,0.0239357
"6792",1059,1059,"[47, 378, 706, 984]",0,5.45,5.1,1,73,4.24916e-07
"6844",1059,1059,"[47, 375, 707, 988]",0,5.45,5.15,1,67,6.18521e-07
"6858",1059,1059,"[47, 380, 707, 988]",0,5.5,5.25,1,33,1.01145e-05
"6890",1059,1059,"[47, 378, 707, 992]",0,5.55,5.15,1,78,3.0094e-07
"6898",1059,1059,"[47, 383, 707, 992]",0,5.6,5.2,1,29,1.76131e-05
"6929",1324,1324,"[165, 271, 603, 1056]",0,5.75,5.3,1,3,0.0288136
"6961",1324,1324,"[154, 265, 603, 1050]",0,5.4,5.3,1,40,4.5846e-06
"6987",566,566,"[243, 415, 941, 1187]",0,5.35,5.15,1,12,0.0130881
"7054",280,280,"[155, 319, 632, 1094]",0,5.35,5.45,1,39,4.72639e-06
"7062",280,280,"[160, 314, 634, 1094]",0,5.4,5.3,1,10,0.013777
"7405",192,192,"[149, 599, 833, 1149]",0,5.4,5.65,1,64,8.21715e-07
"7410",192,192,"[149, 598, 835, 1149]",0,5.45,5.65,1,11,0.0134585
"7429",192,192,"[149, 599, 835, 1144]",0,5.4,5.65,1,75,3.99804e-07
"7448",192,192,"[149, 599, 834, 1147]",0,5.4,5.6,1,58,1.19611e-06
