"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"4608",914,914,"[149, 780, 985, 1234]",0,3.2,4.9,1,3,0.0268411
"4636",1172,1172,"[218, 624, 820, 901]",0,4.15,1.95,1,15,0.0104172
"4695",1172,1172,"[217, 620, 819, 894]",0,4.05,1.7,1,76,2.77686e-07
"4942",820,820,"[71, 670, 748, 1057]",0,4.1,2.2,1,42,5.87257e-06
"5339",1992,1992,"[711, 939, 1129, 1213]",0,4,2.7,1,56,1.10369e-06
"5347",434,434,"[302, 605, 718, 1156]",0,4.1,3.7,1,83,1.85044e-07
"5350",434,434,"[307, 605, 718, 1156]",0,4.15,3.75,1,93,7.65503e-08
"5431",434,434,"[303, 604, 718, 1154]",0,4.1,3.6,1,96,6.98654e-08
"5432",434,434,"[305, 604, 718, 1154]",0,4.15,3.5,1,60,8.05846e-07
"5442",434,434,"[307, 605, 719, 1157]",0,4.15,3.85,1,14,0.0107209
"5452",434,434,"[307, 606, 718, 1156]",0,4.15,3.8,1,56,1.10369e-06
"5865",820,820,"[75, 669, 760, 1062]",0,4.35,2.05,1,14,0.0107209
"5875",820,820,"[78, 672, 760, 1062]",0,4.45,2.1,1,64,5.88379e-07
"6152",1172,1172,"[221, 627, 826, 902]",0,4.3,2.2,1,45,3.33492e-06
"6155",1172,1172,"[221, 627, 828, 902]",0,4.35,2.15,1,44,4.33508e-06
"6192",820,820,"[78, 670, 761, 1063]",0,4.4,2.2,1,97,6.77695e-08
"6196",820,820,"[76, 671, 761, 1063]",0,4.4,2.2,1,19,0.000637299
"6350",820,820,"[77, 672, 762, 1061]",0,4.35,2.35,1,64,5.88379e-07
"6353",820,820,"[77, 673, 762, 1061]",0,4.35,2.4,1,52,1.83284e-06
"6457",101,101,"[134, 615, 770, 843]",0,4.75,2.95,1,54,1.42228e-06
"6459",101,101,"[138, 615, 770, 843]",0,4.8,2.95,1,57,1.07058e-06
"6544",101,101,"[134, 611, 764, 844]",0,4.6,3.05,1,1,0.0330189
"6696",101,101,"[135, 611, 770, 845]",0,4.7,3.15,1,66,5.53606e-07
"6698",101,101,"[139, 611, 770, 845]",0,4.75,3.15,1,68,4.29598e-07
"6700",101,101,"[135, 615, 770, 845]",0,4.75,3.1,1,81,1.96667e-07
"6814",1207,1207,"[112, 255, 652, 906]",0,4.35,3.05,1,84,1.79493e-07
"6865",1207,1207,"[116, 260, 652, 913]",0,4.5,3.2,1,73,3.68911e-07
"6878",1207,1207,"[116, 260, 654, 913]",0,4.55,3.15,1,38,9.69801e-06
"6908",101,101,"[135, 615, 770, 846]",0,4.75,3.15,1,85,1.74108e-07
"6909",101,101,"[138, 615, 770, 846]",0,4.8,3.1,1,94,7.42538e-08
"6910",101,101,"[139, 615, 770, 846]",0,4.8,3.15,1,98,6.57364e-08
"6914",101,101,"[139, 616, 770, 846]",0,4.8,3.2,1,86,1.68885e-07
"6916",101,101,"[135, 617, 770, 846]",0,4.75,3.25,1,92,7.89179e-08
"6918",101,101,"[139, 617, 770, 846]",0,4.8,3.25,1,94,7.42538e-08
"7056",101,101,"[135, 617, 770, 845]",0,4.75,3.2,1,72,3.8032e-07
"7144",1207,1207,"[117, 261, 653, 914]",0,4.5,3.4,1,36,1.54373e-05
"7208",1207,1207,"[111, 257, 652, 906]",0,4.3,3.2,1,6,0.02171
"7300",1207,1207,"[116, 260, 656, 913]",0,4.55,3.25,1,47,3.13782e-06
"7621",927,927,"[162, 531, 810, 861]",0,4.3,5.6,1,17,0.00680843
"7650",927,927,"[164, 531, 812, 861]",0,4.4,5.5,1,56,1.10369e-06
"7954",927,927,"[165, 532, 813, 862]",0,4.4,5.7,1,35,2.07766e-05
"8050",1217,1217,"[336, 830, 852, 1178]",0,4.65,5.6,1,41,6.43874e-06
"8052",1217,1217,"[340, 830, 852, 1178]",0,4.7,5.6,1,73,3.68911e-07
"8058",1217,1217,"[339, 830, 854, 1178]",0,4.75,5.5,1,70,4.04209e-07
"8470",1217,1217,"[341, 832, 855, 1180]",0,4.75,5.85,1,95,7.20262e-08
"8471",1217,1217,"[342, 832, 855, 1180]",0,4.75,5.9,1,69,4.1671e-07
"8475",1217,1217,"[342, 831, 856, 1180]",0,4.75,5.9,1,71,3.92083e-07
"8860",2025,2025,"[641, 995, 1059, 1239]",0,4.35,6.65,1,8,0.0187042
"8866",2025,2025,"[642, 991, 1058, 1243]",0,4.35,6.65,1,62,6.25337e-07
"8881",2025,2025,"[641, 991, 1058, 1238]",0,4.3,6.55,1,63,6.06576e-07
"8882",2025,2025,"[642, 991, 1058, 1238]",0,4.3,6.6,1,54,1.42228e-06
"8922",714,714,"[187, 1004, 1084, 1217]",0,4.65,6.3,1,31,4.35687e-05
"8945",714,714,"[187, 1004, 1084, 1220]",0,4.7,6.25,1,38,9.69801e-06
"8969",101,101,"[138, 619, 770, 848]",0,4.9,2.95,1,28,9.19082e-05
"9038",1398,1398,"[350, 591, 956, 1251]",0,5.05,2.95,1,23,0.000290692
"9045",1398,1398,"[351, 592, 957, 1251]",0,5.05,3.1,1,56,1.10369e-06
"9049",1398,1398,"[350, 591, 959, 1251]",0,5.1,2.95,1,92,7.89179e-08
"9064",1398,1398,"[351, 592, 957, 1252]",0,5.05,3.15,1,45,3.33492e-06
"9304",892,892,"[88, 237, 565, 1249]",0,4.95,3.6,1,1,0.0330189
"9383",1398,1398,"[352, 593, 958, 1252]",0,5.05,3.3,1,43,4.43641e-06
"9389",1398,1398,"[352, 593, 959, 1252]",0,5.1,3.2,1,69,4.1671e-07
"9679",892,892,"[89, 240, 560, 1250]",0,4.9,3.95,1,32,4.09674e-05
"9698",892,892,"[88, 233, 560, 1249]",0,4.85,3.75,1,34,2.31176e-05
"9776",1937,1937,"[56, 209, 363, 696]",0,5.15,4.4,1,80,2.0275e-07
"9814",1937,1937,"[56, 210, 362, 695]",0,5.15,4.35,1,4,0.0259728
"9823",1937,1937,"[56, 209, 363, 695]",0,5.15,4.35,1,90,1.01698e-07
"10348",714,714,"[193, 1007, 1086, 1220]",0,4.9,6.1,1,80,2.0275e-07
"10375",1217,1217,"[341, 836, 855, 1184]",0,4.85,5.85,1,10,0.0148875
"10667",714,714,"[190, 1007, 1086, 1219]",0,4.85,6.05,1,45,3.33492e-06
"10669",714,714,"[193, 1007, 1086, 1219]",0,4.9,6.05,1,62,6.25337e-07
"10775",714,714,"[193, 1010, 1089, 1222]",0,5.1,5.9,1,2,0.0277954
"10911",985,985,"[59, 786, 943, 1194]",0,5.75,2.25,1,38,9.69801e-06
"10947",1398,1398,"[357, 600, 961, 1265]",0,5.35,3.45,1,16,0.0101103
"11003",892,892,"[95, 244, 572, 1262]",0,5.25,4.1,1,20,0.000387422
"11013",1937,1937,"[57, 209, 367, 695]",0,5.25,4.25,1,94,7.42538e-08
"11071",1937,1937,"[57, 214, 367, 696]",0,5.3,4.35,1,27,0.000103769
"11482",985,985,"[63, 792, 949, 1200]",0,5.95,2.65,1,11,0.0143254
"11506",985,985,"[65, 793, 948, 1199]",0,6.05,2.4,1,49,2.43495e-06
"11603",231,231,"[107, 389, 987, 1175]",0,6.1,3.1,1,44,4.33508e-06
"11604",231,231,"[108, 389, 987, 1175]",0,6.1,3.15,1,63,6.06576e-07
"11622",231,231,"[108, 389, 987, 1174]",0,6.1,3.1,1,25,0.000145248
"11638",231,231,"[100, 387, 987, 1172]",0,5.9,3.15,1,96,6.98654e-08
"11644",231,231,"[107, 389, 987, 1172]",0,6.05,3.1,1,40,6.94219e-06
"11705",231,231,"[101, 388, 987, 1172]",0,5.9,3.25,1,13,0.0129449
"11724",1755,1755,"[401, 580, 887, 1108]",0,6.15,4.65,1,65,5.70728e-07
"11740",871,871,"[421, 666, 1017, 1028]",0,6.05,4.6,1,96,6.98654e-08
"11845",871,871,"[416, 663, 1017, 1022]",0,5.85,4.65,1,12,0.0135286
"11949",871,871,"[421, 667, 1017, 1021]",0,5.95,4.65,1,60,8.05846e-07
"12012",871,871,"[421, 663, 1017, 1024]",0,5.95,4.6,1,46,3.23487e-06
"12017",871,871,"[421, 666, 1017, 1024]",0,6,4.55,1,43,4.43641e-06
"12125",871,871,"[420, 664, 1017, 1025]",0,5.95,4.65,1,97,6.77695e-08
"12145",871,871,"[421, 668, 1017, 1025]",0,6,4.7,1,54,1.42228e-06
"12385",1920,1920,"[180, 250, 396, 633]",0,6.15,6.5,1,9,0.0180398
"12422",1635,1635,"[277, 328, 795, 1075]",0,6.5,4.1,1,62,6.25337e-07
"12481",1635,1635,"[277, 328, 794, 1076]",0,6.5,4.1,1,78,2.61275e-07
"12571",1635,1635,"[280, 332, 798, 1078]",0,6.7,4.1,1,10,0.0148875
"12578",1635,1635,"[277, 328, 801, 1078]",0,6.65,4.05,1,18,0.0010006
"12686",1635,1635,"[281, 333, 800, 1076]",0,6.65,4.35,1,88,1.31054e-07
"12707",1635,1635,"[281, 333, 800, 1080]",0,6.7,4.4,1,51,1.88952e-06
"12716",1755,1755,"[403, 582, 890, 1116]",0,6.55,4.45,1,12,0.0135286
"12743",1755,1755,"[407, 584, 892, 1116]",0,6.7,4.45,1,73,3.68911e-07
"12799",1755,1755,"[407, 583, 891, 1117]",0,6.6,4.6,1,35,2.07766e-05
"12826",1755,1755,"[409, 584, 892, 1117]",0,6.7,4.6,1,44,4.33508e-06
"12922",1755,1755,"[404, 584, 891, 1114]",0,6.55,4.6,1,95,7.20262e-08
"12944",1755,1755,"[407, 584, 892, 1114]",0,6.65,4.5,1,78,2.61275e-07
"12946",1755,1755,"[409, 584, 892, 1114]",0,6.65,4.6,1,57,1.07058e-06
"13010",1755,1755,"[404, 583, 891, 1115]",0,6.5,4.7,1,22,0.000295998
"13115",1920,1920,"[183, 251, 394, 631]",0,6.3,6.25,1,86,1.68885e-07
"13157",1920,1920,"[184, 251, 395, 634]",0,6.35,6.35,1,45,3.33492e-06
"13184",1920,1920,"[183, 251, 394, 632]",0,6.3,6.3,1,63,6.06576e-07
"13395",1635,1635,"[284, 335, 802, 1083]",0,6.9,4.15,1,96,6.98654e-08
"13397",1635,1635,"[280, 335, 805, 1083]",0,6.9,4.15,1,99,6.37643e-08
"13399",1635,1635,"[284, 335, 805, 1083]",0,6.95,4.15,1,58,1.03846e-06
