"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"24",694,694,"[420, 527, 822, 1090]",0,2.5,4.5,1,22,0.000474846
"55",694,694,"[421, 528, 821, 1092]",0,2.65,4.35,1,54,2.46214e-06
"67",694,694,"[421, 528, 822, 1092]",0,2.65,4.4,1,53,2.53829e-06
"97",694,694,"[417, 527, 821, 1093]",0,2.5,4.4,1,7,0.0205219
"120",694,694,"[421, 528, 822, 1093]",0,2.65,4.45,1,59,1.68673e-06
"253",1128,1128,"[143, 282, 406, 1032]",0,2.05,6.4,1,20,0.00121028
"304",1128,1128,"[146, 283, 405, 1033]",0,2.15,6.35,1,86,2.33235e-07
"305",1128,1128,"[148, 283, 405, 1033]",0,2.2,6.3,1,60,1.63613e-06
"380",1128,1128,"[146, 283, 409, 1033]",0,2.2,6.4,1,92,1.60229e-07
"645",1128,1128,"[145, 282, 408, 1035]",0,2.25,6.25,1,55,2.31016e-06
"1191",1128,1128,"[151, 286, 408, 1038]",0,2.45,6.35,1,94,1.24338e-07
"1294",1128,1128,"[149, 286, 413, 1038]",0,2.45,6.45,1,9,0.017943
"1295",1128,1128,"[151, 286, 413, 1038]",0,2.5,6.4,1,72,6.36845e-07
"1550",1015,1015,"[301, 518, 915, 997]",0,3.05,3.45,1,16,0.00945265
"2109",694,694,"[421, 529, 821, 1093]",0,2.7,4.4,1,72,6.36845e-07
"2121",694,694,"[421, 529, 821, 1096]",0,2.75,4.35,1,58,1.7389e-06
"2149",1128,1128,"[152, 298, 416, 1043]",0,2.8,6.5,1,25,0.000140622
"2232",1966,1966,"[555, 762, 871, 1005]",0,3.6,3.3,1,91,1.65185e-07
"2255",1966,1966,"[555, 762, 871, 1009]",0,3.65,3.35,1,97,9.35916e-08
"2257",1966,1966,"[551, 763, 871, 1009]",0,3.6,3.4,1,70,6.76847e-07
"2269",1966,1966,"[551, 763, 868, 1011]",0,3.6,3.4,1,40,8.12377e-06
"2340",363,363,"[49, 169, 496, 1103]",0,3.25,3.4,1,15,0.0108092
"2428",363,363,"[50, 172, 495, 1107]",0,3.4,3.2,1,89,2.12867e-07
"2486",363,363,"[58, 172, 499, 1107]",0,3.6,3.3,1,40,8.12377e-06
"2498",363,363,"[51, 168, 496, 1108]",0,3.35,3.35,1,34,2.30562e-05
"2646",1966,1966,"[555, 762, 875, 1011]",0,3.75,3.4,1,62,1.26964e-06
"2714",194,194,"[182, 660, 880, 969]",0,3.3,3.85,1,13,0.0135834
"2739",194,194,"[179, 657, 881, 969]",0,3.2,4,1,86,2.33235e-07
"2811",194,194,"[179, 657, 885, 969]",0,3.25,4,1,75,4.79366e-07
"2812",194,194,"[183, 657, 885, 969]",0,3.3,4,1,75,4.79366e-07
"3000",1015,1015,"[311, 518, 920, 999]",0,3.15,3.65,1,69,6.9778e-07
"3009",1015,1015,"[311, 523, 920, 999]",0,3.2,3.7,1,80,3.39504e-07
"3036",1015,1015,"[311, 518, 920, 1002]",0,3.2,3.6,1,36,1.55996e-05
"3052",1966,1966,"[551, 763, 872, 1006]",0,3.55,3.45,1,43,5.9081e-06
"3154",1015,1015,"[311, 523, 920, 1003]",0,3.25,3.7,1,32,3.41201e-05
"3274",1015,1015,"[311, 518, 920, 1007]",0,3.25,3.65,1,96,9.64862e-08
"3885",909,909,"[191, 646, 968, 1016]",0,3.3,6.5,1,87,2.26238e-07
"3984",909,909,"[192, 646, 968, 1018]",0,3.35,6.55,1,18,0.00781899
"4045",154,154,"[307, 355, 475, 843]",0,3.15,6.65,1,50,3.37215e-06
"4046",154,154,"[309, 357, 474, 844]",0,3.1,7,1,1,0.0441982
"4047",154,154,"[312, 357, 474, 844]",0,3.15,7,1,79,3.50004e-07
"4155",909,909,"[192, 651, 968, 1017]",0,3.35,6.65,1,71,6.56542e-07
"4305",154,154,"[313, 361, 482, 853]",0,3.45,7.05,1,40,8.12377e-06
"4317",1944,1944,"[85, 114, 315, 379]",0,3.95,2.9,1,13,0.0135834
"4372",1944,1944,"[84, 114, 315, 378]",0,3.95,2.8,1,69,6.9778e-07
"4377",1944,1944,"[87, 114, 316, 378]",0,4.05,2.75,1,75,4.79366e-07
"4389",1944,1944,"[87, 114, 316, 383]",0,4.1,2.8,1,29,5.3762e-05
"4426",984,984,"[60, 742, 936, 1023]",0,4.05,2.95,1,98,9.07838e-08
"4784",1726,1726,"[27, 385, 712, 1020]",0,3.85,3.2,1,91,1.65185e-07
"4917",984,984,"[64, 743, 939, 1024]",0,4.15,3.1,1,2,0.0316397
"4939",1966,1966,"[555, 767, 871, 1009]",0,3.7,3.4,1,4,0.027345
"4945",1966,1966,"[555, 762, 876, 1009]",0,3.75,3.35,1,58,1.7389e-06
"5031",1726,1726,"[32, 388, 713, 1021]",0,3.95,3.35,1,79,3.50004e-07
"5264",1726,1726,"[32, 388, 716, 1029]",0,4.1,3.45,1,10,0.0155426
"5558",1726,1726,"[27, 386, 713, 1021]",0,3.85,3.35,1,30,4.52719e-05
"5829",1719,1719,"[112, 213, 571, 770]",0,4.05,6.3,1,46,4.61851e-06
"5831",1719,1719,"[112, 214, 571, 770]",0,4.05,6.35,1,42,6.13874e-06
"5864",491,491,"[92, 267, 479, 677]",0,3.85,6.35,1,27,7.81281e-05
"5866",491,491,"[94, 267, 479, 677]",0,3.85,6.45,1,29,5.3762e-05
"5907",491,491,"[99, 271, 487, 677]",0,4.1,6.35,1,9,0.017943
"6562",1633,1633,"[3, 133, 675, 1067]",0,4.15,6.15,1,24,0.000191252
"6648",1719,1719,"[106, 209, 572, 761]",0,3.7,6.6,1,98,9.07838e-08
"6652",1719,1719,"[106, 211, 572, 761]",0,3.75,6.55,1,12,0.0146456
"6884",1633,1633,"[1, 134, 676, 1066]",0,4.05,6.35,1,98,9.07838e-08
"6896",1633,1633,"[1, 134, 681, 1066]",0,4.1,6.4,1,2,0.0316397
"6919",491,491,"[98, 272, 488, 677]",0,4.05,6.6,1,92,1.60229e-07
"6937",491,491,"[98, 272, 489, 677]",0,4.05,6.65,1,91,1.65185e-07
"6955",1719,1719,"[110, 212, 573, 769]",0,3.9,6.6,1,92,1.60229e-07
"7019",491,491,"[97, 273, 488, 681]",0,4.1,6.6,1,44,5.23231e-06
"7053",1628,1628,"[273, 367, 691, 860]",0,4.15,6.8,1,27,7.81281e-05
"7074",1628,1628,"[274, 367, 692, 860]",0,4.15,6.9,1,80,3.39504e-07
"7350",984,984,"[64, 746, 940, 1030]",0,4.3,3.15,1,81,3.29318e-07
"7392",984,984,"[64, 746, 944, 1030]",0,4.35,3.15,1,87,2.26238e-07
"7475",984,984,"[66, 749, 946, 1027]",0,4.45,3.05,1,42,6.13874e-06
"7507",1726,1726,"[37, 394, 722, 1029]",0,4.4,3.4,1,51,3.27099e-06
"7694",698,698,"[431, 549, 596, 889]",0,4.6,4.85,1,66,9.27012e-07
"7714",698,698,"[432, 549, 599, 889]",0,4.65,4.95,1,78,3.60829e-07
"7747",698,698,"[432, 549, 599, 891]",0,4.7,5,1,3,0.0298902
"7751",698,698,"[432, 550, 597, 890]",0,4.6,5.05,1,66,9.27012e-07
"7799",491,491,"[103, 276, 491, 685]",0,4.35,6.5,1,21,0.000485691
"7841",491,491,"[102, 275, 490, 681]",0,4.3,6.35,1,81,3.29318e-07
"8184",1633,1633,"[3, 141, 680, 1067]",0,4.25,6.2,1,27,7.81281e-05
"8192",1633,1633,"[3, 141, 681, 1067]",0,4.25,6.25,1,75,4.79366e-07
"8229",1633,1633,"[3, 141, 685, 1067]",0,4.3,6.25,1,91,1.65185e-07
"8647",614,614,"[39, 230, 694, 932]",0,4.55,6.85,1,77,3.71988e-07
"8724",614,614,"[47, 230, 699, 932]",0,4.75,6.9,1,47,4.47996e-06
"8807",1628,1628,"[278, 372, 694, 860]",0,4.35,6.85,1,73,6.1774e-07
"8851",614,614,"[42, 228, 694, 928]",0,4.5,6.85,1,5,0.0255526
"9445",1628,1628,"[279, 369, 694, 861]",0,4.4,6.6,1,16,0.00945265
"9695",614,614,"[39, 230, 697, 927]",0,4.55,6.8,1,64,1.1946e-06
"9937",614,614,"[45, 231, 699, 934]",0,4.85,6.7,1,94,1.24338e-07
"9977",366,366,"[21, 225, 792, 909]",0,5.75,6.35,1,62,1.26964e-06
"9994",366,366,"[19, 216, 792, 907]",0,5.55,6.15,1,48,4.34556e-06
"10030",366,366,"[25, 224, 792, 911]",0,5.9,6.3,1,17,0.00902513
"10036",366,366,"[25, 224, 793, 911]",0,5.9,6.35,1,23,0.000286665
"10153",434,434,"[349, 503, 577, 990]",0,6.6,2.25,1,8,0.0186029
"10159",434,434,"[349, 506, 577, 990]",0,6.65,2.2,1,83,3.09856e-07
"10195",434,434,"[349, 506, 581, 990]",0,6.7,2.2,1,82,3.19439e-07
"10206",1996,1996,"[636, 688, 854, 1077]",0,6.55,2.95,1,19,0.00463031
"10345",1199,1199,"[72, 257, 449, 702]",0,6.65,6,1,71,6.56542e-07
"10525",1607,1607,"[252, 736, 799, 1080]",0,6.4,5.65,1,36,1.55996e-05
"10595",1143,1143,"[153, 455, 756, 816]",0,6.65,5.9,1,34,2.30562e-05
"10655",1143,1143,"[154, 455, 759, 816]",0,6.7,5.95,1,87,2.26238e-07
"10657",1143,1143,"[157, 455, 759, 816]",0,6.75,5.95,1,67,8.99202e-07
"10784",1607,1607,"[255, 740, 805, 1086]",0,6.8,5.6,1,13,0.0135834
"11056",1199,1199,"[73, 262, 456, 704]",0,6.75,6.25,1,13,0.0135834
"11075",1199,1199,"[73, 257, 456, 703]",0,6.7,6.15,1,89,2.12867e-07
"11458",1319,1319,"[201, 590, 668, 952]",0,6.6,6.85,1,11,0.0151233
"11479",1319,1319,"[200, 586, 670, 952]",0,6.6,6.7,1,86,2.33235e-07
"11481",1319,1319,"[203, 589, 670, 952]",0,6.7,6.7,1,66,9.27012e-07
"11642",1319,1319,"[200, 586, 670, 950]",0,6.6,6.6,1,79,3.50004e-07
"11767",434,434,"[351, 509, 580, 991]",0,6.9,2,1,45,4.76135e-06
"11783",434,434,"[351, 509, 582, 991]",0,6.95,1.95,1,43,5.9081e-06
"11790",434,434,"[351, 509, 583, 991]",0,6.95,2,1,38,1.17097e-05
"11891",1199,1199,"[78, 264, 467, 709]",0,7.15,5.95,1,92,1.60229e-07
"12054",1143,1143,"[163, 463, 760, 819]",0,7.05,5.7,1,66,9.27012e-07
"12172",1143,1143,"[160, 463, 757, 815]",0,6.9,5.65,1,6,0.0216759
"12405",1199,1199,"[79, 264, 465, 705]",0,7.05,6.05,1,31,3.69459e-05
"12447",1199,1199,"[79, 265, 466, 711]",0,7.1,6.25,1,73,6.1774e-07
