"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"200",1764,1764,"[112, 236, 425, 605]",0,2.8,2.25,1,66,6.31326e-07
"291",1764,1764,"[111, 233, 421, 602]",0,2.6,2.15,1,82,2.63778e-07
"695",1459,1459,"[139, 252, 497, 1181]",0,2.15,2.45,1,48,2.96213e-06
"748",1459,1459,"[139, 252, 501, 1181]",0,2.2,2.45,1,58,1.18425e-06
"853",1459,1459,"[138, 251, 500, 1184]",0,2.25,2.25,1,11,0.014582
"1473",1617,1617,"[286, 472, 870, 1066]",0,2.35,6.4,1,43,5.20272e-06
"1570",1617,1617,"[286, 476, 870, 1069]",0,2.45,6.4,1,90,1.4062e-07
"1868",1617,1617,"[291, 473, 874, 1072]",0,2.55,6.55,1,11,0.014582
"2162",1764,1764,"[117, 240, 430, 605]",0,2.95,2.35,1,97,7.72836e-08
"2171",1764,1764,"[116, 236, 423, 602]",0,2.8,2.05,1,96,7.96738e-08
"2189",1764,1764,"[116, 236, 427, 602]",0,2.85,2.05,1,72,3.57702e-07
"2260",1764,1764,"[117, 237, 425, 604]",0,2.85,2.3,1,13,0.013599
"2299",1764,1764,"[116, 240, 427, 604]",0,2.95,2.1,1,74,3.36561e-07
"2300",1764,1764,"[117, 240, 427, 604]",0,2.95,2.15,1,98,7.49651e-08
"2587",1764,1764,"[120, 240, 427, 607]",0,3.05,2.2,1,39,7.6809e-06
"2691",1764,1764,"[117, 240, 430, 607]",0,3,2.35,1,64,6.70981e-07
"2846",1764,1764,"[118, 241, 430, 609]",0,3,2.55,1,73,3.46971e-07
"3070",1617,1617,"[294, 476, 876, 1072]",0,2.7,6.4,1,79,2.89017e-07
"3238",859,859,"[25, 260, 915, 924]",0,3.2,2.75,1,36,1.21078e-05
"3326",859,859,"[28, 262, 915, 926]",0,3.4,2.6,1,12,0.0141887
"3335",859,859,"[25, 261, 917, 926]",0,3.35,2.6,1,68,5.94015e-07
"3770",1281,1281,"[185, 623, 743, 945]",0,3.6,3.55,1,54,1.62195e-06
"3772",1281,1281,"[189, 623, 743, 945]",0,3.65,3.6,1,55,1.5733e-06
"3774",1281,1281,"[186, 624, 743, 945]",0,3.65,3.6,1,29,3.07137e-05
"3775",1281,1281,"[189, 624, 743, 945]",0,3.7,3.6,1,56,1.5261e-06
"3856",1288,1288,"[187, 539, 620, 919]",0,3.75,3.05,1,33,1.65292e-05
"3948",962,962,"[223, 437, 747, 806]",0,4.1,3.05,1,61,8.91409e-07
"4024",1974,1974,"[539, 653, 1023, 1095]",0,4.15,3.05,1,38,8.66353e-06
"4164",1281,1281,"[188, 621, 744, 946]",0,3.75,3.25,1,3,0.0295979
"4178",962,962,"[223, 437, 745, 806]",0,4.05,3.15,1,30,2.91266e-05
"4460",1974,1974,"[540, 653, 1023, 1096]",0,4.15,3.15,1,44,4.54198e-06
"4461",1974,1974,"[543, 653, 1023, 1096]",0,4.2,3.1,1,92,1.09122e-07
"4483",675,675,"[42, 552, 672, 770]",0,3.8,5.75,1,24,8.41377e-05
"4485",675,675,"[42, 552, 674, 770]",0,3.85,5.75,1,5,0.0246656
"4489",675,675,"[42, 552, 672, 775]",0,3.85,5.8,1,21,0.000238857
"4492",675,675,"[42, 552, 672, 772]",0,3.8,5.85,1,95,8.21379e-08
"4932",3,3,"[68, 337, 357, 983]",0,4.6,2.55,1,8,0.0205938
"4950",3,3,"[67, 331, 351, 981]",0,4.45,2.25,1,31,2.18408e-05
"4988",3,3,"[71, 332, 352, 981]",0,4.5,2.4,1,95,8.21379e-08
"4992",3,3,"[68, 333, 352, 981]",0,4.45,2.45,1,77,3.07171e-07
"5009",3,3,"[71, 336, 352, 981]",0,4.55,2.4,1,86,1.92594e-07
"5015",3,3,"[71, 337, 352, 981]",0,4.55,2.45,1,75,3.26465e-07
"5627",962,962,"[228, 439, 756, 809]",0,4.35,3.2,1,15,0.0106408
"5901",962,962,"[227, 439, 752, 810]",0,4.3,3.2,1,50,2.82105e-06
"5918",962,962,"[231, 439, 757, 810]",0,4.4,3.3,1,58,1.18425e-06
"5987",1618,1618,"[301, 561, 792, 1088]",0,4.35,3.45,1,10,0.0152549
"6027",1618,1618,"[301, 561, 792, 1090]",0,4.4,3.4,1,99,7.27161e-08
"6205",1618,1618,"[300, 560, 791, 1089]",0,4.35,3.25,1,86,1.92594e-07
"6207",1618,1618,"[304, 560, 791, 1089]",0,4.4,3.25,1,52,2.23236e-06
"6208",1618,1618,"[305, 560, 791, 1089]",0,4.4,3.3,1,54,1.62195e-06
"6478",1974,1974,"[543, 653, 1026, 1096]",0,4.25,3.15,1,99,7.27161e-08
"6487",1974,1974,"[543, 658, 1026, 1096]",0,4.3,3.2,1,78,2.97955e-07
"6510",1974,1974,"[546, 657, 1025, 1097]",0,4.4,3.1,1,9,0.0167528
"6628",227,227,"[84, 307, 662, 1102]",0,4.6,4.4,1,67,6.12387e-07
"6650",227,227,"[84, 310, 662, 1107]",0,4.7,4.4,1,28,3.34301e-05
"6672",949,949,"[44, 277, 505, 848]",0,4.95,2.5,1,41,5.92675e-06
"6982",1394,1394,"[378, 632, 714, 1146]",0,5.1,3.95,1,11,0.014582
"6998",1394,1394,"[372, 633, 715, 1146]",0,5.05,4.1,1,94,8.46783e-08
"6999",1394,1394,"[373, 633, 715, 1146]",0,5.05,4.15,1,48,2.96213e-06
"7042",1394,1394,"[372, 633, 719, 1146]",0,5.1,4.1,1,89,1.4497e-07
"7043",1394,1394,"[373, 633, 719, 1146]",0,5.1,4.15,1,42,5.74894e-06
"7289",227,227,"[87, 314, 668, 1121]",0,5.05,4.5,1,99,7.27161e-08
"7291",227,227,"[87, 313, 669, 1121]",0,5.05,4.5,1,16,0.009999
"7746",952,952,"[12, 171, 342, 1078]",0,5.65,2.25,1,61,8.91409e-07
"7936",949,949,"[53, 283, 510, 851]",0,5.4,2.65,1,6,0.022546
"7951",949,949,"[49, 284, 511, 851]",0,5.35,2.75,1,61,8.91409e-07
"7952",949,949,"[52, 284, 511, 851]",0,5.4,2.7,1,62,8.64667e-07
