"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"4056",330,330,"[303, 383, 962, 1250]",0,3.4,3.1,1,74,3.7317e-07
"4178",1131,1131,"[143, 339, 460, 1183]",0,3.4,4.15,1,71,6.01111e-07
"4232",1131,1131,"[148, 339, 463, 1184]",0,3.5,4.25,1,22,0.000361946
"4439",1131,1131,"[140, 336, 457, 1179]",0,3.15,4.15,1,63,9.29957e-07
"4441",1131,1131,"[144, 336, 457, 1179]",0,3.2,4.2,1,67,6.78997e-07
"4473",1131,1131,"[143, 337, 460, 1179]",0,3.3,4.1,1,10,0.0157517
"4780",924,924,"[152, 488, 689, 882]",0,3.25,5.6,1,17,0.0122625
"4781",924,924,"[154, 488, 689, 882]",0,3.3,5.6,1,42,8.23589e-06
"4794",924,924,"[152, 490, 692, 885]",0,3.4,5.6,1,46,4.95945e-06
"4795",924,924,"[153, 490, 692, 885]",0,3.45,5.55,1,57,1.64133e-06
"4956",1312,1312,"[179, 731, 1101, 1273]",0,3.4,6.15,1,89,1.32568e-07
"4994",1312,1312,"[179, 731, 1101, 1284]",0,3.45,6.15,1,20,0.00494858
"5031",1312,1312,"[182, 731, 1101, 1272]",0,3.45,6.05,1,71,6.01111e-07
"5032",1312,1312,"[183, 731, 1101, 1272]",0,3.45,6.1,1,48,3.84854e-06
"5127",725,725,"[205, 513, 616, 995]",0,3.85,3.55,1,17,0.0122625
"5277",725,725,"[211, 518, 618, 999]",0,4.2,3.8,1,96,8.83401e-08
"5378",1112,1112,"[27, 124, 737, 1280]",0,3.85,5.45,1,2,0.0383907
"5382",1112,1112,"[23, 124, 741, 1280]",0,3.85,5.35,1,87,1.40894e-07
"5423",1112,1112,"[26, 125, 741, 1288]",0,3.95,5.4,1,65,7.21647e-07
"5531",672,672,"[32, 700, 743, 878]",0,4.1,5.7,1,27,9.13832e-05
"5607",533,533,"[55, 361, 880, 1194]",0,4.15,5.9,1,4,0.0290789
"5622",533,533,"[54, 351, 877, 1190]",0,3.85,5.65,1,24,0.00022272
"5632",533,533,"[55, 361, 880, 1191]",0,4.1,5.9,1,46,4.95945e-06
"5668",1112,1112,"[27, 125, 743, 1289]",0,3.95,5.6,1,34,2.01117e-05
"5746",725,725,"[211, 518, 617, 1003]",0,4.25,3.75,1,31,4.29272e-05
"6289",725,725,"[212, 520, 635, 1002]",0,4.5,3.6,1,27,9.13832e-05
"6295",1670,1670,"[72, 507, 977, 1016]",0,4.6,4.7,1,66,6.99997e-07
"6310",1670,1670,"[72, 507, 977, 1022]",0,4.7,4.7,1,42,8.23589e-06
"6427",1670,1670,"[70, 507, 979, 1018]",0,4.55,4.95,1,49,3.73308e-06
"6442",1670,1670,"[70, 501, 975, 1020]",0,4.45,4.85,1,8,0.0162222
"6505",1670,1670,"[70, 507, 979, 1020]",0,4.6,4.9,1,84,1.8718e-07
"6621",1670,1670,"[72, 507, 977, 1023]",0,4.7,4.75,1,65,7.21647e-07
"6864",926,926,"[170, 642, 807, 1010]",0,4.7,5.15,1,23,0.000285193
"6903",926,926,"[169, 634, 797, 1005]",0,4.45,5.55,1,77,2.80892e-07
"7223",1768,1768,"[132, 253, 450, 524]",0,4.3,6.5,1,7,0.0186291
"7305",1768,1768,"[136, 254, 453, 527]",0,4.5,6.4,1,54,2.6439e-06
"7337",1768,1768,"[133, 253, 451, 524]",0,4.3,6.6,1,79,2.64292e-07
"7339",1768,1768,"[137, 253, 451, 524]",0,4.35,6.6,1,75,3.61975e-07
"7422",1495,1495,"[62, 293, 394, 790]",0,4.5,6.85,1,28,8.47607e-05
"7433",1495,1495,"[62, 294, 395, 790]",0,4.5,6.95,1,65,7.21647e-07
"7436",1495,1495,"[66, 297, 395, 790]",0,4.6,6.95,1,36,1.43697e-05
"7437",1495,1495,"[69, 297, 395, 790]",0,4.65,7,1,67,6.78997e-07
"7442",1495,1495,"[66, 297, 398, 790]",0,4.65,6.95,1,99,8.06256e-08
"7443",1495,1495,"[69, 297, 398, 790]",0,4.7,7,1,85,1.81565e-07
"7610",1495,1495,"[69, 297, 396, 805]",0,4.7,7.1,1,12,0.0150043
"7611",1495,1495,"[69, 298, 396, 805]",0,4.7,7.15,1,98,8.31192e-08
"7639",1110,1110,"[97, 406, 905, 1128]",0,4.85,1.85,1,77,2.80892e-07
"7646",1110,1110,"[97, 407, 905, 1132]",0,4.9,1.9,1,15,0.012868
"7656",1110,1110,"[99, 408, 907, 1131]",0,4.85,2.3,1,48,3.84854e-06
"7672",1110,1110,"[98, 408, 906, 1129]",0,4.85,2.1,1,51,2.89687e-06
"7721",1110,1110,"[98, 407, 906, 1133]",0,4.9,2.05,1,98,8.31192e-08
"7890",1670,1670,"[74, 509, 980, 1023]",0,4.85,4.65,1,88,1.36668e-07
"7969",926,926,"[172, 653, 808, 1015]",0,4.85,5.4,1,58,1.59209e-06
"7970",926,926,"[172, 653, 809, 1015]",0,4.85,5.45,1,1,0.043666
"8057",331,331,"[85, 315, 937, 1123]",0,5.5,3.95,1,84,1.8718e-07
"8062",331,331,"[85, 319, 937, 1123]",0,5.6,3.95,1,89,1.32568e-07
"8063",331,331,"[89, 319, 937, 1123]",0,5.65,3.95,1,21,0.00285358
"8107",331,331,"[86, 315, 937, 1124]",0,5.5,4.05,1,53,2.72567e-06
"8109",331,331,"[86, 316, 937, 1124]",0,5.5,4.1,1,68,6.58627e-07
"8177",331,331,"[81, 316, 928, 1117]",0,5.3,4.1,1,3,0.0369858
"8274",331,331,"[82, 316, 939, 1122]",0,5.4,4.3,1,29,6.46722e-05
"8817",1731,1731,"[52, 227, 417, 1095]",0,5.6,5.05,1,63,9.29957e-07
"8827",1731,1731,"[52, 230, 417, 1095]",0,5.65,5.05,1,59,1.54433e-06
"8893",1731,1731,"[50, 231, 419, 1095]",0,5.6,5.25,1,9,0.0159561
"9142",850,850,"[283, 425, 603, 769]",0,6.1,4.5,1,66,6.99997e-07
"9198",850,850,"[283, 426, 604, 769]",0,6.1,4.6,1,48,3.84854e-06
"9224",850,850,"[284, 426, 604, 770]",0,6.1,4.7,1,40,9.7665e-06
"9356",1501,1501,"[333, 366, 577, 899]",0,6.7,3.6,1,74,3.7317e-07
"9357",1501,1501,"[333, 366, 579, 899]",0,6.75,3.55,1,19,0.00982157
"9453",850,850,"[290, 433, 606, 772]",0,6.4,4.55,1,11,0.0153429
"9506",504,504,"[17, 374, 563, 763]",0,6.4,4.95,1,77,2.80892e-07
"9633",504,504,"[17, 374, 563, 759]",0,6.35,4.95,1,74,3.7317e-07
"9889",504,504,"[18, 373, 562, 762]",0,6.45,4.7,1,11,0.0153429
"9918",504,504,"[17, 374, 563, 762]",0,6.4,4.9,1,87,1.40894e-07
"10115",2018,2018,"[481, 675, 966, 1224]",0,6.65,5.45,1,68,6.58627e-07
"10135",2018,2018,"[481, 675, 969, 1220]",0,6.65,5.35,1,18,0.0106972
"10190",2018,2018,"[480, 675, 965, 1223]",0,6.65,5.3,1,59,1.54433e-06
"10212",2018,2018,"[480, 675, 969, 1223]",0,6.7,5.3,1,52,2.80996e-06
"10337",2018,2018,"[479, 675, 964, 1222]",0,6.65,5.15,1,23,0.000285193
"10745",1465,1465,"[277, 441, 708, 844]",0,6.4,5.75,1,18,0.0106972
"10763",1465,1465,"[277, 442, 709, 844]",0,6.4,5.85,1,74,3.7317e-07
"10766",1465,1465,"[277, 445, 709, 844]",0,6.45,5.85,1,78,2.72466e-07
