"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"11596",578,578,"[269, 617, 1086, 1158]",0,5.85,2.45,1,68,7.03638e-07
"11607",578,578,"[269, 618, 1087, 1158]",0,5.85,2.55,1,42,7.30298e-06
"11703",1537,1537,"[306, 392, 654, 1153]",0,5.85,2.25,1,55,1.86364e-06
"11817",508,508,"[46, 248, 924, 1033]",0,5.55,2.85,1,40,1.01704e-05
"12017",1537,1537,"[306, 392, 654, 1155]",0,5.85,2.35,1,34,2.8714e-05
"12191",1537,1537,"[303, 390, 652, 1148]",0,5.55,2.55,1,9,0.0188685
"12229",1024,1024,"[338, 461, 758, 1189]",0,5.7,4.35,1,37,1.49376e-05
"12307",1024,1024,"[344, 461, 761, 1192]",0,5.85,4.45,1,62,1.02424e-06
"12381",1024,1024,"[345, 461, 758, 1189]",0,5.75,4.45,1,17,0.0138993
"12394",1024,1024,"[340, 461, 751, 1186]",0,5.55,4.45,1,35,2.77671e-05
"12447",301,301,"[67, 144, 395, 967]",0,5.75,5.3,1,15,0.014599
"12480",301,301,"[72, 145, 397, 968]",0,5.9,5.4,1,46,4.25119e-06
"12487",301,301,"[72, 146, 398, 968]",0,5.9,5.5,1,54,1.92128e-06
"12501",1955,1955,"[649, 806, 890, 1110]",0,5.6,5.85,1,23,0.000174221
"13086",804,804,"[5, 103, 605, 1007]",0,6.4,3.95,1,60,1.08857e-06
"13089",804,804,"[5, 106, 605, 1007]",0,6.45,3.95,1,68,7.03638e-07
"13157",804,804,"[4, 103, 605, 1006]",0,6.4,3.85,1,54,1.92128e-06
"13174",804,804,"[4, 103, 606, 1006]",0,6.4,3.9,1,33,2.90481e-05
"13210",2053,2053,"[544, 811, 930, 979]",0,6.1,6.5,1,63,9.9351e-07
"13266",2053,2053,"[545, 812, 931, 980]",0,6.1,6.7,1,42,7.30298e-06
"13383",1575,1575,"[408, 486, 701, 987]",0,6.55,6.5,1,3,0.025333
"13408",1575,1575,"[409, 486, 701, 984]",0,6.5,6.6,1,54,1.92128e-06
"13461",2053,2053,"[546, 816, 934, 984]",0,6.3,6.7,1,46,4.25119e-06
"13515",2053,2053,"[546, 811, 934, 985]",0,6.25,6.7,1,16,0.0142168
"13725",804,804,"[8, 104, 605, 1012]",0,6.6,3.7,1,14,0.0152166
"14107",1575,1575,"[409, 489, 705, 989]",0,6.65,6.75,1,60,1.08857e-06
"14173",1575,1575,"[410, 489, 705, 991]",0,6.7,6.75,1,37,1.49376e-05
