"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"3299",1175,1175,"[199, 864, 1047, 1139]",0,3.8,5.05,1,57,8.42344e-07
"3343",539,539,"[212, 258, 394, 748]",0,3.4,5.3,1,58,8.17074e-07
"3346",539,539,"[214, 258, 397, 748]",0,3.55,5.25,1,59,7.92562e-07
"3547",1285,1285,"[166, 649, 895, 1114]",0,3.45,5.3,1,81,1.5474e-07
"3599",1285,1285,"[172, 649, 899, 1114]",0,3.55,5.45,1,83,1.45595e-07
"3727",1285,1285,"[172, 659, 900, 1116]",0,3.65,5.65,1,57,8.42344e-07
"3756",1285,1285,"[169, 645, 891, 1113]",0,3.25,5.65,1,35,7.69069e-06
"3827",1285,1285,"[168, 649, 894, 1113]",0,3.35,5.55,1,13,0.0105897
"3973",1285,1285,"[168, 641, 894, 1115]",0,3.3,5.6,1,82,1.50098e-07
"4021",1285,1285,"[166, 649, 896, 1115]",0,3.45,5.4,1,64,4.62944e-07
"4091",1835,1835,"[78, 405, 595, 657]",0,3.2,6.95,1,69,3.27873e-07
"4092",1835,1835,"[75, 406, 595, 657]",0,3.15,7,1,16,0.00650524
"4313",483,483,"[80, 129, 716, 728]",0,4.1,3.95,1,41,4.35745e-06
"4390",1461,1461,"[129, 289, 726, 842]",0,3.9,4,1,20,8.70505e-05
"4570",200,200,"[289, 421, 842, 978]",0,3.75,3.95,1,66,4.35584e-07
"4733",200,200,"[288, 423, 838, 984]",0,3.8,3.8,1,52,1.4421e-06
"4740",200,200,"[288, 423, 839, 984]",0,3.8,3.85,1,87,1.06304e-07
"4784",200,200,"[289, 421, 842, 983]",0,3.8,3.9,1,24,5.37463e-05
"4828",483,483,"[84, 130, 717, 727]",0,4.1,4.25,1,88,1.03115e-07
"4996",1175,1175,"[202, 868, 1051, 1145]",0,4.1,5.05,1,63,4.77262e-07
"4997",1175,1175,"[203, 868, 1051, 1145]",0,4.1,5.1,1,92,9.12872e-08
"5116",1175,1175,"[201, 863, 1048, 1141]",0,3.95,4.85,1,8,0.0153135
"5174",1175,1175,"[202, 864, 1047, 1142]",0,3.9,5.05,1,79,1.6446e-07
"5181",1175,1175,"[203, 864, 1049, 1142]",0,3.95,5.1,1,35,7.69069e-06
"5784",483,483,"[89, 135, 718, 734]",0,4.35,4.35,1,7,0.016452
"5976",1495,1495,"[55, 332, 412, 831]",0,4.6,5.1,1,66,4.35584e-07
"6006",1495,1495,"[55, 332, 416, 831]",0,4.65,5.1,1,89,1.00022e-07
"6186",1495,1495,"[55, 332, 416, 836]",0,4.7,5.15,1,38,5.78894e-06
"6300",1495,1495,"[54, 331, 419, 833]",0,4.6,5.3,1,18,0.000164964
"6369",1495,1495,"[54, 333, 412, 832]",0,4.55,5.25,1,57,8.42344e-07
"6372",1495,1495,"[53, 334, 412, 832]",0,4.55,5.25,1,12,0.0108994
"6373",1495,1495,"[54, 334, 412, 832]",0,4.55,5.3,1,73,2.90263e-07
"6505",361,361,"[117, 337, 709, 1135]",0,4.7,6.3,1,58,8.17074e-07
"6506",361,361,"[119, 337, 709, 1135]",0,4.75,6.25,1,45,2.62395e-06
"6512",361,361,"[121, 338, 709, 1135]",0,4.75,6.4,1,63,4.77262e-07
"6819",361,361,"[120, 348, 711, 1135]",0,4.85,6.45,1,33,9.91069e-06
"6904",361,361,"[122, 356, 712, 1136]",0,5.05,6.25,1,3,0.0340202
"6975",361,361,"[121, 346, 711, 1137]",0,4.9,6.4,1,70,3.18037e-07
"6976",361,361,"[122, 346, 711, 1137]",0,4.95,6.3,1,87,1.06304e-07
"6985",361,361,"[120, 348, 711, 1137]",0,4.9,6.45,1,37,5.96798e-06
"7028",361,361,"[125, 355, 713, 1137]",0,5.1,6.3,1,97,7.83914e-08
"7249",2030,2030,"[753, 881, 1095, 1181]",0,5.25,4.3,1,6,0.0199488
"7276",1480,1480,"[371, 678, 755, 1045]",0,5.45,4.75,1,57,8.42344e-07
"7791",1580,1580,"[485, 542, 614, 1086]",0,5.6,4.6,1,11,0.0123161
"8304",1580,1580,"[483, 545, 608, 1090]",0,5.65,4.35,1,47,2.03619e-06
"8588",1772,1772,"[188, 484, 1001, 1167]",0,5.35,4.35,1,84,1.41227e-07
"8591",1772,1772,"[192, 484, 1001, 1167]",0,5.4,4.4,1,69,3.27873e-07
"8639",1772,1772,"[188, 479, 1004, 1167]",0,5.4,4.3,1,37,5.96798e-06
"8670",1480,1480,"[370, 674, 754, 1046]",0,5.4,4.7,1,15,0.009499
"8684",1480,1480,"[371, 678, 755, 1046]",0,5.45,4.8,1,94,8.58921e-08
"9068",1580,1580,"[485, 545, 612, 1091]",0,5.7,4.5,1,49,1.58008e-06
"9225",1580,1580,"[486, 542, 610, 1092]",0,5.6,4.75,1,74,2.81555e-07
"9373",1772,1772,"[192, 483, 1004, 1176]",0,5.65,4.35,1,47,2.03619e-06
"9386",1772,1772,"[192, 485, 1004, 1176]",0,5.65,4.45,1,93,8.85486e-08
"9706",1772,1772,"[196, 486, 1004, 1177]",0,5.7,4.6,1,51,1.4867e-06
"10186",1772,1772,"[190, 484, 1001, 1171]",0,5.4,4.5,1,2,0.0355993
"10604",178,178,"[68, 525, 764, 915]",0,5.7,5.05,1,1,0.03923
"10658",1580,1580,"[486, 544, 610, 1089]",0,5.55,4.9,1,70,3.18037e-07
"10900",1667,1667,"[109, 615, 1072, 1195]",0,5.75,5.05,1,18,0.000164964
"11027",1480,1480,"[372, 679, 759, 1046]",0,5.5,4.9,1,47,2.03619e-06
"11313",1667,1667,"[106, 607, 1064, 1184]",0,5.35,4.85,1,54,1.11907e-06
"11398",628,628,"[237, 471, 873, 943]",0,5.65,5.95,1,77,2.11932e-07
"11399",628,628,"[237, 474, 873, 943]",0,5.7,6,1,80,1.59526e-07
"11405",628,628,"[237, 474, 873, 939]",0,5.65,5.95,1,8,0.0153135
"11591",1945,1945,"[110, 159, 310, 429]",0,5.95,5.05,1,22,7.24388e-05
"11601",1945,1945,"[112, 161, 317, 435]",0,6.15,4.85,1,15,0.009499
"11626",178,178,"[71, 527, 769, 919]",0,5.9,5.15,1,21,7.56954e-05
"11634",178,178,"[71, 527, 771, 919]",0,5.95,5.1,1,63,4.77262e-07
"11702",178,178,"[71, 527, 771, 915]",0,5.9,5.1,1,37,5.96798e-06
"11963",1537,1537,"[315, 450, 668, 1211]",0,6.1,6.45,1,1,0.03923
"12220",232,232,"[175, 302, 808, 1110]",0,6.35,3.35,1,32,1.02172e-05
"12236",232,232,"[178, 305, 808, 1110]",0,6.5,3.3,1,88,1.03115e-07
"12239",232,232,"[182, 305, 808, 1110]",0,6.55,3.3,1,44,2.70511e-06
"12548",232,232,"[182, 303, 812, 1112]",0,6.6,3.3,1,11,0.0123161
"12576",1945,1945,"[112, 161, 325, 443]",0,6.25,4.9,1,49,1.58008e-06
"12577",1945,1945,"[114, 161, 325, 443]",0,6.3,4.9,1,54,1.11907e-06
"12585",1945,1945,"[115, 162, 326, 443]",0,6.3,5.1,1,27,2.31493e-05
"12593",1945,1945,"[115, 162, 326, 444]",0,6.3,5.15,1,22,7.24388e-05
"12667",1989,1989,"[600, 621, 1080, 1154]",0,6.5,5.5,1,65,4.49056e-07
"12671",1989,1989,"[604, 621, 1080, 1154]",0,6.55,5.55,1,55,1.0855e-06
"12781",1989,1989,"[603, 624, 1081, 1155]",0,6.6,5.6,1,44,2.70511e-06
"12782",1989,1989,"[604, 624, 1081, 1155]",0,6.6,5.65,1,96,8.08159e-08
"12848",1989,1989,"[600, 619, 1080, 1152]",0,6.4,5.6,1,9,0.0139006
"12862",515,515,"[478, 619, 948, 1207]",0,6.25,5.75,1,23,5.67368e-05
"12867",1537,1537,"[323, 455, 669, 1209]",0,6.25,6.15,1,26,2.68326e-05
"12873",1315,1315,"[260, 783, 851, 930]",0,6.25,6.35,1,89,1.00022e-07
"12874",1315,1315,"[260, 783, 852, 930]",0,6.25,6.4,1,79,1.6446e-07
"12875",1315,1315,"[260, 783, 853, 930]",0,6.25,6.45,1,92,9.12872e-08
"12884",1315,1315,"[260, 781, 853, 937]",0,6.25,6.7,1,10,0.0132048
"12889",1315,1315,"[262, 783, 853, 937]",0,6.35,6.6,1,95,8.33154e-08
"12925",1315,1315,"[262, 783, 856, 937]",0,6.4,6.6,1,97,7.83914e-08
"13117",1315,1315,"[260, 784, 857, 932]",0,6.3,6.65,1,32,1.02172e-05
"13118",1315,1315,"[261, 784, 857, 932]",0,6.3,6.7,1,29,1.79638e-05
"13120",1315,1315,"[263, 784, 857, 932]",0,6.35,6.7,1,27,2.31493e-05
