"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"24",81,81,"[168, 450, 756, 861]",0,2.2,2.85,1,39,4.61155e-06
"190",81,81,"[168, 451, 756, 856]",0,2.1,2.95,1,19,0.00049163
"457",81,81,"[166, 450, 756, 858]",0,2.15,2.75,1,41,4.339e-06
"467",81,81,"[166, 453, 756, 858]",0,2.2,2.7,1,40,4.4732e-06
"507",81,81,"[168, 453, 757, 858]",0,2.2,2.85,1,2,0.0281196
"627",81,81,"[168, 457, 756, 859]",0,2.25,2.9,1,88,6.98421e-08
"837",1933,1933,"[75, 328, 567, 693]",0,2.3,3.4,1,89,6.77468e-08
"838",1933,1933,"[75, 329, 567, 693]",0,2.3,3.45,1,50,1.52619e-06
"840",1933,1933,"[75, 332, 567, 693]",0,2.35,3.45,1,93,5.99757e-08
"841",1933,1933,"[76, 332, 567, 693]",0,2.35,3.5,1,89,6.77468e-08
"1067",41,41,"[207, 463, 604, 1206]",0,2.7,2.15,1,80,1.31011e-07
"1190",41,41,"[208, 463, 605, 1207]",0,2.7,2.3,1,84,9.56559e-08
"1233",41,41,"[208, 463, 608, 1207]",0,2.75,2.3,1,70,2.61188e-07
"1269",41,41,"[207, 463, 604, 1210]",0,2.75,2.15,1,39,4.61155e-06
"1430",41,41,"[207, 463, 604, 1211]",0,2.75,2.2,1,47,2.45842e-06
"2101",41,41,"[205, 460, 605, 1208]",0,2.6,2.45,1,14,0.0142055
"2455",1933,1933,"[75, 338, 568, 695]",0,2.55,3.35,1,52,1.18432e-06
"2541",1933,1933,"[77, 338, 568, 695]",0,2.6,3.4,1,88,6.98421e-08
"2610",1933,1933,"[77, 332, 568, 696]",0,2.5,3.45,1,6,0.0201085
"2668",1933,1933,"[76, 332, 567, 697]",0,2.4,3.55,1,78,1.68828e-07
"2669",1933,1933,"[77, 332, 567, 697]",0,2.45,3.55,1,99,4.12026e-08
"2724",1933,1933,"[77, 338, 568, 700]",0,2.65,3.45,1,97,5.30961e-08
"2745",41,41,"[210, 470, 611, 1213]",0,3.05,2.05,1,66,3.57724e-07
"2839",95,95,"[301, 648, 952, 1116]",0,3.4,2.25,1,4,0.0211058
"2865",1267,1267,"[397, 559, 890, 1088]",0,3.3,5.6,1,14,0.0142055
"2871",1267,1267,"[398, 560, 891, 1086]",0,3.25,5.85,1,67,3.46992e-07
"2923",1267,1267,"[398, 560, 891, 1089]",0,3.3,5.8,1,78,1.68828e-07
"2955",95,95,"[302, 649, 951, 1120]",0,3.55,2.15,1,46,2.53446e-06
"2997",95,95,"[302, 649, 956, 1120]",0,3.6,2.2,1,50,1.52619e-06
"3110",95,95,"[302, 648, 955, 1115]",0,3.5,2.1,1,39,4.61155e-06
"3218",95,95,"[302, 648, 950, 1117]",0,3.5,2.05,1,55,8.91464e-07
"3320",95,95,"[302, 648, 955, 1117]",0,3.55,2.1,1,65,3.68787e-07
"3362",95,95,"[302, 648, 957, 1117]",0,3.6,2.05,1,27,3.20038e-05
"3386",95,95,"[302, 653, 958, 1117]",0,3.65,2.15,1,24,6.87056e-05
"3559",1672,1672,"[182, 654, 814, 1106]",0,3.65,4,1,21,0.000203365
"3626",1672,1672,"[182, 655, 816, 1110]",0,3.85,3.9,1,64,3.80193e-07
"3701",321,321,"[34, 639, 846, 1096]",0,3.75,5.15,1,35,9.91945e-06
"3706",321,321,"[34, 639, 843, 1100]",0,3.75,5.15,1,9,0.0185483
"3711",321,321,"[34, 639, 846, 1100]",0,3.8,5.15,1,44,2.69365e-06
"3727",1267,1267,"[398, 563, 894, 1090]",0,3.4,5.85,1,36,8.8541e-06
"3757",1267,1267,"[398, 562, 893, 1087]",0,3.4,5.6,1,39,4.61155e-06
"3774",679,679,"[56, 531, 781, 1023]",0,4.25,2.35,1,85,9.27862e-08
"3977",679,679,"[57, 531, 781, 1026]",0,4.25,2.55,1,78,1.68828e-07
"4154",679,679,"[56, 531, 781, 1025]",0,4.25,2.45,1,17,0.00982482
"4247",679,679,"[48, 527, 780, 1022]",0,4.05,2.7,1,25,3.95744e-05
"4430",1672,1672,"[194, 662, 821, 1112]",0,4.4,3.75,1,23,8.90555e-05
"4442",1672,1672,"[185, 660, 817, 1113]",0,4.1,3.95,1,1,0.0340409
"4485",1364,1364,"[104, 263, 717, 1042]",0,4.15,5.45,1,73,2.38379e-07
"4488",1364,1364,"[104, 264, 718, 1042]",0,4.15,5.55,1,13,0.0160833
"4556",434,434,"[473, 632, 733, 1164]",0,4.3,5.15,1,10,0.0176084
"4564",434,434,"[474, 630, 735, 1164]",0,4.25,5.35,1,39,4.61155e-06
"4596",62,62,"[2, 714, 975, 1170]",0,4.45,6.25,1,39,4.61155e-06
"4816",62,62,"[2, 714, 977, 1175]",0,4.5,6.4,1,55,8.91464e-07
"4864",62,62,"[3, 715, 976, 1176]",0,4.5,6.5,1,15,0.0121705
"4964",1761,1761,"[199, 323, 1031, 1216]",0,4.9,2.4,1,16,0.0104434
"4998",1134,1134,"[345, 600, 824, 938]",0,4.9,3.75,1,25,3.95744e-05
"5019",1134,1134,"[345, 600, 824, 941]",0,4.95,3.75,1,36,8.8541e-06
"5085",1134,1134,"[344, 600, 824, 942]",0,4.95,3.75,1,87,7.20021e-08
"5745",1889,1889,"[217, 551, 1134, 1194]",0,4.95,5.3,1,10,0.0176084
"5840",1889,1889,"[217, 553, 1133, 1195]",0,4.95,5.4,1,65,3.68787e-07
"5868",1889,1889,"[218, 553, 1134, 1195]",0,4.95,5.5,1,92,6.18307e-08
"5990",62,62,"[2, 714, 979, 1175]",0,4.55,6.35,1,74,2.31228e-07
"6096",854,854,"[224, 343, 803, 908]",0,4.85,7.1,1,84,9.56559e-08
"6104",854,854,"[224, 343, 807, 908]",0,4.9,7.1,1,8,0.0191603
"6111",1761,1761,"[202, 325, 1035, 1216]",0,5.05,2.35,1,44,2.69365e-06
"6125",1761,1761,"[202, 325, 1035, 1217]",0,5.1,2.35,1,58,6.71023e-07
"6129",1761,1761,"[202, 325, 1036, 1217]",0,5.1,2.4,1,24,6.87056e-05
"6143",1761,1761,"[202, 325, 1037, 1216]",0,5.05,2.45,1,33,1.10112e-05
"6180",1761,1761,"[202, 325, 1037, 1218]",0,5.1,2.5,1,26,3.70357e-05
"6295",1134,1134,"[365, 602, 832, 946]",0,5.25,3.9,1,16,0.0104434
"6299",1134,1134,"[365, 603, 832, 946]",0,5.3,3.9,1,81,1.2708e-07
"6309",1134,1134,"[345, 602, 828, 941]",0,5.05,3.75,1,68,3.36582e-07
"6427",536,536,"[66, 406, 515, 898]",0,5.55,4.35,1,28,2.2947e-05
"7125",1889,1889,"[217, 556, 1134, 1198]",0,5.05,5.35,1,63,3.91952e-07
"7175",1889,1889,"[217, 556, 1137, 1198]",0,5.1,5.35,1,72,2.45752e-07
"7283",1889,1889,"[220, 557, 1137, 1199]",0,5.15,5.45,1,39,4.61155e-06
"7307",1889,1889,"[221, 557, 1138, 1199]",0,5.15,5.55,1,31,1.58576e-05
"7308",1867,1867,"[174, 369, 1140, 1183]",0,5.4,5.85,1,63,3.91952e-07
"7319",1867,1867,"[177, 372, 1140, 1183]",0,5.5,5.9,1,57,6.91776e-07
"7535",1867,1867,"[177, 369, 1143, 1182]",0,5.5,5.9,1,39,4.61155e-06
"7637",854,854,"[228, 364, 806, 908]",0,5.05,6.95,1,26,3.70357e-05
"7642",854,854,"[228, 364, 806, 907]",0,5.05,6.9,1,96,5.47382e-08
"7651",854,854,"[228, 364, 806, 909]",0,5.1,6.9,1,34,1.08205e-05
"7763",291,291,"[388, 476, 745, 875]",0,5.9,2.6,1,50,1.52619e-06
"7824",291,291,"[388, 476, 745, 878]",0,5.95,2.6,1,52,1.18432e-06
"7863",291,291,"[388, 476, 745, 879]",0,5.95,2.65,1,93,5.99757e-08
"7955",1516,1516,"[137, 505, 1005, 1077]",0,5.9,3.2,1,71,2.53352e-07
"7960",1516,1516,"[137, 504, 1007, 1077]",0,5.95,3.1,1,60,5.20714e-07
"7987",1516,1516,"[138, 504, 1008, 1078]",0,5.95,3.25,1,90,6.57144e-08
"8703",536,536,"[66, 406, 518, 900]",0,5.65,4.25,1,45,2.61284e-06
"8755",536,536,"[66, 406, 521, 900]",0,5.7,4.2,1,55,8.91464e-07
"8802",536,536,"[71, 415, 521, 900]",0,5.85,4.3,1,83,9.86143e-08
"8839",536,536,"[71, 415, 522, 900]",0,5.85,4.35,1,80,1.31011e-07
"9434",536,536,"[71, 412, 521, 902]",0,5.8,4.45,1,3,0.0236676
"9672",1611,1611,"[378, 837, 868, 1241]",0,5.9,4.5,1,5,0.0203137
"9766",1611,1611,"[378, 837, 869, 1242]",0,5.9,4.6,1,83,9.86143e-08
"9792",1493,1493,"[21, 287, 428, 960]",0,5.75,5.45,1,1,0.0340409
"9828",1493,1493,"[17, 281, 427, 961]",0,5.6,5.5,1,78,1.68828e-07
"9846",1493,1493,"[24, 292, 429, 961]",0,5.9,5.45,1,21,0.000203365
"9875",1867,1867,"[180, 372, 1146, 1183]",0,5.65,5.95,1,99,4.12026e-08
"9950",1867,1867,"[179, 372, 1145, 1187]",0,5.7,5.85,1,11,0.0165065
"10034",1867,1867,"[177, 372, 1145, 1182]",0,5.6,5.85,1,87,7.20021e-08
"10512",291,291,"[392, 477, 749, 878]",0,6.05,2.7,1,65,3.68787e-07
"10580",291,291,"[391, 477, 749, 879]",0,6.05,2.7,1,97,5.30961e-08
"10592",291,291,"[392, 480, 749, 879]",0,6.1,2.85,1,39,4.61155e-06
"10627",291,291,"[394, 476, 746, 877]",0,6.1,2.4,1,12,0.0162745
"10641",291,291,"[390, 476, 748, 877]",0,6.05,2.45,1,95,5.64312e-08
"10643",291,291,"[392, 476, 748, 877]",0,6.05,2.55,1,99,4.12026e-08
"10744",291,291,"[391, 477, 749, 881]",0,6.1,2.6,1,62,4.04074e-07
"10896",1516,1516,"[140, 509, 1008, 1077]",0,6.05,3.25,1,5,0.0203137
"10941",1516,1516,"[140, 509, 1012, 1083]",0,6.15,3.3,1,88,6.98421e-08
"10954",1516,1516,"[140, 509, 1008, 1082]",0,6.1,3.25,1,90,6.57144e-08
"10989",1516,1516,"[141, 509, 1013, 1082]",0,6.15,3.35,1,39,4.61155e-06
"10995",1516,1516,"[140, 505, 1009, 1083]",0,6.05,3.35,1,39,4.61155e-06
"11001",1516,1516,"[141, 509, 1013, 1083]",0,6.15,3.4,1,75,2.24291e-07
"11058",1611,1611,"[383, 841, 871, 1245]",0,6.15,4.75,1,28,2.2947e-05
"11087",1611,1611,"[383, 841, 871, 1244]",0,6.15,4.7,1,33,1.10112e-05
"11197",1493,1493,"[24, 293, 431, 963]",0,6.05,5.4,1,91,6.3743e-08
"11500",1493,1493,"[27, 295, 438, 970]",0,6.4,5.35,1,80,1.31011e-07
"11501",1493,1493,"[28, 295, 438, 970]",0,6.4,5.4,1,83,9.86143e-08
"11580",1493,1493,"[27, 295, 435, 971]",0,6.35,5.45,1,18,0.000712544
"11679",1818,1818,"[132, 423, 690, 793]",0,6.9,4.15,1,52,1.18432e-06
"11684",1818,1818,"[132, 425, 690, 793]",0,6.95,4.15,1,53,1.14879e-06
"11723",1818,1818,"[133, 424, 691, 794]",0,6.9,4.35,1,7,0.0194105
"11783",1818,1818,"[132, 423, 690, 796]",0,6.95,4.15,1,96,5.47382e-08
