"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"57",1283,1283,"[138, 789, 896, 1118]",0,2.75,2.55,1,7,0.0180974
"61",1283,1283,"[131, 785, 893, 1114]",0,2.45,2.35,1,58,1.03788e-06
"73",1283,1283,"[131, 785, 896, 1114]",0,2.5,2.4,1,69,3.43487e-07
"87",1283,1283,"[131, 778, 887, 1106]",0,2.15,2.35,1,26,0.000117169
"428",1283,1283,"[131, 781, 890, 1115]",0,2.35,2.4,1,80,1.67123e-07
"440",1283,1283,"[131, 786, 890, 1115]",0,2.4,2.45,1,69,3.43487e-07
"807",1283,1283,"[131, 782, 887, 1111]",0,2.25,2.45,1,82,1.57246e-07
"856",1283,1283,"[131, 782, 891, 1111]",0,2.3,2.5,1,94,6.12061e-08
"866",1283,1283,"[131, 786, 891, 1111]",0,2.35,2.5,1,88,1.08026e-07
"870",1283,1283,"[131, 787, 891, 1111]",0,2.35,2.55,1,74,2.94964e-07
"1086",1283,1283,"[131, 782, 891, 1112]",0,2.3,2.55,1,98,4.46889e-08
"1105",1283,1283,"[131, 787, 891, 1112]",0,2.35,2.6,1,55,1.37884e-06
"1281",1283,1283,"[131, 782, 891, 1116]",0,2.35,2.55,1,60,8.05396e-07
"1420",728,728,"[48, 413, 604, 721]",0,2.85,3.55,1,24,0.000139419
"1492",2039,2039,"[487, 865, 999, 1223]",0,2.95,4.35,1,58,1.03788e-06
"1496",2039,2039,"[487, 865, 1000, 1223]",0,2.95,4.4,1,99,4.33482e-08
"1510",1228,1228,"[356, 552, 876, 1144]",0,2.95,5.1,1,69,3.43487e-07
"1518",728,728,"[50, 415, 605, 723]",0,3.05,3.5,1,38,7.10254e-06
"1536",728,728,"[50, 415, 607, 724]",0,3.1,3.6,1,11,0.0148082
"1588",728,728,"[50, 415, 607, 729]",0,3.15,3.65,1,97,4.6071e-08
"1636",306,306,"[271, 341, 477, 897]",0,3.1,4.1,1,94,6.12061e-08
"1685",306,306,"[269, 346, 479, 897]",0,3.25,3.9,1,62,6.24987e-07
"1779",306,306,"[274, 344, 479, 898]",0,3.25,4.05,1,8,0.0165869
"1786",306,306,"[271, 341, 480, 898]",0,3.15,4.15,1,84,1.47952e-07
"1932",2039,2039,"[490, 867, 1000, 1224]",0,3.05,4.45,1,62,6.24987e-07
"2020",1228,1228,"[357, 553, 881, 1149]",0,3.25,4.55,1,91,8.13132e-08
"2038",2039,2039,"[489, 866, 999, 1225]",0,3.1,4.3,1,66,4.56327e-07
"2039",2039,2039,"[490, 866, 999, 1225]",0,3.1,4.35,1,98,4.46889e-08
"2043",2039,2039,"[489, 865, 1000, 1225]",0,3.05,4.4,1,99,4.33482e-08
"2061",2039,2039,"[490, 869, 1000, 1225]",0,3.15,4.4,1,10,0.0150345
"2389",1228,1228,"[356, 556, 880, 1146]",0,3.1,5.1,1,69,3.43487e-07
"2430",1228,1228,"[355, 554, 879, 1150]",0,3.15,4.85,1,5,0.0204949
"2532",1485,1485,"[283, 529, 755, 844]",0,3.2,6.65,1,93,6.3099e-08
"2600",1485,1485,"[283, 527, 754, 841]",0,3.15,6.45,1,67,4.42637e-07
"2669",1485,1485,"[283, 527, 754, 843]",0,3.15,6.55,1,29,3.38402e-05
"3065",1149,1149,"[204, 438, 512, 1026]",0,3.95,2.1,1,49,2.43359e-06
"3073",1149,1149,"[204, 438, 513, 1026]",0,3.95,2.15,1,51,1.88847e-06
"3355",306,306,"[274, 350, 484, 897]",0,3.45,4,1,60,8.05396e-07
"3356",306,306,"[275, 350, 484, 897]",0,3.45,4.05,1,51,1.88847e-06
"3378",1228,1228,"[361, 557, 885, 1155]",0,3.45,4.75,1,44,4.55868e-06
"3459",1641,1641,"[102, 803, 965, 1195]",0,3.8,4.25,1,46,3.23306e-06
"3552",1641,1641,"[100, 798, 968, 1194]",0,3.6,4.7,1,79,1.72291e-07
