"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"26",1204,1204,"[37, 103, 566, 873]",0,1.8,3.05,1,73,1.67798e-07
"65",1204,1204,"[38, 103, 567, 874]",0,1.85,3.2,1,36,1.0637e-05
"70",1204,1204,"[38, 105, 567, 874]",0,1.9,3.2,1,40,5.77974e-06
"90",1204,1204,"[44, 108, 568, 876]",0,2.15,3.15,1,13,0.0119778
"113",1204,1204,"[41, 106, 567, 873]",0,1.95,3.2,1,80,9.22198e-08
"201",1220,1220,"[359, 607, 686, 1145]",0,2.5,2.75,1,90,4.62571e-08
"321",1204,1204,"[44, 111, 569, 875]",0,2.2,3.15,1,99,3.51661e-08
"521",1220,1220,"[360, 610, 686, 1146]",0,2.55,2.85,1,56,8.94863e-07
"534",1220,1220,"[360, 607, 687, 1146]",0,2.5,2.9,1,91,4.48694e-08
"543",1220,1220,"[360, 610, 687, 1146]",0,2.55,2.9,1,56,8.94863e-07
"634",1220,1220,"[359, 608, 683, 1143]",0,2.4,2.9,1,10,0.014036
"662",1220,1220,"[357, 605, 687, 1143]",0,2.35,2.95,1,82,7.15626e-08
"671",1220,1220,"[357, 608, 687, 1143]",0,2.4,2.95,1,87,5.06831e-08
"686",1204,1204,"[44, 111, 568, 876]",0,2.2,3.15,1,96,3.85308e-08
"687",1204,1204,"[44, 111, 569, 876]",0,2.2,3.2,1,85,5.38666e-08
"1401",1204,1204,"[44, 111, 570, 874]",0,2.15,3.25,1,59,6.73581e-07
"1403",1204,1204,"[44, 111, 570, 875]",0,2.2,3.2,1,60,6.53374e-07
"1463",873,873,"[429, 583, 691, 1010]",0,2.8,4.05,1,47,2.59962e-06
"1509",1919,1919,"[21, 127, 392, 580]",0,3.1,3.6,1,38,6.98155e-06
"1535",1919,1919,"[20, 127, 387, 579]",0,3.05,3.45,1,77,1.4855e-07
"1549",1919,1919,"[17, 125, 381, 577]",0,2.8,3.35,1,4,0.0248726
"1604",873,873,"[430, 582, 692, 1009]",0,2.9,3.8,1,30,3.89129e-05
"2217",640,640,"[94, 351, 472, 912]",0,3.3,4,1,50,1.57939e-06
