"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"7348",1042,1042,"[475, 733, 972, 1188]",0,5.95,6.95,1,7,0.0187506
"7350",1042,1042,"[475, 733, 967, 1186]",0,5.85,6.9,1,61,8.93931e-07
"7449",1042,1042,"[475, 732, 967, 1184]",0,5.85,6.75,1,41,1.06652e-05
"7470",1042,1042,"[475, 733, 968, 1185]",0,5.85,6.9,1,60,9.21578e-07
"7479",1042,1042,"[475, 733, 971, 1185]",0,5.9,6.85,1,55,1.60372e-06
"7483",950,950,"[425, 529, 803, 991]",0,6.3,3.95,1,1,0.0368515
"7560",1801,1801,"[248, 352, 586, 687]",0,6.5,5.95,1,98,5.11355e-08
"7562",1801,1801,"[248, 350, 588, 687]",0,6.5,5.95,1,38,1.56699e-05
"7583",1801,1801,"[246, 352, 586, 689]",0,6.5,5.9,1,15,0.0116265
"7801",233,233,"[68, 362, 761, 1128]",0,6.45,6.3,1,27,0.000174902
"7888",950,950,"[437, 532, 809, 991]",0,6.6,4.05,1,23,0.000386475
"7896",950,950,"[437, 532, 809, 999]",0,6.7,4.05,1,64,8.15867e-07
"7897",950,950,"[439, 532, 809, 999]",0,6.75,4.05,1,20,0.00139129
"7911",972,972,"[149, 273, 613, 823]",0,6.75,4.65,1,53,2.06665e-06
"7946",972,972,"[152, 277, 614, 823]",0,6.85,4.75,1,97,5.2717e-08
"8617",972,972,"[149, 277, 613, 821]",0,6.8,4.6,1,67,6.14119e-07
"8643",972,972,"[149, 277, 614, 821]",0,6.8,4.65,1,83,1.74531e-07
"8754",972,972,"[151, 278, 615, 826]",0,7,4.45,1,11,0.0153219
"8947",577,577,"[378, 950, 998, 1190]",0,6.65,4.55,1,35,3.6551e-05
"8948",577,577,"[378, 951, 998, 1190]",0,6.65,4.6,1,77,2.54053e-07
"9041",577,577,"[378, 950, 998, 1195]",0,6.7,4.6,1,87,1.27432e-07
"9042",577,577,"[379, 950, 998, 1195]",0,6.7,4.65,1,56,1.55561e-06
"9045",577,577,"[379, 951, 998, 1195]",0,6.7,4.7,1,63,8.411e-07
"9059",577,577,"[381, 952, 1001, 1195]",0,6.85,4.5,1,12,0.014672
