"","lambda","gamma","suppSize"
"1",0.0528786,0,0
"2",0.0523498,0,1
"3",0.0417346,0,2
"4",0.0371931,0,3
"5",0.0250875,0,4
"6",0.0215545,0,5
"7",0.0210345,0,6
"8",0.0204352,0,7
"9",0.0172574,0,8
"10",0.0163251,0,9
"11",0.0158583,0,11
"12",0.0154239,0,13
"13",0.01508,0,15
"14",0.0148196,0,16
"15",0.0131533,0,17
"16",0.0129716,0,18
"17",0.0120005,0,21
"18",0.0103942,0,22
"19",0.00881082,0,23
"20",0.00767848,0,24
"21",0.00583972,0,25
"22",0.00137998,0,26
"23",0.000871117,0,27
"24",0.000378254,0,28
"25",0.000135469,0,29
"26",9.0949e-05,0,30
"27",7.97808e-05,0,30
"28",6.38246e-05,0,32
"29",5.55284e-05,0,33
"30",3.87979e-05,0,34
"31",3.64536e-05,0,36
"32",3.2898e-05,0,37
"33",3.10541e-05,0,37
"34",2.06251e-05,0,40
"35",1.7049e-05,0,41
"36",1.61978e-05,0,42
"37",1.36287e-05,0,43
"38",1.32198e-05,0,43
"39",1.05758e-05,0,46
"40",1.02586e-05,0,47
"41",9.95081e-06,0,48
"42",9.65229e-06,0,48
"43",7.72183e-06,0,50
"44",5.91667e-06,0,52
"45",5.73917e-06,0,53
"46",5.69233e-06,0,53
"47",4.55386e-06,0,55
"48",4.41725e-06,0,56
"49",4.28473e-06,0,56
"50",3.42778e-06,0,57
"51",3.32495e-06,0,57
"52",2.65996e-06,0,60
"53",2.58016e-06,0,60
"54",2.06413e-06,0,63
"55",2.00221e-06,0,63
"56",1.60176e-06,0,66
"57",1.55371e-06,0,66
"58",1.24297e-06,0,73
"59",1.20568e-06,0,74
"60",1.16951e-06,0,77
"61",1.13442e-06,0,79
"62",1.10039e-06,0,78
"63",1.06738e-06,0,79
"64",1.03536e-06,0,79
"65",1.0043e-06,0,80
"66",9.74169e-07,0,80
"67",7.79335e-07,0,81
"68",7.55955e-07,0,81
"69",6.04764e-07,0,85
"70",5.86621e-07,0,86
"71",5.69022e-07,0,88
"72",5.51952e-07,0,88
"73",4.41561e-07,0,90
"74",4.28314e-07,0,93
"75",4.15465e-07,0,94
"76",4.03001e-07,0,96
"77",3.90911e-07,0,97
"78",3.79184e-07,0,97
"79",3.03347e-07,0,99
"80",2.94247e-07,0,101
"81",2.85419e-07,0,104
"82",2.76857e-07,0,105
"83",2.68551e-07,0,107
"84",2.60494e-07,0,108
"85",2.5268e-07,0,109
"86",2.45099e-07,0,109
"87",1.96079e-07,0,109
"88",1.56863e-07,0,111
"89",1.52158e-07,0,111
"90",1.21726e-07,0,113
"91",1.18074e-07,0,116
"92",1.14532e-07,0,121
"93",1.11096e-07,0,121
"94",1.07763e-07,0,121
"95",8.62106e-08,0,124
"96",8.36242e-08,0,123
"97",8.11155e-08,0,126
"98",7.8682e-08,0,128
"99",7.63216e-08,0,130
"100",7.40319e-08,0,130
