"","lambda","gamma","suppSize"
"1",0.0419274,0,0
"2",0.0415081,0,1
"3",0.0365559,0,2
"4",0.0316941,0,3
"5",0.0281606,0,4
"6",0.0211104,0,5
"7",0.0201439,0,7
"8",0.0196657,0,8
"9",0.0178967,0,10
"10",0.0160449,0,11
"11",0.0156247,0,14
"12",0.0150571,0,18
"13",0.0141905,0,19
"14",0.0125942,0,20
"15",0.0121257,0,24
"16",0.0113022,0,25
"17",0.000277805,0,27
"18",0.000182364,0,27
"19",0.000113313,0,27
"20",9.06506e-05,0,27
"21",7.25204e-05,0,29
"22",6.3841e-05,0,31
"23",6.04424e-05,0,32
"24",3.92019e-05,0,33
"25",3.395e-05,0,36
"26",2.98894e-05,0,36
"27",2.39115e-05,0,37
"28",2.30756e-05,0,38
"29",1.9892e-05,0,39
"30",1.7848e-05,0,40
"31",1.67886e-05,0,40
"32",1.27203e-05,0,42
"33",9.04791e-06,0,44
"34",8.51109e-06,0,44
"35",6.80887e-06,0,44
"36",5.44709e-06,0,47
"37",5.28368e-06,0,48
"38",4.75522e-06,0,48
"39",3.80418e-06,0,52
"40",3.69005e-06,0,53
"41",3.57935e-06,0,53
"42",2.86348e-06,0,56
"43",2.77757e-06,0,56
"44",2.22206e-06,0,57
"45",2.1554e-06,0,57
"46",1.72432e-06,0,60
"47",1.67259e-06,0,60
"48",1.33807e-06,0,64
"49",1.29793e-06,0,64
"50",1.03834e-06,0,67
"51",1.00719e-06,0,69
"52",9.76977e-07,0,70
"53",9.47668e-07,0,70
"54",7.58134e-07,0,74
"55",7.3539e-07,0,76
"56",7.13328e-07,0,76
"57",5.70663e-07,0,82
"58",5.53543e-07,0,83
"59",5.36937e-07,0,83
"60",4.29549e-07,0,86
"61",4.16663e-07,0,87
"62",4.04163e-07,0,88
"63",3.92038e-07,0,89
"64",3.80277e-07,0,89
"65",3.04221e-07,0,91
"66",2.95095e-07,0,92
"67",2.86242e-07,0,92
"68",2.77655e-07,0,94
"69",2.69325e-07,0,96
"70",2.61245e-07,0,97
"71",2.53408e-07,0,98
"72",2.45806e-07,0,99
"73",2.38432e-07,0,99
"74",1.90745e-07,0,102
"75",1.85023e-07,0,103
"76",1.79472e-07,0,104
"77",1.74088e-07,0,104
"78",1.3927e-07,0,108
"79",1.35092e-07,0,111
"80",1.3104e-07,0,113
"81",1.27108e-07,0,113
"82",1.01687e-07,0,114
"83",9.86361e-08,0,117
"84",9.5677e-08,0,118
"85",9.28067e-08,0,118
"86",7.42454e-08,0,122
"87",7.2018e-08,0,124
"88",6.98575e-08,0,124
"89",5.5886e-08,0,128
"90",5.42094e-08,0,128
"91",4.33675e-08,0,131
"92",4.20665e-08,0,134
"93",4.08045e-08,0,136
"94",3.95804e-08,0,141
"95",3.83929e-08,0,143
"96",3.72412e-08,0,144
"97",3.61239e-08,0,142
"98",3.50402e-08,0,143
"99",3.3989e-08,0,143
"100",3.29693e-08,0,144
