"","lambda","gamma","suppSize"
"1",0.0457101,0,1
"2",0.0406169,0,2
"3",0.038995,0,3
"4",0.0271542,0,4
"5",0.0240138,0,5
"6",0.0230107,0,7
"7",0.0181696,0,8
"8",0.0179558,0,9
"9",0.017298,0,10
"10",0.0170423,0,11
"11",0.0149269,0,14
"12",0.0130268,0,15
"13",0.0126633,0,17
"14",0.0122116,0,18
"15",0.0114719,0,21
"16",0.0100847,0,22
"17",0.00828572,0,24
"18",0.0081202,0,25
"19",0.000386456,0,26
"20",0.000247744,0,26
"21",0.000160609,0,26
"22",0.000121239,0,26
"23",9.69915e-05,0,27
"24",9.21134e-05,0,28
"25",7.00021e-05,0,29
"26",6.41238e-05,0,30
"27",5.25338e-05,0,30
"28",4.2027e-05,0,32
"29",3.4309e-05,0,32
"30",2.74472e-05,0,35
"31",2.70235e-05,0,35
"32",2.16188e-05,0,37
"33",1.89483e-05,0,38
"34",1.37862e-05,0,39
"35",1.28394e-05,0,40
"36",1.24542e-05,0,40
"37",9.95845e-06,0,41
"38",9.65969e-06,0,41
"39",7.77043e-06,0,42
"40",7.53731e-06,0,42
"41",6.02985e-06,0,44
"42",5.54765e-06,0,45
"43",4.61397e-06,0,46
"44",4.15563e-06,0,48
"45",4.03096e-06,0,48
"46",3.22477e-06,0,48
"47",2.57981e-06,0,49
"48",2.50242e-06,0,49
"49",2.00193e-06,0,55
"50",1.94188e-06,0,58
"51",1.88362e-06,0,60
"52",1.82711e-06,0,61
"53",1.7723e-06,0,61
"54",1.41784e-06,0,64
"55",1.3753e-06,0,66
"56",1.33404e-06,0,66
"57",1.06724e-06,0,71
"58",1.03522e-06,0,71
"59",8.28175e-07,0,73
"60",8.0333e-07,0,74
"61",7.7923e-07,0,74
"62",7.55853e-07,0,75
"63",7.33177e-07,0,77
"64",7.11182e-07,0,77
"65",5.68946e-07,0,79
"66",5.51877e-07,0,80
"67",5.35321e-07,0,80
"68",4.28257e-07,0,83
"69",4.15409e-07,0,84
"70",4.02947e-07,0,89
"71",3.90858e-07,0,89
"72",3.12687e-07,0,92
"73",3.03306e-07,0,92
"74",2.42645e-07,0,93
"75",2.35365e-07,0,94
"76",2.28305e-07,0,96
"77",2.21455e-07,0,97
"78",2.14812e-07,0,97
"79",1.71849e-07,0,100
"80",1.66694e-07,0,101
"81",1.61693e-07,0,102
"82",1.56842e-07,0,103
"83",1.52137e-07,0,105
"84",1.47573e-07,0,105
"85",1.18058e-07,0,107
"86",1.14517e-07,0,111
"87",1.11081e-07,0,112
"88",1.07749e-07,0,113
"89",1.04516e-07,0,115
"90",1.01381e-07,0,116
"91",9.83393e-08,0,119
"92",9.53891e-08,0,123
"93",9.25274e-08,0,122
"94",8.97516e-08,0,125
"95",8.70591e-08,0,125
"96",8.44473e-08,0,126
"97",8.19139e-08,0,126
"98",6.55311e-08,0,127
"99",6.35652e-08,0,130
"100",6.16582e-08,0,132
