"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"231",162,162,"[333, 491, 873, 1071]",0,1.75,6.3,1,32,1.06676e-05
"303",162,162,"[333, 489, 873, 1070]",0,1.7,6.25,1,95,5.11513e-08
"305",162,162,"[333, 491, 873, 1070]",0,1.75,6.25,1,33,7.71369e-06
"693",162,162,"[337, 495, 880, 1074]",0,2.1,6.4,1,70,2.3675e-07
"954",994,994,"[49, 521, 814, 925]",0,2.9,3.15,1,95,5.11513e-08
"979",994,994,"[42, 520, 811, 923]",0,2.8,2.75,1,67,3.14526e-07
"983",994,994,"[46, 520, 811, 923]",0,2.9,2.7,1,69,2.44072e-07
"1253",162,162,"[339, 496, 881, 1076]",0,2.3,6,1,17,0.000270612
"1255",162,162,"[340, 497, 882, 1077]",0,2.3,6.2,1,12,0.0126566
"1274",1028,1028,"[319, 663, 838, 943]",0,2.5,6.4,1,66,3.24254e-07
"1277",1028,1028,"[319, 666, 838, 943]",0,2.55,6.35,1,9,0.0148025
"1339",978,978,"[243, 404, 904, 1082]",0,2.6,6.6,1,96,4.96167e-08
"1389",978,978,"[249, 403, 908, 1083]",0,2.8,6.6,1,26,2.4873e-05
"1390",978,978,"[245, 404, 908, 1083]",0,2.7,6.65,1,72,1.83718e-07
"1400",978,978,"[245, 400, 909, 1083]",0,2.65,6.75,1,35,5.04332e-06
"1490",978,978,"[243, 400, 904, 1082]",0,2.55,6.65,1,10,0.0137367
"1566",994,994,"[49, 525, 818, 932]",0,3.1,3.2,1,51,1.62704e-06
"1619",994,994,"[47, 523, 816, 930]",0,3.1,2.8,1,84,1.27471e-07
"1620",994,994,"[50, 523, 816, 930]",0,3.15,2.75,1,41,3.24373e-06
"2004",994,994,"[50, 523, 815, 926]",0,3.1,2.7,1,93,6.59166e-08
"2204",994,994,"[47, 523, 817, 927]",0,3.05,2.9,1,9,0.0148025
"2349",477,477,"[143, 378, 545, 773]",0,3.05,5.55,1,79,1.48441e-07
"2668",477,477,"[147, 380, 545, 777]",0,3.2,5.65,1,2,0.0309623
"2696",477,477,"[143, 378, 548, 777]",0,3.15,5.6,1,26,2.4873e-05
"2960",477,477,"[143, 378, 549, 776]",0,3.15,5.6,1,24,3.64249e-05
"3021",477,477,"[143, 379, 546, 773]",0,3.05,5.65,1,98,4.66844e-08
"3088",850,850,"[304, 411, 607, 720]",0,3.7,3.2,1,41,3.24373e-06
"3332",850,850,"[300, 411, 605, 720]",0,3.6,3.25,1,38,4.68315e-06
"3334",850,850,"[304, 411, 605, 720]",0,3.65,3.25,1,51,1.62704e-06
"3479",850,850,"[305, 421, 613, 721]",0,3.8,3.5,1,8,0.0153533
"3485",850,850,"[303, 419, 608, 722]",0,3.8,3.2,1,19,0.00013728
"3488",850,850,"[307, 419, 608, 722]",0,3.85,3.25,1,79,1.48441e-07
"3560",1057,1057,"[116, 223, 722, 1002]",0,3.85,3.25,1,70,2.3675e-07
"3561",1057,1057,"[116, 224, 722, 1002]",0,3.85,3.3,1,69,2.44072e-07
"3563",1057,1057,"[116, 228, 722, 1002]",0,3.9,3.3,1,92,6.79552e-08
"3577",1742,1742,"[428, 457, 853, 1002]",0,3.8,3.4,1,16,0.0105916
"3611",1057,1057,"[116, 228, 723, 1014]",0,3.95,3.35,1,1,0.0608451
"3656",1057,1057,"[116, 223, 722, 1015]",0,3.9,3.3,1,51,1.62704e-06
"3657",1057,1057,"[116, 224, 722, 1015]",0,3.9,3.35,1,60,5.72292e-07
"4051",1057,1057,"[117, 224, 721, 1003]",0,3.8,3.55,1,84,1.27471e-07
