"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"3136",2069,2069,"[616, 708, 938, 1025]",0,2.8,5.05,1,3,0.0219545
"3217",2069,2069,"[614, 707, 939, 1027]",0,2.7,5.4,1,88,1.10374e-07
"3633",2069,2069,"[610, 703, 935, 1023]",0,2.45,5.35,1,37,9.26526e-06
"3654",2069,2069,"[614, 703, 936, 1023]",0,2.5,5.45,1,36,9.57134e-06
"3671",2069,2069,"[614, 707, 936, 1023]",0,2.6,5.45,1,90,8.56501e-08
"3707",2069,2069,"[610, 707, 939, 1023]",0,2.6,5.35,1,93,6.44705e-08
"3709",2069,2069,"[613, 707, 939, 1023]",0,2.65,5.35,1,97,5.70753e-08
"3710",2069,2069,"[614, 707, 939, 1023]",0,2.65,5.4,1,74,2.04995e-07
"4195",247,247,"[167, 386, 588, 766]",0,2.9,6.6,1,26,4.85488e-05
"4196",247,247,"[167, 387, 588, 766]",0,2.9,6.65,1,84,1.24675e-07
"4205",247,247,"[167, 387, 589, 766]",0,2.9,6.7,1,59,8.48352e-07
"4207",247,247,"[173, 387, 589, 766]",0,2.95,6.65,1,54,1.64441e-06
"4329",247,247,"[167, 387, 589, 763]",0,2.85,6.75,1,12,0.0113195
"4413",2069,2069,"[620, 713, 944, 1034]",0,3.1,5.35,1,64,4.95532e-07
"4456",247,247,"[174, 389, 596, 767]",0,3.1,6.8,1,30,2.03822e-05
"4538",1016,1016,"[347, 814, 976, 1089]",0,3.05,6.8,1,7,0.0157173
"4651",1016,1016,"[347, 814, 976, 1090]",0,3.05,6.85,1,99,5.37021e-08
"4656",1016,1016,"[348, 815, 976, 1090]",0,3.05,6.95,1,97,5.70753e-08
"4664",1016,1016,"[348, 818, 976, 1090]",0,3.1,6.95,1,74,2.04995e-07
"4671",1016,1016,"[347, 815, 977, 1090]",0,3.05,6.95,1,83,1.28531e-07
"4672",1016,1016,"[348, 815, 977, 1090]",0,3.05,7,1,73,2.11335e-07
"4679",1016,1016,"[347, 818, 977, 1090]",0,3.1,6.95,1,69,2.89445e-07
"4680",1016,1016,"[348, 818, 977, 1090]",0,3.1,7,1,66,3.84533e-07
"4758",388,388,"[69, 127, 637, 1207]",0,3.65,2.25,1,64,4.95532e-07
"4760",388,388,"[65, 124, 638, 1207]",0,3.55,2.3,1,10,0.0141505
"4772",388,388,"[69, 127, 640, 1207]",0,3.7,2.2,1,57,1.09324e-06
"4833",1569,1569,"[431, 501, 959, 1158]",0,3.8,3.95,1,18,0.00109115
"4977",1569,1569,"[432, 504, 964, 1161]",0,3.95,4.05,1,92,6.64645e-08
"5065",230,230,"[193, 254, 735, 784]",0,3.85,5.15,1,43,4.32955e-06
"5073",230,230,"[192, 254, 737, 784]",0,3.9,5.1,1,19,0.000781071
"5089",230,230,"[186, 255, 735, 778]",0,3.75,5.2,1,1,0.0378544
"5095",945,945,"[4, 490, 511, 874]",0,3.85,6.4,1,28,2.95876e-05
"5106",945,945,"[4, 491, 512, 878]",0,3.9,6.55,1,30,2.03822e-05
"5162",1569,1569,"[433, 509, 967, 1166]",0,4.25,3.9,1,31,1.72816e-05
"5165",1569,1569,"[441, 509, 967, 1166]",0,4.3,3.95,1,6,0.0187656
"5205",1569,1569,"[433, 507, 963, 1161]",0,4.05,3.9,1,75,1.98845e-07
"5209",1569,1569,"[434, 509, 963, 1161]",0,4.1,3.95,1,94,6.25364e-08
"5218",1569,1569,"[433, 506, 967, 1161]",0,4.1,3.85,1,67,3.72997e-07
"5555",1569,1569,"[431, 507, 968, 1165]",0,4.1,4.05,1,34,1.30082e-05
"5557",1569,1569,"[434, 507, 968, 1165]",0,4.15,4.05,1,33,1.34105e-05
"5624",1331,1331,"[89, 742, 885, 1134]",0,4.4,5,1,44,4.19966e-06
"5628",1331,1331,"[89, 745, 885, 1134]",0,4.45,5,1,13,0.0106563
"5653",1331,1331,"[94, 742, 886, 1134]",0,4.5,5.05,1,36,9.57134e-06
"5723",945,945,"[9, 497, 516, 883]",0,4.35,6.25,1,12,0.0113195
"5838",1707,1707,"[157, 292, 482, 850]",0,4.7,5,1,76,1.9288e-07
"5842",1331,1331,"[92, 748, 886, 1134]",0,4.6,4.95,1,99,5.37021e-08
"5855",1707,1707,"[158, 292, 482, 850]",0,4.7,5.05,1,47,3.16117e-06
"5877",1707,1707,"[157, 292, 479, 851]",0,4.65,5.1,1,73,2.11335e-07
"5905",1707,1707,"[157, 292, 483, 851]",0,4.7,5.1,1,27,3.90227e-05
"5923",1707,1707,"[157, 292, 479, 854]",0,4.7,5.1,1,82,1.32506e-07
"6138",1707,1707,"[159, 293, 484, 855]",0,4.75,5.35,1,11,0.0137117
"6471",38,38,"[44, 465, 546, 1171]",0,4.9,5.95,1,13,0.0106563
"6483",38,38,"[40, 457, 545, 1168]",0,4.75,5.9,1,31,1.72816e-05
"6491",38,38,"[40, 457, 546, 1168]",0,4.75,5.95,1,37,9.26526e-06
"6896",38,38,"[45, 466, 546, 1172]",0,4.9,6.1,1,92,6.64645e-08
"7056",965,965,"[202, 478, 698, 1182]",0,5.4,2.1,1,57,1.09324e-06
"7105",965,965,"[198, 478, 696, 1178]",0,5.25,1.9,1,99,5.37021e-08
"7107",965,965,"[201, 478, 696, 1178]",0,5.3,1.9,1,78,1.81481e-07
"7132",965,965,"[198, 478, 697, 1178]",0,5.25,1.95,1,36,9.57134e-06
"7135",965,965,"[201, 478, 697, 1178]",0,5.3,1.95,1,39,7.18984e-06
"7237",965,965,"[199, 475, 695, 1179]",0,5.15,2.15,1,8,0.0153006
"7281",965,965,"[199, 478, 698, 1179]",0,5.25,2.1,1,70,2.80762e-07
"7440",965,965,"[199, 478, 698, 1181]",0,5.3,2.1,1,60,8.22902e-07
"7487",1713,1713,"[214, 422, 1038, 1228]",0,5.15,2.7,1,24,7.00704e-05
"7489",1713,1713,"[214, 424, 1038, 1228]",0,5.15,2.8,1,67,3.72997e-07
"7717",1713,1713,"[218, 427, 1041, 1231]",0,5.45,2.75,1,2,0.028738
"7747",1713,1713,"[218, 426, 1045, 1231]",0,5.5,2.75,1,94,6.25364e-08
"7750",1713,1713,"[219, 427, 1045, 1231]",0,5.5,2.85,1,90,8.56501e-08
"7752",1713,1713,"[219, 428, 1045, 1231]",0,5.5,2.9,1,64,4.95532e-07
"7755",1713,1713,"[219, 430, 1045, 1231]",0,5.55,2.85,1,74,2.04995e-07
"7785",160,160,"[395, 794, 989, 1094]",0,5.55,3.25,1,75,1.98845e-07
"7787",160,160,"[395, 797, 989, 1094]",0,5.6,3.25,1,15,0.00483871
"7811",1662,1662,"[109, 580, 757, 1148]",0,5.5,3.2,1,4,0.021374
"7896",1662,1662,"[109, 580, 757, 1155]",0,5.55,3.2,1,64,4.95532e-07
"7897",1662,1662,"[112, 580, 757, 1155]",0,5.6,3.15,1,62,6.38572e-07
"7936",1662,1662,"[109, 580, 757, 1156]",0,5.55,3.25,1,62,6.38572e-07
"8078",1662,1662,"[114, 582, 759, 1156]",0,5.6,3.5,1,21,0.000255712
"8090",485,485,"[226, 401, 539, 869]",0,5.25,4.45,1,8,0.0153006
"8094",485,485,"[232, 399, 541, 869]",0,5.35,4.25,1,82,1.32506e-07
"8095",485,485,"[225, 400, 541, 869]",0,5.3,4.3,1,98,5.5363e-08
"8103",485,485,"[232, 404, 541, 869]",0,5.4,4.3,1,81,1.36604e-07
"8126",1479,1479,"[314, 723, 919, 988]",0,5.5,4.05,1,1,0.0378544
"8179",485,485,"[225, 400, 542, 870]",0,5.3,4.4,1,69,2.89445e-07
"8180",485,485,"[226, 400, 542, 870]",0,5.3,4.45,1,64,4.95532e-07
"8181",485,485,"[233, 400, 542, 870]",0,5.35,4.45,1,27,3.90227e-05
"8282",1479,1479,"[306, 728, 920, 994]",0,5.55,4.35,1,47,3.16117e-06
"8349",1707,1707,"[165, 303, 487, 860]",0,5.15,5.15,1,90,8.56501e-08
"8379",1707,1707,"[165, 303, 486, 857]",0,5.1,5.1,1,23,9.0987e-05
"8392",1707,1707,"[165, 303, 487, 857]",0,5.1,5.15,1,74,2.04995e-07
"8569",1479,1479,"[313, 726, 922, 987]",0,5.6,3.85,1,46,3.25894e-06
"8644",1479,1479,"[314, 730, 923, 992]",0,5.7,4.05,1,59,8.48352e-07
"8868",1381,1381,"[72, 141, 243, 1072]",0,6.4,3.8,1,57,1.09324e-06
"8869",1381,1381,"[74, 141, 243, 1072]",0,6.45,3.75,1,85,1.20935e-07
"9053",1381,1381,"[78, 144, 244, 1076]",0,6.6,3.85,1,51,2.22874e-06
"9293",1381,1381,"[77, 140, 240, 1075]",0,6.35,4.3,1,95,6.06603e-08
"9359",1381,1381,"[80, 142, 244, 1070]",0,6.45,4.05,1,9,0.0150449
"9588",1495,1495,"[100, 339, 409, 821]",0,6.1,6.1,1,50,2.37948e-06
"9603",1495,1495,"[99, 339, 409, 822]",0,6.1,6.1,1,81,1.36604e-07
"9604",1495,1495,"[100, 339, 409, 822]",0,6.1,6.15,1,95,6.06603e-08
"9678",1495,1495,"[103, 339, 412, 826]",0,6.25,6.1,1,9,0.0150449
"9682",1495,1495,"[103, 341, 412, 826]",0,6.3,6.1,1,80,1.40829e-07
"9686",1495,1495,"[104, 341, 416, 826]",0,6.35,6.15,1,53,1.7295e-06
"9733",1897,1897,"[29, 131, 912, 1128]",0,6.25,6.15,1,4,0.021374
"9871",578,578,"[245, 680, 1051, 1204]",0,6.75,3.25,1,62,6.38572e-07
"9883",578,578,"[242, 680, 1051, 1202]",0,6.65,3.4,1,2,0.028738
"9931",578,578,"[246, 680, 1047, 1203]",0,6.65,3.35,1,90,8.56501e-08
"9935",578,578,"[241, 680, 1051, 1203]",0,6.65,3.4,1,57,1.09324e-06
"9937",578,578,"[246, 680, 1051, 1203]",0,6.7,3.4,1,77,1.87094e-07
"9943",131,131,"[289, 630, 956, 1020]",0,6.95,4.15,1,12,0.0113195
"9950",131,131,"[289, 624, 952, 1014]",0,6.7,4.1,1,39,7.18984e-06
"9951",131,131,"[289, 625, 952, 1014]",0,6.7,4.15,1,46,3.25894e-06
"9955",131,131,"[289, 625, 952, 1013]",0,6.7,4.1,1,44,4.19966e-06
"10016",1897,1897,"[36, 137, 916, 1132]",0,6.7,6.35,1,16,0.00307334
"10017",1897,1897,"[35, 134, 913, 1129]",0,6.55,6.15,1,29,2.36888e-05
"10021",1897,1897,"[36, 135, 914, 1130]",0,6.55,6.35,1,62,6.38572e-07
"10024",1897,1897,"[36, 135, 915, 1130]",0,6.6,6.3,1,57,1.09324e-06
