"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"5",1111,1111,"[94, 283, 856, 1093]",0,1.85,3.45,1,70,2.74516e-07
"33",1487,1487,"[295, 633, 824, 896]",0,2.6,2.85,1,33,1.52301e-05
"34",1487,1487,"[291, 632, 821, 897]",0,2.45,2.85,1,28,4.08496e-05
"40",534,534,"[100, 331, 563, 777]",0,2.4,3.15,1,39,5.8265e-06
"127",534,534,"[99, 331, 566, 776]",0,2.45,3.05,1,78,1.46345e-07
"200",534,534,"[103, 332, 566, 779]",0,2.55,3.1,1,14,0.0128523
"336",1111,1111,"[106, 294, 862, 1098]",0,2.35,3.75,1,33,1.52301e-05
"486",1111,1111,"[96, 290, 856, 1097]",0,2.15,3.5,1,1,0.0328015
"586",1111,1111,"[96, 290, 862, 1097]",0,2.2,3.6,1,94,6.11453e-08
"868",1375,1375,"[11, 328, 587, 1031]",0,2.45,4.45,1,30,2.28177e-05
"881",1375,1375,"[12, 345, 586, 1034]",0,2.6,4.4,1,85,8.04298e-08
"1038",1362,1362,"[275, 401, 494, 941]",0,2.5,5.8,1,12,0.013348
"1111",1362,1362,"[271, 402, 495, 942]",0,2.5,5.9,1,73,2.06634e-07
"1220",1487,1487,"[298, 635, 827, 905]",0,2.85,3.1,1,17,0.0115238
"1285",1463,1463,"[60, 177, 830, 1009]",0,2.9,4,1,40,5.68759e-06
"1360",1375,1375,"[12, 357, 590, 1034]",0,2.75,4.55,1,75,1.60348e-07
"1687",1375,1375,"[18, 356, 594, 1037]",0,2.95,4.5,1,27,5.36837e-05
"1765",1375,1375,"[13, 353, 589, 1036]",0,2.8,4.4,1,5,0.0235864
"2011",340,340,"[433, 596, 989, 1105]",0,2.9,4.25,1,75,1.60348e-07
"2013",340,340,"[433, 596, 992, 1105]",0,2.95,4.25,1,70,2.74516e-07
"2303",1230,1230,"[409, 580, 658, 879]",0,2.8,5.7,1,15,0.0126515
"2470",1230,1230,"[409, 581, 656, 880]",0,2.75,5.85,1,60,8.04596e-07
"2481",1230,1230,"[409, 577, 657, 880]",0,2.7,5.9,1,87,7.56764e-08
"2487",1230,1230,"[409, 581, 657, 880]",0,2.75,5.9,1,82,8.81256e-08
"2528",1230,1230,"[409, 577, 660, 880]",0,2.75,5.9,1,59,8.2948e-07
"2546",1230,1230,"[409, 581, 661, 880]",0,2.85,5.85,1,85,8.04298e-08
"2960",1362,1362,"[276, 402, 497, 950]",0,2.7,6,1,45,3.32974e-06
"3218",1362,1362,"[271, 402, 497, 945]",0,2.6,5.9,1,84,8.29174e-08
"3442",1362,1362,"[272, 402, 498, 946]",0,2.6,6.05,1,42,5.43708e-06
"3721",1463,1463,"[60, 184, 837, 1016]",0,3.2,4,1,73,2.06634e-07
"3723",1463,1463,"[63, 184, 837, 1016]",0,3.25,4,1,54,1.42007e-06
"3802",1463,1463,"[66, 183, 836, 1011]",0,3.25,3.8,1,13,0.0130845
"3882",1375,1375,"[20, 355, 593, 1040]",0,3.05,4.35,1,32,1.65719e-05
"3949",340,340,"[436, 601, 992, 1105]",0,3.1,4.25,1,8,0.015226
"4053",467,467,"[131, 511, 688, 731]",0,3.4,6.4,1,95,5.93109e-08
"4060",467,467,"[131, 509, 693, 731]",0,3.4,6.4,1,3,0.0267564
"4101",177,177,"[67, 303, 649, 721]",0,3.8,3.15,1,2,0.0287921
"4108",177,177,"[71, 303, 651, 721]",0,3.9,3.15,1,99,4.33052e-08
