"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"3785",2056,2056,"[500, 732, 862, 1020]",0,2.7,4.5,1,8,0.0178967
"4066",232,232,"[217, 306, 796, 1165]",0,2.65,6.95,1,47,1.33807e-06
"4257",232,232,"[216, 297, 795, 1161]",0,2.5,6.7,1,65,2.95095e-07
"4285",232,232,"[219, 305, 795, 1161]",0,2.65,6.75,1,59,4.29549e-07
"4500",232,232,"[219, 302, 799, 1163]",0,2.7,6.7,1,10,0.0156247
"4700",232,232,"[222, 305, 795, 1167]",0,2.8,6.7,1,77,1.3927e-07
"4900",1317,1317,"[280, 645, 935, 1125]",0,3.4,5.85,1,35,5.44709e-06
"4977",1317,1317,"[278, 641, 933, 1120]",0,3.05,6.1,1,68,2.69325e-07
"5033",1317,1317,"[281, 646, 934, 1122]",0,3.3,6.05,1,67,2.77655e-07
"5118",1317,1317,"[281, 644, 934, 1126]",0,3.3,6.1,1,11,0.0150571
"5193",821,821,"[145, 777, 906, 1025]",0,3.95,3.25,1,59,4.29549e-07
"5197",821,821,"[145, 777, 909, 1025]",0,4,3.25,1,57,5.53543e-07
"5228",821,821,"[145, 777, 909, 1026]",0,4,3.3,1,60,4.16663e-07
"5231",821,821,"[145, 767, 910, 1026]",0,3.95,3.3,1,36,5.28368e-06
"5236",821,821,"[144, 777, 910, 1026]",0,4,3.3,1,15,0.0113022
"5239",790,790,"[13, 183, 572, 977]",0,3.95,3.5,1,14,0.0121257
"5247",790,790,"[13, 183, 573, 977]",0,3.95,3.55,1,95,3.72412e-08
"5440",1044,1044,"[410, 583, 1012, 1225]",0,3.55,4.25,1,92,4.08045e-08
"5446",1044,1044,"[410, 584, 1013, 1225]",0,3.65,4.15,1,38,3.80418e-06
"5484",1044,1044,"[411, 585, 1014, 1226]",0,3.65,4.35,1,53,7.58134e-07
"5525",1044,1044,"[412, 585, 1014, 1228]",0,3.75,4.25,1,11,0.0150571
"5567",1125,1125,"[38, 235, 459, 1220]",0,3.8,4.55,1,85,7.42454e-08
"5578",1125,1125,"[38, 239, 459, 1220]",0,3.85,4.55,1,82,9.86361e-08
"5585",1125,1125,"[42, 239, 460, 1220]",0,4,4.5,1,11,0.0150571
"5631",1125,1125,"[38, 234, 459, 1214]",0,3.7,4.5,1,45,1.72432e-06
"5635",1125,1125,"[38, 235, 459, 1214]",0,3.7,4.55,1,45,1.72432e-06
"5643",1125,1125,"[38, 239, 459, 1214]",0,3.75,4.55,1,47,1.33807e-06
"5677",1125,1125,"[38, 239, 459, 1216]",0,3.8,4.55,1,96,3.61239e-08
"5714",1125,1125,"[40, 234, 461, 1219]",0,3.9,4.45,1,22,6.04424e-05
"5723",1125,1125,"[40, 239, 461, 1219]",0,3.95,4.5,1,93,3.95804e-08
"5841",1604,1604,"[320, 517, 766, 1186]",0,3.6,5.4,1,3,0.0316941
"5846",1604,1604,"[317, 515, 764, 1182]",0,3.5,5.1,1,50,1.00719e-06
"5847",1604,1604,"[317, 516, 764, 1182]",0,3.5,5.15,1,85,7.42454e-08
"5860",1604,1604,"[317, 516, 764, 1189]",0,3.6,5.15,1,97,3.50402e-08
"5861",1604,1604,"[319, 516, 764, 1189]",0,3.65,5.15,1,21,6.3841e-05
"5876",1604,1604,"[319, 516, 764, 1185]",0,3.6,5.15,1,24,3.395e-05
"6245",1604,1604,"[320, 517, 765, 1187]",0,3.6,5.4,1,81,1.01687e-07
"6266",1317,1317,"[286, 650, 934, 1126]",0,3.45,6.15,1,53,7.58134e-07
"6482",821,821,"[145, 777, 910, 1027]",0,4.05,3.35,1,62,3.92038e-07
"6515",1911,1911,"[119, 164, 388, 530]",0,4.3,3.7,1,39,3.69005e-06
"6538",1911,1911,"[119, 168, 389, 530]",0,4.35,3.75,1,32,9.04791e-06
"6812",1911,1911,"[122, 163, 387, 531]",0,4.4,3.5,1,13,0.0125942
"7065",790,790,"[13, 186, 577, 981]",0,4.1,3.6,1,82,9.86361e-08
"7066",790,790,"[14, 186, 577, 981]",0,4.15,3.55,1,32,9.04791e-06
"7068",790,790,"[13, 190, 577, 981]",0,4.15,3.6,1,26,2.39115e-05
"7072",790,790,"[13, 186, 578, 981]",0,4.1,3.65,1,88,5.5886e-08
"7282",790,790,"[13, 186, 577, 980]",0,4.1,3.55,1,77,1.3927e-07
"7284",790,790,"[13, 190, 577, 980]",0,4.15,3.55,1,24,3.395e-05
"7288",790,790,"[13, 186, 578, 980]",0,4.1,3.6,1,99,3.29693e-08
"7348",790,790,"[13, 186, 577, 979]",0,4.05,3.65,1,74,1.85023e-07
"7380",332,332,"[272, 332, 687, 1192]",0,4.45,3.95,1,67,2.77655e-07
"7539",332,332,"[269, 332, 687, 1196]",0,4.45,4.05,1,12,0.0141905
"8018",1290,1290,"[73, 308, 651, 826]",0,4.85,2.05,1,53,7.58134e-07
"8022",1290,1290,"[73, 312, 651, 826]",0,4.9,2.1,1,77,1.3927e-07
"8036",1290,1290,"[73, 312, 651, 827]",0,4.9,2.15,1,49,1.03834e-06
"8060",1290,1290,"[73, 312, 651, 829]",0,4.95,2.1,1,90,4.33675e-08
"8082",1290,1290,"[73, 311, 651, 830]",0,4.95,2.1,1,45,1.72432e-06
"8103",1290,1290,"[75, 312, 653, 830]",0,5,2.3,1,14,0.0121257
"8108",1911,1911,"[125, 166, 390, 532]",0,4.6,3.4,1,86,7.2018e-08
"8144",234,234,"[122, 271, 686, 1035]",0,4.6,3.6,1,27,2.30756e-05
"8183",332,332,"[276, 336, 689, 1198]",0,4.7,4.05,1,35,5.44709e-06
"8232",332,332,"[276, 332, 689, 1196]",0,4.6,4.1,1,78,1.35092e-07
"8235",332,332,"[274, 334, 689, 1196]",0,4.55,4.25,1,56,5.70663e-07
"8344",809,809,"[69, 445, 819, 1131]",0,4.85,4.7,1,61,4.04163e-07
"8349",809,809,"[69, 446, 819, 1131]",0,4.85,4.75,1,82,9.86361e-08
"8358",809,809,"[69, 450, 819, 1131]",0,4.9,4.75,1,5,0.0211104
"8945",1290,1290,"[90, 316, 654, 831]",0,5.15,2.45,1,93,3.95804e-08
"8996",1290,1290,"[90, 315, 654, 833]",0,5.2,2.35,1,91,4.20665e-08
"9177",2071,2071,"[558, 700, 960, 1119]",0,5.25,4.85,1,31,1.27203e-05
"9180",2071,2071,"[558, 700, 961, 1119]",0,5.25,4.9,1,29,1.7848e-05
"9183",2071,2071,"[558, 700, 962, 1119]",0,5.3,4.85,1,41,2.86348e-06
"9349",2071,2071,"[555, 695, 960, 1117]",0,5.1,4.75,1,4,0.0281606
"9355",2071,2071,"[556, 700, 960, 1117]",0,5.15,4.85,1,96,3.61239e-08
"9458",809,809,"[99, 450, 824, 1133]",0,5.1,4.85,1,68,2.69325e-07
"9627",809,809,"[110, 452, 823, 1136]",0,5.25,4.7,1,16,0.000277805
"9638",809,809,"[110, 455, 823, 1136]",0,5.3,4.75,1,93,3.95804e-08
"9670",809,809,"[111, 453, 824, 1136]",0,5.25,4.85,1,41,2.86348e-06
"9895",1466,1466,"[114, 214, 790, 898]",0,5.25,5.55,1,24,3.395e-05
"10028",1466,1466,"[114, 214, 791, 897]",0,5.25,5.55,1,56,5.70663e-07
"10042",1466,1466,"[114, 214, 792, 897]",0,5.25,5.6,1,93,3.95804e-08
"10177",1466,1466,"[102, 214, 788, 893]",0,5.1,5.6,1,51,9.76977e-07
"10242",1466,1466,"[101, 212, 786, 892]",0,5.05,5.4,1,1,0.0415081
"10250",1466,1466,"[101, 213, 787, 892]",0,5.1,5.4,1,66,2.86242e-07
"10256",1466,1466,"[101, 212, 790, 892]",0,5.1,5.4,1,92,4.08045e-08
"10265",897,897,"[35, 368, 561, 1237]",0,5.6,2.15,1,16,0.000277805
"10291",897,897,"[33, 368, 561, 1239]",0,5.6,2.2,1,8,0.0178967
"10292",897,897,"[35, 368, 561, 1239]",0,5.65,2.2,1,20,7.25204e-05
"10326",897,897,"[36, 370, 563, 1241]",0,5.65,2.55,1,38,3.80418e-06
"10385",97,97,"[262, 623, 903, 1156]",0,6.55,3.15,1,47,1.33807e-06
"10397",97,97,"[261, 623, 904, 1156]",0,6.5,3.3,1,56,5.70663e-07
"10408",97,97,"[263, 631, 904, 1156]",0,6.6,3.25,1,88,5.5886e-08
"10412",97,97,"[262, 632, 904, 1156]",0,6.6,3.25,1,31,1.27203e-05
"10430",97,97,"[258, 620, 900, 1152]",0,6.2,3.6,1,79,1.3104e-07
"10431",97,97,"[258, 625, 900, 1152]",0,6.25,3.6,1,91,4.20665e-08
"10468",97,97,"[258, 623, 902, 1155]",0,6.35,3.4,1,14,0.0121257
"10508",97,97,"[261, 624, 904, 1157]",0,6.5,3.4,1,73,1.90745e-07
"10509",97,97,"[263, 624, 904, 1157]",0,6.55,3.35,1,94,3.83929e-08
"10511",97,97,"[261, 631, 904, 1157]",0,6.55,3.35,1,91,4.20665e-08
"10512",97,97,"[263, 631, 904, 1157]",0,6.6,3.3,1,85,7.42454e-08
"10788",1108,1108,"[381, 433, 751, 1177]",0,6.55,5.4,1,90,4.33675e-08
"10908",1108,1108,"[377, 433, 751, 1173]",0,6.45,5.4,1,21,6.3841e-05
"11074",1108,1108,"[377, 425, 747, 1178]",0,6.4,5.4,1,83,9.5677e-08
"11080",1108,1108,"[377, 425, 751, 1178]",0,6.45,5.4,1,14,0.0121257
"11085",1108,1108,"[381, 433, 751, 1178]",0,6.55,5.45,1,88,5.5886e-08
"11100",1108,1108,"[382, 433, 752, 1178]",0,6.55,5.55,1,77,1.3927e-07
"11110",1108,1108,"[382, 433, 754, 1178]",0,6.6,5.5,1,93,3.95804e-08
"11230",1243,1243,"[149, 397, 603, 839]",0,6.6,6.05,1,9,0.0160449
"11294",225,225,"[226, 492, 680, 1062]",0,6.65,3.95,1,7,0.0196657
"11315",225,225,"[224, 493, 682, 1062]",0,6.75,3.8,1,73,1.90745e-07
"11330",225,225,"[226, 492, 683, 1062]",0,6.7,4,1,53,7.58134e-07
"11364",511,511,"[413, 705, 925, 1202]",0,6.85,3.95,1,75,1.79472e-07
"11446",1574,1574,"[436, 627, 743, 1261]",0,6.5,4,1,49,1.03834e-06
"11451",1574,1574,"[434, 632, 741, 1259]",0,6.55,3.55,1,2,0.0365559
"11662",1243,1243,"[149, 397, 607, 840]",0,6.65,6.15,1,70,2.53408e-07
"11731",1243,1243,"[150, 395, 607, 843]",0,6.65,6.25,1,43,2.22206e-06
"11732",1243,1243,"[147, 397, 607, 843]",0,6.65,6.15,1,86,7.2018e-08
"11733",1243,1243,"[149, 397, 607, 843]",0,6.7,6.15,1,90,4.33675e-08
"11740",1243,1243,"[150, 401, 607, 843]",0,6.75,6.25,1,69,2.61245e-07
"11742",511,511,"[419, 713, 931, 1213]",0,7.35,4,1,56,5.70663e-07
"11934",511,511,"[417, 708, 929, 1206]",0,7.05,4.1,1,10,0.0156247
