"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"55",1447,1447,"[365, 508, 665, 877]",0,1.65,3.7,1,93,3.71529e-08
"264",1447,1447,"[373, 515, 674, 888]",0,2.15,3.8,1,39,2.35604e-06
"287",1360,1360,"[98, 260, 586, 993]",0,2.35,3.75,1,89,5.08848e-08
"340",1447,1447,"[369, 511, 671, 880]",0,1.9,3.7,1,7,0.0160641
"399",1447,1447,"[372, 513, 671, 884]",0,2.05,3.6,1,61,3.79376e-07
"403",1447,1447,"[372, 514, 671, 884]",0,2.05,3.65,1,74,1.18134e-07
"476",1447,1447,"[368, 509, 665, 881]",0,1.75,3.75,1,75,1.1459e-07
"477",1447,1447,"[369, 509, 665, 881]",0,1.75,3.8,1,98,3.19045e-08
"478",1447,1447,"[373, 509, 665, 881]",0,1.8,3.8,1,37,3.03613e-06
"509",1447,1447,"[373, 509, 669, 881]",0,1.85,3.85,1,39,2.35604e-06
"510",1447,1447,"[368, 511, 669, 881]",0,1.85,3.75,1,78,1.04583e-07
"511",1447,1447,"[369, 511, 669, 881]",0,1.85,3.8,1,78,1.04583e-07
"584",1360,1360,"[98, 260, 582, 988]",0,2.25,3.6,1,33,5.04193e-06
"633",1360,1360,"[98, 263, 586, 989]",0,2.35,3.75,1,30,8.56311e-06
"907",1223,1223,"[471, 658, 806, 1011]",0,2.9,3.3,1,8,0.0157836
"1443",1360,1360,"[107, 266, 589, 996]",0,2.7,3.8,1,54,6.90289e-07
"1596",1360,1360,"[100, 264, 586, 992]",0,2.45,3.8,1,73,1.21788e-07
"1598",1360,1360,"[103, 264, 586, 992]",0,2.5,3.75,1,87,5.4081e-08
"1603",1360,1360,"[104, 262, 587, 992]",0,2.45,3.85,1,7,0.0160641
"1991",511,511,"[486, 756, 901, 1156]",0,2.65,5.05,1,61,3.79376e-07
"1992",511,511,"[487, 756, 901, 1156]",0,2.65,5.1,1,46,1.29485e-06
"1994",511,511,"[491, 756, 901, 1156]",0,2.7,5.1,1,55,6.69581e-07
"2000",511,511,"[487, 761, 901, 1156]",0,2.75,5.15,1,42,1.77344e-06
"2102",511,511,"[490, 760, 903, 1158]",0,2.9,5,1,6,0.0167901
"2320",1247,1247,"[53, 191, 528, 845]",0,2.95,5.65,1,20,0.000162478
"2327",1203,1203,"[36, 530, 600, 837]",0,3.05,2.6,1,35,3.91254e-06
"2342",1203,1203,"[37, 535, 600, 837]",0,3.1,2.7,1,46,1.29485e-06
"2475",1203,1203,"[37, 535, 600, 838]",0,3.1,2.75,1,49,9.74662e-07
"2485",1203,1203,"[37, 535, 601, 838]",0,3.1,2.8,1,80,8.11566e-08
"2544",1203,1203,"[41, 544, 601, 839]",0,3.2,2.95,1,9,0.0142393
"2648",1223,1223,"[473, 662, 805, 1018]",0,3.1,3.2,1,42,1.77344e-06
