"","lambda","gamma","suppSize"
"1",0.045838,0,0
"2",0.0453796,0,1
"3",0.0361515,0,2
"4",0.0344515,0,3
"5",0.0305155,0,4
"6",0.0273623,0,5
"7",0.0230438,0,6
"8",0.0210548,0,7
"9",0.0196129,0,8
"10",0.0167466,0,9
"11",0.016282,0,11
"12",0.0160379,0,12
"13",0.0148399,0,14
"14",0.0142985,0,15
"15",0.0133122,0,16
"16",0.0111176,0,18
"17",0.0103649,0,21
"18",0.00925099,0,22
"19",0.00772302,0,23
"20",0.00550893,0,24
"21",0.00286982,0,25
"22",0.00225039,0,26
"23",0.00112013,0,27
"24",0.000918275,0,28
"25",0.000469519,0,28
"26",0.000333431,0,30
"27",0.000227354,0,30
"28",0.000181883,0,31
"29",7.71151e-05,0,31
"30",6.16921e-05,0,33
"31",5.02662e-05,0,34
"32",3.03103e-05,0,35
"33",2.45625e-05,0,37
"34",2.00772e-05,0,37
"35",1.60618e-05,0,38
"36",1.57144e-05,0,39
"37",1.45993e-05,0,39
"38",1.16794e-05,0,41
"39",1.10596e-05,0,46
"40",1.07278e-05,0,47
"41",9.34981e-06,0,48
"42",9.06931e-06,0,48
"43",7.25545e-06,0,49
"44",7.03779e-06,0,50
"45",6.51575e-06,0,51
"46",5.91672e-06,0,51
"47",4.73338e-06,0,52
"48",4.59138e-06,0,52
"49",3.6731e-06,0,55
"50",3.56291e-06,0,55
"51",2.85033e-06,0,59
"52",2.76482e-06,0,64
"53",2.68187e-06,0,65
"54",2.60142e-06,0,66
"55",2.52337e-06,0,68
"56",2.44767e-06,0,68
"57",1.95814e-06,0,70
"58",1.89939e-06,0,71
"59",1.84241e-06,0,71
"60",1.47393e-06,0,72
"61",1.42971e-06,0,73
"62",1.38682e-06,0,74
"63",1.34522e-06,0,74
"64",1.07617e-06,0,77
"65",1.04389e-06,0,77
"66",8.3511e-07,0,79
"67",8.10057e-07,0,81
"68",7.85755e-07,0,83
"69",7.62182e-07,0,84
"70",7.39317e-07,0,85
"71",7.17137e-07,0,86
"72",6.95623e-07,0,87
"73",6.74754e-07,0,87
"74",5.39804e-07,0,89
"75",5.23609e-07,0,89
"76",4.18888e-07,0,93
"77",4.06321e-07,0,94
"78",3.94131e-07,0,94
"79",3.15305e-07,0,96
"80",3.05846e-07,0,97
"81",2.96671e-07,0,99
"82",2.8777e-07,0,100
"83",2.79137e-07,0,101
"84",2.70763e-07,0,101
"85",2.16611e-07,0,102
"86",2.10112e-07,0,103
"87",2.03809e-07,0,107
"88",1.97695e-07,0,108
"89",1.91764e-07,0,109
"90",1.86011e-07,0,110
"91",1.80431e-07,0,111
"92",1.75018e-07,0,111
"93",1.40014e-07,0,113
"94",1.35814e-07,0,114
"95",1.31739e-07,0,114
"96",1.05391e-07,0,114
"97",8.43131e-08,0,117
"98",8.17837e-08,0,119
"99",7.93302e-08,0,121
"100",7.69503e-08,0,121
