"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"7",93,93,"[430, 913, 1037, 1098]",0,2.15,2.4,1,67,9.36902e-07
"13",93,93,"[430, 917, 1037, 1098]",0,2.2,2.4,1,65,1.20735e-06
"15",93,93,"[432, 917, 1037, 1098]",0,2.25,2.45,1,45,7.28615e-06
"193",93,93,"[429, 912, 1040, 1095]",0,2.2,2.15,1,13,0.0127057
"346",1818,1818,"[72, 494, 715, 880]",0,2.35,4.1,1,15,0.011788
"484",1818,1818,"[72, 493, 714, 874]",0,2.3,3.9,1,60,1.70473e-06
"492",1818,1818,"[72, 493, 716, 874]",0,2.35,3.9,1,78,3.75957e-07
"505",1818,1818,"[70, 493, 714, 875]",0,2.25,3.95,1,97,1.18238e-07
"720",1818,1818,"[75, 495, 718, 880]",0,2.4,4.35,1,52,3.87728e-06
"786",599,599,"[133, 486, 661, 1120]",0,2.2,5.7,1,57,2.26476e-06
"808",486,486,"[138, 280, 747, 922]",0,2.3,5.4,1,22,0.00154988
"994",599,599,"[131, 484, 655, 1122]",0,1.9,6,1,14,0.0119867
"1346",1385,1385,"[509, 560, 698, 1186]",0,2.85,2.1,1,92,1.37688e-07
"1378",1385,1385,"[510, 554, 698, 1188]",0,2.8,2.35,1,85,2.50529e-07
"1391",1385,1385,"[509, 554, 699, 1188]",0,2.8,2.35,1,88,1.88578e-07
"1392",1385,1385,"[510, 554, 699, 1188]",0,2.8,2.4,1,87,1.94411e-07
"1433",1385,1385,"[510, 561, 703, 1188]",0,2.9,2.35,1,47,6.63792e-06
"1471",1385,1385,"[509, 560, 698, 1187]",0,2.85,2.15,1,93,1.33558e-07
"1472",1385,1385,"[510, 560, 698, 1187]",0,2.85,2.2,1,91,1.41947e-07
"1662",1385,1385,"[509, 554, 698, 1185]",0,2.75,2.3,1,78,3.75957e-07
"1727",1385,1385,"[509, 554, 703, 1185]",0,2.8,2.35,1,89,1.82921e-07
"1994",1385,1385,"[511, 553, 698, 1184]",0,2.8,2.2,1,15,0.011788
"1995",1385,1385,"[509, 554, 698, 1184]",0,2.75,2.25,1,81,3.43126e-07
"2015",1385,1385,"[509, 554, 699, 1184]",0,2.75,2.3,1,84,2.58278e-07
"2016",1385,1385,"[510, 554, 699, 1184]",0,2.75,2.35,1,77,3.87584e-07
