"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"11",870,870,"[459, 672, 786, 1180]",0,2.15,2.85,1,40,4.24443e-06
"34",870,870,"[453, 664, 780, 1170]",0,1.6,2.8,1,18,0.000220278
"96",870,870,"[460, 671, 786, 1177]",0,2.05,2.95,1,81,1.6204e-07
"391",870,870,"[453, 664, 781, 1173]",0,1.7,2.8,1,91,8.12788e-08
"416",870,870,"[453, 668, 782, 1173]",0,1.75,2.85,1,85,1.18312e-07
"475",870,870,"[457, 664, 782, 1176]",0,1.8,2.85,1,7,0.0158047
"554",266,266,"[242, 607, 685, 1025]",0,2.4,2.25,1,37,5.34269e-06
"621",266,266,"[244, 611, 695, 1025]",0,2.6,2.3,1,7,0.0158047
"626",266,266,"[243, 615, 695, 1025]",0,2.6,2.4,1,71,3.2305e-07
"726",266,266,"[243, 615, 695, 1028]",0,2.65,2.4,1,21,0.000139471
"744",266,266,"[245, 615, 696, 1031]",0,2.75,2.5,1,61,7.80904e-07
"874",266,266,"[242, 608, 685, 1026]",0,2.4,2.35,1,44,2.5782e-06
"893",266,266,"[242, 608, 689, 1026]",0,2.45,2.35,1,97,6.77029e-08
"921",467,467,"[179, 472, 749, 829]",0,2.55,5.4,1,35,6.98681e-06
"1018",467,467,"[182, 474, 752, 833]",0,2.75,5.45,1,32,1.38038e-05
"1073",1776,1776,"[95, 192, 923, 1115]",0,3.1,2.4,1,42,3.3622e-06
"1164",1776,1776,"[96, 191, 924, 1111]",0,3.05,2.55,1,15,0.0078204
"1294",467,467,"[185, 478, 758, 835]",0,3.05,5.3,1,93,7.64752e-08
"1309",467,467,"[185, 478, 759, 835]",0,3.05,5.35,1,11,0.0130862
"1359",1335,1335,"[89, 931, 1075, 1154]",0,3.65,2.35,1,3,0.0237131
"1403",1335,1335,"[89, 931, 1075, 1151]",0,3.6,2.35,1,56,1.33691e-06
"1444",1776,1776,"[103, 191, 924, 1122]",0,3.2,2.4,1,24,6.03418e-05
"1480",1335,1335,"[84, 927, 1070, 1148]",0,3.35,2.2,1,33,1.10371e-05
"1481",1335,1335,"[85, 927, 1070, 1148]",0,3.4,2.15,1,61,7.80904e-07
"1493",1335,1335,"[88, 930, 1071, 1148]",0,3.5,2.2,1,32,1.38038e-05
"1712",348,348,"[401, 581, 894, 1092]",0,3.7,2.7,1,8,0.015381
"1782",1776,1776,"[103, 194, 924, 1115]",0,3.2,2.45,1,94,7.41809e-08
"1783",1776,1776,"[104, 192, 925, 1115]",0,3.15,2.55,1,70,3.33041e-07
"2003",1776,1776,"[103, 193, 924, 1116]",0,3.2,2.45,1,80,1.67052e-07
"2165",348,348,"[398, 578, 889, 1091]",0,3.5,2.7,1,84,1.21971e-07
"2259",348,348,"[402, 581, 891, 1091]",0,3.6,2.85,1,98,6.56719e-08
"2280",348,348,"[401, 580, 893, 1091]",0,3.65,2.65,1,88,1.0798e-07
"2391",1776,1776,"[95, 192, 925, 1123]",0,3.15,2.55,1,27,3.53179e-05
