"","lambda","gamma","suppSize"
"1",0.0607354,0,0
"2",0.060128,0,1
"3",0.0317516,0,2
"4",0.0282229,0,3
"5",0.0254261,0,4
"6",0.0212076,0,5
"7",0.0206404,0,6
"8",0.0192027,0,7
"9",0.0186187,0,8
"10",0.016987,0,9
"11",0.0157419,0,10
"12",0.015445,0,13
"13",0.0151885,0,15
"14",0.0146159,0,19
"15",0.0131336,0,20
"16",0.0101762,0,21
"17",0.010069,0,22
"18",0.00950678,0,23
"19",0.0089786,0,24
"20",0.000690679,0,25
"21",0.000387969,0,26
"22",0.000244038,0,27
"23",0.000191304,0,28
"24",0.000148942,0,29
"25",0.000107865,0,30
"26",7.44304e-05,0,31
"27",6.77918e-05,0,31
"28",5.42334e-05,0,32
"29",3.81086e-05,0,32
"30",3.04869e-05,0,33
"31",2.92425e-05,0,34
"32",2.49715e-05,0,34
"33",1.99772e-05,0,37
"34",1.57454e-05,0,39
"35",1.28767e-05,0,39
"36",1.03013e-05,0,42
"37",1.00873e-05,0,43
"38",8.91418e-06,0,44
"39",7.40574e-06,0,45
"40",5.93581e-06,0,46
"41",5.75773e-06,0,47
"42",5.585e-06,0,47
"43",4.468e-06,0,48
"44",4.33396e-06,0,48
"45",3.46717e-06,0,51
"46",3.36315e-06,0,51
"47",2.69052e-06,0,54
"48",2.60981e-06,0,54
"49",2.08785e-06,0,55
"50",2.02521e-06,0,56
"51",1.96445e-06,0,56
"52",1.57156e-06,0,61
"53",1.52442e-06,0,61
"54",1.21953e-06,0,63
"55",1.18295e-06,0,64
"56",1.14746e-06,0,65
"57",1.11303e-06,0,66
"58",1.07964e-06,0,67
"59",1.04725e-06,0,69
"60",1.01584e-06,0,69
"61",8.12669e-07,0,72
"62",7.88289e-07,0,72
"63",6.30631e-07,0,76
"64",6.11712e-07,0,77
"65",5.93361e-07,0,77
"66",4.74689e-07,0,77
"67",3.79751e-07,0,80
"68",3.68359e-07,0,82
"69",3.57308e-07,0,86
"70",3.46589e-07,0,85
"71",3.36191e-07,0,85
"72",2.68953e-07,0,86
"73",2.60884e-07,0,88
"74",2.53058e-07,0,88
"75",2.02446e-07,0,89
"76",1.96373e-07,0,91
"77",1.90482e-07,0,92
"78",1.84767e-07,0,93
"79",1.79224e-07,0,95
"80",1.73847e-07,0,96
"81",1.68632e-07,0,96
"82",1.34906e-07,0,96
"83",1.07924e-07,0,103
"84",1.04687e-07,0,104
"85",1.01546e-07,0,105
"86",9.84997e-08,0,107
"87",9.55447e-08,0,110
"88",9.26784e-08,0,112
"89",8.9898e-08,0,112
"90",8.72011e-08,0,113
"91",8.45851e-08,0,113
"92",6.7668e-08,0,114
"93",6.5638e-08,0,115
"94",6.36689e-08,0,118
"95",6.17588e-08,0,119
"96",5.9906e-08,0,119
"97",5.81089e-08,0,119
"98",4.64871e-08,0,121
"99",4.50925e-08,0,122
"100",4.37397e-08,0,123
