"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"6098",1969,1969,"[782, 848, 1076, 1172]",0,4.75,3.95,1,59,7.23964e-07
"6100",1969,1969,"[785, 848, 1076, 1172]",0,4.8,3.95,1,78,1.54871e-07
"6264",2051,2051,"[674, 776, 888, 1060]",0,4.45,3.45,1,1,0.0406651
"6408",599,599,"[54, 285, 625, 1128]",0,4.7,4.05,1,94,6.47076e-08
"6410",599,599,"[57, 285, 625, 1128]",0,4.75,4.05,1,70,2.9051e-07
"6743",599,599,"[53, 285, 625, 1129]",0,4.65,4.15,1,64,5.12736e-07
"6969",599,599,"[53, 285, 625, 1127]",0,4.6,4.15,1,96,6.08834e-08
"7097",1969,1969,"[786, 845, 1075, 1173]",0,4.7,4.15,1,36,5.70169e-06
"7182",1969,1969,"[783, 846, 1075, 1174]",0,4.65,4.25,1,60,7.02245e-07
"7268",599,599,"[60, 295, 635, 1134]",0,4.95,4.6,1,36,5.70169e-06
"7302",599,599,"[60, 295, 635, 1133]",0,4.95,4.55,1,86,8.25623e-08
"7306",599,599,"[56, 287, 627, 1129]",0,4.7,4.4,1,58,7.46355e-07
"7333",599,599,"[59, 294, 631, 1132]",0,4.9,4.4,1,9,0.0154752
"7343",599,599,"[60, 286, 627, 1130]",0,4.75,4.45,1,99,4.58281e-08
"7541",1191,1191,"[181, 838, 916, 1022]",0,4.45,5.4,1,37,5.45144e-06
"7964",843,843,"[24, 382, 681, 1185]",0,5.25,2.75,1,39,4.23032e-06
"8198",870,870,"[491, 768, 857, 1234]",0,5.05,3.05,1,74,2.12112e-07
"8206",870,870,"[491, 764, 861, 1234]",0,5.05,3.05,1,68,3.08757e-07
"8208",870,870,"[491, 768, 861, 1234]",0,5.1,3.05,1,63,5.28594e-07
"8217",870,870,"[491, 769, 862, 1234]",0,5.1,3.15,1,85,8.51157e-08
"8268",599,599,"[61, 296, 632, 1135]",0,5.1,3.95,1,99,4.58281e-08
"8312",355,355,"[51, 176, 296, 1242]",0,5.2,3.75,1,34,7.97127e-06
"8446",355,355,"[50, 171, 289, 1235]",0,5.05,3.35,1,67,3.18307e-07
"8447",355,355,"[50, 172, 289, 1235]",0,5.05,3.4,1,28,2.20529e-05
"8448",355,355,"[50, 173, 289, 1235]",0,5.05,3.45,1,27,3.71698e-05
"8761",801,801,"[237, 437, 939, 1118]",0,5.1,5.5,1,90,7.30918e-08
"9162",801,801,"[241, 438, 943, 1122]",0,5.3,5.45,1,20,0.000243411
"9393",570,570,"[303, 532, 1012, 1163]",0,5.25,5.7,1,49,1.44332e-06
"9456",570,570,"[301, 529, 1008, 1164]",0,5.1,5.9,1,9,0.0154752
"9505",570,570,"[304, 532, 1013, 1164]",0,5.25,5.85,1,85,8.51157e-08
"9506",570,570,"[305, 532, 1013, 1164]",0,5.25,5.9,1,87,8.00854e-08
"9509",570,570,"[304, 533, 1013, 1164]",0,5.25,5.9,1,67,3.18307e-07
"9510",570,570,"[305, 533, 1013, 1164]",0,5.25,5.95,1,67,3.18307e-07
"9562",570,570,"[305, 533, 1013, 1167]",0,5.3,5.95,1,86,8.25623e-08
"9700",843,843,"[27, 381, 683, 1182]",0,5.35,2.45,1,6,0.0208262
"9726",843,843,"[27, 386, 685, 1188]",0,5.45,2.75,1,29,2.1032e-05
"9795",729,729,"[201, 365, 1152, 1203]",0,6,3.1,1,67,3.18307e-07
"9830",729,729,"[200, 363, 1152, 1204]",0,5.95,3.05,1,2,0.0297793
"9892",729,729,"[201, 365, 1151, 1201]",0,5.9,3.25,1,60,7.02245e-07
"10024",801,801,"[236, 438, 947, 1122]",0,5.3,5.4,1,26,3.9471e-05
"10037",1710,1710,"[99, 519, 622, 955]",0,5.95,5.65,1,7,0.0196681
"10039",1710,1710,"[99, 519, 622, 950]",0,5.9,5.6,1,67,3.18307e-07
"10044",801,801,"[237, 439, 948, 1123]",0,5.3,5.6,1,8,0.0170685
"10048",801,801,"[237, 440, 948, 1123]",0,5.35,5.55,1,62,5.44942e-07
"10049",801,801,"[240, 440, 948, 1123]",0,5.4,5.5,1,62,5.44942e-07
"10050",801,801,"[241, 440, 948, 1123]",0,5.4,5.55,1,64,5.12736e-07
"10087",729,729,"[210, 366, 1156, 1209]",0,6.25,3.2,1,30,1.56921e-05
"10089",729,729,"[210, 366, 1157, 1209]",0,6.25,3.25,1,28,2.20529e-05
"10112",729,729,"[209, 366, 1156, 1208]",0,6.2,3.2,1,93,6.67089e-08
"10294",729,729,"[201, 366, 1153, 1204]",0,6.05,3.2,1,87,8.00854e-08
"10305",729,729,"[200, 365, 1156, 1204]",0,6.05,3.1,1,78,1.54871e-07
"10311",729,729,"[209, 366, 1156, 1204]",0,6.15,3.15,1,67,3.18307e-07
"10312",729,729,"[210, 366, 1156, 1204]",0,6.15,3.2,1,68,3.08757e-07
"10342",729,729,"[211, 366, 1157, 1205]",0,6.15,3.35,1,76,1.64599e-07
"10354",1182,1182,"[215, 705, 992, 1260]",0,6.1,4.35,1,54,1.23943e-06
"10896",1182,1182,"[219, 706, 997, 1263]",0,6.25,4.65,1,73,2.18673e-07
"10928",1182,1182,"[220, 706, 998, 1263]",0,6.3,4.6,1,85,8.51157e-08
"10931",1182,1182,"[216, 709, 998, 1263]",0,6.3,4.5,1,3,0.0232749
"10979",1182,1182,"[219, 706, 1000, 1263]",0,6.3,4.65,1,58,7.46355e-07
"11227",1710,1710,"[104, 524, 623, 957]",0,6.3,5.7,1,21,0.000163266
"11277",1710,1710,"[104, 524, 623, 958]",0,6.3,5.75,1,62,5.44942e-07
"11315",515,515,"[479, 739, 1104, 1222]",0,6.85,2.75,1,49,1.44332e-06
"11318",515,515,"[478, 737, 1103, 1221]",0,6.85,2.5,1,17,0.000537646
"11333",515,515,"[478, 739, 1104, 1221]",0,6.85,2.65,1,46,2.32494e-06
"11334",515,515,"[479, 739, 1104, 1221]",0,6.85,2.7,1,62,5.44942e-07
"11362",515,515,"[475, 732, 1102, 1218]",0,6.55,2.65,1,36,5.70169e-06
"11425",515,515,"[476, 733, 1099, 1219]",0,6.5,2.8,1,7,0.0196681
"11560",1053,1053,"[372, 693, 803, 986]",0,6.6,3.9,1,10,0.0151383
"11626",1053,1053,"[369, 693, 801, 984]",0,6.45,4.05,1,41,3.28272e-06
"11736",1053,1053,"[376, 698, 805, 990]",0,6.75,4.15,1,39,4.23032e-06
"11765",1053,1053,"[373, 697, 804, 987]",0,6.65,4.05,1,80,1.2018e-07
"11772",1053,1053,"[376, 698, 805, 987]",0,6.7,4.15,1,44,2.47097e-06
"11904",353,353,"[4, 268, 393, 1266]",0,6.7,4.95,1,11,0.0144113
"11921",1182,1182,"[220, 711, 1000, 1266]",0,6.45,4.85,1,41,3.28272e-06
"12291",353,353,"[9, 272, 398, 1267]",0,6.9,5.05,1,94,6.47076e-08
"12294",353,353,"[9, 273, 398, 1267]",0,6.9,5.1,1,96,6.08834e-08
"12339",353,353,"[5, 269, 394, 1266]",0,6.7,5.1,1,85,8.51157e-08
"12364",353,353,"[12, 273, 401, 1268]",0,7.05,5.15,1,36,5.70169e-06
