"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"12",1107,1107,"[4, 441, 608, 923]",0,2.15,4.1,1,99,7.4445e-08
"16",1107,1107,"[4, 442, 608, 923]",0,2.15,4.15,1,99,7.4445e-08
"147",1107,1107,"[1, 437, 607, 926]",0,2.1,3.9,1,25,0.000112134
"191",1107,1107,"[2, 439, 605, 923]",0,2,4.3,1,68,6.08138e-07
"225",104,104,"[108, 236, 861, 1129]",0,2.1,6.7,1,45,4.33915e-06
"229",104,104,"[108, 236, 861, 1130]",0,2.1,6.75,1,41,7.0534e-06
"253",104,104,"[109, 230, 859, 1128]",0,1.9,7,1,11,0.0154788
"294",104,104,"[108, 238, 862, 1130]",0,2.1,6.9,1,38,1.0672e-05
"449",1107,1107,"[4, 444, 608, 927]",0,2.25,4.1,1,60,9.40827e-07
"760",1107,1107,"[6, 441, 608, 926]",0,2.25,4.05,1,7,0.0213969
"787",1107,1107,"[4, 444, 609, 926]",0,2.25,4.1,1,61,9.12602e-07
"999",958,958,"[155, 413, 631, 1080]",0,2.6,5.15,1,60,9.40827e-07
"1373",958,958,"[149, 408, 632, 1078]",0,2.35,5.55,1,45,4.33915e-06
"1527",958,958,"[149, 408, 632, 1081]",0,2.4,5.5,1,37,1.09817e-05
"1599",958,958,"[150, 405, 625, 1082]",0,2.3,5.6,1,74,3.44563e-07
"1623",958,958,"[149, 408, 626, 1082]",0,2.35,5.6,1,28,4.72845e-05
"1638",958,958,"[153, 411, 633, 1082]",0,2.5,5.6,1,10,0.015883
"1832",248,248,"[290, 565, 992, 1109]",0,2.4,6.2,1,16,0.0104479
"2087",248,248,"[295, 568, 994, 1109]",0,2.6,6.25,1,87,1.30094e-07
"2134",248,248,"[295, 568, 994, 1110]",0,2.6,6.3,1,89,1.22405e-07
"2135",248,248,"[296, 568, 994, 1110]",0,2.65,6.25,1,91,1.15171e-07
"2180",248,248,"[295, 569, 996, 1111]",0,2.65,6.4,1,32,2.34929e-05
"2219",104,104,"[108, 237, 862, 1133]",0,2.15,6.85,1,70,5.72197e-07
"2299",43,43,"[198, 447, 826, 953]",0,3.05,2.3,1,89,1.22405e-07
"2523",43,43,"[196, 449, 824, 952]",0,3.1,2,1,39,1.02633e-05
"2536",43,43,"[199, 449, 828, 952]",0,3.2,1.95,1,58,1.21241e-06
"2580",43,43,"[200, 450, 829, 953]",0,3.2,2.15,1,68,6.08138e-07
"2582",43,43,"[202, 450, 829, 953]",0,3.2,2.25,1,62,8.85224e-07
"2788",43,43,"[198, 451, 829, 955]",0,3.2,2.3,1,8,0.0166836
"3158",1354,1354,"[210, 329, 657, 998]",0,3.55,2.8,1,1,0.0403485
"3261",1354,1354,"[206, 325, 650, 997]",0,3.25,2.7,1,51,2.46393e-06
"3275",1354,1354,"[206, 325, 651, 997]",0,3.3,2.7,1,55,1.65254e-06
"3284",1354,1354,"[213, 327, 651, 997]",0,3.45,2.7,1,82,2.22721e-07
"3297",1354,1354,"[213, 327, 653, 997]",0,3.5,2.65,1,93,1.08364e-07
"3306",1354,1354,"[214, 325, 654, 997]",0,3.45,2.75,1,22,0.000291672
"3819",1354,1354,"[209, 328, 651, 997]",0,3.4,2.75,1,72,4.44025e-07
"3827",1354,1354,"[209, 328, 654, 997]",0,3.45,2.75,1,99,7.4445e-08
"4076",1762,1762,"[115, 242, 837, 1015]",0,3.5,3.95,1,18,0.00867844
"4288",1762,1762,"[121, 247, 838, 1017]",0,3.65,4.1,1,38,1.0672e-05
"4335",1762,1762,"[121, 247, 842, 1017]",0,3.7,4.1,1,33,2.16335e-05
"4457",595,595,"[63, 457, 557, 1059]",0,3.65,6.1,1,78,3.05039e-07
"4464",595,595,"[67, 457, 560, 1059]",0,3.75,6.1,1,58,1.21241e-06
"4862",595,595,"[61, 460, 558, 1058]",0,3.55,6.45,1,75,3.34226e-07
"4863",595,595,"[62, 460, 558, 1058]",0,3.55,6.5,1,97,9.59342e-08
"4865",595,595,"[64, 460, 558, 1058]",0,3.6,6.45,1,88,1.26191e-07
"4987",595,595,"[65, 460, 562, 1058]",0,3.65,6.55,1,89,1.22405e-07
"5032",595,595,"[64, 459, 558, 1060]",0,3.65,6.35,1,10,0.015883
"5472",1163,1163,"[399, 714, 891, 1006]",0,3.95,2.7,1,99,7.4445e-08
"5512",1163,1163,"[395, 709, 890, 1005]",0,3.85,2.45,1,14,0.0133414
"5633",1277,1277,"[218, 661, 932, 1150]",0,4.2,2.4,1,74,3.44563e-07
"5657",1354,1354,"[214, 329, 660, 1007]",0,3.75,2.85,1,76,3.242e-07
"5667",1163,1163,"[396, 714, 892, 1007]",0,3.9,2.85,1,93,1.08364e-07
"5669",1163,1163,"[400, 714, 892, 1007]",0,3.95,2.85,1,89,1.22405e-07
"5673",1163,1163,"[400, 715, 892, 1007]",0,3.95,2.9,1,30,3.83601e-05
"5679",1163,1163,"[401, 714, 891, 1006]",0,3.95,2.8,1,60,9.40827e-07
"5718",1799,1799,"[86, 364, 503, 724]",0,4.1,3.85,1,52,2.38379e-06
"5763",1799,1799,"[86, 364, 507, 725]",0,4.15,3.9,1,58,1.21241e-06
"5788",1799,1799,"[85, 366, 504, 726]",0,4.05,4.2,1,5,0.0249994
"5851",595,595,"[68, 458, 561, 1064]",0,3.8,6.3,1,50,2.54014e-06
"6369",1277,1277,"[222, 667, 935, 1153]",0,4.5,2.4,1,15,0.0110061
"6370",1277,1277,"[224, 667, 935, 1153]",0,4.55,2.35,1,94,1.05113e-07
"6443",1277,1277,"[224, 667, 940, 1153]",0,4.65,2.35,1,92,1.11716e-07
"6502",1277,1277,"[221, 661, 935, 1154]",0,4.35,2.4,1,81,2.29609e-07
"6531",1277,1277,"[221, 665, 936, 1154]",0,4.4,2.5,1,25,0.000112134
"6615",1277,1277,"[221, 661, 935, 1149]",0,4.3,2.35,1,97,9.59342e-08
"6635",1277,1277,"[221, 661, 936, 1149]",0,4.3,2.4,1,88,1.26191e-07
"6688",1277,1277,"[218, 661, 935, 1150]",0,4.25,2.4,1,67,6.26946e-07
"6740",68,68,"[22, 759, 883, 1166]",0,4.45,3.7,1,93,1.08364e-07
"6749",68,68,"[22, 759, 886, 1166]",0,4.5,3.65,1,76,3.242e-07
"6926",68,68,"[20, 758, 886, 1163]",0,4.4,3.6,1,23,0.00017963
"6958",68,68,"[36, 761, 885, 1165]",0,4.55,4.15,1,99,7.4445e-08
"6968",68,68,"[36, 766, 885, 1165]",0,4.6,4.2,1,8,0.0166836
"6969",68,68,"[15, 761, 888, 1165]",0,4.45,4.05,1,70,5.72197e-07
"7125",68,68,"[15, 758, 883, 1161]",0,4.25,3.85,1,84,2.09558e-07
"7294",68,68,"[15, 758, 881, 1163]",0,4.25,3.85,1,21,0.000458558
"7365",75,75,"[27, 736, 800, 914]",0,4.45,4.75,1,76,3.242e-07
"7380",75,75,"[39, 739, 800, 914]",0,4.6,4.75,1,79,2.95888e-07
"7381",75,75,"[27, 742, 800, 914]",0,4.55,4.75,1,42,6.06204e-06
"7384",75,75,"[39, 742, 800, 914]",0,4.65,4.75,1,35,1.65338e-05
"7451",75,75,"[39, 739, 800, 917]",0,4.65,4.75,1,78,3.05039e-07
"7455",75,75,"[33, 741, 800, 917]",0,4.65,4.7,1,77,3.14474e-07
"7536",75,75,"[35, 740, 804, 916]",0,4.6,5.15,1,2,0.0366142
"7560",75,75,"[28, 739, 801, 911]",0,4.45,4.85,1,63,8.58668e-07
"7601",75,75,"[28, 740, 801, 915]",0,4.5,4.95,1,88,1.26191e-07
"7848",1764,1764,"[139, 300, 544, 673]",0,4.5,5.45,1,3,0.0335144
"8064",1786,1786,"[185, 514, 584, 700]",0,4.7,6.8,1,44,4.54987e-06
"8067",1786,1786,"[185, 515, 584, 700]",0,4.75,6.75,1,47,3.71893e-06
"8088",1786,1786,"[186, 516, 585, 701]",0,4.75,6.95,1,9,0.0162572
"8179",288,288,"[101, 348, 596, 1117]",0,5.05,2.65,1,27,7.05738e-05
