"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"164",1523,1523,"[367, 434, 684, 1101]",0,1.85,4.75,1,69,5.18466e-07
"180",1523,1523,"[367, 437, 684, 1101]",0,1.9,4.8,1,39,5.65722e-06
"228",1523,1523,"[375, 436, 683, 1103]",0,2.05,4.7,1,65,5.85643e-07
"230",1523,1523,"[375, 437, 683, 1103]",0,2.05,4.75,1,85,1.78658e-07
"245",1523,1523,"[374, 436, 685, 1103]",0,2.1,4.6,1,13,0.0123464
"265",1143,1143,"[129, 472, 806, 833]",0,2.7,2.6,1,25,4.4124e-05
"381",1956,1956,"[674, 746, 1033, 1197]",0,2.5,2.2,1,17,0.0101403
"382",1956,1956,"[676, 746, 1033, 1197]",0,2.55,2.1,1,73,4.58994e-07
"384",1956,1956,"[680, 746, 1033, 1197]",0,2.6,2.1,1,56,9.34048e-07
"582",1377,1377,"[15, 390, 817, 830]",0,2.5,3.1,1,63,7.54695e-07
"587",1377,1377,"[15, 394, 817, 830]",0,2.55,3.15,1,32,1.27628e-05
"594",1377,1377,"[15, 394, 818, 830]",0,2.55,3.2,1,27,2.71612e-05
"597",1377,1377,"[15, 393, 820, 830]",0,2.6,3.1,1,62,7.78036e-07
"598",1377,1377,"[18, 393, 820, 830]",0,2.65,3.1,1,10,0.0151372
"745",1033,1033,"[382, 508, 737, 997]",0,2.25,3.75,1,12,0.0137841
"895",1033,1033,"[384, 510, 737, 1001]",0,2.4,3.7,1,60,8.26906e-07
"911",1033,1033,"[382, 511, 738, 1001]",0,2.35,3.85,1,61,8.02099e-07
"981",1033,1033,"[379, 511, 740, 1002]",0,2.35,3.85,1,50,1.99887e-06
"1120",906,906,"[359, 426, 621, 774]",0,2.55,4.65,1,26,3.47909e-05
"1176",906,906,"[356, 426, 623, 774]",0,2.55,4.65,1,9,0.0157681
"1182",906,906,"[359, 429, 623, 774]",0,2.65,4.55,1,82,2.3735e-07
"1226",906,906,"[360, 427, 622, 775]",0,2.55,4.85,1,79,2.6006e-07
"1228",906,906,"[356, 428, 622, 775]",0,2.5,4.9,1,76,3.45494e-07
"1903",1143,1143,"[131, 471, 808, 832]",0,2.8,2.5,1,59,8.5248e-07
"1904",1143,1143,"[133, 471, 808, 832]",0,2.85,2.5,1,71,4.87824e-07
"1915",1143,1143,"[133, 474, 808, 832]",0,2.9,2.5,1,76,3.45494e-07
"1989",1143,1143,"[133, 474, 809, 833]",0,2.9,2.6,1,92,9.81886e-08
"1991",1143,1143,"[136, 474, 809, 833]",0,2.95,2.65,1,96,8.69257e-08
"2716",1377,1377,"[18, 394, 821, 843]",0,2.75,3.25,1,33,1.23799e-05
"2720",1377,1377,"[18, 394, 823, 843]",0,2.8,3.2,1,41,4.68688e-06
"2902",1431,1431,"[268, 275, 721, 881]",0,3.75,2.2,1,16,0.0106054
"2912",1431,1431,"[269, 282, 721, 881]",0,3.8,2.35,1,85,1.78658e-07
"3083",1143,1143,"[137, 478, 814, 840]",0,3.2,2.6,1,3,0.0340612
"3300",1431,1431,"[267, 282, 717, 858]",0,3.6,2.6,1,18,0.000177821
"3301",1431,1431,"[271, 282, 717, 858]",0,3.65,2.6,1,66,5.68074e-07
"3855",1787,1787,"[139, 277, 498, 599]",0,3.6,3.1,1,21,0.000116867
"4046",1295,1295,"[45, 312, 636, 1218]",0,3.6,3.4,1,22,9.10159e-05
"4485",1295,1295,"[36, 307, 632, 1216]",0,3.25,3.4,1,25,4.4124e-05
"4486",1295,1295,"[39, 307, 632, 1216]",0,3.3,3.4,1,28,2.65449e-05
"4488",1295,1295,"[36, 308, 632, 1216]",0,3.25,3.45,1,30,1.81069e-05
"4489",1295,1295,"[39, 308, 632, 1216]",0,3.3,3.45,1,77,3.35129e-07
"4492",1295,1295,"[39, 310, 632, 1216]",0,3.35,3.45,1,70,5.02912e-07
"4546",1295,1295,"[39, 310, 632, 1211]",0,3.3,3.4,1,5,0.0275175
"4734",2022,2022,"[530, 786, 1008, 1254]",0,3.25,5.4,1,8,0.0178518
"4772",2022,2022,"[530, 786, 1005, 1258]",0,3.25,5.35,1,57,9.06026e-07
"4820",2022,2022,"[533, 786, 1005, 1255]",0,3.25,5.45,1,36,9.2044e-06
"4842",2022,2022,"[533, 786, 1005, 1253]",0,3.25,5.35,1,58,8.78846e-07
"5007",1787,1787,"[150, 283, 502, 605]",0,3.95,2.95,1,86,1.73298e-07
"5619",1787,1787,"[152, 278, 504, 602]",0,3.85,3.35,1,76,3.45494e-07
"5687",1787,1787,"[145, 276, 502, 605]",0,3.85,3.05,1,61,8.02099e-07
"6034",1787,1787,"[142, 277, 503, 606]",0,3.8,3.2,1,77,3.35129e-07
"6090",1787,1787,"[157, 302, 503, 606]",0,4.1,3.2,1,14,0.0121996
"6222",1787,1787,"[152, 278, 500, 607]",0,3.85,3.4,1,70,5.02912e-07
"6300",1787,1787,"[146, 278, 504, 607]",0,3.85,3.4,1,50,1.99887e-06
"6439",1787,1787,"[146, 287, 504, 608]",0,3.9,3.5,1,39,5.65722e-06
"6555",1787,1787,"[153, 287, 500, 603]",0,3.85,3.5,1,92,9.81886e-08
"6827",1073,1073,"[85, 612, 984, 1058]",0,4.1,4.1,1,9,0.0157681
"6971",1683,1683,"[299, 457, 904, 1245]",0,3.85,5,1,33,1.23799e-05
"7007",1683,1683,"[300, 458, 905, 1249]",0,3.9,5.2,1,54,1.20367e-06
"7011",1683,1683,"[289, 457, 904, 1245]",0,3.8,5.05,1,1,0.0544843
"7014",1683,1683,"[300, 458, 905, 1245]",0,3.85,5.15,1,47,2.65553e-06
"7072",1073,1073,"[90, 615, 988, 1061]",0,4.35,4.15,1,88,1.34479e-07
"7081",1073,1073,"[87, 619, 988, 1061]",0,4.35,4.15,1,36,9.2044e-06
"7141",1073,1073,"[85, 616, 989, 1062]",0,4.25,4.3,1,54,1.20367e-06
"7257",74,74,"[1, 546, 925, 1155]",0,4.45,5.35,1,25,4.4124e-05
"7261",74,74,"[2, 547, 925, 1155]",0,4.45,5.45,1,26,3.47909e-05
"7333",112,112,"[113, 188, 648, 1073]",0,5.05,5.3,1,4,0.0307752
"7345",112,112,"[112, 187, 647, 1072]",0,5.05,5.1,1,47,2.65553e-06
"7349",112,112,"[112, 188, 647, 1072]",0,5.05,5.15,1,68,5.34501e-07
"7384",74,74,"[11, 556, 928, 1159]",0,5.05,5.15,1,15,0.0114665
"7420",887,887,"[206, 494, 726, 1219]",0,5.65,4,1,95,8.96141e-08
"7764",887,887,"[207, 494, 726, 1224]",0,5.75,4.05,1,12,0.0137841
"7778",887,887,"[207, 494, 727, 1224]",0,5.75,4.1,1,82,2.3735e-07
"7781",887,887,"[207, 495, 727, 1224]",0,5.75,4.15,1,41,4.68688e-06
"7814",1182,1182,"[254, 558, 957, 1272]",0,5.3,4.45,1,98,8.17883e-08
"7815",1182,1182,"[255, 558, 957, 1272]",0,5.3,4.5,1,79,2.6006e-07
"7840",1182,1182,"[258, 559, 958, 1272]",0,5.35,4.55,1,12,0.0137841
"7977",1182,1182,"[259, 558, 957, 1273]",0,5.4,4.5,1,71,4.87824e-07
"7982",1182,1182,"[259, 560, 957, 1273]",0,5.45,4.55,1,77,3.35129e-07
"8001",1182,1182,"[259, 560, 965, 1273]",0,5.55,4.55,1,43,4.40988e-06
"8028",1182,1182,"[259, 559, 957, 1274]",0,5.4,4.6,1,76,3.45494e-07
"8064",1182,1182,"[255, 559, 961, 1274]",0,5.4,4.6,1,52,1.55112e-06
"8066",1182,1182,"[259, 559, 961, 1274]",0,5.45,4.6,1,6,0.025161
"8133",1335,1335,"[99, 954, 1144, 1263]",0,5.25,4.85,1,93,9.52429e-08
"8143",1335,1335,"[99, 959, 1144, 1263]",0,5.3,4.9,1,93,9.52429e-08
"8188",748,748,"[58, 790, 934, 1064]",0,5.65,4.95,1,48,2.57586e-06
"8253",1335,1335,"[100, 959, 1143, 1266]",0,5.35,4.9,1,12,0.0137841
"8262",1335,1335,"[99, 954, 1144, 1266]",0,5.3,4.85,1,95,8.96141e-08
"8274",1335,1335,"[95, 959, 1144, 1266]",0,5.3,4.9,1,44,4.27759e-06
"8275",1335,1335,"[96, 959, 1144, 1266]",0,5.3,4.95,1,91,1.01225e-07
"8280",1335,1335,"[99, 963, 1144, 1266]",0,5.4,4.9,1,42,4.54627e-06
"8497",1417,1417,"[114, 789, 1143, 1275]",0,5.35,4.8,1,83,2.30229e-07
"8618",1335,1335,"[96, 960, 1144, 1268]",0,5.3,5.1,1,82,2.3735e-07
"8620",1335,1335,"[100, 960, 1144, 1268]",0,5.35,5.1,1,80,2.52258e-07
"8653",1335,1335,"[96, 960, 1144, 1267]",0,5.3,5.05,1,47,2.65553e-06
"8687",952,952,"[33, 192, 400, 1153]",0,5.35,5.85,1,65,5.85643e-07
"8689",952,952,"[29, 192, 398, 1152]",0,5.25,5.75,1,92,9.81886e-08
"8691",952,952,"[32, 192, 398, 1152]",0,5.3,5.75,1,16,0.0106054
"8829",149,149,"[48, 351, 464, 941]",0,6.1,4.6,1,15,0.0114665
"8831",149,149,"[53, 351, 464, 941]",0,6.15,4.65,1,69,5.18466e-07
"8834",149,149,"[53, 351, 467, 941]",0,6.2,4.6,1,47,2.65553e-06
"9089",748,748,"[65, 795, 938, 1070]",0,6.05,4.95,1,82,2.3735e-07
"9094",748,748,"[66, 798, 938, 1070]",0,6.1,5,1,11,0.0139404
"9204",748,748,"[62, 795, 936, 1067]",0,5.9,5,1,38,6.21437e-06
"9208",671,671,"[47, 656, 940, 1165]",0,5.85,4.95,1,34,1.20085e-05
"9222",1990,1990,"[795, 940, 1165, 1229]",0,5.95,5,1,2,0.041485
"9616",1285,1285,"[199, 642, 1017, 1192]",0,6.8,3.6,1,25,4.4124e-05
"9841",1990,1990,"[801, 948, 1187, 1236]",0,6.5,4.9,1,19,0.000167151
"9935",731,731,"[70, 123, 666, 1025]",0,6.75,5.3,1,40,4.98709e-06
"10156",1990,1990,"[804, 950, 1189, 1240]",0,6.65,5.25,1,21,0.000116867
